x	C2	CA42	CANS	CE42	CENS	CEO	CL42	CLNS	CR-2	CR13	CR24	CR3	CapeElizabeth	ChaBa	DBO1.1	DBO1.10	DBO1.2	DBO1.3	DBO1.4	DBO1.5	DBO1.6	DBO1.7	DBO1.8	DBO1.9	DBO2.1	DBO2.2	DBO2.3	DBO2.4	DBO2.5	DBO3.1	DBO3.2	DBO3.3	DBO3.4	DBO3.5	DBO3.6	DBO3.7	DBO3.8	DBO4.1	DBO4.2	DBO4.3	DBO4.4	DBO4.5	DBO4.6	HH20	M8	MB42	NH10	PR1	Sokul	TH42	THNS	TeahwhiteHead
ASV_13767	0	0	0	0	0	0	0.0017987737502377	0	0	0.000291834471487772	0.00155206398642461	0	0.00144968319150987	0.000550210333053567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00829949190993499	0	0	0.00115022306415563	0	0	0	0	0.000195766482268644
ASV_13782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2440150995288e-05
ASV_13795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.12168938337374e-05
ASV_13816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98254370269775e-05
ASV_13824	0	0	0	0	0	0	0	0	0	0.00369378520639025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00134688316508535
ASV_13827	0.0231808936759901	0	0	0	0	0.137128609028901	0.000767509776155774	0	0	0.00262651024338995	0.00790803314471958	0	0.0222556940351333	0.000881626425352722	0.00262579430277659	0.0845837010885555	0.331084457771114	0.204141282773603	0	0.00151554762418966	0	0.00644202073909539	0.102360909524257	0.0736374538275931	0	0.207429268884435	0	0.00332458403862903	0.0132450832358874	0.0252875556326224	0.168103069762774	0.0159780931418193	0.0176836877589491	0.00230461614516244	0.00818894920532825	0.00811787149409425	0.13955502799121	0.00534675780832285	0	0.00164047376882444	0	0	0	0.000827675045747857	0.0600961538461538	0	0.000893216575691905	0	0.000253683162414303	0	0.00182899426218371	0.0108180726252701
ASV_13830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33834641027582e-05
ASV_13833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86995987377771e-05
ASV_13835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86995987377771e-05
ASV_13845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.18641713136533e-05
ASV_1385	0.000805873203910097	0	0	0	0	0	0	0	0	1.7826633805172	0.229948524850364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00042746551421964	0	0	95.4675970752229	0.761129712816618	0.0152142161635833	0	0.0303505362627651
ASV_13857	0	0.0129318244502627	0.00622074694968487	0.655108072189971	0.46808210394845	0	0.0190331095480496	0.0719827241074809	0	0	0.137254941505469	0.00253277891911152	0	0.0683782510712477	0.00187556735912614	0	0	0.00719129261369645	0.00396618824520959	0.0466030894438319	0.000344530577088717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0110924010218747	0.0363080929487179	0.0340741219744025	0.00529558686714137	0	0.00215591261879271	0.0228765206157821	0.0353174956798447	0.00139329680529303
ASV_1386	0	0	0	0	0	0	0	0	0	0	0	0	0.202841944499334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000148726745757489
ASV_13882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.69729402069256e-05
ASV_13888	0	0	0	0	0	0	0	0	0	0.00594855616640202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0142837919289749	0	0	0	0	0.0013901225192731
ASV_13889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.52001373911491e-05
ASV_13893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0056001739185435
ASV_13904	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00723967044282344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.78856098819909e-05
ASV_13914	0	0	0.00167372420372571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00960049421674577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0195924764890282	0.000241973457467568
ASV_13919	0	0.0069848661233993	0	0.00296818214539939	0.000663415928616446	0	0.00172689699635049	0.00181932985207365	0	0	0.000258677331070769	0	0	4.81857115873144e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00302452892961921	5.69245919929869e-05	0	0	0	0.00319806518004723	7.09076294757506e-05
ASV_13921	0	0	0	0.00102894772945534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_13927	0	0	0	0.000624941411742649	0	0	0	0.000666548169214362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_13938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00354233085370174	0	0	0	0	0	0
