x	MP_E611_1B_WCOA21	MP_E614_WCOA21	MP_E619_WCOA21	MP_E624_WCOA21	MP_E645_WCOA21	MP_E668_WCOA21	MP_E671_WCOA21	MP_E678_WCOA21	MP_E697_WCOA21	MP_E731_WCOA21	MP_E754_WCOA21	MP_E777_WCOA21	MP_E782_WCOA21	MP_E786_WCOA21	MP_E790_WCOA21	MP_E806_1B_WCOA21	MP_E815_WCOA21	MP_E820_WCOA21	MP_E828_WCOA21	MP_E834_WCOA21	MP_E882_1B_WCOA21	MP_E888_WCOA21	MP_E893_WCOA21	MP_E897_WCOA21	MP_E902_1B_WCOA21	MP_E969_1T_NA128	MP_E970_1T_NA128	MP_E971_1T_NA128	MP_E972_1T_NA128	MP_E973_1T_NA128	MP_E977_2T_NA128	MP_E978_2T_NA128	MP_E979_1T_NA128	MP_E980_1T_NA128	MP_E985_1T_NA128	MP_E991_1T_NA128	MP_E994_2T_NA128	MP_E995_1T_NA128	MP_E996_1T_NA128	MP_E1005_1T_NA128	MP_E1011_2T_NA128	MP_E1012_1T_NA128	MP_E1013_1T_NA128	MP_E1014_1T_NA128	MP_E1015_1T_NA128	MP_E1020_1T_NA128	MP_E1021_1T_NA128	MP_E1022_1T_NA128	MP_E1024_1T_NA128	MP_E1025_1T_NA128	MP_E1623_1B_Chaba22	MP_E1624_1B_Chaba22	MP_E1625_1B_Chaba22	MP_E1626_1B_Chaba22	MP_E1627_1B_Chaba22	MP_E1631_Chaba22	MP_E1632_Chaba22	MP_E1634_Chaba22	MP_E1635_Chaba22	MP_E1637_Chaba22	MP_E2084_SKQ23_12S	MP_E2090_SKQ23_12S	MP_E2097_SKQ23_12S	MP_E2138_1T_QiavacTest	MP_E2138_2T_QiavacTest	MP_E2139_1T_QiavacTest	MP_E2139_2T_QiavacTest	MP_E2139_3T_QiavacTest	MP_E2139_4T_QiavacTest	MP_E2140_Kotzebue23	MP_E2141_Kotzebue23
ASV_1525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	4	0	0	0	0	0	0	0	60	0	87	148	90	121	0	31	0	12	0	0	0	0	0	0	9	75	93	63	26	47	0	95	9	159	0	0	41	0	0	0	0	0	0	0	0
ASV_1526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1272	0
ASV_1527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	75	91	0	0	0	0	0	0	3	25	84	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230	95	177	0	0	0	0	0	0	0	0	0	0	0	0	622	0	0	43	28	6	0	15	15	0	0	37	0	0	0	0	0	0	0	0
ASV_1529	0	0	0	86	0	0	174	0	0	0	70	0	0	0	0	0	89	17	132	0	0	0	0	0	0	6	16	0	0	0	0	103	31	0	0	0	8	0	8	0	0	0	27	0	0	0	37	0	0	68	0	7	0	82	24	11	79	0	192	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1530	0	0	0	0	498	768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230	193	97	220	0	0	0	0	0	0	0	0	0	0	24	66	0	416	11	3	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ASV_1532	476	0	78	0	0	0	74	84	54	0	45	0	0	0	0	8	53	0	61	10	47	0	0	0	0	0	17	0	0	0	45	43	0	0	0	0	13	6	2	3	0	48	0	0	0	4	0	0	0	0	4	26	0	25	15	0	14	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1533	0	0	58	0	0	93	73	30	403	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	133	0	53	0	31	10	0	0	113	33	6	6	34	0	0	0	12	7	33	5	0	0	0	0	5	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1534	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	1	0	0	0	0	0	0	0	40	199	91	86	19	0	0	0	0	0	0	0	0	0	0	94	102	1	307	31	0	67	0	95	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	818	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	34	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	7	540	0	18	166	0	213	32	250	0	0	0	0	0	0	0	0	0	0	0
ASV_1537	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	27	0	0	0	103	27	0	0	275	0	0	0	83	0	0	0	0	6	58	0	58	13	2	63	2	0	225	0	0	0	0	0	0	0	0	0	0	0	46	22	0	0	0	0	0	0	0	0
ASV_1538	0	0	0	0	0	0	0	0	0	0	0	0	1257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1540	0	0	0	0	0	0	0	19	0	0	0	1232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1541	0	0	46	92	0	0	0	0	0	0	77	11	0	0	0	0	105	163	0	0	0	0	0	0	0	23	12	90	103	0	0	0	0	0	0	0	0	3	8	0	0	0	0	0	0	0	0	0	0	0	92	34	100	17	151	104	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	398	218	0	0	0	0	0	0	62	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	207	0	0	132	5	32	0	9	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	20	0	126	375	110	31	225	128	179	0	0	0	0	0	0	0	0	0	0	0
ASV_1544	0	0	0	0	0	0	0	228	0	0	0	72	0	0	0	0	0	0	29	0	175	238	0	40	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	62	0	0	16	194	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	123	134	389	0	0	0	21	0	0	0	0	0	0	88	18	0	50	91	4	20	0	57	10	0	0	0	0	0	0	0	0	0	0	0
ASV_1546	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	313	644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	34	18	33	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	1	18	0	88	7	0	0	0	0	0	0	0	0	0	0	0
ASV_1547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	25	16	65	0	0	0	0	0	0	0	0	0	0	176	153	0	0	239	82	179	17	159	91	0	0	0	0	0	0	0	0	0	0	0
ASV_1548	0	0	0	1203	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1549	0	0	0	0	0	0	0	0	0	989	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	14	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	233	8	12	76	0	0	0	0	0	0	0	39	50	52	29	3	83	0	10	0	20	0	0	0	67	4	32	30	9	14	106	15	162	8	163	0	0	0	0	0	0	0	0	0	0	0
ASV_1551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	10	0	1	0	0	0	51	0	0	0	0	0	0	307	266	447	0	0	17	17	57	0	44	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233	181	236	79	276	130	96	3
ASV_1554	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	284	38	80	0	0	0	0	8	0	113	28	182	38	0	0	50	0	0	0	76	0	0	0	0	9	0	36	0	0	25	54	0	0	0	5	12	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1555	0	0	0	0	0	0	0	11	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	75	60	0	50	316	593	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1556	0	523	6	0	0	0	0	8	0	0	0	0	0	0	566	0	0	0	0	0	83	0	0	5	0	0	0	0	0	21	0	0	0	0	6	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1557	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	46	42	372	0	0	0	0	0	0	0	0	0	0	0	58	141	0	0	0	0	0	0	0	0	20	0	0	39	0	49	144	20	0	0	9	13	0	0	135	0	83	0	33	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	15	32	7	0	0	0	0	0	0	0	0	0	0	0	0	409	101	0	115	258	20	134	20	90	0	0	0	0	0	0	0	0	0	0	0
ASV_1559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	13	0	0	62	393	392	0	0	0	0	53	17	0	83	0	11	0	0	0	23	0	0	0	0	25	0	28	0	20	4	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1561	1044	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1562	0	136	0	0	0	0	0	46	0	0	0	135	0	0	0	27	42	5	0	0	0	0	458	0	127	0	0	34	0	0	0	0	41	0	0	0	12	25	13	3	0	0	0	0	0	0	0	0	0	0	16	18	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1224	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	778	0	0	0	0	0	0	0	0	0	0	10	0	0	65	0	0	0	366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	559	319	196	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0
ASV_1568	0	0	393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	64	0	0	168	0	590	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1569	0	0	0	0	0	0	39	0	0	0	212	0	0	0	0	0	43	36	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	44	39	50	0	0	0	0	0	0	0	0	0	0	9	0	0	195	13	27	211	19	149	47	0	0	0	0	0	0	0	0	0	0	0
ASV_1570	0	0	0	0	0	0	0	217	0	6	0	0	0	656	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	9	0	0	0	0	30	356	0	21	37	82	276	93	54	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	40	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1573	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	801	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1574	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	59	133	0	0	0	0	0	0	0	0	0	0	0	38	273	0	124	115	8	21	0	18	31	0	134	103	0	0	0	0	0	0	0	0
ASV_1575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1577	0	0	38	0	259	49	49	39	89	0	0	9	0	0	0	9	0	0	0	0	10	0	0	7	0	0	0	0	67	0	81	3	178	0	78	142	0	0	0	0	0	0	0	0	4	0	29	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	7	0	0	0	0	0	0	0	0	0	9	4	0	0	0	0	0	0	0	0	0	0	0	0	4	3	52	0	0	95	0	360	0	538	0	0	0	0	0	0	0	0	0	0	0
ASV_1579	0	0	0	192	0	0	0	0	16	0	0	76	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	64	1	84	0	0	0	0	16	0	0	0	0	0	0	0	0	573	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1580	0	0	0	0	0	1087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1581	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	360	732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1583	0	49	0	0	125	0	0	0	0	78	0	0	217	0	292	0	32	10	27	0	0	2	0	0	0	0	13	0	34	0	47	37	24	0	175	0	0	0	2	0	0	26	0	2	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1584	0	49	92	0	0	218	0	13	110	0	0	63	0	0	0	0	0	16	62	0	0	0	0	0	0	0	0	0	0	0	20	172	0	0	0	0	16	0	4	36	2	38	38	69	45	14	71	23	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	967	0	0	0	0	0	0	0	0	0	0	0	0	0	124	67	0	0	0	21	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1586	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	249	107	387	149	0	0	0	0	0	0	0	0	9	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	43	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1587	0	0	0	0	0	0	0	637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	29	0	27	16	4	0	211	21	0	0	0	0	0	0	0	83	0	141	0	14	0	0	0	0	0	0	0	0	0	0	0
ASV_1588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	431	18	477	35	228	0	0	0	0	0	0	0	0	0	0	0
ASV_1589	0	0	0	0	0	0	81	31	0	0	24	0	0	0	0	0	0	333	221	0	0	0	0	0	0	145	112	113	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	12	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1590	0	0	0	0	0	0	0	0	0	0	0	0	1104	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1591	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	19	0	266	0	0	0	240	108	35	0	0	0	79	0	161	0	0	17	5	11	0	6	0	0	0	0	6	0	0	0	69	0	10	20	0	0	27	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0
ASV_1592	0	0	0	0	0	0	0	0	0	0	0	1186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	707	88	388	0	0	0	0	0
ASV_1594	347	0	28	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	42	61	0	0	0	0	0	0	0	0	0	81	153	141	14	94	118	59	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1595	0	0	0	0	0	0	87	0	0	0	9	0	0	0	0	0	62	0	244	0	0	0	0	24	0	51	0	27	0	0	0	0	0	0	0	0	115	30	54	12	0	0	0	0	0	0	0	0	0	0	41	77	79	60	169	20	7	0	7	7	0	0	0	0	0	0	0	0	0	0	0
ASV_1596	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	127	24	6	21	320	0	0	0	0	602	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	11	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1597	1181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1598	0	0	190	0	271	0	0	0	0	0	0	44	0	0	0	0	54	0	0	0	0	0	208	15	0	38	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	37	45	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	16	11	0	0	0	0	0	0	0	0	0	0	0	96	89	0	0	115	17	23	0	24	16	0	0	0	0	0	0	0	0	0	0	0
ASV_1600	0	363	0	0	0	0	0	0	0	0	0	0	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	146	0	393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1601	0	97	0	0	1	193	0	11	0	0	0	252	0	0	0	12	0	0	0	0	0	0	145	0	10	0	0	0	0	97	15	34	0	0	53	0	0	0	0	0	0	11	0	0	0	0	17	0	123	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1602	0	0	0	0	0	0	0	0	0	0	0	0	1180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	150	0	0	0	0	0	0	0	0	0	0	296	0	0	412	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1604	0	0	0	0	0	0	742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	294	72	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1605	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	27	0	23	0	0	0	0	0	0	0	17	10	41	0	0	0	0	0	0	0	0	0	0	0	11	29	115	34	0	152	26	134	9	254	34	44	140	0	0	0	0	0	0	18	13
ASV_1606	0	0	63	0	0	0	0	413	0	0	30	0	0	0	0	4	0	0	0	0	75	0	0	14	0	0	6	0	0	0	0	0	0	491	0	0	0	0	11	0	0	0	0	10	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1607	0	0	0	743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	929	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1609	0	0	0	0	0	0	29	0	0	275	0	0	0	66	708	0	0	0	0	0	0	0	0	0	0	45	18	0	0	0	0	0	0	0	0	0	0	9	6	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1610	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	155	113	99	171	0	0	0	0	0	0	0	0	0	0	30	0	0	0	22	19	200	85	39	107	0	0	0	0	0	0	0	0	0	0	0
ASV_1611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	586	203	0	45	171	22	5	0	136	6	0	0	0	0	0	0	0	0	0	0	0
ASV_1612	51	0	100	105	261	0	29	59	0	0	0	0	0	0	0	9	0	0	43	0	50	0	0	22	0	0	12	0	37	0	0	0	0	0	0	0	15	0	0	0	0	0	31	0	0	9	0	0	254	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1613	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	884	0	0	0	0	0	0	0	0	0	25	5	36	0	0	0	0	0	0	0	0	0	0	0	0	0	41	51	16	23	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	82	0	0	0	0	0	5	0	29	0	0	0	0	0	11	0	0	0	400	0	1	14	0	0	73	0	212	23	205	0	0	0	0	0	0	0	0	0	0	0
