x	MP_E611_1B_WCOA21	MP_E614_WCOA21	MP_E619_WCOA21	MP_E624_WCOA21	MP_E645_WCOA21	MP_E668_WCOA21	MP_E671_WCOA21	MP_E678_WCOA21	MP_E697_WCOA21	MP_E731_WCOA21	MP_E754_WCOA21	MP_E777_WCOA21	MP_E782_WCOA21	MP_E786_WCOA21	MP_E790_WCOA21	MP_E806_1B_WCOA21	MP_E815_WCOA21	MP_E820_WCOA21	MP_E828_WCOA21	MP_E834_WCOA21	MP_E882_1B_WCOA21	MP_E888_WCOA21	MP_E893_WCOA21	MP_E897_WCOA21	MP_E902_1B_WCOA21	MP_E969_1T_NA128	MP_E970_1T_NA128	MP_E971_1T_NA128	MP_E972_1T_NA128	MP_E973_1T_NA128	MP_E977_2T_NA128	MP_E978_2T_NA128	MP_E979_1T_NA128	MP_E980_1T_NA128	MP_E985_1T_NA128	MP_E991_1T_NA128	MP_E994_2T_NA128	MP_E995_1T_NA128	MP_E996_1T_NA128	MP_E1005_1T_NA128	MP_E1011_2T_NA128	MP_E1012_1T_NA128	MP_E1013_1T_NA128	MP_E1014_1T_NA128	MP_E1015_1T_NA128	MP_E1020_1T_NA128	MP_E1021_1T_NA128	MP_E1022_1T_NA128	MP_E1024_1T_NA128	MP_E1025_1T_NA128	MP_E1623_1B_Chaba22	MP_E1624_1B_Chaba22	MP_E1625_1B_Chaba22	MP_E1626_1B_Chaba22	MP_E1627_1B_Chaba22	MP_E1631_Chaba22	MP_E1632_Chaba22	MP_E1634_Chaba22	MP_E1635_Chaba22	MP_E1637_Chaba22	MP_E2084_SKQ23_12S	MP_E2090_SKQ23_12S	MP_E2097_SKQ23_12S	MP_E2138_1T_QiavacTest	MP_E2138_2T_QiavacTest	MP_E2139_1T_QiavacTest	MP_E2139_2T_QiavacTest	MP_E2139_3T_QiavacTest	MP_E2139_4T_QiavacTest	MP_E2140_Kotzebue23	MP_E2141_Kotzebue23
ASV_11631	0.238463613007622	0	0	0	0	0.0530620285581744	0	0	0.241378802820011	0	0	0	0	0.148839024144648	0.402885737636003	0	0	0.00777438728110241	0.00118344315685829	0	0.0058413110498134	0	0	0	0.0110031780846034	0	0	0	0	0.0173848704340376	0	0	0.0138444917464579	0.308081765350278	0.0334920519569153	0.0647623508494383	0.00441151736897104	0	0	0	0	0	0.00239518408320337	0.0113361877272688	0.00153247981505158	0	0	0.00786393642444286	0	0.0206101709819785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_11634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00180422187919732	0	0.00161973630692923	0	0.00582056295757355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_11635	0	0	0	0	0	0	0.010738267845808	0	0	0.0744971442761361	0	0	0	0.0708008042971368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0106814426623496	0	0.0102613486569473	0	0	0	0	0	0	0	0	0	0	0	0.00904847320321274	0	0.00372173669369669	0	0	0	0	0	0	0.00299346675879892	0	0	0.00691191851211859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_11637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0141695241873778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_11639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0024989101974972	0.00828410209800803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0022287516390611	0	0	0	0	0.00260609826995169	0	0	0	0	0.00982551326324467	0	0.0100884420082725	0.00701759151731647	0.00633811355694933	0	0.0884360960769748	0	0	0	0	0	0	0	0	0
ASV_1164	0	0	0	0	0	0	0	0	0	0	1.06296303313944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00468723720453173	0.00532915121847236	0.00874417717292803	0.00913745671945724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114502407012965	0	0	0	0	0	0	0	0
ASV_11640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00622386347807274	0	0.005206600158009	0.00165342092789982	0	0	0	0	0	0	0	0	0	0	0
ASV_11641	0	0	0	0	0	0	0	0	0	0	0.0240003536894228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0252363940347474	0	0	0	0	0	0	0	0	0	0	0.042736574511907	0.0430138634062412	0.0393487972781761	0.0558037535366853	0	0	0	0	0	0	0	0	0	0	0.00601407293065774	0	0	0	0.00400163703333182	0.00455328663418655	0.0592748902673594	0.0150441679070731	0.0201472788722957	0.0294860065475469	0	0	0	0	0	0	0	0	0	0	0
ASV_11646	0	0.0186670442988272	0	0	0	0.0235125156485324	0.00739747340488997	0.0141309619009998	0	0	0	0	0	0	0	0	0.00812238814456226	0.0119392376102644	0	0	0.0184974849910758	0	0	0	0.0185220164424158	0	0	0	0.0150207787439291	0	0	0	0	0	0	0	0	0	0	0.00489506609970923	0	0	0	0.00523208664335481	0	0	0	0	0	0	0	0.00548802239113136	0	0.0172868195086009	0.00418352962575599	0.00239646664957187	0.00237099561069438	0	0.00362198271861495	0	0	0	0.061560433877938	0	0	0	0	0	0	0	0
ASV_11648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0199282582702272	0	0.0149238881703313	0.00859475719810915	0.0108695652173913	0.00378805097201388	0.00875366271676833	0
