time (UTC),pressure,latitude (degrees_north),longitude (degrees_east),BTLID,salinity_ch1 (PSU),salinity_ch2 (PSU),sigma_t_ch1 (kg m-3),sigma_t_ch2 (kg m-3),chlor_fluorescence (ugrams/l),par (umol m-2 s-1),temperature_ch1 (degree_C),oxy_percentsat_ch1 (percent),oxy_percentsat_ch2 (percent),oxy_conc_ch1 (umol/kg),oxy_conc_ch2 (umol/kg),temperature_ch2 (degree_C),Water_Depth (dbar),air_pressure_at_sealevel (mbar),wind_direction (degrees),wind_speed (m s-1),air_temperature (degree_C),Station_Name,profile_id,SI (uM/l),PO4 (uM/l),NO2 (uM/l),NO3 (uM/l),NH4 (uM/l),PO4_WOCE_FLAG,SI_WOCE_FLAG,NO3_WOCE_FLAG,NO2_WOCE_FLAG,NH4_WOCE_FLAG
2021-11-12T05:00:06Z,9.0,68.188,-167.29517,NaN,29.7126,29.6975,23.880938,23.868694,0.2744,NaN,-1.6288,96.878,NaN,366.944,NaN,-1.6299,47.0,NaN,NaN,NaN,NaN,,skq202115sc012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:00:06Z,10.0,68.188,-167.29517,NaN,29.726,29.7085,23.891798,23.877605,0.2647,NaN,-1.6274,96.892,NaN,366.944,NaN,-1.6285,47.0,NaN,NaN,NaN,NaN,,skq202115sc012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:00:06Z,11.0,68.188,-167.29517,NaN,29.755,29.7437,23.91531,23.906136,0.2311,NaN,-1.625,96.964,NaN,367.108,NaN,-1.6249,47.0,NaN,NaN,NaN,NaN,,skq202115sc012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:00:06Z,12.0,68.188,-167.29517,NaN,29.7885,29.7776,23.94246,23.933607,0.2088,NaN,-1.6215,96.983,NaN,367.05,NaN,-1.6212,47.0,NaN,NaN,NaN,NaN,,skq202115sc012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:00:06Z,13.0,68.188,-167.29517,NaN,29.7946,29.784,23.947372,23.938757,0.1894,NaN,-1.6186,97.013,NaN,367.114,NaN,-1.6179,47.0,NaN,NaN,NaN,NaN,,skq202115sc012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:00:06Z,14.0,68.188,-167.29517,NaN,29.795,29.7845,23.947687,23.939148,0.1706,NaN,-1.6179,97.01,NaN,367.094,NaN,-1.6168,47.0,NaN,NaN,NaN,NaN,,skq202115sc012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:00:06Z,15.0,68.188,-167.29517,NaN,29.7957,29.7849,23.948244,23.93946,0.1875,NaN,-1.617,97.147,NaN,367.604,NaN,-1.6159,47.0,NaN,NaN,NaN,NaN,,skq202115sc012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:00:06Z,16.0,68.188,-167.29517,NaN,29.7955,29.7857,23.948076,23.940104,0.1679,NaN,-1.6167,97.059,NaN,367.267,NaN,-1.6154,47.0,NaN,NaN,NaN,NaN,,skq202115sc012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:00:06Z,17.0,68.188,-167.29517,NaN,29.7968,29.7864,23.949127,23.94067,0.1691,NaN,-1.6163,97.023,NaN,367.124,NaN,-1.6153,47.0,NaN,NaN,NaN,NaN,,skq202115sc012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:00:06Z,18.0,68.188,-167.29517,NaN,29.7973,29.7873,23.94954,23.941408,0.1691,NaN,-1.6167,97.101,NaN,367.42,NaN,-1.6159,47.0,NaN,NaN,NaN,NaN,,skq202115sc012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:00:06Z,19.0,68.188,-167.29517,NaN,29.7993,29.7888,23.951143,23.94261,0.1691,NaN,-1.6153,97.135,NaN,367.531,NaN,-1.6147,47.0,NaN,NaN,NaN,NaN,,skq202115sc012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:00:06Z,20.0,68.188,-167.29517,NaN,29.8006,29.7904,23.952166,23.943869,0.1691,NaN,-1.613,97.174,NaN,367.651,NaN,-1.6118,47.0,NaN,NaN,NaN,NaN,,skq202115sc012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:00:06Z,21.0,68.188,-167.29517,NaN,29.8011,29.791,23.952541,23.944317,0.1691,NaN,-1.6108,97.084,NaN,367.288,NaN,-1.609,47.0,NaN,NaN,NaN,NaN,,skq202115sc012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:00:06Z,22.0,68.188,-167.29517,NaN,29.8036,29.7932,23.954481,23.94601,0.1691,NaN,-1.6043,97.148,NaN,367.456,NaN,-1.6023,47.0,NaN,NaN,NaN,NaN,,skq202115sc012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:00:06Z,23.0,68.188,-167.29517,NaN,29.8042,29.7943,23.95491,23.946844,0.1691,NaN,-1.6002,97.374,NaN,368.268,NaN,-1.5981,47.0,NaN,NaN,NaN,NaN,,skq202115sc012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:00:06Z,24.0,68.188,-167.29517,NaN,29.8081,29.7981,23.957829,23.949669,0.1698,NaN,-1.5827,98.824,NaN,373.56,NaN,-1.5797,47.0,NaN,NaN,NaN,NaN,,skq202115sc012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:00:06Z,25.0,68.188,-167.29517,NaN,29.9802,29.9709,24.093073,24.08491,0.1775,NaN,-1.3186,101.346,NaN,379.878,NaN,-1.2859,47.0,NaN,NaN,NaN,NaN,,skq202115sc012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:00:06Z,26.0,68.188,-167.29517,NaN,31.0007,30.9322,24.874664,24.819193,0.1681,NaN,0.0954,92.036,NaN,329.866,NaN,0.101,47.0,NaN,NaN,NaN,NaN,,skq202115sc012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:00:06Z,27.0,68.188,-167.29517,NaN,31.8001,31.7764,25.481539,25.462349,0.1867,NaN,0.8464,88.025,NaN,307.195,NaN,0.8488,47.0,NaN,NaN,NaN,NaN,,skq202115sc012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:00:06Z,28.0,68.188,-167.29517,NaN,31.8442,31.8301,25.517212,25.505774,0.1941,NaN,0.8426,88.645,NaN,309.267,NaN,0.8444,47.0,NaN,NaN,NaN,NaN,,skq202115sc012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:00:06Z,29.0,68.188,-167.29517,NaN,31.8413,31.8289,25.515162,25.50508,0.2123,NaN,0.8375,88.985,NaN,310.502,NaN,0.8395,47.0,NaN,NaN,NaN,NaN,,skq202115sc012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:00:06Z,30.0,68.188,-167.29517,NaN,31.8372,31.8265,25.511976,25.503305,0.2222,NaN,0.8355,89.226,NaN,311.37,NaN,0.8367,47.0,NaN,NaN,NaN,NaN,,skq202115sc012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:00:06Z,31.0,68.188,-167.29517,NaN,31.834,31.8239,25.509453,25.501226,0.2209,NaN,0.8346,89.345,NaN,311.799,NaN,0.8365,47.0,NaN,NaN,NaN,NaN,,skq202115sc012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:00:06Z,32.0,68.188,-167.29517,NaN,31.8313,31.8223,25.507204,25.499956,0.2062,NaN,0.836,89.244,NaN,311.443,NaN,0.8362,47.0,NaN,NaN,NaN,NaN,,skq202115sc012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:00:06Z,33.0,68.188,-167.29517,NaN,31.8299,31.8209,25.506134,25.49888,0.1978,NaN,0.835,89.12,NaN,311.023,NaN,0.8353,47.0,NaN,NaN,NaN,NaN,,skq202115sc012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:00:06Z,34.0,68.188,-167.29517,NaN,31.8289,31.8203,25.505407,25.498468,0.1977,NaN,0.8336,89.155,NaN,311.156,NaN,0.834,47.0,NaN,NaN,NaN,NaN,,skq202115sc012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:00:06Z,35.0,68.188,-167.29517,NaN,31.828,31.8198,25.504694,25.498095,0.2239,NaN,0.8334,89.378,NaN,311.939,NaN,0.8335,47.0,NaN,NaN,NaN,NaN,,skq202115sc012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:00:06Z,36.0,68.188,-167.29517,NaN,31.8273,31.8197,25.504114,25.498064,0.2253,NaN,0.8337,89.344,NaN,311.822,NaN,0.8326,47.0,NaN,NaN,NaN,NaN,,skq202115sc012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:00:06Z,37.0,68.188,-167.29517,NaN,31.8268,31.8196,25.503778,25.498,0.2253,NaN,0.8325,89.256,NaN,311.523,NaN,0.8323,47.0,NaN,NaN,NaN,NaN,,skq202115sc012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:00:06Z,38.0,68.188,-167.29517,NaN,31.8267,31.8199,25.503698,25.498247,0.2253,NaN,0.8325,89.274,NaN,311.588,NaN,0.8322,47.0,NaN,NaN,NaN,NaN,,skq202115sc012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:00:06Z,39.0,68.188,-167.29517,NaN,31.8267,31.82,25.503687,25.498295,0.2211,NaN,0.8327,89.237,NaN,311.455,NaN,0.8328,47.0,NaN,NaN,NaN,NaN,,skq202115sc012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:00:06Z,40.0,68.188,-167.29517,NaN,31.8267,31.8203,25.503622,25.498497,0.1936,NaN,0.8339,89.178,NaN,311.24,NaN,0.8335,47.0,NaN,NaN,NaN,NaN,,skq202115sc012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:00:06Z,41.0,68.188,-167.29517,NaN,31.8268,31.8206,25.503763,25.49881,0.2264,NaN,0.8328,89.32,NaN,311.745,NaN,0.8322,47.0,NaN,NaN,NaN,NaN,,skq202115sc012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:00:06Z,42.0,68.188,-167.29517,NaN,31.8267,31.8214,25.503788,25.49953,0.2361,NaN,0.8309,89.247,NaN,311.504,NaN,0.8308,47.0,NaN,NaN,NaN,NaN,,skq202115sc012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:00:06Z,43.0,68.188,-167.29517,NaN,31.8278,31.8232,25.504627,25.50099,0.2251,NaN,0.8317,89.316,NaN,311.738,NaN,0.8306,47.0,NaN,NaN,NaN,NaN,,skq202115sc012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:25:50Z,0.0,68.1905,-167.29134,NaN,29.6532,29.6483,23.83267,23.828705,0.3489,NaN,-1.6255,96.213,NaN,364.564,NaN,-1.6265,46.0,NaN,NaN,NaN,NaN,,skq202115sc013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:25:50Z,1.0,68.1905,-167.29134,NaN,29.6532,29.6483,23.83267,23.828705,0.3489,NaN,-1.6255,96.213,NaN,364.564,NaN,-1.6265,46.0,NaN,NaN,NaN,NaN,,skq202115sc013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:25:50Z,2.0,68.1905,-167.29134,17.0,29.6532,29.6483,23.83267,23.828705,0.3489,NaN,-1.6255,96.213,NaN,364.564,NaN,-1.6265,46.0,NaN,NaN,NaN,NaN,,skq202115sc013,11.8,0.809,0.17,0.7,1.5,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:25:50Z,3.0,68.1905,-167.29134,NaN,29.6532,29.6483,23.83267,23.828705,0.3489,NaN,-1.6255,96.213,NaN,364.564,NaN,-1.6265,46.0,NaN,NaN,NaN,NaN,,skq202115sc013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:25:50Z,4.0,68.1905,-167.29134,NaN,29.6532,29.6483,23.83267,23.828705,0.3489,NaN,-1.6255,96.213,NaN,364.564,NaN,-1.6265,46.0,NaN,NaN,NaN,NaN,,skq202115sc013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:25:50Z,5.0,68.1905,-167.29134,NaN,29.6532,29.6483,23.83267,23.828705,0.3489,NaN,-1.6255,96.213,NaN,364.564,NaN,-1.6265,46.0,NaN,NaN,NaN,NaN,,skq202115sc013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:25:50Z,6.0,68.1905,-167.29134,NaN,29.6533,29.6487,23.83276,23.829039,0.3352,NaN,-1.6262,96.294,NaN,364.875,NaN,-1.6272,46.0,NaN,NaN,NaN,NaN,,skq202115sc013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:25:50Z,7.0,68.1905,-167.29134,NaN,29.6658,29.6637,23.842894,23.841198,0.3205,NaN,-1.625,96.396,NaN,365.217,NaN,-1.6257,46.0,NaN,NaN,NaN,NaN,,skq202115sc013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:25:50Z,8.0,68.1905,-167.29134,NaN,29.7161,29.715,23.883665,23.882776,0.2747,NaN,-1.6202,96.434,NaN,365.167,NaN,-1.6206,46.0,NaN,NaN,NaN,NaN,,skq202115sc013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:25:50Z,9.0,68.1905,-167.29134,NaN,29.7119,29.71,23.880257,23.878725,0.2843,NaN,-1.6203,96.474,NaN,365.33,NaN,-1.6211,46.0,NaN,NaN,NaN,NaN,,skq202115sc013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:25:50Z,10.0,68.1905,-167.29134,13.0,29.7024,29.7055,23.872551,23.875069,0.2746,NaN,-1.6208,96.598,NaN,365.834,NaN,-1.6209,46.0,NaN,NaN,NaN,NaN,,skq202115sc013,11.2,0.829,0.15,0.7,1.5,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:25:50Z,11.0,68.1905,-167.29134,NaN,29.7852,29.7845,23.939634,23.939072,0.2153,NaN,-1.6109,96.567,NaN,365.379,NaN,-1.6113,46.0,NaN,NaN,NaN,NaN,,skq202115sc013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:25:50Z,12.0,68.1905,-167.29134,NaN,29.7896,29.7845,23.943216,23.939095,0.1721,NaN,-1.6116,96.657,NaN,365.711,NaN,-1.6129,46.0,NaN,NaN,NaN,NaN,,skq202115sc013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:25:50Z,13.0,68.1905,-167.29134,NaN,29.7901,29.7849,23.943617,23.939415,0.178,NaN,-1.6112,96.61,NaN,365.531,NaN,-1.6126,46.0,NaN,NaN,NaN,NaN,,skq202115sc013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:25:50Z,14.0,68.1905,-167.29134,NaN,29.7915,29.7861,23.944706,23.940338,0.1595,NaN,-1.6077,96.637,NaN,365.594,NaN,-1.6089,46.0,NaN,NaN,NaN,NaN,,skq202115sc013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:25:50Z,15.0,68.1905,-167.29134,NaN,29.7933,29.7881,23.946127,23.941921,0.1582,NaN,-1.6048,96.636,NaN,365.555,NaN,-1.606,46.0,NaN,NaN,NaN,NaN,,skq202115sc013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:25:50Z,16.0,68.1905,-167.29134,NaN,29.7952,29.7899,23.947632,23.943346,0.1588,NaN,-1.6021,96.654,NaN,365.589,NaN,-1.6033,46.0,NaN,NaN,NaN,NaN,,skq202115sc013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:25:50Z,17.0,68.1905,-167.29134,NaN,29.7964,29.7912,23.948557,23.944351,0.1648,NaN,-1.5987,96.641,NaN,365.503,NaN,-1.5997,46.0,NaN,NaN,NaN,NaN,,skq202115sc013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:25:50Z,18.0,68.1905,-167.29134,NaN,29.7985,29.7935,23.950277,23.94624,0.1633,NaN,-1.5998,96.627,NaN,365.455,NaN,-1.6013,46.0,NaN,NaN,NaN,NaN,,skq202115sc013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:25:50Z,19.0,68.1905,-167.29134,NaN,29.8009,29.7959,23.95237,23.948326,0.1603,NaN,-1.6101,96.63,NaN,365.565,NaN,-1.6112,46.0,NaN,NaN,NaN,NaN,,skq202115sc013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:25:50Z,20.0,68.1905,-167.29134,9.0,29.8034,29.7983,23.954433,23.950308,0.159,NaN,-1.6126,96.757,NaN,366.062,NaN,-1.6137,46.0,NaN,NaN,NaN,NaN,,skq202115sc013,19.6,1.209,0.18,4.8,2.57,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:25:50Z,21.0,68.1905,-167.29134,NaN,29.8052,29.8001,23.955902,23.951777,0.1584,NaN,-1.6131,96.639,NaN,365.613,NaN,-1.6142,46.0,NaN,NaN,NaN,NaN,,skq202115sc013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:25:50Z,22.0,68.1905,-167.29134,NaN,29.807,29.8019,23.957367,23.953243,0.1608,NaN,-1.6134,96.667,NaN,365.716,NaN,-1.6145,46.0,NaN,NaN,NaN,NaN,,skq202115sc013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:25:50Z,23.0,68.1905,-167.29134,NaN,29.8076,29.8025,23.957853,23.953728,0.1579,NaN,-1.6133,96.612,NaN,365.509,NaN,-1.6144,46.0,NaN,NaN,NaN,NaN,,skq202115sc013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:25:50Z,24.0,68.1905,-167.29134,NaN,29.8086,29.8034,23.958597,23.954393,0.1606,NaN,-1.6084,96.824,NaN,366.259,NaN,-1.6097,46.0,NaN,NaN,NaN,NaN,,skq202115sc013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:25:50Z,25.0,68.1905,-167.29134,NaN,29.8133,29.8074,23.962023,23.957268,0.1585,NaN,-1.5809,98.976,NaN,374.103,NaN,-1.5832,46.0,NaN,NaN,NaN,NaN,,skq202115sc013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:25:50Z,26.0,68.1905,-167.29134,NaN,30.0316,30.0047,24.132633,24.110897,0.162,NaN,-1.2116,100.951,NaN,377.189,NaN,-1.2149,46.0,NaN,NaN,NaN,NaN,,skq202115sc013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:25:50Z,27.0,68.1905,-167.29134,NaN,31.1388,31.0543,24.976933,24.909515,0.168,NaN,0.3,90.903,NaN,323.645,NaN,0.2854,46.0,NaN,NaN,NaN,NaN,,skq202115sc013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:25:50Z,28.0,68.1905,-167.29134,NaN,31.7952,31.776,25.476677,25.461195,0.1819,NaN,0.863,88.003,NaN,306.982,NaN,0.8638,46.0,NaN,NaN,NaN,NaN,,skq202115sc013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:25:50Z,29.0,68.1905,-167.29134,NaN,31.8199,31.8074,25.496893,25.486881,0.1819,NaN,0.8566,88.312,NaN,308.053,NaN,0.8559,46.0,NaN,NaN,NaN,NaN,,skq202115sc013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:25:50Z,30.0,68.1905,-167.29134,5.0,31.8226,31.8133,25.499554,25.492142,0.1805,NaN,0.8478,88.517,NaN,308.831,NaN,0.8466,46.0,NaN,NaN,NaN,NaN,,skq202115sc013,30.8,1.662,0.23,10.6,3.96,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:25:50Z,31.0,68.1905,-167.29134,NaN,31.8195,31.8113,25.497261,25.490755,0.179,NaN,0.8442,88.737,NaN,309.635,NaN,0.8426,46.0,NaN,NaN,NaN,NaN,,skq202115sc013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:25:50Z,32.0,68.1905,-167.29134,NaN,31.8181,31.8108,25.496246,25.490437,0.1805,NaN,0.8422,88.861,NaN,310.09,NaN,0.8411,46.0,NaN,NaN,NaN,NaN,,skq202115sc013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:25:50Z,33.0,68.1905,-167.29134,NaN,31.8177,31.8111,25.495985,25.490734,0.1813,NaN,0.8411,88.874,NaN,310.144,NaN,0.8401,46.0,NaN,NaN,NaN,NaN,,skq202115sc013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:25:50Z,34.0,68.1905,-167.29134,NaN,31.8168,31.8108,25.495344,25.49057,0.1823,NaN,0.8396,89.045,NaN,310.755,NaN,0.8387,46.0,NaN,NaN,NaN,NaN,,skq202115sc013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:25:50Z,35.0,68.1905,-167.29134,NaN,31.8159,31.8105,25.494694,25.490412,0.1787,NaN,0.8383,88.901,NaN,310.263,NaN,0.8372,46.0,NaN,NaN,NaN,NaN,,skq202115sc013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:25:50Z,36.0,68.1905,-167.29134,NaN,31.8152,31.8099,25.494152,25.489923,0.1895,NaN,0.8379,88.802,NaN,309.923,NaN,0.8373,46.0,NaN,NaN,NaN,NaN,,skq202115sc013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:25:50Z,37.0,68.1905,-167.29134,NaN,31.8144,31.8099,25.493504,25.489946,0.1852,NaN,0.838,88.784,NaN,309.862,NaN,0.8369,46.0,NaN,NaN,NaN,NaN,,skq202115sc013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:25:50Z,38.0,68.1905,-167.29134,NaN,31.8143,31.81,25.493462,25.490065,0.1814,NaN,0.8373,88.852,NaN,310.104,NaN,0.8362,46.0,NaN,NaN,NaN,NaN,,skq202115sc013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:25:50Z,39.0,68.1905,-167.29134,NaN,31.8151,31.8109,25.49421,25.49086,0.1972,NaN,0.8354,88.926,NaN,310.379,NaN,0.8349,46.0,NaN,NaN,NaN,NaN,,skq202115sc013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:25:50Z,40.0,68.1905,-167.29134,NaN,31.8144,31.8107,25.49358,25.490656,0.1791,NaN,0.8366,88.858,NaN,310.132,NaN,0.8357,46.0,NaN,NaN,NaN,NaN,,skq202115sc013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:25:50Z,41.0,68.1905,-167.29134,NaN,31.8147,31.8114,25.493855,25.491274,0.1973,NaN,0.836,88.839,NaN,310.069,NaN,0.8347,46.0,NaN,NaN,NaN,NaN,,skq202115sc013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:25:50Z,42.0,68.1905,-167.29134,NaN,31.8159,31.8126,25.494959,25.492338,0.2121,NaN,0.8335,88.902,NaN,310.307,NaN,0.8329,46.0,NaN,NaN,NaN,NaN,,skq202115sc013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T05:25:50Z,43.0,68.1905,-167.29134,1.0,31.819,31.8172,25.497843,25.496456,0.2335,NaN,0.8264,88.903,NaN,310.359,NaN,0.8253,46.0,NaN,NaN,NaN,NaN,,skq202115sc013,29.6,1.733,0.24,10.8,3.98,NaN,NaN,NaN,NaN,NaN
2021-11-12T07:05:36Z,0.0,68.1325,-167.48784,NaN,29.725,29.7059,23.890905,23.875418,0.2157,NaN,-1.6213,97.017,NaN,367.361,NaN,-1.6228,49.0,NaN,NaN,NaN,NaN,,skq202115sc014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T07:05:36Z,1.0,68.1325,-167.48784,NaN,29.725,29.7059,23.890905,23.875418,0.2157,NaN,-1.6213,97.017,NaN,367.361,NaN,-1.6228,49.0,NaN,NaN,NaN,NaN,,skq202115sc014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T07:05:36Z,2.0,68.1325,-167.48784,21.0,29.725,29.7059,23.890905,23.875418,0.2157,NaN,-1.6213,97.017,NaN,367.361,NaN,-1.6228,49.0,NaN,NaN,NaN,NaN,,skq202115sc014,11.3,0.827,0.16,0.7,1.44,NaN,NaN,NaN,NaN,NaN
2021-11-12T07:05:36Z,3.0,68.1325,-167.48784,NaN,29.725,29.7059,23.890905,23.875418,0.2157,NaN,-1.6213,97.017,NaN,367.361,NaN,-1.6228,49.0,NaN,NaN,NaN,NaN,,skq202115sc014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T07:05:36Z,4.0,68.1325,-167.48784,NaN,29.725,29.7059,23.890905,23.875418,0.2157,NaN,-1.6213,97.017,NaN,367.361,NaN,-1.6228,49.0,NaN,NaN,NaN,NaN,,skq202115sc014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-12T07:05:36Z,5.0,68.1325,-167.48784,NaN,29.725,29.7059,23.890905,23.875418,0.2157,NaN,-1.6213,97.017,NaN,367.361,NaN,-1.6228,49.0,NaN,NaN,NaN,NaN,,skq202115sc014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
