Sample	ASV	count	Kingdom	Phylum	Class	Order	Family	Genus	Species	(common name)
MP_E540	ASV_15	67	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	
MP_E543	ASV_15	35	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	
MP_E552	ASV_15	4	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	
MP_E555	ASV_15	29	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	
MP_E562	ASV_15	38	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	
MP_E566	ASV_15	1	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	
MP_E569	ASV_15	83	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	
MP_E570	ASV_15	6	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	
MP_E573_1B_PCR1	ASV_15	23480	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	
MP_E573_2B_PCR1	ASV_15	31296	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	
MP_E573_3B_PCR1	ASV_15	33203	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	
MP_E579	ASV_15	6726	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	
MP_E583	ASV_15	2	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	
MP_E594	ASV_15	319	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	
MP_E604	ASV_15	15967	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	
MP_E607	ASV_15	4527	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	
MP_E632	ASV_15	2255	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	
MP_E635	ASV_15	2119	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	
MP_E638	ASV_15	194	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	
MP_E655	ASV_15	532	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	
MP_E658_1B	ASV_15	9	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	
MP_E658_2T	ASV_15	18	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	
MP_E685	ASV_15	1	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	
MP_E688	ASV_15	94	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	
MP_E691_1B	ASV_15	557	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	
MP_E691_2B	ASV_15	56	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	
MP_E691_3B	ASV_15	1	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	
MP_E694_1B	ASV_15	1104	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	
MP_E694_2B	ASV_15	94	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	
MP_E694_3B	ASV_15	7695	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	
MP_E721	ASV_15	358	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	
MP_E725_1B	ASV_15	2009	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	
MP_E860_2B	ASV_15	1	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	
MP_E520_1B	ASV_150	1050	Eukaryota	Echinodermata	Ophiuroidea	Euryalida	Asteronychidae			
MP_E583	ASV_150	3071	Eukaryota	Echinodermata	Ophiuroidea	Euryalida	Asteronychidae			
MP_E694_1B	ASV_1500	30	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Cynoglossidae	Symphurus		
MP_E713	ASV_1501	30	Eukaryota	Porifera	Demospongiae					
MP_E852	ASV_1502	30	Eukaryota	Echinodermata	Echinoidea					
MP_E423	ASV_1503	29	Eukaryota	Echinodermata	Asteroidea	Spinulosida	Echinasteridae			
MP_E435	ASV_1504	29	Unknown							
MP_E446_2B_PCR1	ASV_1505	29	Eukaryota	Bryozoa	Gymnolaemata	Cheilostomatida				
MP_E536	ASV_1506	29	Eukaryota	Chordata	Actinopteri					
MP_E583	ASV_1507	29	Eukaryota	Echinodermata	Asteroidea	Velatida	Pterasteridae	Hymenaster	Hymenaster latebrosus	
MP_E594	ASV_1508	29	Eukaryota	Echinodermata	Holothuroidea	Dendrochirotida				
MP_E688	ASV_1509	29	Eukaryota	Arthropoda	Malacostraca	Decapoda	Majidae	Loxorhynchus	Loxorhynchus crispatus	
MP_E811_2B	ASV_151	4090	Eukaryota							
MP_E691_2B	ASV_1510	29	Eukaryota	Nemertea	Pilidiophora	Heteronemertea	Lineidae	Siphonenteron		
MP_E713	ASV_1511	27	Eukaryota	Mollusca	Bivalvia	Venerida				
MP_E716	ASV_1511	2	Eukaryota	Mollusca	Bivalvia	Venerida				
MP_E811_2B	ASV_1512	29	Eukaryota	Arthropoda	Malacostraca	Decapoda	Munididae			
MP_E427	ASV_1513	28	Unknown							
MP_E435	ASV_1514	28	Eukaryota	Porifera	Demospongiae	Tetractinellida	Tetillidae	Tetilla	Tetilla dactyloidea	
MP_E446_3B_PCR1	ASV_1515	28	Eukaryota	Arthropoda	Thecostraca	Balanomorpha				
MP_E446_3B_PCR1	ASV_1516	9	Eukaryota	Arthropoda	Malacostraca	Amphipoda				
MP_E449_1B_PCR1	ASV_1516	4	Eukaryota	Arthropoda	Malacostraca	Amphipoda				
MP_E449_2B_PCR1	ASV_1516	5	Eukaryota	Arthropoda	Malacostraca	Amphipoda				
MP_E691_3B	ASV_1516	10	Eukaryota	Arthropoda	Malacostraca	Amphipoda				
MP_E449_3B_PCR1	ASV_1517	20	Eukaryota	Mollusca	Gastropoda	Neogastropoda	Nassariidae			
MP_E691_1B	ASV_1517	1	Eukaryota	Mollusca	Gastropoda	Neogastropoda	Nassariidae			
MP_E721	ASV_1517	7	Eukaryota	Mollusca	Gastropoda	Neogastropoda	Nassariidae			
MP_E455	ASV_1518	28	Eukaryota	Mollusca	Bivalvia	Venerida				
MP_E691_2B	ASV_1519	28	Eukaryota	Chordata	Actinopteri					
MP_E404	ASV_152	850	Eukaryota	Mollusca	Bivalvia	Solemyida	Solemyidae	Petrasma	Petrasma pervernicosa	
MP_E411_1T	ASV_152	673	Eukaryota	Mollusca	Bivalvia	Solemyida	Solemyidae	Petrasma	Petrasma pervernicosa	
MP_E438	ASV_152	337	Eukaryota	Mollusca	Bivalvia	Solemyida	Solemyidae	Petrasma	Petrasma pervernicosa	
MP_E446_3B_PCR1	ASV_152	443	Eukaryota	Mollusca	Bivalvia	Solemyida	Solemyidae	Petrasma	Petrasma pervernicosa	
MP_E560	ASV_152	339	Eukaryota	Mollusca	Bivalvia	Solemyida	Solemyidae	Petrasma	Petrasma pervernicosa	
MP_E561	ASV_152	209	Eukaryota	Mollusca	Bivalvia	Solemyida	Solemyidae	Petrasma	Petrasma pervernicosa	
MP_E565	ASV_152	544	Eukaryota	Mollusca	Bivalvia	Solemyida	Solemyidae	Petrasma	Petrasma pervernicosa	
MP_E566	ASV_152	511	Eukaryota	Mollusca	Bivalvia	Solemyida	Solemyidae	Petrasma	Petrasma pervernicosa	
MP_E569	ASV_152	120	Eukaryota	Mollusca	Bivalvia	Solemyida	Solemyidae	Petrasma	Petrasma pervernicosa	
MP_E713	ASV_1520	28	Eukaryota	Arthropoda	Malacostraca	Decapoda	Cancridae	Metacarcinus	Metacarcinus gracilis	(graceful rock crab)
MP_E811_2B	ASV_1521	28	Unknown							
MP_E811_3B	ASV_1522	28	Eukaryota	Brachiopoda	Rhynchonellata	Terebratulida	Cancellothyrididae	Terebratulina		
MP_E829	ASV_1523	28	Eukaryota	Chordata	Actinopteri	Gadiformes	Merlucciidae	Merluccius	Merluccius productus	(North Pacific hake)
MP_E872_3B	ASV_1524	28	Unknown							
MP_E423	ASV_1525	27	Eukaryota	Bryozoa	Gymnolaemata	Cheilostomatida				
MP_E423	ASV_1526	27	Eukaryota	Bryozoa	Gymnolaemata	Cheilostomatida	Cellariidae			
MP_E427	ASV_1527	1	Unknown							
MP_E431	ASV_1527	2	Unknown							
MP_E446_1B_PCR1	ASV_1527	3	Unknown							
MP_E492_1B_PCR1	ASV_1527	2	Unknown							
MP_E499	ASV_1527	7	Unknown							
MP_E501	ASV_1527	3	Unknown							
MP_E529	ASV_1527	7	Unknown							
MP_E566	ASV_1527	2	Unknown							
MP_E446_3B_PCR1	ASV_1528	27	Eukaryota							
MP_E449_1B_PCR1	ASV_1529	1	Unknown							
MP_E449_3B_PCR1	ASV_1529	2	Unknown							
MP_E573_3B_PCR1	ASV_1529	1	Unknown							
MP_E579	ASV_1529	1	Unknown							
MP_E685	ASV_1529	1	Unknown							
MP_E691_2B	ASV_1529	1	Unknown							
MP_E694_2B	ASV_1529	6	Unknown							
MP_E694_3B	ASV_1529	3	Unknown							
MP_E761	ASV_1529	5	Unknown							
MP_E768_1B	ASV_1529	2	Unknown							
MP_E811_2B	ASV_1529	2	Unknown							
MP_E875	ASV_1529	2	Unknown							
MP_E396	ASV_153	18	Eukaryota	Chordata	Mammalia	Artiodactyla	Suidae			
MP_E449_2B_PCR1	ASV_153	3	Eukaryota	Chordata	Mammalia	Artiodactyla	Suidae			
MP_E758	ASV_153	1576	Eukaryota	Chordata	Mammalia	Artiodactyla	Suidae			
MP_E860_1B	ASV_153	2423	Eukaryota	Chordata	Mammalia	Artiodactyla	Suidae			
MP_E455	ASV_1530	27	Eukaryota	Chordata	Aves	Charadriiformes				
MP_E524	ASV_1531	27	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f			
MP_E573_2B_PCR1	ASV_1532	5	Unknown							
MP_E594	ASV_1532	12	Unknown							
MP_E658_2T	ASV_1532	10	Unknown							
MP_E707	ASV_1533	27	Eukaryota	Mollusca	Bivalvia	Mytilida	Mytilidae	Arcuatula	Arcuatula senhousia	(Asian date mussel)
MP_E758	ASV_1534	27	Eukaryota	Arthropoda	Malacostraca	Amphipoda	Caprellidae	Caprella	Caprella californica	
MP_E860_3B	ASV_1535	27	Eukaryota	Mollusca	Cephalopoda					
MP_E872_3B	ASV_1536	27	Unknown							
MP_E370	ASV_1537	1	Eukaryota	Chordata	Thaliacea	Doliolida	Doliolidae	Doliolum	Doliolum nationalis	
MP_E458_1B	ASV_1537	2	Eukaryota	Chordata	Thaliacea	Doliolida	Doliolidae	Doliolum	Doliolum nationalis	
MP_E501	ASV_1537	3	Eukaryota	Chordata	Thaliacea	Doliolida	Doliolidae	Doliolum	Doliolum nationalis	
MP_E520_1B	ASV_1537	2	Eukaryota	Chordata	Thaliacea	Doliolida	Doliolidae	Doliolum	Doliolum nationalis	
MP_E632	ASV_1537	5	Eukaryota	Chordata	Thaliacea	Doliolida	Doliolidae	Doliolum	Doliolum nationalis	
MP_E635	ASV_1537	1	Eukaryota	Chordata	Thaliacea	Doliolida	Doliolidae	Doliolum	Doliolum nationalis	
MP_E638	ASV_1537	4	Eukaryota	Chordata	Thaliacea	Doliolida	Doliolidae	Doliolum	Doliolum nationalis	
MP_E658_2T	ASV_1537	8	Eukaryota	Chordata	Thaliacea	Doliolida	Doliolidae	Doliolum	Doliolum nationalis	
MP_E378	ASV_1538	5	Unknown							
MP_E423	ASV_1538	1	Unknown							
MP_E455	ASV_1538	6	Unknown							
MP_E486_PCR1	ASV_1538	2	Unknown							
MP_E565	ASV_1538	1	Unknown							
MP_E598_3B_PCR1	ASV_1538	2	Unknown							
MP_E658_2T	ASV_1538	1	Unknown							
MP_E691_1B	ASV_1538	2	Unknown							
MP_E691_2B	ASV_1538	2	Unknown							
MP_E716	ASV_1538	1	Unknown							
MP_E721	ASV_1538	1	Unknown							
MP_E758	ASV_1538	2	Unknown							
MP_E400	ASV_1539	26	Unknown							
MP_E458_1B	ASV_154	3959	Eukaryota	Chordata	Actinopteri	Argentiniformes	Bathylagidae	Pseudobathylagus	Pseudobathylagus milleri	
MP_E404	ASV_1540	26	Eukaryota	Porifera	Demospongiae	Poecilosclerida	Crellidae			
MP_E408	ASV_1541	26	Eukaryota	Nemertea	Pilidiophora	Heteronemertea	Riseriellidae	Riserius		
MP_E408	ASV_1542	2	Unknown							
MP_E446_1B_PCR1	ASV_1542	1	Unknown							
MP_E449_3B_PCR1	ASV_1542	1	Unknown							
MP_E573_1B_PCR1	ASV_1542	1	Unknown							
MP_E573_2B_PCR1	ASV_1542	1	Unknown							
MP_E661	ASV_1542	2	Unknown							
MP_E675_1B	ASV_1542	1	Unknown							
MP_E691_1B	ASV_1542	2	Unknown							
MP_E691_3B	ASV_1542	2	Unknown							
MP_E694_3B	ASV_1542	2	Unknown							
MP_E713	ASV_1542	2	Unknown							
MP_E721	ASV_1542	5	Unknown							
MP_E725_1B	ASV_1542	2	Unknown							
MP_E761	ASV_1542	2	Unknown							
MP_E442	ASV_1543	26	Eukaryota	Entoprocta	Loxosomatidae__o__c	Loxosomatidae__o	Loxosomatidae	Loxosomella		
MP_E446_3B_PCR1	ASV_1544	26	Eukaryota	Nemertea	Palaeonemertea	Tubulaniformes	Tubulanidae	Tubulanus	Tubulanus sp_ 3 TCH_2015	
MP_E472	ASV_1545	26	Eukaryota	Chordata	Aves	Suliformes	Phalacrocoracidae	Phalacrocorax	Phalacrocorax pelagicus	
MP_E492_1B_PCR1	ASV_1546	12	Eukaryota	Arthropoda	Malacostraca	Decapoda				
MP_E499	ASV_1546	13	Eukaryota	Arthropoda	Malacostraca	Decapoda				
MP_E694_1B	ASV_1546	1	Eukaryota	Arthropoda	Malacostraca	Decapoda				
MP_E520_1B	ASV_1547	26	Unknown							
MP_E773	ASV_1548	26	Eukaryota	Mollusca	Gastropoda	Littorinimorpha	Rissoidae	Alvania	Alvania concinna	
MP_E811_1B	ASV_1549	2	Unknown							
MP_E872_1B	ASV_1549	24	Unknown							
MP_E446_1B_PCR1	ASV_155	682	Eukaryota	Echinodermata	Ophiuroidea					
MP_E446_2B_PCR1	ASV_155	219	Eukaryota	Echinodermata	Ophiuroidea					
MP_E446_3B_PCR1	ASV_155	626	Eukaryota	Echinodermata	Ophiuroidea					
MP_E449_1B_PCR1	ASV_155	166	Eukaryota	Echinodermata	Ophiuroidea					
MP_E449_2B_PCR1	ASV_155	200	Eukaryota	Echinodermata	Ophiuroidea					
MP_E449_3B_PCR1	ASV_155	96	Eukaryota	Echinodermata	Ophiuroidea					
MP_E472	ASV_155	5	Eukaryota	Echinodermata	Ophiuroidea					
MP_E475_PCR1	ASV_155	508	Eukaryota	Echinodermata	Ophiuroidea					
MP_E486_PCR1	ASV_155	1335	Eukaryota	Echinodermata	Ophiuroidea					
MP_E540	ASV_155	12	Eukaryota	Echinodermata	Ophiuroidea					
MP_E579	ASV_155	68	Eukaryota	Echinodermata	Ophiuroidea					
MP_E852	ASV_1550	26	Unknown							
MP_E384_3B	ASV_1551	1	Unknown							
MP_E408	ASV_1551	9	Unknown							
MP_E446_1B_PCR1	ASV_1551	1	Unknown							
MP_E446_2B_PCR1	ASV_1551	2	Unknown							
MP_E449_2B_PCR1	ASV_1551	6	Unknown							
MP_E467	ASV_1551	1	Unknown							
MP_E713	ASV_1551	1	Unknown							
MP_E725_1B	ASV_1551	2	Unknown							
MP_E773	ASV_1551	1	Unknown							
MP_E875	ASV_1551	1	Unknown							
MP_E423	ASV_1552	3	Unknown							
MP_E565	ASV_1552	4	Unknown							
MP_E607	ASV_1552	1	Unknown							
MP_E635	ASV_1552	3	Unknown							
MP_E655	ASV_1552	7	Unknown							
MP_E658_3T	ASV_1552	3	Unknown							
MP_E685	ASV_1552	2	Unknown							
MP_E691_1B	ASV_1552	2	Unknown							
MP_E431	ASV_1553	25	Unknown							
MP_E446_2B_PCR1	ASV_1554	25	Eukaryota	Chordata	Actinopteri	Osmeriformes				
MP_E560	ASV_1555	25	Eukaryota	Cnidaria	Scyphozoa	Rhizostomeae				
MP_E573_2B_PCR1	ASV_1556	25	Eukaryota	Chordata						
MP_E573_3B_PCR1	ASV_1557	25	Eukaryota	Chaetognatha	Sagittoidea	Aphragmophora	Sagittidae			
MP_E579	ASV_1558	25	Eukaryota	Mollusca	Bivalvia	Venerida	Veneridae	Saxidomus	Saxidomus nuttalli	
MP_E691_1B	ASV_1559	13	Eukaryota	Mollusca	Bivalvia	Venerida	Veneridae	Compsomyax	Compsomyax subdiaphana	
MP_E691_3B	ASV_1559	12	Eukaryota	Mollusca	Bivalvia	Venerida	Veneridae	Compsomyax	Compsomyax subdiaphana	
MP_E378	ASV_156	449	Eukaryota	Mollusca	Bivalvia	Adapedonta				
MP_E423	ASV_156	3199	Eukaryota	Mollusca	Bivalvia	Adapedonta				
MP_E431	ASV_156	130	Eukaryota	Mollusca	Bivalvia	Adapedonta				
MP_E694_1B	ASV_156	60	Eukaryota	Mollusca	Bivalvia	Adapedonta				
MP_E758	ASV_1560	15	Unknown							
MP_E768_1B	ASV_1560	10	Unknown							
MP_E875	ASV_1561	25	Eukaryota	Chaetognatha	Sagittoidea	Aphragmophora	Sagittidae			
MP_E378	ASV_1562	15	Eukaryota	Arthropoda	Malacostraca	Decapoda	Paguridae	Pagurus	Pagurus nigrofascia	
MP_E423	ASV_1562	9	Eukaryota	Arthropoda	Malacostraca	Decapoda	Paguridae	Pagurus	Pagurus nigrofascia	
MP_E378	ASV_1563	5	Unknown							
MP_E408	ASV_1563	4	Unknown							
MP_E423	ASV_1563	1	Unknown							
MP_E635	ASV_1563	4	Unknown							
MP_E658_2T	ASV_1563	2	Unknown							
MP_E658_3T	ASV_1563	2	Unknown							
MP_E661	ASV_1563	4	Unknown							
MP_E773	ASV_1563	2	Unknown							
MP_E408	ASV_1564	24	Eukaryota	Arthropoda	Malacostraca	Amphipoda				
MP_E423	ASV_1565	3	Eukaryota	Arthropoda	Malacostraca	Amphipoda	Aoridae	Aoroides	Aoroides columbiae	
MP_E449_1B_PCR1	ASV_1565	1	Eukaryota	Arthropoda	Malacostraca	Amphipoda	Aoridae	Aoroides	Aoroides columbiae	
MP_E449_2B_PCR1	ASV_1565	4	Eukaryota	Arthropoda	Malacostraca	Amphipoda	Aoridae	Aoroides	Aoroides columbiae	
MP_E675_1B	ASV_1565	10	Eukaryota	Arthropoda	Malacostraca	Amphipoda	Aoridae	Aoroides	Aoroides columbiae	
MP_E685	ASV_1565	6	Eukaryota	Arthropoda	Malacostraca	Amphipoda	Aoridae	Aoroides	Aoroides columbiae	
MP_E446_2B_PCR1	ASV_1566	24	Eukaryota							
MP_E555	ASV_1567	24	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Euphausia	Euphausia pacifica	(North Pacific krill)
MP_E573_2B_PCR1	ASV_1568	24	Eukaryota	Chordata	Actinopteri					
MP_E579	ASV_1569	24	Eukaryota	Mollusca	Bivalvia	Cardiida	Tellinidae	Macoma		
MP_E449_1B_PCR1	ASV_157	5	Eukaryota	Arthropoda	Hexanauplia	Calanoida				
MP_E449_2B_PCR1	ASV_157	56	Eukaryota	Arthropoda	Hexanauplia	Calanoida				
MP_E486_PCR1	ASV_157	443	Eukaryota	Arthropoda	Hexanauplia	Calanoida				
MP_E598_2B_PCR1	ASV_157	28	Eukaryota	Arthropoda	Hexanauplia	Calanoida				
MP_E691_2B	ASV_157	12	Eukaryota	Arthropoda	Hexanauplia	Calanoida				
MP_E713	ASV_157	2	Eukaryota	Arthropoda	Hexanauplia	Calanoida				
MP_E716	ASV_157	3152	Eukaryota	Arthropoda	Hexanauplia	Calanoida				
MP_E721	ASV_157	58	Eukaryota	Arthropoda	Hexanauplia	Calanoida				
MP_E725_1B	ASV_157	30	Eukaryota	Arthropoda	Hexanauplia	Calanoida				
MP_E607	ASV_1570	24	Eukaryota	Porifera	Demospongiae	Poecilosclerida	Crellidae			
MP_E658_1B	ASV_1571	24	Eukaryota							
MP_E688	ASV_1572	22	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippidae	Emerita		
MP_E713	ASV_1572	2	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippidae	Emerita		
MP_E773	ASV_1573	24	Eukaryota	Arthropoda	Malacostraca	Amphipoda				
MP_E392	ASV_1574	11	Eukaryota	Picozoa						
MP_E442	ASV_1574	12	Eukaryota	Picozoa						
MP_E423	ASV_1575	23	Eukaryota	Bryozoa	Gymnolaemata	Cheilostomatida				
MP_E423	ASV_1576	9	Eukaryota	Bryozoa	Gymnolaemata	Cheilostomatida	Hippothoidae	Celleporella	Celleporella hyalina	
MP_E467	ASV_1576	3	Eukaryota	Bryozoa	Gymnolaemata	Cheilostomatida	Hippothoidae	Celleporella	Celleporella hyalina	
MP_E713	ASV_1576	10	Eukaryota	Bryozoa	Gymnolaemata	Cheilostomatida	Hippothoidae	Celleporella	Celleporella hyalina	
MP_E716	ASV_1576	1	Eukaryota	Bryozoa	Gymnolaemata	Cheilostomatida	Hippothoidae	Celleporella	Celleporella hyalina	
MP_E435	ASV_1577	17	Unknown							
MP_E446_1B_PCR1	ASV_1577	1	Unknown							
MP_E446_3B_PCR1	ASV_1577	1	Unknown							
MP_E655	ASV_1577	1	Unknown							
MP_E691_1B	ASV_1577	2	Unknown							
MP_E725_1B	ASV_1577	1	Unknown							
MP_E446_1B_PCR1	ASV_1578	15	Unknown							
MP_E449_3B_PCR1	ASV_1578	1	Unknown							
MP_E486_PCR1	ASV_1578	1	Unknown							
MP_E573_3B_PCR1	ASV_1578	3	Unknown							
MP_E635	ASV_1578	2	Unknown							
MP_E658_1B	ASV_1578	1	Unknown							
MP_E458_1B	ASV_1579	23	Unknown							
MP_E423	ASV_158	8	Eukaryota	Chordata	Mammalia					
MP_E569	ASV_158	224	Eukaryota	Chordata	Mammalia					
MP_E607	ASV_158	3540	Eukaryota	Chordata	Mammalia					
MP_E471	ASV_1580	23	Eukaryota	Chordata	Aves					
MP_E499	ASV_1581	23	Eukaryota	Chaetognatha	Sagittoidea	Aphragmophora				
MP_E543	ASV_1582	23	Eukaryota	Chordata	Chondrichthyes	Lamniformes	Alopiidae	Alopias		
MP_E569	ASV_1583	23	Eukaryota	Porifera	Demospongiae	Poecilosclerida	Latrunculiidae	Negombata		
MP_E573_1B_PCR1	ASV_1584	23	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	
MP_E635	ASV_1585	23	Bacteria	Elusimicrobiota						
MP_E658_3T	ASV_1586	23	Eukaryota	Mollusca	Bivalvia	Pectinida	Pectinidae	Cyclopecten	Cyclopecten sp_ DJC_2016	
MP_E688	ASV_1587	4	Eukaryota	Mollusca	Bivalvia	Galeommatida				
MP_E691_1B	ASV_1587	19	Eukaryota	Mollusca	Bivalvia	Galeommatida				
MP_E758	ASV_1588	23	Eukaryota	Porifera	Homoscleromorpha	Homosclerophorida	Plakinidae			
MP_E872_2B	ASV_1589	23	Eukaryota	Nemertea	Pilidiophora	Heteronemertea				
MP_E392	ASV_159	1114	Eukaryota	Arthropoda	Malacostraca	Decapoda	Sergestidae	Eusergestes	Eusergestes arcticus	
MP_E438	ASV_159	44	Eukaryota	Arthropoda	Malacostraca	Decapoda	Sergestidae	Eusergestes	Eusergestes arcticus	
MP_E528	ASV_159	289	Eukaryota	Arthropoda	Malacostraca	Decapoda	Sergestidae	Eusergestes	Eusergestes arcticus	
MP_E561	ASV_159	421	Eukaryota	Arthropoda	Malacostraca	Decapoda	Sergestidae	Eusergestes	Eusergestes arcticus	
MP_E570	ASV_159	91	Eukaryota	Arthropoda	Malacostraca	Decapoda	Sergestidae	Eusergestes	Eusergestes arcticus	
MP_E590	ASV_159	135	Eukaryota	Arthropoda	Malacostraca	Decapoda	Sergestidae	Eusergestes	Eusergestes arcticus	
MP_E661	ASV_159	320	Eukaryota	Arthropoda	Malacostraca	Decapoda	Sergestidae	Eusergestes	Eusergestes arcticus	
MP_E811_3B	ASV_159	780	Eukaryota	Arthropoda	Malacostraca	Decapoda	Sergestidae	Eusergestes	Eusergestes arcticus	
MP_E852	ASV_159	133	Eukaryota	Arthropoda	Malacostraca	Decapoda	Sergestidae	Eusergestes	Eusergestes arcticus	
MP_E860_1B	ASV_159	100	Eukaryota	Arthropoda	Malacostraca	Decapoda	Sergestidae	Eusergestes	Eusergestes arcticus	
MP_E860_2B	ASV_159	15	Eukaryota	Arthropoda	Malacostraca	Decapoda	Sergestidae	Eusergestes	Eusergestes arcticus	
MP_E860_3B	ASV_159	222	Eukaryota	Arthropoda	Malacostraca	Decapoda	Sergestidae	Eusergestes	Eusergestes arcticus	
MP_E872_3B	ASV_1590	23	Eukaryota	Picozoa						
MP_E875	ASV_1591	23	Eukaryota	Chordata	Actinopteri					
MP_E378	ASV_1592	4	Eukaryota	Mollusca	Gastropoda	Neogastropoda	Columbellidae	Steironepion	Steironepion moniliferum	
MP_E658_3T	ASV_1592	16	Eukaryota	Mollusca	Gastropoda	Neogastropoda	Columbellidae	Steironepion	Steironepion moniliferum	
MP_E811_1B	ASV_1592	2	Eukaryota	Mollusca	Gastropoda	Neogastropoda	Columbellidae	Steironepion	Steironepion moniliferum	
MP_E400	ASV_1593	22	Bacteria	Candidatus Woesebacteria						
MP_E404	ASV_1594	22	Eukaryota	Porifera	Demospongiae	Poecilosclerida	Latrunculiidae	Negombata	Negombata magnifica	
MP_E423	ASV_1595	14	Eukaryota	Arthropoda	Malacostraca	Decapoda	Porcellanidae	Pachycheles		
MP_E658_2T	ASV_1595	8	Eukaryota	Arthropoda	Malacostraca	Decapoda	Porcellanidae	Pachycheles		
MP_E427	ASV_1596	22	Eukaryota							
MP_E446_1B_PCR1	ASV_1597	2	Unknown							
MP_E501	ASV_1597	5	Unknown							
MP_E655	ASV_1597	15	Unknown							
MP_E472	ASV_1598	22	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Caenidae	Caenis	Caenis sp_ BYU IGCEP019	
MP_E532	ASV_1599	22	Eukaryota	Chaetognatha	Sagittoidea	Aphragmophora				
MP_E404	ASV_16	7891	Eukaryota	Chordata						
MP_E408	ASV_16	845	Eukaryota	Chordata						
MP_E411_1T	ASV_16	1299	Eukaryota	Chordata						
MP_E427	ASV_16	1416	Eukaryota	Chordata						
MP_E431	ASV_16	3406	Eukaryota	Chordata						
MP_E435	ASV_16	6945	Eukaryota	Chordata						
MP_E438	ASV_16	10215	Eukaryota	Chordata						
MP_E442	ASV_16	9554	Eukaryota	Chordata						
MP_E446_1B_PCR1	ASV_16	2567	Eukaryota	Chordata						
MP_E446_2B_PCR1	ASV_16	2070	Eukaryota	Chordata						
MP_E446_3B_PCR1	ASV_16	1065	Eukaryota	Chordata						
MP_E449_2B_PCR1	ASV_16	294	Eukaryota	Chordata						
