All percentages range 0-100% of the total count for either Eukaryotes or Prokaryotes, with exception of the first three data rows (% Known, % Eukaryote, % Prokaryote), which represent %s of total reads.
Taxonomy String (K->S)	Terminal Taxa	MP_E370	MP_E378	MP_E384_3B	MP_E388_1B	MP_E392	MP_E396	MP_E400	MP_E404	MP_E408	MP_E411_1T	MP_E423	MP_E427	MP_E431	MP_E435	MP_E438	MP_E442	MP_E446_1B_PCR1	MP_E446_2B_PCR1	MP_E446_3B_PCR1	MP_E449_1B_PCR1	MP_E449_2B_PCR1	MP_E449_3B_PCR1	MP_E451	MP_E455	MP_E458_1B	MP_E467	MP_E471	MP_E472	MP_E475_PCR1	MP_E486_PCR1	MP_E492_1B_PCR1	MP_E499	MP_E501	MP_E506	MP_E516	MP_E520_1B	MP_E524	MP_E528	MP_E529	MP_E532	MP_E536	MP_E540	MP_E543	MP_E552	MP_E555	MP_E560	MP_E561	MP_E562	MP_E565	MP_E566	MP_E569	MP_E570	MP_E573_1B_PCR1	MP_E573_2B_PCR1	MP_E573_3B_PCR1	MP_E579	MP_E583	MP_E588	MP_E590	MP_E594	MP_E598_1B_PCR1	MP_E598_2B_PCR1	MP_E598_3B_PCR1	MP_E601	MP_E604	MP_E607	MP_E632	MP_E635	MP_E638	MP_E655	MP_E658_1B	MP_E658_2T	MP_E658_3T	MP_E661	MP_E675_1B	MP_E685	MP_E688	MP_E691_1B	MP_E691_2B	MP_E691_3B	MP_E694_1B	MP_E694_2B	MP_E694_3B	MP_E707	MP_E713	MP_E716	MP_E721	MP_E725_1B	MP_E750	MP_E758	MP_E761	MP_E768_1B	MP_E773	MP_E811_1B	MP_E811_2B	MP_E811_3B	MP_E824	MP_E829	MP_E840	MP_E846	MP_E852	MP_E856	MP_E860_1B	MP_E860_2B	MP_E860_3B	MP_E872_1B	MP_E872_2B	MP_E872_3B	MP_E875	MP_POSITIVE
Eukaryota;Echinodermata;Asteroidea;Velatida;Pterasteridae;Pteraster;Pteraster jordani	Pteraster jordani	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.2712940909606	0	13.9466629039086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Echinodermata;Asteroidea;Velatida;Pterasteridae;Pteraster;Pteraster sp_ TX_2020	Pteraster sp_ TX_2020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.74720992580585	0	3.22221647083182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Echinodermata;Asteroidea;Velatida;Pterasteridae;Pteraster;Pteraster tesselatus	Pteraster tesselatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59285539515537	0	0	0	0	0	0.163897683019079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Echinodermata;Asteroidea;Velatida;Solasteridae;Lophaster;Lophaster furcilliger	Lophaster furcilliger	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.82464952395232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Echinodermata;Asteroidea;Velatida;Solasteridae;Solaster;NA	Solaster	0	0	0	0	2.39467968142447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8061238888105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Echinodermata;Asteroidea;Velatida;Solasteridae;Solaster;Solaster endeca	Solaster endeca	0	0	0	0	0	0	0	0	0	0	0.0230937739185516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Echinodermata;Crinoidea;Comatulida;Antedonidae;NA;NA	Antedonidae	0	0	5.62294407894737	0	0	0.0727569562748438	0	0	0	0	0.00131964422391723	0	0	0.00406563562147306	0.158977300663771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0434279096699479	0	0	0	0	0	0	0	0	0	0	0	0.00602907737890167	0	0	0	0	0	0	0	0	3.25111827473324	0	0	0	0	0	0	0	0	0	5.55832657896378	0.613892673875859	1.12324654485222	0.928115015974441	1.24703290213404	1.57372704118609	0	0	0	0	0	0.225473231608201	0.0210034613704338	0.211546126253181	0	0	0	0	0	0.0325864665033598	0	0	0	0.0862986508644248	0	0.00655749990632143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Echinodermata;Crinoidea;Comatulida;Antedonidae;Trichometra;Trichometra cubensis	Trichometra cubensis	0.0742688883258045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.01689917205399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Echinodermata;Crinoidea;Comatulida;NA;NA;NA	Comatulida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0580577058409571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Echinodermata;Crinoidea;Comatulida;Zenometridae;Psathyrometra;Psathyrometra fragilis	Psathyrometra fragilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.55271093241885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Echinodermata;Crinoidea;NA;NA;NA;NA	Crinoidea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0050503775157193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Echinodermata;Echinoidea;Camarodonta;NA;NA;NA	Camarodonta	0	0	0	0	0	0	0	0	0	0	0.0435482593892687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Echinodermata;Echinoidea;Camarodonta;Strongylocentrotidae;Strongylocentrotus;NA	Strongylocentrotus	0	0	0.629111842105263	0	0	0	0	1.60792462727218	0	0	0.0323312834859722	0	0	0	0	0	0.191637189433784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Echinodermata;Echinoidea;NA;NA;NA;NA	Echinoidea	0	1.119809480378	0.464638157894737	0	0	0	0	0.572961849617689	0.440231329104067	0.0492415333960489	0.102272427353585	0.0663904214647101	0.0746052140755171	0.809061488673139	0.671965910022126	0.0229123705971797	1.36087730998793	1.26447574334898	1.87905580420476	0.365476688513922	0.348992265782756	0.174836709111302	0	0.00353832000566131	0	86.8666714173733	16.730961565938	0.9176202404487	96.7929560718532	0.332831107365697	0.51296941540844	1.66136530462442	0.835679099225897	0	0	0	0	0.00420250469279691	0	0.168783353328093	0.0144959549382887	34.4628625857426	54.4437408868312	0	0	0.00094031801555286	0.0524064474094218	0.138294194303343	0.00512794215681247	0.020551665418887	0.00775167091573072	0.0138895319227742	0.500419582573081	0.0907303795554211	0.286931123663454	3.53077149194303	0	0	0.0918461067455863	0.022490441562336	0.0510238037136455	0.144508670520231	0.241975452610711	0.0133631139873623	0.0456420312394347	0.105268563212488	0.0328452332608748	19.0731445835973	0.00255108548687466	0.402924122451524	0.638535354999565	0.509860758838449	0.217252396166134	0.16240956739997	0.103534673762243	0.0210737435688748	0.0347549774092647	0.0605957776862108	0.0509436328296445	0.0807995230474756	0.044570289969063	0.478038780791074	0.341846276481589	0.00782629112063793	31.9580747235255	1.57511342094613	0.196736715377764	0.194473811295143	0.0820280018877677	0.537835349456239	0.100669153786937	0.0933873787951041	0.194651401394203	0.0687168969563701	0.247311425038408	1.35770533506739	31.9528589863853	0.141698952503946	3.07017543859649	0	0.823588296855804	0.404858299595142	0.206592552440758	5.09462045502871	0.452592118496846	0.381350719645713	0.261924455472843	0.0892588290962275	0.209398969609476	0
Eukaryota;Echinodermata;Echinoidea;Spatangoida;NA;NA;NA	Spatangoida	0	0	1.51521381578947	0	0	0	0	0.987552202069926	0	1.02745766698024	0	8.2999473455278	1.60124894654675	3.25088224292986	1.78316807342457	1.59345122789477	0.214431040159388	0.0925056511910972	0	0	0	0	0	0	0	0	0	0	0.428194993412385	0	13.9566395663957	1.94029850746269	0.714285714285714	0	0	0	0	0	0	0.463326852273197	0	0	2.17321846625731	0	0	1.58819712826878	0.219540522931362	0.816467647137044	5.64458232911133	0.403693427870994	1.57014400881968	0	0	0	0	0	0	0	15.1699152974793	3.1861458879976	0.627814628302682	0	0	0	0	0.442898223272055	0.165420538422951	0	0	0	0.692169425680573	1.30700346808841	0.373801916932907	6.04663312473736	4.70668626923157	0.73031421678342	0	0	0	0	11.3352734518379	4.50818294854992	8.64119937455928	0	0	0	0	0.428103423522195	8.46124457828618	0	2.33315568188547	0	0	0	0	0.740306698489374	0	0.600875304921797	32.1428571428571	0	1.89743823087774	0	0	0	1.27091524183963	0	0	0	0	0
Eukaryota;Echinodermata;Echinoidea;Spatangoida;Spatangidae;Spatangus;Spatangus raschi	Spatangus raschi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0115801798787941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Echinodermata;Holothuroidea;Apodida;Chiridotidae;Chiridota;Chiridota sp_ 2 AKM_2016	Chiridota sp_ 2 AKM_2016	0	0	0	0	0	0.00887279954571266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.85811500510378	0	0	0	0	0	0	0	0	0	0	0	0	0	0.446958410141158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.141843971631206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0453674765601371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0637890708058686	0	0	0	0	0	0
Eukaryota;Echinodermata;Holothuroidea;Apodida;NA;NA;NA	Apodida	0	0	0	0	0	0	0.358004277847727	0	0	0	0	0	0	0	0	0.0687371117915391	0	0	0	0	0	0	0.0567086310536464	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0227266988207369	0	0	0	0	0	0	0	0	0.00658222610887002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Echinodermata;Holothuroidea;Apodida;Synaptidae;NA;NA	Synaptidae	0	0	0	0	0	0	0.0591617238816159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.175438596491228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Echinodermata;Holothuroidea;Aspidochirotida;NA;NA;NA	Aspidochirotida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022858187802871	0	0	0	0	0
