"Sample_Name","Biological_Replicate","Technical_Replicate","Negative_control","Cruise_ID_short","Cruise_ID_long","Collection_Date_UTC","Collection_Date_local","Collection_Time_UTC","Collection_Time_local","Field_Sample_Name","Cast_No.","Rosette_position","Field_collection_method","Preservation","Area.within.region","Station","Depth_m","Lat","Lon","Sample_volume_ml","Personnel_responsible_for_Collecting_Sample","Field_Notes","Combined_date","Combined_date_local","Date_UTC","Date_local_check","Date_local","Lat_fix","Lat_dec","Lon_fix","Lon_dec","Cast","Bottle"
"E1778.DY2306",1,1,FALSE,"DY2306","EcoFOCI Spring Mooring","4/28/2023",NA,"19:37",NA,NA,48,1,"Niskin; Sterivex 0.22µm filter","95% EtOH","Beiring Sea","70M8",62.5,"57°15.70' N","165°44.93' W",1000,"Shannon Brown","Stored in fridge for 2-6 hours before filtering","4/28/2023 19:37",NA,"2023/04/28 19:37:00",NA,"2023-04-28 11:37:00","57 15.70",57.2616666666667,"165 44.93",-165.748833333333,"48","1"
"E1779.DY2306",1,1,FALSE,"DY2306","EcoFOCI Spring Mooring","4/28/2023",NA,"19:37",NA,NA,48,4,"Niskin; Sterivex 0.22µm filter","95% EtOH","Beiring Sea","70M8",30,"57°15.70' N","165°44.93' W",1000,"Shannon Brown","Stored in fridge for 2-6 hours before filtering","4/28/2023 19:37",NA,"2023/04/28 19:37:00",NA,"2023-04-28 11:37:00","57 15.70",57.2616666666667,"165 44.93",-165.748833333333,"48","4"
"E1780.DY2306",1,1,FALSE,"DY2306","EcoFOCI Spring Mooring","4/28/2023",NA,"19:37",NA,NA,48,6,"Niskin; Sterivex 0.22µm filter","95% EtOH","Beiring Sea","70M8",10,"57°15.70' N","165°44.93' W",1000,"Shannon Brown","Stored in fridge for 2-6 hours before filtering","4/28/2023 19:37",NA,"2023/04/28 19:37:00",NA,"2023-04-28 11:37:00","57 15.70",57.2616666666667,"165 44.93",-165.748833333333,"48","6"
"E1781.DY2306",1,1,FALSE,"DY2306","EcoFOCI Spring Mooring","4/28/2023",NA,"22:22",NA,NA,50,1,"Niskin; Sterivex 0.22µm filter","95% EtOH","Beiring Sea","70M6",66,"56°59.58' N","165°22.49' W",1000,"Shannon Brown","Stored in fridge for 2-6 hours before filtering","4/28/2023 22:22",NA,"2023/04/28 22:22:00",NA,"2023-04-28 14:22:00","56 59.58",56.993,"165 22.49",-165.374833333333,"50","1"
"E1782.DY2306",1,1,FALSE,"DY2306","EcoFOCI Spring Mooring","4/28/2023",NA,"22:22",NA,NA,50,4,"Niskin; Sterivex 0.22µm filter","95% EtOH","Beiring Sea","70M6",30,"56°59.58' N","165°22.49' W",1000,"Shannon Brown","Stored in fridge for 2-6 hours before filtering","4/28/2023 22:22",NA,"2023/04/28 22:22:00",NA,"2023-04-28 14:22:00","56 59.58",56.993,"165 22.49",-165.374833333333,"50","4"
"E1783.DY2306",1,1,FALSE,"DY2306","EcoFOCI Spring Mooring","4/28/2023",NA,"22:22",NA,NA,50,6,"Niskin; Sterivex 0.22µm filter","95% EtOH","Beiring Sea","70M6",10,"56°59.58' N","165°22.49' W",1000,"Shannon Brown","Stored in fridge for 2-6 hours before filtering","4/28/2023 22:22",NA,"2023/04/28 22:22:00",NA,"2023-04-28 14:22:00","56 59.58",56.993,"165 22.49",-165.374833333333,"50","6"
"E1784.DY2306",1,1,FALSE,"DY2306","EcoFOCI Spring Mooring","4/29/2023",NA,"1:37",NA,NA,52,1,"Niskin; Sterivex 0.22µm filter","95% EtOH","Beiring Sea","70M4",66,"56°54.46' N","164°50.17' W",1000,"Shannon Brown","Sampled last on niskins","4/29/2023 1:37",NA,"2023/04/29 01:37:00",NA,"2023-04-28 17:37:00","56 54.46",56.9076666666667,"164 50.17",-164.836166666667,"52","1"
"E1785.DY2306",1,1,FALSE,"DY2306","EcoFOCI Spring Mooring","4/29/2023",NA,"1:37",NA,NA,52,4,"Niskin; Sterivex 0.22µm filter","95% EtOH","Beiring Sea","70M4",30,"56°54.46' N","164°50.17' W",1000,"Shannon Brown","Sampled last on niskins","4/29/2023 1:37",NA,"2023/04/29 01:37:00",NA,"2023-04-28 17:37:00","56 54.46",56.9076666666667,"164 50.17",-164.836166666667,"52","4"
"E1786.DY2306",1,1,FALSE,"DY2306","EcoFOCI Spring Mooring","4/29/2023",NA,"1:37",NA,NA,52,7,"Niskin; Sterivex 0.22µm filter","95% EtOH","Beiring Sea","70M4",10,"56°54.46' N","164°50.17' W",1000,"Shannon Brown","Sampled last on niskins","4/29/2023 1:37",NA,"2023/04/29 01:37:00",NA,"2023-04-28 17:37:00","56 54.46",56.9076666666667,"164 50.17",-164.836166666667,"52","7"
"E1787.DY2306",1,1,FALSE,"DY2306","EcoFOCI Spring Mooring","4/29/2023",NA,"4:23",NA,NA,54,1,"Niskin; Sterivex 0.22µm filter","95% EtOH","Beiring Sea","M2W",68,"56°45.96' N","164°20.09' W",1000,"Shannon Brown","","4/29/2023 4:23",NA,"2023/04/29 04:23:00",NA,"2023-04-28 20:23:00","56 45.96",56.766,"164 20.09",-164.334833333333,"54","1"
"E1788.DY2306",1,1,FALSE,"DY2306","EcoFOCI Spring Mooring","4/29/2023",NA,"4:23",NA,NA,54,4,"Niskin; Sterivex 0.22µm filter","95% EtOH","Beiring Sea","M2W",30,"56°45.96' N","164°20.09' W",1000,"Shannon Brown","","4/29/2023 4:23",NA,"2023/04/29 04:23:00",NA,"2023-04-28 20:23:00","56 45.96",56.766,"164 20.09",-164.334833333333,"54","4"
"E1789.DY2306",1,1,FALSE,"DY2306","EcoFOCI Spring Mooring","4/29/2023",NA,"4:23",NA,NA,54,7,"Niskin; Sterivex 0.22µm filter","95% EtOH","Beiring Sea","M2W",10,"56°45.96' N","164°20.09' W",1000,"Shannon Brown","","4/29/2023 4:23",NA,"2023/04/29 04:23:00",NA,"2023-04-28 20:23:00","56 45.96",56.766,"164 20.09",-164.334833333333,"54","7"
"E1790.DY2306",1,1,FALSE,"DY2306","EcoFOCI Spring Mooring","4/29/2023",NA,"8:35",NA,NA,56,1,"Niskin; Sterivex 0.22µm filter","95% EtOH","Beiring Sea","M2E",64,"56°56.56' N","163°50.12' W",1000,"Shannon Brown","","4/29/2023 8:35",NA,"2023/04/29 08:35:00",NA,"2023-04-29 00:35:00","56 56.56",56.9426666666667,"163 50.12",-163.835333333333,"56","1"
"E1791.DY2306",1,1,FALSE,"DY2306","EcoFOCI Spring Mooring","4/29/2023",NA,"8:35",NA,NA,56,4,"Niskin; Sterivex 0.22µm filter","95% EtOH","Beiring Sea","M2E",30,"56°56.56' N","163°50.12' W",1000,"Shannon Brown","","4/29/2023 8:35",NA,"2023/04/29 08:35:00",NA,"2023-04-29 00:35:00","56 56.56",56.9426666666667,"163 50.12",-163.835333333333,"56","4"
"E1792.DY2306",1,1,FALSE,"DY2306","EcoFOCI Spring Mooring","4/29/2023",NA,"8:35",NA,NA,56,6,"Niskin; Sterivex 0.22µm filter","95% EtOH","Beiring Sea","M2E",10,"56°56.56' N","163°50.12' W",1000,"Shannon Brown","","4/29/2023 8:35",NA,"2023/04/29 08:35:00",NA,"2023-04-29 00:35:00","56 56.56",56.9426666666667,"163 50.12",-163.835333333333,"56","6"
"E1793.DY2306",1,1,FALSE,"DY2306","EcoFOCI Spring Mooring","4/29/2023",NA,"14:49",NA,NA,58,1,"Niskin; Sterivex 0.22µm filter","95% EtOH","Beiring Sea","M2",68,"56°52.35' N","164°03.25' W",1000,"Shannon Brown","Stored in fridge for ~14 hours before filtering","4/29/2023 14:49",NA,"2023/04/29 14:49:00",NA,"2023-04-29 06:49:00","56 52.35",56.8725,"164 03.25",-164.054166666667,"58","1"
"E1794.DY2306",1,1,FALSE,"DY2306","EcoFOCI Spring Mooring","4/29/2023",NA,"14:49",NA,NA,58,4,"Niskin; Sterivex 0.22µm filter","95% EtOH","Beiring Sea","M2",30,"56°52.35' N","164°03.25' W",1000,"Shannon Brown","Stored in fridge for ~14 hours before filtering","4/29/2023 14:49",NA,"2023/04/29 14:49:00",NA,"2023-04-29 06:49:00","56 52.35",56.8725,"164 03.25",-164.054166666667,"58","4"
"E1795.DY2306",1,1,FALSE,"DY2306","EcoFOCI Spring Mooring","4/29/2023",NA,"14:49",NA,NA,58,6,"Niskin; Sterivex 0.22µm filter","95% EtOH","Beiring Sea","M2",10,"56°52.35' N","164°03.25' W",1000,"Shannon Brown","Stored in fridge for ~14 hours before filtering","4/29/2023 14:49",NA,"2023/04/29 14:49:00",NA,"2023-04-29 06:49:00","56 52.35",56.8725,"164 03.25",-164.054166666667,"58","6"
"E1797.DY2306",1,1,FALSE,"DY2306","EcoFOCI Spring Mooring","4/30/2023",NA,"14:14",NA,NA,64,1,"Niskin; Sterivex 0.22µm filter","95% EtOH","Beiring Sea","M2C",64,"56°51.86' N","164°02.96' W",1000,"Shannon Brown","M2 repeat; stored in fridge for 11 hours before filtering","4/30/2023 14:14",NA,"2023/04/30 14:14:00",NA,"2023-04-30 06:14:00","56 51.86",56.8643333333333,"164 02.96",-164.049333333333,"64","1"
"E1796.DY2306",1,1,FALSE,"DY2306","EcoFOCI Spring Mooring","4/30/2023",NA,"14:14",NA,NA,64,4,"Niskin; Sterivex 0.22µm filter","95% EtOH","Beiring Sea","M2C",30,"56°51.86' N","164°02.96' W",1000,"Shannon Brown","M2 repeat; stored in fridge for 11 hours before filtering","4/30/2023 14:14",NA,"2023/04/30 14:14:00",NA,"2023-04-30 06:14:00","56 51.86",56.8643333333333,"164 02.96",-164.049333333333,"64","4"
"E1798.DY2306",1,1,FALSE,"DY2306","EcoFOCI Spring Mooring","4/30/2023",NA,"14:14",NA,NA,64,6,"Niskin; Sterivex 0.22µm filter","95% EtOH","Beiring Sea","M2C",10,"56°51.86' N","164°02.96' W",1000,"Shannon Brown","M2 repeat; stored in fridge for 11 hours before filtering","4/30/2023 14:14",NA,"2023/04/30 14:14:00",NA,"2023-04-30 06:14:00","56 51.86",56.8643333333333,"164 02.96",-164.049333333333,"64","6"
"E1799.DY2306",1,1,FALSE,"DY2306","EcoFOCI Spring Mooring","5/2/2023",NA,"2:23",NA,NA,67,1,"Niskin; Sterivex 0.22µm filter","95% EtOH","Beiring Sea","KUM2A",36,"58°15.67' N","163°29.66' W",1000,"Shannon Brown","","5/2/2023 2:23",NA,"2023/05/02 02:23:00",NA,"2023-05-01 18:23:00","58 15.67",58.2611666666667,"163 29.66",-163.494333333333,"67","1"
"E1800.DY2306",1,1,FALSE,"DY2306","EcoFOCI Spring Mooring","5/2/2023",NA,"2:23",NA,NA,67,3,"Niskin; Sterivex 0.22µm filter","95% EtOH","Beiring Sea","KUM2A",10,"58°15.67' N","163°29.66' W",1000,"Shannon Brown","","5/2/2023 2:23",NA,"2023/05/02 02:23:00",NA,"2023-05-01 18:23:00","58 15.67",58.2611666666667,"163 29.66",-163.494333333333,"67","3"
"E1801.DY2306",1,1,FALSE,"DY2306","EcoFOCI Spring Mooring","5/5/2023",NA,"22:01",NA,NA,78,1,"Niskin; Sterivex 0.22µm filter","95% EtOH","Beiring Sea","AW1",200,"53°58.89' N","166°58.55' W",1000,"Shannon Brown","Stored in fridge for 6-7 hours before filtering","5/5/2023 22:01",NA,"2023/05/05 22:01:00",NA,"2023-05-05 14:01:00","53 58.89",53.9815,"166 58.55",-166.975833333333,"78","1"
"E1802.DY2306",1,1,FALSE,"DY2306","EcoFOCI Spring Mooring","5/5/2023",NA,"22:01",NA,NA,78,2,"Niskin; Sterivex 0.22µm filter","95% EtOH","Beiring Sea","AW1",100,"53°58.89' N","166°58.55' W",1000,"Shannon Brown","Stored in fridge for 6-7 hours before filtering","5/5/2023 22:01",NA,"2023/05/05 22:01:00",NA,"2023-05-05 14:01:00","53 58.89",53.9815,"166 58.55",-166.975833333333,"78","2"
"E1803.DY2306",1,1,FALSE,"DY2306","EcoFOCI Spring Mooring","5/5/2023",NA,"22:01",NA,NA,78,8,"Niskin; Sterivex 0.22µm filter","95% EtOH","Beiring Sea","AW1",10,"53°58.89' N","166°58.55' W",1000,"Shannon Brown","Stored in fridge for 6-7 hours before filtering","5/5/2023 22:01",NA,"2023/05/05 22:01:00",NA,"2023-05-05 14:01:00","53 58.89",53.9815,"166 58.55",-166.975833333333,"78","8"
"E1804.DY2306",1,1,FALSE,"DY2306","EcoFOCI Spring Mooring","5/6/2023",NA,"2:29",NA,NA,80,1,"Niskin; Sterivex 0.22µm filter","95% EtOH","Beiring Sea","AW3",1499,"54°10.28' N","167°09.38' W",1000,"Shannon Brown","","5/6/2023 2:29",NA,"2023/05/06 02:29:00",NA,"2023-05-05 18:29:00","54 10.28",54.1713333333333,"167 09.38",-167.156333333333,"80","1"
"E1805.DY2306",1,1,FALSE,"DY2306","EcoFOCI Spring Mooring","5/6/2023",NA,"2:29",NA,NA,80,2,"Niskin; Sterivex 0.22µm filter","95% EtOH","Beiring Sea","AW3",750,"54°10.28' N","167°09.38' W",1000,"Shannon Brown","","5/6/2023 2:29",NA,"2023/05/06 02:29:00",NA,"2023-05-05 18:29:00","54 10.28",54.1713333333333,"167 09.38",-167.156333333333,"80","2"
"E1806.DY2306",1,1,FALSE,"DY2306","EcoFOCI Spring Mooring","5/6/2023",NA,"2:29",NA,NA,80,10,"Niskin; Sterivex 0.22µm filter","95% EtOH","Beiring Sea","AW3",10,"54°10.28' N","167°09.38' W",1000,"Shannon Brown","","5/6/2023 2:29",NA,"2023/05/06 02:29:00",NA,"2023-05-05 18:29:00","54 10.28",54.1713333333333,"167 09.38",-167.156333333333,"80","10"
"E1807.DY2306",1,1,FALSE,"DY2306","EcoFOCI Spring Mooring","5/6/2023",NA,"7:28",NA,NA,82,1,"Niskin; Sterivex 0.22µm filter","95% EtOH","Beiring Sea","AW5",640,"54°26.95' N","167°23.07' W",1000,"Shannon Brown","","5/6/2023 7:28",NA,"2023/05/06 07:28:00",NA,"2023-05-05 23:28:00","54 26.95",54.4491666666667,"167 23.07",-167.3845,"82","1"
"E1808.DY2306",1,1,FALSE,"DY2306","EcoFOCI Spring Mooring","5/6/2023",NA,"7:28",NA,NA,82,3,"Niskin; Sterivex 0.22µm filter","95% EtOH","Beiring Sea","AW5",300,"54°26.95' N","167°23.07' W",1000,"Shannon Brown","","5/6/2023 7:28",NA,"2023/05/06 07:28:00",NA,"2023-05-05 23:28:00","54 26.95",54.4491666666667,"167 23.07",-167.3845,"82","3"
"E1809.DY2306",1,1,FALSE,"DY2306","EcoFOCI Spring Mooring","5/6/2023",NA,"7:28",NA,NA,82,10,"Niskin; Sterivex 0.22µm filter","95% EtOH","Beiring Sea","AW5",10,"54°26.95' N","167°23.07' W",1000,"Shannon Brown","","5/6/2023 7:28",NA,"2023/05/06 07:28:00",NA,"2023-05-05 23:28:00","54 26.95",54.4491666666667,"167 23.07",-167.3845,"82","10"
"E1810.DY2306",1,1,FALSE,"DY2306","EcoFOCI Spring Mooring","5/6/2023",NA,"13:14",NA,NA,84,1,"Niskin; Sterivex 0.22µm filter","95% EtOH","Beiring Sea","UT5",420,"54°33.33' N","166°35.80' W",1000,"Shannon Brown","","5/6/2023 13:14",NA,"2023/05/06 13:14:00",NA,"2023-05-06 05:14:00","54 33.33",54.5555,"166 35.80",-166.596666666667,"84","1"
"E1811.DY2306",1,1,FALSE,"DY2306","EcoFOCI Spring Mooring","5/6/2023",NA,"13:14",NA,NA,84,3,"Niskin; Sterivex 0.22µm filter","95% EtOH","Beiring Sea","UT5",200,"54°33.33' N","166°35.80' W",1000,"Shannon Brown","","5/6/2023 13:14",NA,"2023/05/06 13:14:00",NA,"2023-05-06 05:14:00","54 33.33",54.5555,"166 35.80",-166.596666666667,"84","3"
"E1812.DY2306",1,1,FALSE,"DY2306","EcoFOCI Spring Mooring","5/6/2023",NA,"13:14",NA,NA,84,10,"Niskin; Sterivex 0.22µm filter","95% EtOH","Beiring Sea","UT5",10,"54°33.33' N","166°35.80' W",1000,"Shannon Brown","","5/6/2023 13:14",NA,"2023/05/06 13:14:00",NA,"2023-05-06 05:14:00","54 33.33",54.5555,"166 35.80",-166.596666666667,"84","10"
"E1813.DY2306",1,1,FALSE,"DY2306","EcoFOCI Spring Mooring","5/6/2023",NA,"16:37",NA,NA,85,1,"Niskin; Sterivex 0.22µm filter","95% EtOH","Beiring Sea","UT3",975,"54°17.90' N","166°22.04' W",1000,"Shannon Brown","","5/6/2023 16:37",NA,"2023/05/06 16:37:00",NA,"2023-05-06 08:37:00","54 17.90",54.2983333333333,"166 22.04",-166.367333333333,"85","1"
"E1814.DY2306",1,1,FALSE,"DY2306","EcoFOCI Spring Mooring","5/6/2023",NA,"16:37",NA,NA,85,2,"Niskin; Sterivex 0.22µm filter","95% EtOH","Beiring Sea","UT3",500,"54°17.90' N","166°22.04' W",1000,"Shannon Brown","","5/6/2023 16:37",NA,"2023/05/06 16:37:00",NA,"2023-05-06 08:37:00","54 17.90",54.2983333333333,"166 22.04",-166.367333333333,"85","2"
"E1815.DY2306",1,1,FALSE,"DY2306","EcoFOCI Spring Mooring","5/6/2023",NA,"16:37",NA,NA,85,9,"Niskin; Sterivex 0.22µm filter","95% EtOH","Beiring Sea","UT3",10,"54°17.90' N","166°22.04' W",1000,"Shannon Brown","","5/6/2023 16:37",NA,"2023/05/06 16:37:00",NA,"2023-05-06 08:37:00","54 17.90",54.2983333333333,"166 22.04",-166.367333333333,"85","9"
"E1816.DY2306",1,1,FALSE,"DY2306","EcoFOCI Spring Mooring","5/6/2023",NA,"20:01",NA,NA,87,1,"Niskin; Sterivex 0.22µm filter","95% EtOH","Beiring Sea","UT1",118,"54°10.09' N","166°14.05' W",1000,"Shannon Brown","","5/6/2023 20:01",NA,"2023/05/06 20:01:00",NA,"2023-05-06 12:01:00","54 10.09",54.1681666666667,"166 14.05",-166.234166666667,"87","1"
"E1817.DY2306",1,1,FALSE,"DY2306","EcoFOCI Spring Mooring","5/6/2023",NA,"20:01",NA,NA,87,4,"Niskin; Sterivex 0.22µm filter","95% EtOH","Beiring Sea","UT1",50,"54°10.09' N","166°14.05' W",1000,"Shannon Brown","","5/6/2023 20:01",NA,"2023/05/06 20:01:00",NA,"2023-05-06 12:01:00","54 10.09",54.1681666666667,"166 14.05",-166.234166666667,"87","4"
"E1818.DY2306",1,1,FALSE,"DY2306","EcoFOCI Spring Mooring","5/6/2023",NA,"20:01",NA,NA,87,8,"Niskin; Sterivex 0.22µm filter","95% EtOH","Beiring Sea","UT1",10,"54°10.09' N","166°14.05' W",1000,"Shannon Brown","","5/6/2023 20:01",NA,"2023/05/06 20:01:00",NA,"2023-05-06 12:01:00","54 10.09",54.1681666666667,"166 14.05",-166.234166666667,"87","8"
"E1819.DY2306",1,1,TRUE,"DY2306","EcoFOCI Spring Mooring",NA,NA,NA,NA,NA,NA,NA,"Sterivex 0.22µm filter","95% EtOH","Beiring Sea",NA,NA,NA,NA,1000,"Shannon Brown","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
