bottle,oxy_concM_ch1 (ml/l),oxy_percentsat_ch1 (percent),oxy_conc_ch1 (micromole/kg),salinity_ch1 (PSU),salinity_ch2 (PSU),sigma_t_ch1,sigma_t_ch2,chlor_fluorescence (ugrams/l),temperature_ch1 (degree_C),temperature_ch2 (degree_C),turbidity (NTU),pressure (decibar),latitude (degrees_north),longitude (degrees_east),time (UTC),profile_id
7.0,8.3494,104.826,363.534,32.1096,32.1119,25.7218,25.7231,0.9995,0.9957,1.0064,0.4793,2.112,57.431,-166.813,2023-04-28T06:15:00Z,DY2306c041_btl
1.0,8.2283,102.124,358.262,32.074,32.0764,25.7173,25.7193,0.7074,0.5607,0.5601,0.5819,63.753,57.43633333333333,-166.51366666666667,2023-04-28T07:42:00Z,DY2306c042_btl
2.0,8.2288,102.144,358.284,32.0736,32.0764,25.7167,25.719,0.6673,0.566,0.5653,0.5436,50.283,57.43633333333333,-166.51366666666667,2023-04-28T07:42:00Z,DY2306c042_btl
3.0,8.2654,102.547,359.88,32.0638,32.0662,25.7097,25.7117,0.7441,0.5495,0.5483,0.4419,40.623,57.43633333333333,-166.51366666666667,2023-04-28T07:42:00Z,DY2306c042_btl
4.0,8.3608,103.798,364.041,32.0414,32.0461,25.6901,25.6926,1.1647,0.5806,0.6038,0.4708,29.97,57.43633333333333,-166.51366666666667,2023-04-28T07:42:00Z,DY2306c042_btl
5.0,8.4305,105.336,367.077,32.0535,32.0552,25.6866,25.6875,1.3827,0.8243,0.8325,0.5201,20.282,57.43633333333333,-166.51366666666667,2023-04-28T07:42:00Z,DY2306c042_btl
6.0,8.4806,105.76,369.353,31.7333,32.0515,25.4284,25.6841,1.4664,0.8366,0.8392,0.6383,10.624,57.43633333333333,-166.51366666666667,2023-04-28T07:42:00Z,DY2306c042_btl
7.0,8.5565,107.031,372.641,31.7905,32.0504,25.4686,25.6777,1.587,0.9388,0.937,0.5002,1.885,57.43633333333333,-166.51366666666667,2023-04-28T07:42:00Z,DY2306c042_btl
1.0,8.1293,101.862,354.085,31.6307,32.1142,25.334,25.7224,0.6616,1.0481,1.0489,0.708,63.401,57.43983333333333,-166.32666666666665,2023-04-28T08:47:00Z,DY2306c043_btl
2.0,8.1143,102.034,353.298,32.1094,32.1121,25.7181,25.7202,0.6745,1.0566,1.0585,0.6069,50.845,57.43983333333333,-166.32666666666665,2023-04-28T08:47:00Z,DY2306c043_btl
3.0,8.1171,102.082,353.422,32.1081,32.1114,25.7168,25.7194,0.7087,1.0615,1.0618,0.6413,40.624,57.43983333333333,-166.32666666666665,2023-04-28T08:47:00Z,DY2306c043_btl
4.0,8.1238,102.183,353.714,32.1062,32.109,25.7148,25.717,0.7714,1.0688,1.0704,0.575,30.294,57.43983333333333,-166.32666666666665,2023-04-28T08:47:00Z,DY2306c043_btl
5.0,8.3734,105.501,364.595,32.0604,32.0656,25.6734,25.6777,2.0956,1.1468,1.1451,0.568,20.124,57.43983333333333,-166.32666666666665,2023-04-28T08:47:00Z,DY2306c043_btl
6.0,8.656,109.265,376.91,32.033,32.0363,25.6465,25.6491,2.0899,1.2268,1.2269,0.5177,9.966,57.43983333333333,-166.32666666666665,2023-04-28T08:47:00Z,DY2306c043_btl
7.0,8.66,109.3,377.086,32.0326,32.0356,25.6465,25.649,2.0343,1.2211,1.2204,0.5899,1.641,57.43983333333333,-166.32666666666665,2023-04-28T08:47:00Z,DY2306c043_btl
1.0,8.1299,102.273,353.994,32.048,32.0515,25.6668,25.6696,0.616,1.0895,1.0897,0.6363,63.284,57.322,-166.00833333333333,2023-04-28T10:37:00Z,DY2306c044_btl
2.0,8.1408,102.43,354.472,32.0474,32.0509,25.6659,25.6687,0.6521,1.0971,1.0971,0.6153,50.679,57.322,-166.00833333333333,2023-04-28T10:37:00Z,DY2306c044_btl
3.0,8.1417,102.445,354.508,32.0473,32.0507,25.6657,25.6684,0.6606,1.0986,1.0988,0.5969,40.711,57.322,-166.00833333333333,2023-04-28T10:37:00Z,DY2306c044_btl
4.0,8.1443,102.48,354.624,32.0471,32.0504,25.6655,25.6681,0.6755,1.0994,1.0997,0.5879,30.485,57.322,-166.00833333333333,2023-04-28T10:37:00Z,DY2306c044_btl
5.0,8.2149,103.402,357.698,32.0451,32.0481,25.6632,25.6654,0.9162,1.1126,1.1149,0.4977,19.939,57.322,-166.00833333333333,2023-04-28T10:37:00Z,DY2306c044_btl
6.0,8.261,104.058,359.706,32.0429,32.0463,25.6596,25.6621,0.7966,1.1418,1.1458,0.4708,9.64,57.322,-166.00833333333333,2023-04-28T10:37:00Z,DY2306c044_btl
7.0,8.2622,104.104,359.762,32.0376,32.0413,25.6546,25.6575,0.7378,1.1545,1.1553,0.4329,1.855,57.322,-166.00833333333333,2023-04-28T10:37:00Z,DY2306c044_btl
1.0,8.2529,101.129,359.342,32.0094,32.013,25.6884,25.6913,1.6967,0.0887,0.0885,0.4489,58.645,57.695,-165.70833333333334,2023-04-28T14:58:00Z,DY2306c045_btl
2.0,8.4135,102.646,366.344,31.9694,31.9678,25.6631,25.6624,8.6606,-0.0675,-0.0814,0.8496,19.389,57.695,-165.70833333333334,2023-04-28T14:58:00Z,DY2306c045_btl
3.0,11.4307,136.473,497.877,31.5386,31.5049,25.3415,25.3157,2.8404,-0.7692,-0.8192,0.411,15.493,57.695,-165.70833333333334,2023-04-28T14:58:00Z,DY2306c045_btl
4.0,10.467,124.24,456.013,31.2246,31.2274,25.0914,25.0937,1.0912,-0.9045,-0.9042,0.2396,2.232,57.695,-165.70833333333334,2023-04-28T14:58:00Z,DY2306c045_btl
1.0,8.2399,101.374,358.774,32.0326,32.0364,25.7003,25.7034,1.7348,0.2349,0.2351,0.4573,58.952,57.641333333333336,-165.704,2023-04-28T16:01:00Z,DY2306c046_btl
2.0,9.5176,115.839,414.487,31.7666,31.7435,25.501,25.4826,14.2809,-0.1045,-0.1087,1.167,16.789,57.641333333333336,-165.704,2023-04-28T16:01:00Z,DY2306c046_btl
3.0,10.3723,124.894,451.859,31.329,31.3316,25.1591,25.1613,1.4522,-0.3942,-0.3975,0.2635,2.161,57.641333333333336,-165.704,2023-04-28T16:01:00Z,DY2306c046_btl
1.0,8.2053,101.31,357.266,32.0505,32.054,25.7082,25.7111,1.9867,0.3672,0.3672,0.5082,59.827,57.57416666666667,-165.71183333333335,2023-04-28T16:49:00Z,DY2306c047_btl
2.0,8.2148,101.407,357.678,32.0477,32.0507,25.7063,25.7088,10.6082,0.3602,0.3606,1.1919,19.676,57.57416666666667,-165.71183333333335,2023-04-28T16:49:00Z,DY2306c047_btl
3.0,10.4181,125.701,453.848,31.3491,31.3522,25.1727,25.1751,1.5447,-0.3226,-0.3234,0.3248,1.883,57.57416666666667,-165.71183333333335,2023-04-28T16:49:00Z,DY2306c047_btl
1.0,8.2143,101.58,357.657,32.0486,32.0523,25.7037,25.7066,1.1739,0.4279,0.4278,0.4583,60.912,57.50966666666667,-165.71283333333332,2023-04-28T18:01:00Z,DY2306c048_btl
2.0,9.4469,115.162,411.44,31.671,31.6709,25.4202,25.4203,5.712,-0.0182,-0.0226,0.5655,17.415,57.50966666666667,-165.71283333333332,2023-04-28T18:01:00Z,DY2306c048_btl
3.0,10.5141,126.705,458.016,31.3874,31.3909,25.2057,25.2085,1.0149,-0.3789,-0.3779,0.3243,1.927,57.50966666666667,-165.71283333333332,2023-04-28T18:01:00Z,DY2306c048_btl
1.0,8.1641,102.958,355.48,32.0698,32.0732,25.6789,25.6816,0.6282,1.1801,1.1803,0.6138,63.98,57.26166666666666,-165.74883333333332,2023-04-28T19:37:00Z,DY2306c049_btl
2.0,8.1697,103.039,355.725,32.0694,32.0731,25.6783,25.6814,0.5796,1.184,1.1828,0.6044,50.614,57.26166666666666,-165.74883333333332,2023-04-28T19:37:00Z,DY2306c049_btl
3.0,8.1691,103.023,355.696,32.0698,32.0733,25.6788,25.6816,0.6125,1.1807,1.1812,0.5889,40.572,57.26166666666666,-165.74883333333332,2023-04-28T19:37:00Z,DY2306c049_btl
4.0,8.181,103.193,356.217,32.0694,32.0729,25.6781,25.6808,0.5968,1.1884,1.1893,0.569,31.06,57.26166666666666,-165.74883333333332,2023-04-28T19:37:00Z,DY2306c049_btl
5.0,8.2025,103.52,357.153,32.0687,32.0724,25.6762,25.6792,0.6202,1.2095,1.2093,0.5132,21.13,57.26166666666666,-165.74883333333332,2023-04-28T19:37:00Z,DY2306c049_btl
6.0,8.2134,103.712,357.628,32.0686,32.0721,25.6749,25.6775,0.369,1.2301,1.2326,0.4977,10.6,57.26166666666666,-165.74883333333332,2023-04-28T19:37:00Z,DY2306c049_btl
7.0,8.2126,103.774,357.594,32.0686,32.0719,25.6732,25.6757,0.1797,1.2569,1.2598,0.4559,1.941,57.26166666666666,-165.74883333333332,2023-04-28T19:37:00Z,DY2306c049_btl
1.0,8.1225,102.756,353.674,32.0553,32.059,25.6595,25.6624,0.5101,1.3066,1.3068,0.6741,65.39,57.109,-165.60766666666666,2023-04-28T21:06:00Z,DY2306c050_btl
2.0,8.132,102.901,354.09,32.0539,32.0575,25.6577,25.6607,0.5474,1.3163,1.3164,0.6114,50.981,57.109,-165.60766666666666,2023-04-28T21:06:00Z,DY2306c050_btl
3.0,8.1322,102.934,354.098,32.0511,32.0548,25.6547,25.6576,0.5704,1.3288,1.3289,0.6467,41.217,57.109,-165.60766666666666,2023-04-28T21:06:00Z,DY2306c050_btl
4.0,8.1485,103.262,354.812,32.0445,32.0479,25.6464,25.649,0.6025,1.3762,1.3779,0.5695,30.845,57.109,-165.60766666666666,2023-04-28T21:06:00Z,DY2306c050_btl
5.0,8.1702,103.658,355.758,32.0395,32.043,25.6394,25.6421,0.6842,1.4234,1.425,0.5411,20.637,57.109,-165.60766666666666,2023-04-28T21:06:00Z,DY2306c050_btl
6.0,8.2297,104.748,358.356,32.0297,32.0335,25.6232,25.626,0.3356,1.5517,1.5562,0.4868,10.737,57.109,-165.60766666666666,2023-04-28T21:06:00Z,DY2306c050_btl
7.0,8.225,104.709,358.15,32.0303,32.0339,25.6232,25.6261,0.1737,1.5594,1.5595,0.5281,2.61,57.109,-165.60766666666666,2023-04-28T21:06:00Z,DY2306c050_btl
1.0,8.0531,102.247,350.669,32.0042,32.0075,25.6086,25.6112,0.5295,1.4617,1.4629,0.8226,66.774,56.993,-165.37483333333333,2023-04-28T22:22:00Z,DY2306c051_btl
2.0,8.0623,102.396,351.071,32.0018,32.0054,25.6059,25.6088,0.5031,1.4748,1.4749,0.7668,51.394,56.993,-165.37483333333333,2023-04-28T22:22:00Z,DY2306c051_btl
3.0,8.0612,102.381,351.023,32.0019,32.0056,25.6059,25.6089,0.5218,1.4744,1.4744,0.7778,41.19,56.993,-165.37483333333333,2023-04-28T22:22:00Z,DY2306c051_btl
4.0,8.0711,102.51,351.454,32.0018,32.0055,25.6058,25.6087,0.5285,1.4755,1.4758,0.7165,30.672,56.993,-165.37483333333333,2023-04-28T22:22:00Z,DY2306c051_btl
5.0,8.0652,102.438,351.201,32.0018,32.0056,25.6058,25.6088,0.617,1.4763,1.476,0.6841,21.165,56.993,-165.37483333333333,2023-04-28T22:22:00Z,DY2306c051_btl
6.0,8.1286,104.12,353.982,31.9475,31.9511,25.5391,25.542,0.3324,1.8234,1.8238,0.6069,11.121,56.993,-165.37483333333333,2023-04-28T22:22:00Z,DY2306c051_btl
7.0,8.1271,104.369,353.922,31.9418,31.9452,25.5273,25.53,0.1518,1.9262,1.927,0.5635,2.319,56.993,-165.37483333333333,2023-04-28T22:22:00Z,DY2306c051_btl
1.0,8.0833,102.482,351.987,31.9959,31.9995,25.6054,25.6083,0.5201,1.407,1.4071,0.4698,68.438,56.86033333333334,-165.13,2023-04-29T00:01:00Z,DY2306c052_btl
2.0,8.1092,102.948,353.12,31.9901,31.9937,25.5974,25.6003,0.4904,1.461,1.4611,0.6881,51.304,56.86033333333334,-165.13,2023-04-29T00:01:00Z,DY2306c052_btl
3.0,8.104,102.914,352.893,31.9877,31.9914,25.5946,25.5976,0.4839,1.4737,1.4738,0.6831,41.069,56.86033333333334,-165.13,2023-04-29T00:01:00Z,DY2306c052_btl
4.0,8.0767,102.552,351.707,31.9812,31.9849,25.5897,25.5926,0.5385,1.4697,1.4698,0.6687,31.108,56.86033333333334,-165.13,2023-04-29T00:01:00Z,DY2306c052_btl
5.0,8.156,103.716,355.16,31.9799,31.9836,25.5847,25.5876,0.6745,1.5296,1.5299,0.5675,21.181,56.86033333333334,-165.13,2023-04-29T00:01:00Z,DY2306c052_btl
7.0,8.1814,104.181,356.268,31.9755,31.9788,25.5777,25.5803,0.3999,1.5841,1.5845,0.4927,10.893,56.86033333333334,-165.13,2023-04-29T00:01:00Z,DY2306c052_btl
8.0,8.1099,103.963,353.164,31.9646,31.9683,25.5509,25.5539,0.1238,1.85,1.8504,0.4887,2.755,56.86033333333334,-165.13,2023-04-29T00:01:00Z,DY2306c052_btl
1.0,8.0695,102.285,351.388,31.9945,31.9983,25.6049,25.6078,0.5831,1.399,1.3995,0.6642,67.186,56.907666666666664,-164.83616666666666,2023-04-29T01:37:00Z,DY2306c053_btl
2.0,8.0819,102.472,351.929,31.9922,31.9958,25.6023,25.6051,0.6157,1.4108,1.4111,0.5989,50.266,56.907666666666664,-164.83616666666666,2023-04-29T01:37:00Z,DY2306c053_btl
3.0,8.0876,102.56,352.175,31.9909,31.9945,25.6008,25.6037,0.5955,1.4174,1.4175,0.5844,40.993,56.907666666666664,-164.83616666666666,2023-04-29T01:37:00Z,DY2306c053_btl
4.0,8.0902,102.618,352.291,31.9888,31.9924,25.5985,25.6013,0.6511,1.4273,1.4275,0.552,31.163,56.907666666666664,-164.83616666666666,2023-04-29T01:37:00Z,DY2306c053_btl
5.0,8.089,102.645,352.241,31.9841,31.9882,25.5936,25.5969,0.7132,1.4449,1.4435,0.5704,20.934,56.907666666666664,-164.83616666666666,2023-04-29T01:37:00Z,DY2306c053_btl
7.0,8.5027,109.07,370.269,31.9632,31.9656,25.548,25.5512,1.1818,1.8763,1.8575,0.5346,11.25,56.907666666666664,-164.83616666666666,2023-04-29T01:37:00Z,DY2306c053_btl
8.0,8.4688,108.818,368.797,31.9671,31.9708,25.5466,25.5495,0.3501,1.9411,1.9415,0.5042,1.905,56.907666666666664,-164.83616666666666,2023-04-29T01:37:00Z,DY2306c053_btl
1.0,7.9598,101.239,346.629,31.9444,31.9479,25.5552,25.558,0.4679,1.5459,1.5461,0.8023,68.663,56.81433333333333,-164.58916666666667,2023-04-29T03:09:00Z,DY2306c054_btl
2.0,7.9389,101.225,345.727,31.9169,31.9206,25.5262,25.5292,0.4395,1.6512,1.6509,0.7519,51.214,56.81433333333333,-164.58916666666667,2023-04-29T03:09:00Z,DY2306c054_btl
3.0,7.9353,101.283,345.573,31.9061,31.9097,25.5146,25.5175,0.4428,1.6946,1.6946,0.6806,41.037,56.81433333333333,-164.58916666666667,2023-04-29T03:09:00Z,DY2306c054_btl
4.0,7.9386,101.338,345.717,31.9046,31.9083,25.5131,25.5161,0.4585,1.6998,1.6995,0.6866,31.033,56.81433333333333,-164.58916666666667,2023-04-29T03:09:00Z,DY2306c054_btl
5.0,7.9533,101.653,346.361,31.894,31.8976,25.5011,25.5039,0.6954,1.752,1.7526,0.6338,20.791,56.81433333333333,-164.58916666666667,2023-04-29T03:09:00Z,DY2306c054_btl
7.0,8.34,108.145,363.227,31.8616,31.8431,25.4337,25.4183,0.8985,2.3316,2.3397,0.4823,10.744,56.81433333333333,-164.58916666666667,2023-04-29T03:09:00Z,DY2306c054_btl
8.0,8.2941,107.875,361.232,31.8585,31.8624,25.422,25.4252,0.368,2.4526,2.451,0.4932,2.691,56.81433333333333,-164.58916666666667,2023-04-29T03:09:00Z,DY2306c054_btl
1.0,7.992,101.841,348.035,31.926,31.9296,25.5352,25.5381,0.6613,1.6253,1.6256,0.9149,69.015,56.766,-164.33483333333334,2023-04-29T04:23:00Z,DY2306c055_btl
2.0,8.0129,102.156,348.948,31.9234,31.927,25.5319,25.5347,0.7129,1.6446,1.645,0.704,50.947,56.766,-164.33483333333334,2023-04-29T04:23:00Z,DY2306c055_btl
3.0,8.0271,102.387,349.564,31.9205,31.9241,25.5282,25.5311,0.6748,1.6648,1.6651,0.6746,41.053,56.766,-164.33483333333334,2023-04-29T04:23:00Z,DY2306c055_btl
4.0,8.0817,103.263,351.947,31.9104,31.9142,25.5153,25.5183,0.9015,1.7357,1.7358,0.6208,30.365,56.766,-164.33483333333334,2023-04-29T04:23:00Z,DY2306c055_btl
5.0,8.4217,107.971,366.76,31.898,31.9017,25.496,25.4988,2.0944,1.8721,1.8751,0.5949,20.901,56.766,-164.33483333333334,2023-04-29T04:23:00Z,DY2306c055_btl
7.0,8.3993,108.624,365.8,31.8833,30.7321,25.4594,24.5387,1.2504,2.2197,2.2176,0.554,11.009,56.766,-164.33483333333334,2023-04-29T04:23:00Z,DY2306c055_btl
8.0,8.3856,108.544,365.205,31.8839,31.8875,25.4572,25.4601,0.9997,2.2551,2.2556,0.5391,2.604,56.766,-164.33483333333334,2023-04-29T04:23:00Z,DY2306c055_btl
1.0,7.8643,100.961,342.506,31.8371,31.8404,25.4424,25.4449,0.4323,1.9418,1.9433,0.6707,70.429,56.666333333333334,-163.86666666666667,2023-04-29T06:29:00Z,DY2306c056_btl
2.0,7.8731,101.247,342.895,31.8252,31.8288,25.4279,25.4307,0.4634,2.0125,2.0126,0.5924,51.249,56.666333333333334,-163.86666666666667,2023-04-29T06:29:00Z,DY2306c056_btl
3.0,7.9127,102.051,344.623,31.8124,31.816,25.4092,25.412,1.0505,2.1307,2.1308,0.56,40.96,56.666333333333334,-163.86666666666667,2023-04-29T06:29:00Z,DY2306c056_btl
4.0,8.1685,106.006,355.772,31.8038,31.8076,25.3838,25.3868,1.3394,2.3794,2.38,0.4838,30.949,56.666333333333334,-163.86666666666667,2023-04-29T06:29:00Z,DY2306c056_btl
5.0,8.2346,106.933,358.653,31.8021,31.8057,25.3805,25.3831,1.1502,2.4056,2.4099,0.4284,20.542,56.666333333333334,-163.86666666666667,2023-04-29T06:29:00Z,DY2306c056_btl
6.0,8.2472,107.607,359.21,31.8006,31.8043,25.3646,25.3676,0.9274,2.5951,2.5952,0.4125,10.806,56.666333333333334,-163.86666666666667,2023-04-29T06:29:00Z,DY2306c056_btl
7.0,8.2397,107.531,358.884,31.8015,31.805,25.3647,25.3676,1.1121,2.6031,2.6025,0.4354,3.01,56.666333333333334,-163.86666666666667,2023-04-29T06:29:00Z,DY2306c056_btl
1.0,8.0273,100.808,349.56,31.9347,31.9383,25.578,25.5808,0.7476,1.0526,1.0531,0.6423,64.158,56.94266666666667,-163.83533333333332,2023-04-29T08:35:00Z,DY2306c057_btl
2.0,8.0013,100.994,348.436,31.9211,31.9244,25.555,25.5575,0.5878,1.2541,1.2556,0.4748,51.152,56.94266666666667,-163.83533333333332,2023-04-29T08:35:00Z,DY2306c057_btl
3.0,8.1563,104.136,355.213,31.8581,31.8608,25.4745,25.476,1.5245,1.7194,1.729,0.5127,40.684,56.94266666666667,-163.83533333333332,2023-04-29T08:35:00Z,DY2306c057_btl
4.0,8.3089,107.05,361.875,31.8295,31.8329,25.4262,25.4288,1.523,2.0847,2.0854,0.4314,30.491,56.94266666666667,-163.83533333333332,2023-04-29T08:35:00Z,DY2306c057_btl
5.0,8.4787,109.568,369.276,31.8172,31.8207,25.4074,25.4103,1.8781,2.2078,2.2062,0.5371,20.462,56.94266666666667,-163.83533333333332,2023-04-29T08:35:00Z,DY2306c057_btl
6.0,8.3689,109.039,364.507,31.8063,31.8108,25.3737,25.3774,1.1833,2.5366,2.5366,0.41,10.391,56.94266666666667,-163.83533333333332,2023-04-29T08:35:00Z,DY2306c057_btl
7.0,8.3585,108.899,364.053,31.8064,30.5843,25.374,24.3977,1.426,2.5353,2.535,0.4638,2.65,56.94266666666667,-163.83533333333332,2023-04-29T08:35:00Z,DY2306c057_btl
1.0,8.0149,101.206,349.011,31.9807,31.9842,25.6028,25.6056,0.5821,1.2535,1.2537,0.6985,64.86,57.01983333333333,-164.2215,2023-04-29T10:35:00Z,DY2306c058_btl
2.0,8.0133,101.199,348.942,31.9791,31.9825,25.6012,25.6039,0.5791,1.2593,1.2595,0.6926,50.852,57.01983333333333,-164.2215,2023-04-29T10:35:00Z,DY2306c058_btl
3.0,8.0193,101.278,349.202,31.9787,31.9821,25.6008,25.6035,0.5713,1.2608,1.261,0.6343,40.441,57.01983333333333,-164.2215,2023-04-29T10:35:00Z,DY2306c058_btl
4.0,8.0729,102.499,351.551,31.936,31.9392,25.5527,25.5552,1.1801,1.4803,1.4817,0.5311,30.037,57.01983333333333,-164.2215,2023-04-29T10:35:00Z,DY2306c058_btl
5.0,8.6904,111.411,378.466,31.8906,31.8944,25.4901,25.4933,2.5912,1.8722,1.8708,0.5376,20.349,57.01983333333333,-164.2215,2023-04-29T10:35:00Z,DY2306c058_btl
6.0,8.8015,113.501,383.311,31.8921,31.8959,25.4749,25.4779,2.4278,2.1043,2.1034,0.4928,9.94,57.01983333333333,-164.2215,2023-04-29T10:35:00Z,DY2306c058_btl
7.0,8.8025,113.5,383.354,31.8922,31.8957,25.4753,25.4781,2.6107,2.0994,2.099,0.5276,2.078,57.01983333333333,-164.2215,2023-04-29T10:35:00Z,DY2306c058_btl
1.0,7.9821,101.42,347.602,31.9256,31.9291,25.5424,25.5452,0.5611,1.5115,1.5109,0.6298,67.485,56.8725,-164.05416666666667,2023-04-29T14:49:00Z,DY2306c059_btl
2.0,7.9781,101.405,347.43,31.9225,31.9258,25.5389,25.5416,0.5263,1.526,1.526,0.5809,50.787,56.8725,-164.05416666666667,2023-04-29T14:49:00Z,DY2306c059_btl
3.0,7.99,101.618,347.948,31.9184,31.9215,25.534,25.5364,0.5731,1.5513,1.5524,0.4967,40.803,56.8725,-164.05416666666667,2023-04-29T14:49:00Z,DY2306c059_btl
4.0,8.2204,105.187,357.996,31.8974,31.9004,25.5008,25.5031,1.7881,1.7958,1.7986,0.5954,30.924,56.8725,-164.05416666666667,2023-04-29T14:49:00Z,DY2306c059_btl
5.0,8.5919,110.569,374.181,31.884,31.8879,25.4741,25.4773,2.5394,2.0245,2.0231,0.5535,21.287,56.8725,-164.05416666666667,2023-04-29T14:49:00Z,DY2306c059_btl
6.0,8.5671,110.857,373.112,31.872,31.8752,25.4484,25.4509,1.9504,2.2452,2.2461,0.4818,9.891,56.8725,-164.05416666666667,2023-04-29T14:49:00Z,DY2306c059_btl
7.0,8.5605,110.782,372.823,31.8714,31.8749,25.4477,25.4505,1.8955,2.2494,2.2494,0.5431,1.649,56.8725,-164.05416666666667,2023-04-29T14:49:00Z,DY2306c059_btl
1.0,8.389,100.966,365.333,31.7538,31.7567,25.5071,25.5095,6.0798,-0.5242,-0.5248,0.9397,52.869,57.3895,-163.85033333333334,2023-04-30T05:55:00Z,DY2306c060_btl
2.0,8.4596,101.655,368.412,31.7408,31.7436,25.4986,25.5009,4.6958,-0.5802,-0.5816,0.5695,40.75,57.3895,-163.85033333333334,2023-04-30T05:55:00Z,DY2306c060_btl
3.0,8.518,102.248,370.955,31.7305,31.7335,25.4916,25.494,3.9952,-0.6174,-0.6174,0.407,31.262,57.3895,-163.85033333333334,2023-04-30T05:55:00Z,DY2306c060_btl
4.0,9.0984,108.361,396.268,31.6086,31.6039,25.4015,25.3981,0.8826,-0.8796,-0.8915,0.1788,20.902,57.3895,-163.85033333333334,2023-04-30T05:55:00Z,DY2306c060_btl
5.0,9.5413,112.163,415.75,31.0152,31.0203,24.9298,24.934,0.1734,-1.2093,-1.2109,0.12,10.931,57.3895,-163.85033333333334,2023-04-30T05:55:00Z,DY2306c060_btl
6.0,9.4822,111.593,413.192,30.9612,30.9646,24.8847,24.8874,0.1438,-1.1536,-1.1504,0.1429,2.626,57.3895,-163.85033333333334,2023-04-30T05:55:00Z,DY2306c060_btl
1.0,8.1945,99.868,356.847,31.833,31.8363,25.5532,25.5559,5.2627,-0.0716,-0.072,0.8974,55.726,57.343,-163.8675,2023-04-30T06:43:00Z,DY2306c061_btl
2.0,8.2899,100.591,361.01,31.804,31.8074,25.5364,25.5392,4.1678,-0.2297,-0.2303,0.565,41.506,57.343,-163.8675,2023-04-30T06:43:00Z,DY2306c061_btl
3.0,8.3629,101.014,364.193,31.7739,31.7772,25.5186,25.5213,4.1185,-0.3942,-0.3944,0.4693,30.519,57.343,-163.8675,2023-04-30T06:43:00Z,DY2306c061_btl
4.0,9.3973,111.853,409.321,31.5047,31.4945,25.3173,25.3094,0.3877,-0.875,-0.8887,0.1628,21.272,57.343,-163.8675,2023-04-30T06:43:00Z,DY2306c061_btl
5.0,9.6123,113.27,418.848,31.0015,31.0124,24.9165,24.9256,0.208,-1.1164,-1.1297,0.1234,11.274,57.343,-163.8675,2023-04-30T06:43:00Z,DY2306c061_btl
6.0,9.4495,111.904,411.778,30.9388,30.942,24.8603,24.8629,0.1963,-0.9156,-0.9153,0.1185,2.547,57.343,-163.8675,2023-04-30T06:43:00Z,DY2306c061_btl
1.0,7.9796,101.387,347.493,31.9247,31.9279,25.5416,25.5442,0.4847,1.5112,1.5114,0.6442,65.783,56.864333333333335,-164.04933333333332,2023-04-30T14:14:00Z,DY2306c065_btl
2.0,7.9799,101.397,347.506,31.9244,31.9279,25.5412,25.5441,0.5033,1.5137,1.5131,0.5595,50.89,56.864333333333335,-164.04933333333332,2023-04-30T14:14:00Z,DY2306c065_btl
3.0,7.9925,101.623,348.055,31.9201,31.9228,25.5361,25.5379,0.5853,1.5405,1.5461,0.4753,40.154,56.864333333333335,-164.04933333333332,2023-04-30T14:14:00Z,DY2306c065_btl
4.0,8.4179,108.151,366.602,31.8865,31.8944,25.4808,25.4899,2.2678,1.9587,1.9192,0.5974,32.003,56.864333333333335,-164.04933333333332,2023-04-30T14:14:00Z,DY2306c065_btl
5.0,8.4706,109.605,368.913,31.8641,31.868,25.442,25.4454,2.1442,2.2462,2.243,0.5944,20.561,56.864333333333335,-164.04933333333332,2023-04-30T14:14:00Z,DY2306c065_btl
6.0,8.4828,109.747,369.441,31.8649,31.8684,25.4431,25.4459,2.2977,2.2406,2.2407,0.5874,11.35,56.864333333333335,-164.04933333333332,2023-04-30T14:14:00Z,DY2306c065_btl
7.0,8.4825,109.74,369.429,31.8651,31.8686,25.4433,25.4462,2.4512,2.2393,2.2395,0.5705,2.211,56.864333333333335,-164.04933333333332,2023-04-30T14:14:00Z,DY2306c065_btl
1.0,7.9602,101.456,346.658,31.903,31.9062,25.5158,25.5184,0.4797,1.6392,1.6395,0.578,66.974,56.86633333333333,-164.0535,2023-05-01T02:56:00Z,DY2306c066_btl
2.0,7.962,101.476,346.735,31.9027,31.906,25.5157,25.5183,0.4786,1.6383,1.6386,0.4888,52.227,56.86633333333333,-164.0535,2023-05-01T02:56:00Z,DY2306c066_btl
3.0,7.9797,101.759,347.506,31.9001,31.9038,25.512,25.5152,0.5639,1.6613,1.6589,0.4558,39.143,56.86633333333333,-164.0535,2023-05-01T02:56:00Z,DY2306c066_btl
4.0,8.2735,106.378,360.319,31.8769,31.8802,25.4707,25.4735,1.9048,1.9916,1.9907,0.566,31.322,56.86633333333333,-164.0535,2023-05-01T02:56:00Z,DY2306c066_btl
5.0,8.4555,109.388,368.256,31.8587,31.8619,25.4382,25.4405,2.4873,2.2399,2.2433,0.5714,20.542,56.86633333333333,-164.0535,2023-05-01T02:56:00Z,DY2306c066_btl
6.0,8.5294,110.833,371.48,31.8542,31.8575,25.4213,25.4237,2.1851,2.4169,2.4191,0.5391,10.725,56.86633333333333,-164.0535,2023-05-01T02:56:00Z,DY2306c066_btl
