time (UTC),pressure,latitude (degrees_north),longitude (degrees_east),BTLID,salinity_ch1 (PSU),salinity_ch2 (PSU),sigma_t_ch1 (kg m-3),sigma_t_ch2 (kg m-3),chlor_fluorescence (ugrams/l),par (umol m-2 s-1),temperature_ch1 (degree_C),oxy_percentsat_ch1 (percent),oxy_percentsat_ch2 (percent),oxy_conc_ch1 (umol/kg),oxy_conc_ch2 (umol/kg),temperature_ch2 (degree_C),Water_Depth (dbar),air_pressure_at_sealevel (mbar),wind_direction (degrees),wind_speed (m s-1),air_temperature (degree_C),Station_Name,profile_id,SI (uM/l),PO4 (uM/l),NO2 (uM/l),NO3 (uM/l),NH4 (uM/l),PO4_WOCE_FLAG,SI_WOCE_FLAG,NO3_WOCE_FLAG,NO2_WOCE_FLAG,NH4_WOCE_FLAG
2022-09-21T12:00:00Z,11,64.67917,-169.1,NaN,31.4207,31.4196,24.55829,24.557453,0.9938,0.3807,7.3177,96.60438,96.91554,288.9347,289.869,7.3175,45,1003,173,21,6,DBO 2.2,dy2209c003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T12:00:00Z,12,64.67917,-169.1,NaN,31.4208,31.4197,24.558315,24.557465,0.9843,0.35184,7.3181,96.708336,96.91805,289.24277,289.873,7.318,45,1003,173,21,6,DBO 2.2,dy2209c003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T12:00:00Z,13,64.67917,-169.1,NaN,31.4209,31.4198,24.558449,24.557745,0.9891,0.31035,7.3177,96.68889,96.97566,289.187,290.055,7.3165,45,1003,173,21,6,DBO 2.2,dy2209c003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T12:00:00Z,14,64.67917,-169.1,NaN,31.4208,31.4197,24.558249,24.557438,0.9906,0.29323,7.3186,96.604546,96.89041,288.92902,289.789,7.3182,45,1003,173,21,6,DBO 2.2,dy2209c003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T12:00:00Z,15,64.67917,-169.1,NaN,31.421,31.4197,24.558796,24.557747,0.9714,0.28559,7.3157,96.575226,96.856575,288.86005,289.703,7.3159,45,1003,173,21,6,DBO 2.2,dy2209c003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T12:00:00Z,16,64.67917,-169.1,NaN,31.4216,31.4206,24.559938,24.559462,0.9712,0.28334,7.3107,96.66509,96.90282,289.16055,289.889,7.3084,45,1003,173,21,6,DBO 2.2,dy2209c003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T12:00:00Z,17,64.67917,-169.1,NaN,31.4212,31.4201,24.559221,24.558598,0.9831,0.28329,7.3137,96.745674,96.91321,289.38263,289.898,7.3119,45,1003,173,21,6,DBO 2.2,dy2209c003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T12:00:00Z,18,64.67917,-169.1,NaN,31.4227,31.4208,24.562977,24.56143,0.9664,0.28328,7.2945,96.50129,96.59373,288.775,289.053,7.2949,45,1003,173,21,6,DBO 2.2,dy2209c003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T12:00:00Z,19,64.67917,-169.1,3,31.4226,31.4219,24.5646,24.564638,0.9836,0.2833,7.2818,96.45776,96.61604,288.7287,289.233,7.2774,45,1003,173,21,6,DBO 2.2,dy2209c003,9.9,0.537,0.03,0.6,1.03,2,2,2,2,2
2022-09-21T12:00:00Z,20,64.67917,-169.1,NaN,31.4302,31.4288,24.586033,24.584496,1.0053,0.28328,7.1658,96.56001,96.7019,289.78613,290.193,7.1691,45,1003,173,21,6,DBO 2.2,dy2209c003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T12:00:00Z,21,64.67917,-169.1,NaN,31.4359,31.4298,24.60109,24.592493,1.0147,0.28328,7.0858,92.07887,92.49797,276.83304,277.922,7.1146,45,1003,173,21,6,DBO 2.2,dy2209c003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T12:00:00Z,22,64.67917,-169.1,NaN,31.4354,31.4323,24.642942,24.633108,0.9679,0.28328,6.7605,92.57701,93.78738,280.4212,283.717,6.8181,45,1003,173,21,6,DBO 2.2,dy2209c003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T12:00:00Z,23,64.67917,-169.1,NaN,31.5883,31.5687,24.941298,24.910906,0.9263,0.28328,5.275,97.36177,98.1483,304.99402,306.535,5.4081,45,1003,173,21,6,DBO 2.2,dy2209c003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T12:00:00Z,24,64.67917,-169.1,NaN,31.7388,31.7263,25.12431,25.113218,0.7868,0.28328,4.6828,101.624565,102.716805,322.5115,325.92,4.6941,45,1003,173,21,6,DBO 2.2,dy2209c003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T12:00:00Z,25,64.67917,-169.1,NaN,31.7948,31.7893,25.170834,25.16638,0.7723,0.28329,4.6625,102.57648,103.58164,325.55438,328.751,4.6634,45,1003,173,21,6,DBO 2.2,dy2209c003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T12:00:00Z,26,64.67917,-169.1,NaN,31.8226,31.8135,25.201696,25.191809,1.1712,0.28328,4.5776,102.193474,102.5124,324.9326,325.767,4.6034,45,1003,173,21,6,DBO 2.2,dy2209c003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T12:00:00Z,27,64.67917,-169.1,NaN,31.8438,31.833,25.231125,25.222452,1.9092,0.28328,4.4547,101.79464,102.26251,324.57065,326.081,4.4557,45,1003,173,21,6,DBO 2.2,dy2209c003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T12:00:00Z,28,64.67917,-169.1,NaN,31.867,31.8624,25.258118,25.254396,2.3154,0.28328,4.3701,101.58942,101.944626,324.52057,325.661,4.3708,45,1003,173,21,6,DBO 2.2,dy2209c003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T12:00:00Z,29,64.67917,-169.1,NaN,31.8807,31.8738,25.274006,25.266428,2.5254,0.28328,4.3203,100.70783,100.89296,322.0579,322.504,4.3412,45,1003,173,21,6,DBO 2.2,dy2209c003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T12:00:00Z,30,64.67917,-169.1,2,31.8823,31.8796,25.277882,25.275698,2.7059,0.28331,4.2943,100.2965,100.55858,320.93994,321.782,4.2947,45,1003,173,21,6,DBO 2.2,dy2209c003,9.9,0.73,0.06,2.8,0.86,2,2,2,2,2
2022-09-21T12:00:00Z,31,64.67917,-169.1,NaN,31.881,31.8837,25.29255,25.29136,2.7977,0.28329,4.1358,98.31623,99.07216,315.81427,317.975,4.1697,45,1003,173,21,6,DBO 2.2,dy2209c003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T12:00:00Z,32,64.67917,-169.1,NaN,31.872,31.8581,25.401283,25.364061,2.9797,0.28329,2.8491,99.60499,100.77394,330.23026,331.576,3.1605,45,1003,173,21,6,DBO 2.2,dy2209c003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T12:00:00Z,33,64.67917,-169.1,NaN,31.9287,31.9256,25.49529,25.492085,2.8154,0.2833,2.2251,103.8028,105.52695,349.4005,355.125,2.2349,45,1003,173,21,6,DBO 2.2,dy2209c003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T12:00:00Z,34,64.67917,-169.1,NaN,31.9542,31.9455,25.544031,25.531199,2.2526,0.28329,1.8293,105.15168,106.61998,357.42075,361.664,1.9136,45,1003,173,21,6,DBO 2.2,dy2209c003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T12:00:00Z,35,64.67917,-169.1,NaN,32.0065,31.9944,25.606949,25.59598,1.4341,0.28332,1.5161,104.07785,104.78405,356.45117,358.726,1.5355,45,1003,173,21,6,DBO 2.2,dy2209c003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T12:00:00Z,36,64.67917,-169.1,NaN,32.0408,32.0371,25.64323,25.640337,0.9485,0.28331,1.3796,103.72777,104.42553,356.39636,358.815,1.3784,45,1003,173,21,6,DBO 2.2,dy2209c003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T12:00:00Z,37,64.67917,-169.1,NaN,32.0691,32.0571,25.670042,25.658747,0.8506,0.2833,1.3145,102.63821,103.01678,353.16257,354.258,1.341,45,1003,173,21,6,DBO 2.2,dy2209c003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T12:00:00Z,38,64.67917,-169.1,NaN,32.0754,32.0703,25.67533,25.671291,0.732,0.28334,1.3108,102.38687,102.295074,352.31396,352.02,1.3099,45,1003,173,21,6,DBO 2.2,dy2209c003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T12:00:00Z,39,64.67917,-169.1,NaN,32.0779,32.0726,25.677437,25.673132,0.6691,0.28332,1.3092,102.263275,102.08966,351.89627,351.306,1.31,45,1003,173,21,6,DBO 2.2,dy2209c003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T12:00:00Z,40,64.67917,-169.1,NaN,32.0821,32.0771,25.681059,25.677044,0.7017,0.28335,1.3052,102.295395,101.88105,352.0314,350.619,1.3052,45,1003,173,21,6,DBO 2.2,dy2209c003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T12:00:00Z,41,64.67917,-169.1,NaN,32.0838,32.0788,25.682379,25.678385,0.6783,0.28344,1.3059,102.26617,101.83519,351.9199,350.453,1.3056,45,1003,173,21,6,DBO 2.2,dy2209c003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T12:00:00Z,42,64.67917,-169.1,1,32.0845,32.0807,25.68279,25.679647,0.7349,0.28351,1.3083,102.24278,101.534904,351.81595,349.377,1.3098,45,1003,173,21,6,DBO 2.2,dy2209c003,20.1,1.23,0.1,5.6,2.63,2,2,2,2,2
2022-09-21T14:05:00Z,0,64.9915,-169.14633,NaN,31.4364,31.4352,24.602945,24.602106,1.3635,NaN,7.0747,98.765465,98.88161,297.01065,297.368,7.0739,48,1001,154,20.8,5.6,DBO 2.5,dy2209c004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T14:05:00Z,1,64.9915,-169.14633,NaN,31.4364,31.4352,24.602945,24.602106,1.3635,NaN,7.0747,98.765465,98.88161,297.01065,297.368,7.0739,48,1001,154,20.8,5.6,DBO 2.5,dy2209c004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T14:05:00Z,2,64.9915,-169.14633,NaN,31.4364,31.4352,24.602945,24.602106,1.3635,NaN,7.0747,98.76547,98.88161,297.01065,297.368,7.0739,48,1001,154,20.8,5.6,DBO 2.5,dy2209c004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T14:05:00Z,3,64.9915,-169.14633,6,31.4364,31.4352,24.602945,24.602106,1.3635,NaN,7.0747,98.76547,98.881615,297.01065,297.368,7.0739,48,1001,154,20.8,5.6,DBO 2.5,dy2209c004,9.1,0.518,0.02,0.6,0.56,2,2,2,2,2
2022-09-21T14:05:00Z,3,64.9915,-169.14633,7,31.4364,31.4352,24.602945,24.602106,1.3635,NaN,7.0747,98.76547,98.881615,297.01065,297.368,7.0739,48,1001,154,20.8,5.6,DBO 2.5,dy2209c004,NaN,NaN,NaN,NaN,NaN,2,2,2,2,2
2022-09-21T14:05:00Z,4,64.9915,-169.14633,NaN,31.4364,31.4352,24.602945,24.602106,1.3635,NaN,7.0747,98.76547,98.881615,297.01065,297.368,7.0739,48,1001,154,20.8,5.6,DBO 2.5,dy2209c004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T14:05:00Z,5,64.9915,-169.14633,NaN,31.4364,31.4352,24.602945,24.602106,1.3635,1.5055,7.0747,98.76547,98.881615,297.01065,297.368,7.0739,48,1001,154,20.8,5.6,DBO 2.5,dy2209c004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T14:05:00Z,6,64.9915,-169.14633,NaN,31.4361,31.4349,24.602682,24.601778,1.3614,1.0172,7.0749,98.691864,98.91258,296.7886,297.457,7.0746,48,1001,154,20.8,5.6,DBO 2.5,dy2209c004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T14:05:00Z,7,64.9915,-169.14633,NaN,31.4363,31.4352,24.602655,24.601961,1.4129,0.56744,7.0763,98.63484,98.86781,296.60715,297.319,7.075,48,1001,154,20.8,5.6,DBO 2.5,dy2209c004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T14:05:00Z,8,64.9915,-169.14633,NaN,31.4361,31.4348,24.60238,24.601423,1.3519,0.51141,7.0772,98.64333,98.867386,296.62698,297.307,7.0767,48,1001,154,20.8,5.6,DBO 2.5,dy2209c004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T14:05:00Z,9,64.9915,-169.14633,NaN,31.4362,31.435,24.602486,24.60162,1.4365,0.36106,7.077,98.83905,98.904434,297.21667,297.42,7.0764,48,1001,154,20.8,5.6,DBO 2.5,dy2209c004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T14:05:00Z,10,64.9915,-169.14633,4,31.4366,31.4351,24.602787,24.601803,1.3872,0.36343,7.0771,98.82668,98.854805,297.17792,297.276,7.0756,48,1001,154,20.8,5.6,DBO 2.5,dy2209c004,8.6,0.507,0.02,0.5,0.57,2,2,2,2,2
2022-09-21T14:05:00Z,10,64.9915,-169.14633,5,31.4366,31.4351,24.602787,24.601803,1.3872,0.36343,7.0771,98.82668,98.854805,297.17792,297.276,7.0756,48,1001,154,20.8,5.6,DBO 2.5,dy2209c004,NaN,NaN,NaN,NaN,NaN,2,2,2,2,2
2022-09-21T14:05:00Z,11,64.9915,-169.14633,NaN,31.4362,31.4349,24.602432,24.601633,1.3542,0.35705,7.0774,98.732796,98.83959,296.89444,297.23,7.0757,48,1001,154,20.8,5.6,DBO 2.5,dy2209c004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T14:05:00Z,12,64.9915,-169.14633,NaN,31.4362,31.4348,24.602524,24.601305,1.3476,0.29526,7.0767,98.82517,98.8681,297.17697,297.303,7.0776,48,1001,154,20.8,5.6,DBO 2.5,dy2209c004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T14:05:00Z,13,64.9915,-169.14633,NaN,31.4363,31.4351,24.60259,24.601711,1.326,0.28679,7.0768,98.81793,98.89464,297.1543,297.391,7.0763,48,1001,154,20.8,5.6,DBO 2.5,dy2209c004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T14:05:00Z,14,64.9915,-169.14633,NaN,31.4365,31.4351,24.602997,24.601988,1.3283,0.28365,7.0749,98.72484,98.89986,296.88687,297.421,7.0742,48,1001,154,20.8,5.6,DBO 2.5,dy2209c004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T14:05:00Z,15,64.9915,-169.14633,NaN,31.4368,31.4348,24.604483,24.60224,1.3452,0.28328,7.0654,98.76797,98.87196,297.0806,297.363,7.0705,48,1001,154,20.8,5.6,DBO 2.5,dy2209c004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T14:05:00Z,16,64.9915,-169.14633,NaN,31.4369,31.4363,24.604824,24.604877,1.3442,0.2833,7.0634,98.79398,98.859856,297.17227,297.399,7.0594,48,1001,154,20.8,5.6,DBO 2.5,dy2209c004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T14:05:00Z,17,64.9915,-169.14633,NaN,31.4373,31.436,24.604574,24.604248,1.3413,0.28328,7.0677,98.81753,98.85281,297.2129,297.358,7.0624,48,1001,154,20.8,5.6,DBO 2.5,dy2209c004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T14:05:00Z,18,64.9915,-169.14633,NaN,31.437,31.4353,24.603865,24.602434,1.3713,0.2833,7.0713,98.827034,98.76601,297.21762,297.033,7.072,48,1001,154,20.8,5.6,DBO 2.5,dy2209c004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T14:05:00Z,19,64.9915,-169.14633,NaN,31.4365,31.4354,24.603115,24.603224,1.344,0.28328,7.074,98.81551,98.914764,297.16565,297.517,7.0666,48,1001,154,20.8,5.6,DBO 2.5,dy2209c004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T14:05:00Z,20,64.9915,-169.14633,3,31.4373,31.4368,24.605375,24.605377,1.3867,0.28328,7.0616,98.67554,98.86506,296.82733,297.419,7.0586,48,1001,154,20.8,5.6,DBO 2.5,dy2209c004,8.5,0.535,0.02,0.5,0.55,2,2,2,2,2
2022-09-21T14:05:00Z,21,64.9915,-169.14633,NaN,31.4375,31.4373,24.606256,24.606874,1.327,0.28328,7.0561,98.6937,98.87296,296.919,297.499,7.0502,48,1001,154,20.8,5.6,DBO 2.5,dy2209c004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T14:05:00Z,22,64.9915,-169.14633,NaN,31.4389,31.4369,24.60884,24.606821,1.3156,0.28328,7.0448,98.72159,98.88642,297.0768,297.554,7.0482,48,1001,154,20.8,5.6,DBO 2.5,dy2209c004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T14:05:00Z,23,64.9915,-169.14633,NaN,31.4396,31.438,24.609734,24.608435,1.2893,0.2833,7.0422,98.759544,98.86931,297.2072,297.539,7.0425,48,1001,154,20.8,5.6,DBO 2.5,dy2209c004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T14:05:00Z,24,64.9915,-169.14633,NaN,31.438,31.4372,24.606714,24.60627,1.2971,0.28329,7.0556,98.648964,98.79688,296.7867,297.243,7.0542,48,1001,154,20.8,5.6,DBO 2.5,dy2209c004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T14:05:00Z,25,64.9915,-169.14633,NaN,31.4384,31.4378,24.606714,24.606926,1.314,0.28328,7.058,98.7329,98.81608,297.022,297.309,7.0528,48,1001,154,20.8,5.6,DBO 2.5,dy2209c004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T14:05:00Z,26,64.9915,-169.14633,NaN,31.4387,31.4376,24.608566,24.607819,1.2964,0.28328,7.0457,98.75583,98.90547,297.17416,297.633,7.0448,48,1001,154,20.8,5.6,DBO 2.5,dy2209c004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T14:05:00Z,27,64.9915,-169.14633,NaN,31.4402,31.4385,24.61157,24.610008,1.3175,0.28328,7.0318,98.160965,98.33166,295.47504,295.981,7.0335,48,1001,154,20.8,5.6,DBO 2.5,dy2209c004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T14:05:00Z,28,64.9915,-169.14633,NaN,31.4367,31.4405,24.619436,24.623781,1.3258,0.2833,6.9505,97.564255,97.78825,294.2352,294.973,6.9401,48,1001,154,20.8,5.6,DBO 2.5,dy2209c004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T14:05:00Z,29,64.9915,-169.14633,NaN,31.4559,31.4584,24.661568,24.663626,1.315,0.28328,6.7411,98.61885,98.65938,298.81088,298.933,6.7404,48,1001,154,20.8,5.6,DBO 2.5,dy2209c004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T14:05:00Z,30,64.9915,-169.14633,2,31.4752,31.4609,24.711578,24.681273,1.2865,0.2833,6.4655,97.47366,97.59472,297.18738,296.545,6.6171,48,1001,154,20.8,5.6,DBO 2.5,dy2209c004,8.4,0.588,0.03,1,0.73,2,2,2,2,2
2022-09-21T14:05:00Z,31,64.9915,-169.14633,NaN,31.5432,31.5414,24.843184,24.836761,1.1896,0.28328,5.8217,99.47902,99.56223,307.73642,307.691,5.8642,48,1001,154,20.8,5.6,DBO 2.5,dy2209c004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T14:05:00Z,32,64.9915,-169.14633,NaN,31.6021,31.6066,24.94051,24.944519,1.0447,0.28328,5.3798,102.24006,102.72674,319.44873,320.989,5.3758,48,1001,154,20.8,5.6,DBO 2.5,dy2209c004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T14:05:00Z,33,64.9915,-169.14633,NaN,31.6497,31.6288,25.003555,24.97558,1.1991,0.2833,5.1513,101.71611,102.41762,319.4251,320.888,5.2549,48,1001,154,20.8,5.6,DBO 2.5,dy2209c004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T14:05:00Z,34,64.9915,-169.14633,NaN,31.6492,31.6476,25.006315,25.005213,1.3766,0.28328,5.1225,102.15162,102.40652,321.01367,321.83,5.121,48,1001,154,20.8,5.6,DBO 2.5,dy2209c004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T14:05:00Z,35,64.9915,-169.14633,NaN,31.6547,31.6524,25.014774,25.01302,1.4026,0.2833,5.0849,102.11797,102.35516,321.1819,321.938,5.0843,48,1001,154,20.8,5.6,DBO 2.5,dy2209c004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T14:05:00Z,36,64.9915,-169.14633,NaN,31.6602,31.6572,25.020992,25.018333,1.4551,0.28328,5.0678,101.77426,101.93181,320.218,320.701,5.0704,48,1001,154,20.8,5.6,DBO 2.5,dy2209c004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T14:05:00Z,37,64.9915,-169.14633,NaN,31.6653,31.6624,25.027225,25.024864,1.4151,0.28329,5.0476,101.45871,101.58996,319.36652,319.782,5.0482,48,1001,154,20.8,5.6,DBO 2.5,dy2209c004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T14:05:00Z,38,64.9915,-169.14633,NaN,31.6775,31.6747,25.045128,25.042532,1.4105,0.2833,4.9714,101.13884,101.25581,318.90915,319.258,4.9749,48,1001,154,20.8,5.6,DBO 2.5,dy2209c004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T14:05:00Z,39,64.9915,-169.14633,NaN,31.7057,31.7017,25.08654,25.08243,1.3323,0.28331,4.7926,100.53179,100.744,318.28452,318.898,4.8015,48,1001,154,20.8,5.6,DBO 2.5,dy2209c004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T14:05:00Z,40,64.9915,-169.14633,NaN,31.7336,31.7304,25.134953,25.131521,1.2272,0.2833,4.5401,100.264786,100.61238,319.30038,320.348,4.5488,48,1001,154,20.8,5.6,DBO 2.5,dy2209c004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T14:05:00Z,41,64.9915,-169.14633,NaN,31.757,31.7543,25.170383,25.168633,1.2537,0.28331,4.3742,100.0887,100.411606,319.95905,321.028,4.3703,48,1001,154,20.8,5.6,DBO 2.5,dy2209c004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T14:05:00Z,42,64.9915,-169.14633,NaN,31.7635,31.7609,25.179531,25.177717,1.1696,0.28337,4.3345,99.87551,100.08416,319.5678,320.261,4.332,48,1001,154,20.8,5.6,DBO 2.5,dy2209c004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T14:05:00Z,43,64.9915,-169.14633,NaN,31.7699,31.7674,25.187763,25.185848,1.0178,0.28344,4.303,99.65506,99.619446,319.08963,318.987,4.3023,48,1001,154,20.8,5.6,DBO 2.5,dy2209c004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T14:05:00Z,44,64.9915,-169.14633,1,31.7757,31.7737,25.194113,25.192944,1.0237,0.28344,4.2855,99.33171,99.206245,318.1749,317.81,4.2813,48,1001,154,20.8,5.6,DBO 2.5,dy2209c004,14.3,0.848,0.06,2.7,1.46,2,2,2,2,2
2022-09-21T14:05:00Z,45,64.9915,-169.14633,NaN,31.776,31.7683,25.193644,25.184814,0.9514,0.2836,4.2926,99.11704,98.66993,317.43213,315.811,4.3198,48,1001,154,20.8,5.6,DBO 2.5,dy2209c004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T19:11:00Z,0,64.855835,-168.43266,NaN,31.7215,31.7202,24.99953,24.998482,1.4197,NaN,5.6893,94.62849,94.642784,293.25525,293.301,5.6895,44,995,144,26.3,NaN,NM1,dy2209c005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T19:11:00Z,1,64.855835,-168.43266,NaN,31.7215,31.7202,24.99953,24.998482,1.4197,NaN,5.6893,94.62849,94.642784,293.25525,293.301,5.6895,44,995,144,26.3,NaN,NM1,dy2209c005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T19:11:00Z,2,64.855835,-168.43266,NaN,31.7215,31.7202,24.99953,24.998482,1.4197,NaN,5.6893,94.62849,94.64279,293.25525,293.301,5.6895,44,995,144,26.3,NaN,NM1,dy2209c005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T19:11:00Z,3,64.855835,-168.43266,NaN,31.7215,31.7202,24.99953,24.998482,1.4197,NaN,5.6893,94.62849,94.64279,293.25525,293.301,5.6895,44,995,144,26.3,NaN,NM1,dy2209c005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T19:11:00Z,4,64.855835,-168.43266,NaN,31.7215,31.7202,24.99953,24.998482,1.4197,NaN,5.6893,94.628494,94.64279,293.25525,293.301,5.6895,44,995,144,26.3,NaN,NM1,dy2209c005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-21T19:11:00Z,5,64.855835,-168.43266,NaN,31.7215,31.7202,24.99953,24.998482,1.4197,43.888,5.6893,94.628494,94.64279,293.25525,293.301,5.6895,44,995,144,26.3,NaN,NM1,dy2209c005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
