Feature ID	Taxon	Confidence
ASV_17551	Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Oithona;Oithona_similis;	0.8375586455621088
ASV_17552	Eukaryota;Cryptista;Cryptophyta;Cryptophyta_X;Cryptophyceae	0.999991939849742
ASV_17553	Eukaryota;TSAR;Stramenopiles;Gyrista;Chrysophyceae;Chrysophyceae_Clade-EC2H;Chrysophyceae_Clade-EC2H_X;Chrysophyceae_Clade-EC2H_XX;Chrysophyceae_Clade-EC2H_XX_sp.;	0.9949450939068649
ASV_17554	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Choreotrichida_X;Choreotrichida_XX;Choreotrichida_XX_sp.;	0.9855114077045078
ASV_17555	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999867732732715
ASV_17556	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Strobilidiidae;Pelagostrobilidium;Pelagostrobilidium_paraepacrum;	0.9998221315451955
ASV_17557	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-6;Dino-Group-II-Clade-6_X;Dino-Group-II-Clade-6_X_sp.;	0.9772408402000278
ASV_17558	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-5;Dino-Group-II-Clade-5_X;Dino-Group-II-Clade-5_X_sp.;	0.9986116070615358
ASV_17559	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.9817766568410204
ASV_17560	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999960276977524
ASV_17561	Eukaryota	0.852265107226842
ASV_17562	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.9999994989053641
ASV_17563	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.9999951809964174
ASV_17564	Eukaryota;TSAR;Alveolata	0.9219139954321304
ASV_17565	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999998151482135
ASV_17566	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.9993268327966354
ASV_17567	Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia;Apostomatia_X;Apostomatia_XX;Apostomatia_XX_sp.;	0.9746852129459657
ASV_17568	Eukaryota;TSAR;Stramenopiles;Gyrista;Pelagophyceae;Pelagomonadales;Pelagomonadaceae;Aureococcus;Aureococcus_anophagefferens;	0.9900203005335347
ASV_17569	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999998530797492
ASV_17570	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.9999685441175371
ASV_17571	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.9808013068100307
ASV_17572	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-III;Dino-Group-III_X;Dino-Group-III_XX;Dino-Group-III_XX_sp.;	0.983946490028385
ASV_17573	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-4	0.8638723075561707
ASV_17574	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Cryomonadida_X;Cryomonadida_XX;Cryomonadida_XX_sp.;	0.9999744715472917
ASV_17575	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;	0.8032903774669061
ASV_17576	Eukaryota;TSAR;Alveolata;Dinoflagellata	0.999900572583241
ASV_17577	Eukaryota;Obazoa;Opisthokonta;Metazoa;Urochordata;Urochordata_X;Appendicularia;Oikopleura;Oikopleura_labradoriensis;	0.9999314599131525
ASV_17578	Eukaryota	0.9999986460804547
ASV_17579	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-5;Dino-Group-I-Clade-5_X;Dino-Group-I-Clade-5_X_sp.;	0.999999683873931
ASV_17580	Eukaryota;TSAR;Rhizaria;Cercozoa;Cercozoa_X;Cercozoa_XX;Cercozoa_XXX;Cercozoa_XXXX;Cercozoa_XXXX_sp.;	0.9850550423283336
ASV_17581	Eukaryota;TSAR;Stramenopiles;Gyrista;Chrysophyceae;Paraphysomonadales;Paraphysomonadaceae;Paraphysomonas	0.7917271883801236
ASV_17582	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-6;Dino-Group-II-Clade-6_X;Dino-Group-II-Clade-6_X_sp.;	0.7854373960328492
ASV_17583	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.9999992731754503
ASV_17584	Eukaryota;TSAR;Stramenopiles;Gyrista;Pelagophyceae;Pelagomonadales;Pelagomonadaceae;Aureococcus;Aureococcus_anophagefferens;	0.9939753556843307
ASV_17585	Unassigned	0.9932803605068214
ASV_17586	Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Sagenista_X;MAST-4;MAST-4D;MAST-4D_sp.;	0.9629972181974582
ASV_17587	Eukaryota;TSAR;Rhizaria;Cercozoa	0.9891846523738874
ASV_17588	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-4;Amoebophrya;Amoebophrya_ceratii;	0.9720630468125643
ASV_17589	Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Cymatosirales;Cymatosiraceae;Brockmanniella;Brockmanniella_brockmannii;	0.80394582349611
ASV_17590	Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros_cinctus;	0.9851148502557693
ASV_17591	Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Chytridiales;Chytridiales_X;Chytridiales_XX;Chytridiales_XX_sp.;	0.9986149226929117
ASV_17592	Eukaryota;Archaeplastida;Picozoa;Picozoa_X;Picozoa_XX;Picozoa_XXX;Picozoa_XXXX;Picozoa_XXXXX;Picozoa_XXXXX_sp.;	0.7810205504189912
ASV_17593	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-1;Dino-Group-II-Clade-1_X;Dino-Group-II-Clade-1_X_sp.;	0.9999920692251154
ASV_17594	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.9999534759116799
ASV_17595	Eukaryota;Obazoa;Opisthokonta	0.7542124075013577
ASV_17596	Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Nicomache;Nicomache_sp.;	0.8275050359877744
ASV_17597	Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Chytridiales;Chytridiales_X;Chytridiales_XX;Chytridiales_XX_sp.;	0.999839436563291
ASV_17598	Eukaryota;TSAR;Stramenopiles	0.9932369334218323
ASV_17599	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Mamiellophyceae;Mamiellales;Mamiellaceae;Micromonas	0.9999580027314675
ASV_17600	Eukaryota;TSAR;Alveolata;Dinoflagellata	0.786543861187966
ASV_17601	Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Oithona;Oithona_similis;	0.9483368583031248
ASV_17602	Eukaryota;TSAR;Stramenopiles;Gyrista;Chrysophyceae;Paraphysomonadales;Paraphysomonadaceae;Paraphysomonas	0.9030799154583816
ASV_17603	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.9999996285377561
ASV_17604	Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Rhizophydiales;Rhizophydiales_X;Rhizophydiales_XX;Rhizophydiales_XX_sp.;	0.9987243774678402
ASV_17605	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.9999998918666302
ASV_17606	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;	0.7689584738817095
ASV_17607	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Mamiellophyceae;Mamiellales;Mamiellaceae;Micromonas	0.9999913171842476
ASV_17608	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999999652328587
ASV_17609	Eukaryota;TSAR;Rhizaria;Cercozoa	0.9687658847066899
ASV_17610	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Cryothecomonas-lineage;Cryothecomonas	0.7404936179189421
ASV_17611	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.9996689994563815
ASV_17612	Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Thalassiosirales;Thalassiosiraceae	0.9656341147586396
ASV_17613	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Protaspa-lineage;Protaspa-lineage_X;Protaspa-lineage_X_sp.;	0.9944589935476081
ASV_17614	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;	0.8779614823912627
ASV_17615	Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros_peruvianus;	0.752069729199411
ASV_17616	Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Cymatosirales;Cymatosiraceae;Arcocellulus	0.7870179025109586
ASV_17617	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.9999997685992835
ASV_17618	Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros_cinctus;	0.9999899694493307
ASV_17619	Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros	0.99179502101652
ASV_17620	Unassigned	0.89830456513211
ASV_17621	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.9999774447302728
ASV_17622	Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Saccharomycotina;Saccharomycetales;Candida	0.7308785676903073
ASV_17623	Eukaryota;TSAR;Stramenopiles;Gyrista;Pelagophyceae;Pelagomonadales;Pelagomonadaceae	0.7035523900323448
ASV_17624	Eukaryota	0.9614337554137152
ASV_17625	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-7;Dino-Group-II-Clade-7_X;Dino-Group-II-Clade-7_X_sp.;	0.9912376410692434
ASV_17626	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Oligotrichida;Strombidiidae;Strombidium;Strombidium_caudispina;	0.9652001912634623
ASV_17627	Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae	0.7058356940200508
ASV_17628	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.9999996380254859
ASV_17629	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gyrodinium;Gyrodinium_heterogrammum;	0.9248167315513666
ASV_17630	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-12;Dino-Group-II-Clade-12_X;Dino-Group-II-Clade-12_X_sp.;	0.9876931376681672
ASV_17631	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida-Tintinnina	0.9798688626865969
ASV_17632	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Pyramimonadophyceae;Pyramimonadales;Pyramimonadaceae;Pyramimonas	0.999847592707776
ASV_17633	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-4;Amoebophrya;Amoebophrya_sp.;	0.9940312278885411
ASV_17634	Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros	0.9777729379274251
ASV_17635	Eukaryota;TSAR;Telonemia;Telonemia_X;Telonemia_XX;Telonemia_XXX;Telonemia-Group-1;Telonemia-Group-1_X;Telonemia-Group-1_X_sp.;	0.9993476723618866
ASV_17636	Eukaryota	0.9729000190678867
ASV_17637	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Bacillariales;Bacillariaceae;Nitzschia	0.7577198322252536
ASV_17638	Eukaryota;TSAR;Rhizaria;Cercozoa;Endomyxa;Vampyrellida;Vampyrellida_X;Vampyrellida_clade_B;Vampyrellida_sp.;	0.9950188945525655
ASV_17639	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-50;Dino-Group-II-Clade-50_X;Dino-Group-II-Clade-50_X_sp.;	0.947271138664153
ASV_17640	Eukaryota;TSAR;Rhizaria;Cercozoa;Endomyxa-Phytomyxea;Plasmodiophorida;Plasmodiophorida_X;Plasmodiophorida_XX;Plasmodiophorida_XX_sp.;	0.9999999971757632
ASV_17641	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II_X;Dino-Group-II_XX;Dino-Group-II_XX_sp.;	0.9948745631867401
ASV_17642	Eukaryota;TSAR;Rhizaria;Cercozoa	0.9999845757886222
ASV_17643	Eukaryota	0.9660275964510724
ASV_17644	Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira_guillardii;	0.8097946485430588
ASV_17645	Eukaryota;Archaeplastida;Picozoa;Picozoa_X;Picomonadea;Picomonadida;Picomonadidae;Picomonas;Picomonas_judraskeda;	0.9009479017823179
ASV_17646	Eukaryota;TSAR;Rhizaria;Cercozoa	0.9996611195895586
ASV_17647	Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira_nordenskioeldii;	0.7884096262712428
ASV_17648	Eukaryota;TSAR;Rhizaria;Cercozoa	0.9886441085851745
ASV_17649	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Hypotrichia_X;Hypotrichia_XX;Hypotrichia_XX_sp.;	0.9679684991532245
ASV_17650	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.9999996229365193
ASV_17651	Eukaryota;TSAR;Rhizaria;Cercozoa;Endomyxa;Vampyrellida	0.9999999999286473
ASV_17652	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.9993782601801102
ASV_17653	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.9999993689869577
ASV_17654	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999999335039863
ASV_17655	Eukaryota;TSAR;Rhizaria;Cercozoa;Endomyxa;Vampyrellida;Vampyrellida_X;Vampyrellida_clade_B;Vampyrellida_sp.;	0.8599185160354844
ASV_17656	Eukaryota;TSAR;Rhizaria;Cercozoa;Cercozoa_X;Cercozoa_XX;Cercozoa_XXX;Cercozoa_XXXX;Cercozoa_XXXX_sp.;	0.9749596455130837
ASV_17657	Eukaryota	0.9990533253421368
ASV_17658	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-6;Dino-Group-II-Clade-6_X;Dino-Group-II-Clade-6_X_sp.;	0.9916581152483488
ASV_17659	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.9999991123507272
ASV_17660	Eukaryota;TSAR;Rhizaria;Cercozoa	0.9994433155911167
ASV_17661	Eukaryota;TSAR;Rhizaria;Cercozoa	0.9997053714524926
ASV_17662	Eukaryota;Obazoa;Opisthokonta;Choanoflagellata;Choanoflagellatea;Acanthoecida;Stephanoecidae;Bicosta;Bicosta_minor;	0.9999972378987029
ASV_17663	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.9999460027843856
ASV_17664	Unassigned	0.8471551807309955
ASV_17665	Eukaryota;Amoebozoa;Tubulinea;Tubulinea_X;Elardia;Euamoebida	0.9999999934041708
ASV_17666	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-30;Dino-Group-II-Clade-30_X;Dino-Group-II-Clade-30_X_sp.;	0.7279629755915339
ASV_17667	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.9999802678388671
ASV_17668	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gyrodinium;Gyrodinium_dominans;	0.9080626603099661
ASV_17669	Eukaryota;Archaeplastida;Picozoa;Picozoa_X;Picozoa_XX;Picozoa_XXX;Picozoa_XXXX;Picozoa_XXXXX;Picozoa_XXXXX_sp.;	0.8920064244357273
ASV_17670	Eukaryota;TSAR;Alveolata;Dinoflagellata	0.9999986147341731
ASV_17671	Eukaryota;TSAR;Stramenopiles;Gyrista;Chrysophyceae;Chrysophyceae_Clade-EC2I;Chrysophyceae_Clade-EC2I_X;Chrysophyceae_Clade-EC2I_XX;Chrysophyceae_Clade-EC2I_XX_sp.;	0.9999999920442805
ASV_17672	Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Chone;Chone_sp.;	0.9086137725350074
ASV_17673	Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Pseudocalanus	0.9777633638275823
ASV_17674	Eukaryota;TSAR;Rhizaria;Cercozoa	0.9999991798288264
ASV_17675	Eukaryota;TSAR;Rhizaria;Cercozoa	0.9999565553054557
ASV_17676	Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros	0.9999999939273344
ASV_17677	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.9999626222096347
ASV_17678	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Prorocentrales;Prorocentraceae;Prorocentrum;Prorocentrum_sp.;	0.8592728287078205
ASV_17679	Eukaryota;Obazoa;Opisthokonta	0.7094042963091431
ASV_17680	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-1;Dino-Group-II-Clade-1_X;Dino-Group-II-Clade-1_X_sp.;	0.9999304544831188
ASV_17681	Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Maxillopoda_X;Maxillopoda_X_sp.;	0.9281081247793025
ASV_17682	Eukaryota;Obazoa;Opisthokonta	0.775930461920287
ASV_17683	Eukaryota;TSAR;Rhizaria;Cercozoa;Cercozoa_X;Cercozoa_XX;Cercozoa_XXX;Cercozoa_XXXX;Cercozoa_XXXX_sp.;	0.9758990176922617
ASV_17684	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;	0.8267816458783364
ASV_17685	Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Pseudophyllomitidae;MAST-6;MAST-6_X;MAST-6_X_sp.;	0.9999933947925834
ASV_17686	Eukaryota;TSAR;Rhizaria;Cercozoa;Cercozoa_X;Cercozoa_XX;Cercozoa_XXX;Cercozoa_XXXX;Cercozoa_XXXX_sp.;	0.7984629428776279
ASV_17687	Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Chone;Chone_sp.;	0.9172575631872378
ASV_17688	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.997843404302375
ASV_17689	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-6;Dino-Group-II-Clade-6_X;Dino-Group-II-Clade-6_X_sp.;	0.9996391192532653
ASV_17690	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Ventricleftida;Ventricleftida_X;Ventricleftida_XX;Ventricleftida_XX_sp.;	0.999999962586032
ASV_17691	Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Chone;Chone_sp.;	0.9216910967029732
ASV_17692	Eukaryota	0.9705745198391582
ASV_17693	Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Chone;Chone_sp.;	0.7667698602684312
ASV_17694	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999998227477365
ASV_17695	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Imbricatea;Thaumatomonadida;Thaumatomonadidae;Thaumatomonas	0.7388270580571985
ASV_17696	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae	0.853363398961859
ASV_17697	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-1;Dino-Group-I-Clade-1_X;Dino-Group-I-Clade-1_X_sp.;	0.9999999997532143
ASV_17698	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II_X;Dino-Group-II_XX;Dino-Group-II_XX_sp.;	0.7701153725191191
ASV_17699	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.9999999507127717
ASV_17700	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Himatismenida;Parvamoebidae;Parvamoeba;Parvamoeba_sp.;	0.9421992148094713
ASV_17701	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Protaspa-lineage;Protaspa	0.9211788828418922
ASV_17702	Eukaryota;TSAR;Rhizaria;Cercozoa;Novel-clade-10-12;Novel-clade-12;NC12B-lineage;NC12B-lineage_X;NC12B-lineage_X_sp.;	0.9999999900015838
ASV_17703	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-12;Dino-Group-II-Clade-12_X;Dino-Group-II-Clade-12_X_sp.;	0.9180065400940869
ASV_17704	Unassigned	0.9280704724615383
ASV_17705	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.9999984777101125
ASV_17706	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Naviculales	0.7392228120691021
ASV_17707	Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX	0.9760168860205103
ASV_17708	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.9999808377003747
ASV_17709	Eukaryota;TSAR;Alveolata;Ciliophora;Phyllopharyngea;Synhymenia;Orthodonellidae;Zosterodasys	0.9514489556684078
ASV_17710	Eukaryota	0.8756313690109631
ASV_17711	Eukaryota;Obazoa;Opisthokonta;Choanoflagellata;Choanoflagellatea;Acanthoecida;Acanthoecidae_Group_G;Calliacantha;Calliacantha_longicaudata;	0.9891766984636743
ASV_17712	Eukaryota;TSAR;Rhizaria;Cercozoa	0.9999973564529692
ASV_17713	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II	0.9998434396761209
ASV_17714	Eukaryota;TSAR;Stramenopiles;Gyrista;Gyrista_X;Gyrista_XX;MAST-1;MAST-1A;MAST-1A_sp.;	0.937789706945667
ASV_17715	Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Thalassiosirales;Thalassiosiraceae;Porosira	0.9999989076277224
ASV_17716	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-1;Dino-Group-I-Clade-1_X;Dino-Group-I-Clade-1_X_sp.;	0.9999999977765414
ASV_17717	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;	0.8349769053278568
ASV_17718	Eukaryota	0.9985096310660595
ASV_17719	Eukaryota;TSAR;Alveolata	0.9516121480215317
ASV_17720	Eukaryota;TSAR;Rhizaria;Cercozoa	0.9927535941149475
ASV_17721	Eukaryota;TSAR;Rhizaria;Cercozoa;Chlorarachniophyceae;Chlorarachniophyceae_X;NPK2-lineage;NPK2-lineage_X;NPK2-lineage_X_sp.;	0.8727858230688401
ASV_17722	Eukaryota	0.9620309441430706
ASV_17723	Eukaryota;TSAR;Rhizaria;Cercozoa	0.9528838152780381
ASV_17724	Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Chone;Chone_sp.;	0.9161612888335818
ASV_17725	Eukaryota;Cryptista;Cryptophyta;Cryptophyta_X;Cryptophyceae	0.998145890233319
ASV_17726	Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira_minima;	0.8283618705849223
ASV_17727	Eukaryota;TSAR;Alveolata;Ciliophora;CONThreeP;CONThreeP_X;Discotrichidae;NASSO_1;NASSO_1_sp.;	0.9930470893766542
ASV_17728	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae	0.998969932484273
ASV_17729	Eukaryota;TSAR;Stramenopiles;Gyrista;Pirsoniales;Pirsoniales_X;Pirsoniales_XX;Pirsonia_Clade__XXX;Pirsonia_Clade__XXX_sp.;	0.801824821049961
ASV_17730	Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Chone;Chone_sp.;	0.9092178054811657
ASV_17731	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.9982936194227132
ASV_17732	Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Chone;Chone_sp.;	0.908314720754572
ASV_17733	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-1;Dino-Group-II-Clade-1_X;Dino-Group-II-Clade-1_X_sp.;	0.9997278661049169
ASV_17734	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae	0.7405404720788
ASV_17735	Unassigned	0.9717444945954358
ASV_17736	Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Chone;Chone_sp.;	0.9052566352628881
ASV_17737	Eukaryota	0.9855221815905276
ASV_17738	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.9993473009847628
ASV_17739	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.9999998846188317
ASV_17740	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Granofilosea;Cryptofilida;Novel-Gran-1;Novel-Gran-1_X;Novel-Gran-1_X_sp.;	0.9999999860506535
ASV_17741	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-4;Euduboscquella;Euduboscquella_costata;	0.768793642383398
ASV_17742	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11_X;Dino-Group-II-Clade-10-and-11_X_sp.;	0.9746811330646636
ASV_17743	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.9999995735976396
ASV_17744	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-1;Dino-Group-II-Clade-1_X;Dino-Group-II-Clade-1_X_sp.;	0.9999996361114635
