time (UTC),pressure,latitude (degrees_north),longitude (degrees_east),BTLID,salinity_ch1 (PSU),salinity_ch2 (PSU),sigma_t_ch1 (kg m-3),sigma_t_ch2 (kg m-3),chlor_fluorescence (ugrams/l),par (umol m-2 s-1),temperature_ch1 (degree_C),oxy_percentsat_ch1 (percent),oxy_conc_ch1 (umol/kg),oxy_conc_ch2 (umol/kg),temperature_ch2 (degree_C),transmissometry (percent),Water_Depth (dbar),air_pressure_at_sealevel (mbar),wind_direction (degrees),wind_speed (m s-1),air_temperature (degree_C),Station_Name,profile_id,SI (uM/l),PO4 (uM/l),NO2 (uM/l),NO3 (uM/l),NH4 (uM/l),PO4_WOCE_FLAG,SI_WOCE_FLAG,NO3_WOCE_FLAG,NO2_WOCE_FLAG,NH4_WOCE_FLAG
2023-09-28T06:16:57Z,5.0,71.830666,-165.96767,NaN,30.1672,30.183,24.050877,24.062922,0.3466,0.19025,2.7195,100.246445,337.78366,336.44876,2.727,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T06:16:57Z,6.0,71.830666,-165.96767,NaN,30.1612,30.176,24.047195,24.058361,0.3076,0.1546,2.7048,100.25544,337.95355,336.81,2.7134,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T06:16:57Z,7.0,71.830666,-165.96767,NaN,30.1589,30.1725,24.04575,24.056305,0.3059,0.12034,2.6996,100.243416,337.9629,337.8153,2.7036,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T06:16:57Z,8.0,71.830666,-165.96767,NaN,30.1575,30.1685,24.04488,24.053616,0.2997,0.08127,2.6963,100.299835,338.1846,337.614,2.6969,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T06:16:57Z,9.0,71.830666,-165.96767,NaN,30.1634,30.1776,24.04905,24.059885,0.298,0.053699,2.7035,100.23634,337.8945,337.34854,2.7101,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T06:16:57Z,10.0,71.830666,-165.96767,13.0,30.1726,30.183,24.055233,24.06357,0.282,0.03518,2.7189,100.3373,338.081,337.1266,2.7184,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc063,4.9,0.466,0.0,0.0,0.01,NaN,NaN,NaN,NaN,NaN
2023-09-28T06:16:57Z,11.0,71.830666,-165.96767,NaN,30.171,30.1818,24.053932,24.062666,0.2931,0.021051,2.7192,100.38634,338.24777,337.48563,2.7177,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T06:16:57Z,12.0,71.830666,-165.96767,NaN,30.2101,30.2125,24.082739,24.085255,0.3062,0.010728,2.7509,100.61766,338.65805,338.0525,2.743,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T06:16:57Z,13.0,71.830666,-165.96767,NaN,30.2354,30.2508,24.10111,24.112726,0.2836,0.0029279,2.7748,100.73038,338.76993,338.37997,2.7836,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T06:16:57Z,14.0,71.830666,-165.96767,NaN,30.26,30.2713,24.11898,24.12776,0.2721,6.0551E-4,2.7978,100.86287,338.95746,337.9132,2.8009,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T06:16:57Z,15.0,71.830666,-165.96767,NaN,30.3242,30.3345,24.165659,24.173393,0.2678,2.4848E-4,2.8567,101.160194,339.29208,337.1897,2.8629,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T06:16:57Z,16.0,71.830666,-165.96767,NaN,30.3533,30.3643,24.186193,24.194843,0.3049,6.9815E-6,2.8911,101.90289,341.41483,342.08133,2.8927,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T06:16:57Z,17.0,71.830666,-165.96767,NaN,30.3704,30.38,24.198925,24.206442,0.3034,2.4351E-6,2.9027,99.1364,332.00693,333.41977,2.9045,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T06:16:57Z,18.0,71.830666,-165.96767,NaN,30.4335,30.4439,24.247398,24.255716,0.3179,1.3446E-6,2.9263,97.278854,325.4387,326.1628,2.926,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T06:16:57Z,19.0,71.830666,-165.96767,NaN,30.5243,30.5158,24.3137,24.303936,0.3259,2.0096E-6,3.0032,98.81357,329.71426,326.4196,3.0404,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T06:16:57Z,20.0,71.830666,-165.96767,10.0,31.3053,31.3049,24.873865,24.872166,0.4058,1.5845E-6,3.7243,96.057556,313.01807,307.8224,3.7394,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc063,10.1,0.864,0.22,1.2,1.41,NaN,NaN,NaN,NaN,NaN
2023-09-28T06:16:57Z,21.0,71.830666,-165.96767,NaN,31.6178,31.6234,25.11661,25.121037,0.4287,1.4413E-6,3.7875,96.34969,312.74768,305.60504,3.7878,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T06:16:57Z,22.0,71.830666,-165.96767,NaN,31.8084,31.8611,25.293661,25.340712,0.4401,1.1664E-6,3.5105,95.170456,310.57208,305.92383,3.4539,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T06:16:57Z,23.0,71.830666,-165.96767,NaN,32.0228,32.0519,25.520645,25.544556,0.4057,1.3488E-6,2.8612,93.46171,309.41486,307.1946,2.8529,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T06:16:57Z,24.0,71.830666,-165.96767,NaN,32.0634,32.1425,25.602316,25.669195,0.3536,3.4206E-6,2.2349,92.124695,309.69666,309.26834,2.1866,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T06:16:57Z,25.0,71.830666,-165.96767,NaN,32.1066,32.1891,25.70983,25.77927,0.1765,3.8526E-6,1.1573,91.463646,315.88986,315.40793,1.1048,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T06:16:57Z,26.0,71.830666,-165.96767,NaN,32.1828,32.2295,25.808615,25.846882,0.1436,4.5179E-6,0.4898,91.19539,320.24417,319.526,0.4771,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T06:16:57Z,27.0,71.830666,-165.96767,NaN,32.211,32.2507,25.845495,25.877878,0.129,3.9045E-6,0.2059,90.66596,320.67618,318.9831,0.1981,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T06:16:57Z,28.0,71.830666,-165.96767,NaN,32.237,32.2649,25.876307,25.898832,0.156,3.263E-6,-0.0055,90.07013,320.27008,318.34335,-0.0058,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T06:16:57Z,29.0,71.830666,-165.96767,NaN,32.2556,32.271,25.893293,25.905588,0.2315,2.352E-6,-0.0496,90.428505,321.86966,319.81326,-0.0466,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T06:16:57Z,30.0,71.830666,-165.96767,6.0,32.2542,32.2758,25.895092,25.912495,0.2379,1.0921E-6,-0.116,91.71644,327.02686,323.79532,-0.1152,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc063,23.2,1.609,0.35,5.9,3.39,NaN,NaN,NaN,NaN,NaN
2023-09-28T06:16:57Z,31.0,71.830666,-165.96767,NaN,32.2612,32.2817,25.903028,25.919573,0.2519,1.8838E-6,-0.1688,91.003815,324.9186,324.7876,-0.1686,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T06:16:57Z,32.0,71.830666,-165.96767,NaN,32.2773,32.305,25.920908,25.943575,0.254,1.8825E-6,-0.2845,90.46688,323.9458,324.63852,-0.2915,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T06:16:57Z,33.0,71.830666,-165.96767,NaN,32.3317,32.3554,25.973185,25.992361,0.2823,2.6535E-6,-0.4923,90.70202,326.4353,325.54373,-0.4927,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T06:16:57Z,34.0,71.830666,-165.96767,NaN,32.3524,32.37,25.990822,26.006191,0.2887,2.166E-6,-0.5157,89.68087,322.90775,321.51053,-0.5455,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T06:16:57Z,35.0,71.830666,-165.96767,NaN,32.3602,32.3801,26.00209,26.018349,0.27,2.5528E-6,-0.6482,88.31086,319.0735,318.01044,-0.6525,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T06:16:57Z,36.0,71.830666,-165.96767,NaN,32.3696,32.3863,26.012749,26.02621,0.3045,1.6247E-6,-0.7331,87.752304,317.7474,315.65384,-0.7316,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T06:16:57Z,37.0,71.830666,-165.96767,NaN,32.3861,32.3999,26.02724,26.0384,0.4077,9.5385E-7,-0.7655,85.64335,310.33795,310.1061,-0.7652,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T06:16:57Z,38.0,71.830666,-165.96767,NaN,32.403,32.4135,26.040415,26.04887,0.4553,1.0659E-6,-0.7511,85.860275,310.96368,311.25394,-0.7499,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T06:16:57Z,39.0,71.830666,-165.96767,1.0,32.4105,32.416,26.046154,26.050577,0.4829,1.2471E-6,-0.7417,84.993164,307.72827,307.75604,-0.7409,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc063,22.5,1.653,0.39,7.4,3.48,NaN,NaN,NaN,NaN,NaN
2023-09-28T06:16:57Z,39.0,71.830666,-165.96767,2.0,32.4105,32.416,26.046154,26.050577,0.4829,1.2471E-6,-0.7417,84.993164,307.72827,307.75604,-0.7409,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc063,22.9,1.656,0.39,7.1,3.6,NaN,NaN,NaN,NaN,NaN
2023-09-28T06:16:57Z,39.0,71.830666,-165.96767,3.0,32.4105,32.416,26.046154,26.050577,0.4829,1.2471E-6,-0.7417,84.993164,307.72827,307.75604,-0.7409,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc063,23.1,1.654,0.39,7.1,3.42,NaN,NaN,NaN,NaN,NaN
2023-09-28T10:18:40Z,0.0,71.96367,-166.31616,NaN,30.95,30.9551,24.579323,24.583323,0.2468,NaN,3.855,98.269455,320.06183,319.40634,3.8556,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T10:18:40Z,1.0,71.96367,-166.31616,NaN,30.95,30.9551,24.579323,24.583323,0.2468,NaN,3.855,98.269455,320.06183,319.40634,3.8556,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T10:18:40Z,2.0,71.96367,-166.31616,NaN,30.95,30.9551,24.579323,24.583323,0.2468,NaN,3.855,98.269455,320.06183,319.40634,3.8556,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T10:18:40Z,3.0,71.96367,-166.31616,NaN,30.95,30.9551,24.579323,24.583323,0.2468,NaN,3.855,98.269455,320.06183,319.40634,3.8556,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T10:18:40Z,4.0,71.96367,-166.31616,NaN,30.95,30.9551,24.579323,24.583323,0.2468,NaN,3.855,98.269455,320.06183,319.40634,3.8556,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T10:18:40Z,5.0,71.96367,-166.31616,NaN,30.95,30.9551,24.579323,24.583323,0.2468,0.15728,3.855,98.269455,320.06183,319.40634,3.8556,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T10:18:40Z,6.0,71.96367,-166.31616,NaN,30.9536,30.9654,24.581106,24.59022,0.2021,0.14797,3.8667,98.397865,320.37988,318.09747,3.8696,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T10:18:40Z,7.0,71.96367,-166.31616,NaN,30.9541,30.9683,24.581625,24.592295,0.1914,0.11194,3.8654,98.39607,320.383,318.8134,3.8721,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T10:18:40Z,8.0,71.96367,-166.31616,NaN,30.9896,31.0029,24.606155,24.616337,0.1777,0.065749,3.9053,98.42679,320.08566,318.32703,3.9095,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T10:18:40Z,9.0,71.96367,-166.31616,NaN,30.9681,30.9917,24.590843,24.608566,0.1628,0.039378,3.8861,98.341545,320.01004,318.1497,3.8973,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T10:18:40Z,10.0,71.96367,-166.31616,NaN,30.9658,30.9753,24.58918,24.597103,0.176,0.020882,3.8843,98.46828,320.44205,318.0496,3.8803,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T10:18:40Z,11.0,71.96367,-166.31616,NaN,30.9648,30.9754,24.588985,24.597256,0.1716,0.015308,3.8778,98.514946,320.6472,318.4924,3.8795,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T10:18:40Z,12.0,71.96367,-166.31616,NaN,30.9514,30.9647,24.579506,24.58983,0.1819,0.0073752,3.8651,98.5308,320.83057,318.22476,3.8678,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T10:18:40Z,13.0,71.96367,-166.31616,NaN,30.9583,30.9676,24.584225,24.591858,0.1732,0.0025642,3.8734,98.45213,320.49283,318.6643,3.8708,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T10:18:40Z,14.0,71.96367,-166.31616,NaN,30.9444,30.9545,24.574732,24.582735,0.1865,0.0019875,3.8565,98.60703,321.16312,318.91455,3.8568,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T10:18:40Z,15.0,71.96367,-166.31616,NaN,30.9437,30.9592,24.574074,24.58603,0.1996,3.1246E-5,3.8576,98.508965,320.83676,319.21484,3.8616,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T10:18:40Z,16.0,71.96367,-166.31616,NaN,30.9483,30.9566,24.577501,24.584063,0.1842,6.0996E-6,3.8601,98.550514,320.9414,318.70786,3.8605,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T10:18:40Z,17.0,71.96367,-166.31616,NaN,30.9528,30.9624,24.58024,24.58814,0.2814,1.5578E-6,3.8692,98.26136,319.91785,317.29453,3.8663,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T10:18:40Z,18.0,71.96367,-166.31616,NaN,30.9397,30.9511,24.571133,24.580242,0.2017,3.9599E-6,3.855,98.00548,319.22684,317.3794,3.8545,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T10:18:40Z,19.0,71.96367,-166.31616,NaN,30.9592,30.9669,24.58505,24.590998,0.1883,4.344E-6,3.8722,98.2402,319.8101,317.2695,3.8741,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T10:18:40Z,20.0,71.96367,-166.31616,NaN,30.9592,30.9678,24.584589,24.591621,0.1752,3.9287E-6,3.8772,98.555504,320.7974,317.92883,3.8751,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T10:18:40Z,21.0,71.96367,-166.31616,NaN,31.0204,31.0167,24.626644,24.624264,0.1839,1.9402E-6,3.9482,98.56154,320.1147,317.63943,3.9422,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T10:18:40Z,22.0,71.96367,-166.31616,NaN,31.0302,31.0411,24.633198,24.641851,0.1734,3.4085E-6,3.9614,98.2313,318.91602,317.77542,3.9615,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T10:18:40Z,23.0,71.96367,-166.31616,NaN,31.026,31.0426,24.635527,24.648909,0.1591,3.5189E-6,3.9006,97.13043,315.81943,315.36224,3.8986,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T10:18:40Z,24.0,71.96367,-166.31616,NaN,31.0315,31.0412,24.64399,24.651535,0.1303,4.1193E-6,3.8564,93.38218,303.94687,307.82132,3.8582,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T10:18:40Z,25.0,71.96367,-166.31616,NaN,31.0342,31.0449,24.643658,24.652128,0.1269,5.5255E-6,3.8832,93.37348,303.71375,299.19455,3.8836,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T10:18:40Z,26.0,71.96367,-166.31616,NaN,31.0521,31.0556,24.651081,24.65331,0.1467,3.8332E-6,3.9563,95.96031,311.53036,302.6098,3.9622,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T10:18:40Z,27.0,71.96367,-166.31616,NaN,31.0709,31.0874,24.66503,24.67848,0.182,3.7168E-6,3.9669,96.55384,313.33197,307.03143,3.9633,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T10:18:40Z,28.0,71.96367,-166.31616,NaN,31.3793,31.3927,24.921492,24.932362,0.3032,2.6729E-6,3.846,96.56625,313.56717,306.67346,3.8437,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T10:18:40Z,29.0,71.96367,-166.31616,NaN,31.8999,31.9371,25.355349,25.385857,0.236,2.819E-6,3.633,97.40579,316.69586,308.45343,3.6232,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T10:18:40Z,30.0,71.96367,-166.31616,NaN,32.0429,32.1101,25.547544,25.604053,0.1707,3.3237E-6,2.7284,96.58656,320.76736,325.51328,2.6932,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T10:18:40Z,31.0,71.96367,-166.31616,NaN,32.0944,32.1601,25.659023,25.712227,0.1469,5.0725E-6,1.7907,94.92241,322.61868,318.39014,1.7826,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T10:18:40Z,32.0,71.96367,-166.31616,NaN,32.1495,32.2207,25.753328,25.813253,0.1248,4.3244E-6,1.0058,94.78726,328.53528,323.31552,0.9597,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T10:18:40Z,33.0,71.96367,-166.31616,NaN,32.1445,32.1853,25.759655,25.788273,0.1152,4.3078E-6,0.8257,92.80164,323.16052,320.53784,0.8995,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T10:18:40Z,34.0,71.96367,-166.31616,NaN,32.2682,32.2989,25.901297,25.926964,0.1815,3.3738E-6,-0.0014,92.933525,330.33585,329.21466,-0.0212,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T10:18:40Z,35.0,71.96367,-166.31616,NaN,32.2721,32.2973,25.91165,25.932285,0.1377,4.2118E-6,-0.1646,92.02316,328.49384,328.60538,-0.1713,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T10:18:40Z,36.0,71.96367,-166.31616,NaN,32.2934,32.3138,25.937986,25.954613,0.1925,3.3118E-6,-0.3845,89.07119,319.75,318.1856,-0.388,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T10:18:40Z,37.0,71.96367,-166.31616,NaN,32.3036,32.32,25.948944,25.96227,0.2609,1.852E-6,-0.4531,88.63067,318.7202,318.09964,-0.4549,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T10:18:40Z,38.0,71.96367,-166.31616,NaN,32.3062,32.3217,25.952343,25.964848,0.2756,1.7773E-6,-0.4865,88.537834,318.66116,317.59918,-0.4858,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T10:18:40Z,39.0,71.96367,-166.31616,NaN,32.3083,32.323,25.954819,25.966692,0.2869,1.7475E-6,-0.5067,88.51501,318.74405,317.47406,-0.5064,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T10:18:40Z,40.0,71.96367,-166.31616,NaN,32.3099,32.3242,25.956839,25.96832,0.2864,1.6342E-6,-0.5257,88.475365,318.7575,317.86572,-0.5236,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T10:18:40Z,41.0,71.96367,-166.31616,NaN,32.3154,32.3259,25.962105,25.970438,0.3237,3.0494E-6,-0.5473,88.497284,319.00513,318.08224,-0.5431,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T11:45:18Z,0.0,72.0955,-166.64566,NaN,30.851,30.8625,24.476927,24.486004,0.5824,NaN,4.1088,98.6981,319.71582,317.79285,4.1094,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc065,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T11:45:18Z,1.0,72.0955,-166.64566,NaN,30.851,30.8625,24.476927,24.486004,0.5824,NaN,4.1088,98.6981,319.71582,317.79285,4.1094,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc065,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T11:45:18Z,2.0,72.0955,-166.64566,NaN,30.851,30.8625,24.476927,24.486004,0.5824,NaN,4.1088,98.6981,319.71582,317.79285,4.1094,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc065,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-28T11:45:18Z,3.0,72.0955,-166.64566,NaN,30.851,30.8625,24.476927,24.486004,0.5824,NaN,4.1088,98.6981,319.71582,317.79285,4.1094,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc065,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
