Value	Sample	TerminalTaxa
412	MP_E464	Rhodobacterales
349	MP_E464	Triparmaceae
38	MP_E464	Mallomonadaceae
192	MP_E464	Environmental Unknown
1303	MP_E464	Haptophyta
54	MP_E464	Paracoccaceae
352	MP_E464	Aureococcus anophagefferens
4808	MP_E464	Bacillariophyceae
3734	MP_E464	Proboscia
56	MP_E464	Chrysochromulina elegans
133	MP_E464	Bolidomonas mediterranea
12	MP_E464	Pseudopedinella elastica
1	MP_E464	Hemiaulales
428	MP_E464	Dictyochophyceae
513	MP_E464	Cyanobacteriota
26	MP_E464	Triparma strigata
28	MP_E464	Phaeocystis rex
74	MP_E464	Cryptochloris sp_ C94
1782	MP_E464	Pyramimonadales
36	MP_E464	Elphidium margaritaceum
674	MP_E464	Parmales
117	MP_E464	Chrysochromulina camella
37	MP_E464	Chaetocerotales
155	MP_E464	Elphidium
519	MP_E464	Rhizosolenia
74	MP_E464	Prymnesiales
1	MP_E464	Tissierellia
76	MP_E464	Bolidomonas
1068	MP_E464	Coscinodiscophyceae
2	MP_E464	Candidatus Accumulibacter phosphatis
157	MP_E464	Chrysochromulina
298	MP_E464	Prymnesium polylepis
14	MP_E464	Roseobacteraceae
72	MP_E464	Prymnesium calathiferum
1	MP_E464	Candidatus Actinomarina sp_
248	MP_E464	Elphidium excavatum
8	MP_E464	Hemiaulaceae
155	MP_E464	Chaetoceros
2325	MP_E464	Pseudo_nitzschia sp_ RCC2006
153	MP_E464	Noelaerhabdaceae
6	MP_E464	Prasinoderma
1	MP_E464	Pelagibacter
416	MP_E464	Pelagomonas sp_ RCC986
203	MP_E464	Chattonellaceae
4	MP_E464	Prymnesium
80	MP_E464	Chrysochromulina sp_ MBIC10518
1	MP_E464	Bolidophyceae
112	MP_E464	Syracosphaera
198	MP_E464	Thalassiosiraceae
46507	MP_E464	Proboscia indica
3	MP_E464	Eubacteriales
1	MP_E464	Candidatus Azambacteria
10	MP_E464	Ectothiorhodospiraceae
7	MP_E464	Nemaliales
12	MP_E464	Prymnesium parvum
7	MP_E464	Phalacroma mitra
1	MP_E464	Synechococcus sp_ UIO 013
2	MP_E464	Xanthomonadales
3	MP_E464	Rickettsiaceae
473	MP_E464	Cylindrotheca closterium
41	MP_E464	Chromatiales
698	MP_E464	Elphidiidae
805	MP_E464	Ulnaria
465	MP_E464	Dinophyceae
35	MP_E464	Odontellaceae
1724	MP_E464	Eustigmatophyceae
2	MP_E464	Halobacteriovorax
2336	MP_E464	Microstomus pacificus
20	MP_E464	Lithodesmiaceae
205	MP_E464	Lithodesmiales
7	MP_E464	Parahaliea mediterranea
35	MP_E464	Winogradskyella
8	MP_E464	Loktanella sp_
11	MP_E464	Cyclotella
190	MP_E464	Lactobacillales
12	MP_E464	Candidatus Puniceispirillum marinum
5	MP_E464	Hildenbrandiales
12	MP_E464	Aureoumbra__f
64	MP_E464	Corethron pennatum
9	MP_E464	Trebouxiophyceae
374	MP_E464	Corethraceae
4629	MP_E464	Stenobrachius leucopsarus
3	MP_E464	Thiodubiliella__f
35	MP_E464	Gigartinales
2	MP_E464	Pedinomonadales
11	MP_E464	Jannaschia
13	MP_E464	Syracosphaera pulchra
7	MP_E464	Thiodubiliella__f__o
6	MP_E464	Zygnemophyceae
3	MP_E464	Mediophyceae
5	MP_E464	Palpitomonas__f__o__c
1	MP_E464	Bryopsidales
6	MP_E464	Pedinellales
3	MP_E464	Phaeocystaceae
16	MP_E464	Pelagomonas sp_ RCC987
18	MP_E465	Engraulis mordax
39570	MP_E465	Bacteria
882	MP_E465	Unknown
4	MP_E465	Planctomycetota
61	MP_E465	Telonemida
15	MP_E465	Pelagomonadales
736	MP_E465	Planctomycetaceae
2787	MP_E465	Gammaproteobacteria
3516	MP_E465	Eukaryota
33	MP_E465	Verrucomicrobiota
7	MP_E465	Chaetoceros sp_
390	MP_E465	Porticoccaceae
5	MP_E465	Dictyocha speculum
65	MP_E465	Chloroparvula pacifica
4	MP_E465	Picozoa
6	MP_E465	Pseudo_nitzschia
231	MP_E465	Pseudoalteromonas
31007	MP_E465	Alphaproteobacteria
92	MP_E465	Actinocyclus
8608	MP_E465	Sinobacterium
117	MP_E465	Homo sapiens
2086	MP_E465	Meringosphaera mediterranea
2427	MP_E465	Florenciella
14	MP_E465	Pelagomonas
5	MP_E465	Bacillariophyta
3	MP_E465	Bacteroidota
23	MP_E465	Rhizosoleniaceae
23	MP_E465	Pseudomonadota
20	MP_E465	Methylococcaceae
41	MP_E465	Candidatus Campbellbacteria
17	MP_E465	Prymnesium neolepis
1	MP_E465	Psammodictyon panduriforme
99	MP_E465	Amylibacter
364	MP_E465	Rhodobacterales
928	MP_E465	Triparmaceae
251	MP_E465	Environmental Unknown
24	MP_E465	Laminariales
686	MP_E465	Haptophyta
15	MP_E465	Cryptophyceae
166	MP_E465	Aureococcus anophagefferens
185	MP_E465	Proboscia
1	MP_E465	Hemiselmis cryptochromatica
7	MP_E465	Chrysochromulina elegans
89	MP_E465	Bolidomonas mediterranea
55	MP_E465	Dictyochophyceae
52	MP_E465	Cyanobacteriota
519	MP_E465	Triparma strigata
163	MP_E465	Elphidium
371	MP_E465	Rhizosolenia
10	MP_E465	Prymnesiales
22	MP_E465	Coscinodiscophyceae
309	MP_E465	Candidatus Accumulibacter phosphatis
2	MP_E465	Sarcinochrysidaceae
65	MP_E465	Prymnesium calathiferum
3	MP_E465	Candidatus Actinomarina sp_
2	MP_E465	Pseudomonadales
6	MP_E465	Pseudo_nitzschia sp_ RCC2006
1	MP_E465	Noelaerhabdaceae
35	MP_E465	Pelagibacter
2	MP_E465	Synechococcus
1	MP_E465	Bolidophyceae
1509	MP_E465	Sebastes entomelas
403	MP_E465	Proboscia indica
14692	MP_E465	Sebastes
3	MP_E465	Flavobacterium sp_ SCGC AAA300_K05
1	MP_E465	Pleuronectidae
52	MP_E465	Ectothiorhodospiraceae
48	MP_E465	Chrysochromulina sp_ MBIC10516
18	MP_E465	Phalacroma mitra
1	MP_E465	Leuroglossus
3	MP_E465	Cyanobacterium sp_ MS_B_96
38	MP_E465	Chromatiales
164	MP_E465	Ulnaria
106	MP_E465	Dinophyceae
36	MP_E465	Hellea balneolensis
445	MP_E465	Odontellaceae
1801	MP_E465	Anoplopoma fimbria
123	MP_E465	Lagenorhynchus
9	MP_E465	Stenella coeruleoalba
44	MP_E465	Sebastes mystinus
7	MP_E465	Winogradskyella
6	MP_E465	Loktanella sp_
269	MP_E465	Candidatus Puniceispirillum marinum
72	MP_E465	Aureoumbra__f
1	MP_E465	Zoarcidae
2	MP_E465	Halieaceae
672	MP_E465	Tarletonbeania crenularis
2	MP_E465	Leptocylindrales
3	MP_E465	Jannaschia
4159	MP_E465	Cololabis saira
15	MP_E465	Rhizosoleniales
9	MP_E465	Coleochaetophyceae
7	MP_E465	Pelagomonas__f
1330	MP_E465	Tactostoma macropus
8	MP_E465	Oceanospirillales
4	MP_E465	Glabratellidae
30	MP_E465	Sulfitobacter
7	MP_E465	Candidatus Actinomarina minuta
1	MP_E465	Aureicoccus
53	MP_E465	Burkholderia pseudomultivorans
10	MP_E465	Chloropicon roscoffensis
11	MP_E466_1B	Engraulis mordax
57928	MP_E466_1B	Bacteria
1062	MP_E466_1B	Unknown
112	MP_E466_1B	Planctomycetota
1	MP_E466_1B	Chloroflexota
16	MP_E466_1B	Telonemida
112	MP_E466_1B	Pelagomonadales
940	MP_E466_1B	Planctomycetaceae
4255	MP_E466_1B	Gammaproteobacteria
5893	MP_E466_1B	Eukaryota
43	MP_E466_1B	Verrucomicrobiota
3	MP_E466_1B	Chaetoceros sp_
401	MP_E466_1B	Porticoccaceae
15	MP_E466_1B	Colwelliaceae
2	MP_E466_1B	Dictyocha speculum
75	MP_E466_1B	Chloroparvula pacifica
3	MP_E466_1B	Picozoa
85	MP_E466_1B	Pseudo_nitzschia
221	MP_E466_1B	Pseudoalteromonas
51148	MP_E466_1B	Alphaproteobacteria
97	MP_E466_1B	Actinocyclus
11328	MP_E466_1B	Sinobacterium
1	MP_E466_1B	Psychromonas
1413	MP_E466_1B	Homo sapiens
2740	MP_E466_1B	Meringosphaera mediterranea
3265	MP_E466_1B	Florenciella
1	MP_E466_1B	Pelagomonas
18	MP_E466_1B	Bacillariophyta
41	MP_E466_1B	Bacteroidota
84	MP_E466_1B	Rhizosoleniaceae
56	MP_E466_1B	Pseudomonadota
1	MP_E466_1B	Phycisphaerales
7	MP_E466_1B	Cytophagales
20	MP_E466_1B	Methylococcaceae
9	MP_E466_1B	Candidatus Campbellbacteria
14	MP_E466_1B	Prymnesium neolepis
364	MP_E466_1B	Amylibacter
698	MP_E466_1B	Rhodobacterales
1378	MP_E466_1B	Triparmaceae
301	MP_E466_1B	Environmental Unknown
2	MP_E466_1B	Flavobacteriaceae
86	MP_E466_1B	Laminariales
597	MP_E466_1B	Haptophyta
4	MP_E466_1B	Pycnococcaceae
147	MP_E466_1B	Aureococcus anophagefferens
729	MP_E466_1B	Proboscia
78	MP_E466_1B	Chrysochromulina elegans
279	MP_E466_1B	Bolidomonas mediterranea
29	MP_E466_1B	Dictyochophyceae
472	MP_E466_1B	Triparma strigata
1	MP_E466_1B	Elphidium margaritaceum
20	MP_E466_1B	Parmales
13	MP_E466_1B	Chrysochromulina camella
656	MP_E466_1B	Elphidium
444	MP_E466_1B	Rhizosolenia
8	MP_E466_1B	Prymnesiales
47	MP_E466_1B	Tissierellia
2	MP_E466_1B	Coscinodiscophyceae
543	MP_E466_1B	Candidatus Accumulibacter phosphatis
1	MP_E466_1B	Thalassiosira sp_
10	MP_E466_1B	Chrysochromulina
9	MP_E466_1B	Roseobacteraceae
8	MP_E466_1B	Prymnesium calathiferum
229	MP_E466_1B	Candidatus Actinomarina sp_
3	MP_E466_1B	Pseudomonadales
3	MP_E466_1B	Pseudo_nitzschia sp_ RCC2006
2	MP_E466_1B	Noelaerhabdaceae
8	MP_E466_1B	Chlorobiota
39	MP_E466_1B	Pelagibacter
7	MP_E466_1B	Synechococcus
3	MP_E466_1B	Thermoguttaceae
70	MP_E466_1B	Candidatus Nomurabacteria
3	MP_E466_1B	Clupea pallasii
5	MP_E466_1B	Jakobida__c
2373	MP_E466_1B	Sebastes entomelas
1069	MP_E466_1B	Proboscia indica
10591	MP_E466_1B	Sebastes
49	MP_E466_1B	Candidatus Azambacteria
8	MP_E466_1B	Flavobacterium sp_ SCGC AAA300_K05
98	MP_E466_1B	Ectothiorhodospiraceae
52	MP_E466_1B	Chrysochromulina sp_ MBIC10516
117	MP_E466_1B	Phalacroma mitra
29	MP_E466_1B	Pseudoalteromonadaceae
4	MP_E466_1B	Cylindrotheca closterium
4	MP_E466_1B	Nitrosomonadales
76	MP_E466_1B	Chromatiales
44	MP_E466_1B	Ulnaria
11	MP_E466_1B	Porphyridiaceae
54	MP_E466_1B	Dinophyceae
8	MP_E466_1B	Ostreococcus
386	MP_E466_1B	Odontellaceae
25	MP_E466_1B	Anoplopoma fimbria
761	MP_E466_1B	Lagenorhynchus
64	MP_E466_1B	Stenella coeruleoalba
42	MP_E466_1B	Sebastes mystinus
2	MP_E466_1B	Citharichthys sordidus
3	MP_E466_1B	Kathablepharidacea
209	MP_E466_1B	Candidatus Puniceispirillum marinum
80	MP_E466_1B	Aureoumbra__f
4	MP_E466_1B	Fodinicurvataceae
52	MP_E466_1B	Halieaceae
2961	MP_E466_1B	Tarletonbeania crenularis
50	MP_E466_1B	Pedinomonadales
12	MP_E466_1B	Jannaschia
16	MP_E466_1B	Thiodubiliella__f__o
8	MP_E466_1B	Coleochaetophyceae
42	MP_E466_1B	Pelagomonas__f
1265	MP_E466_1B	Tactostoma macropus
33	MP_E466_1B	Oceanospirillales
16	MP_E466_1B	Sulfitobacter
17	MP_E466_1B	Burkholderia pseudomultivorans
4	MP_E466_1B	Chloropicon roscoffensis
4210	MP_E466_1B	Symbolophorus californiensis
1	MP_E466_1B	Ceramiales
29	MP_E466_1B	Leucocryptos marina
14	MP_E466_2B	Engraulis mordax
43256	MP_E466_2B	Bacteria
801	MP_E466_2B	Unknown
12	MP_E466_2B	Planctomycetota
77	MP_E466_2B	Telonemida
1	MP_E466_2B	Flavobacteriales
12	MP_E466_2B	Pelagomonadales
780	MP_E466_2B	Planctomycetaceae
2585	MP_E466_2B	Gammaproteobacteria
3706	MP_E466_2B	Eukaryota
1	MP_E466_2B	Euryarchaeota
54	MP_E466_2B	Verrucomicrobiota
213	MP_E466_2B	Chaetoceros sp_
314	MP_E466_2B	Porticoccaceae
3	MP_E466_2B	Dictyocha speculum
5	MP_E466_2B	Chloroparvula pacifica
1	MP_E466_2B	Nitrospinaceae
54	MP_E466_2B	Picozoa
2	MP_E466_2B	Pseudo_nitzschia
105	MP_E466_2B	Pseudoalteromonas
31814	MP_E466_2B	Alphaproteobacteria
7	MP_E466_2B	Alteromonadales
63	MP_E466_2B	Actinocyclus
9442	MP_E466_2B	Sinobacterium
2	MP_E466_2B	Rotaliida
295	MP_E466_2B	Homo sapiens
1831	MP_E466_2B	Meringosphaera mediterranea
3	MP_E466_2B	Phaeocystis jahnii
2432	MP_E466_2B	Florenciella
26	MP_E466_2B	Bacillariophyta
21	MP_E466_2B	Bacteroidota
42	MP_E466_2B	Rhizosoleniaceae
33	MP_E466_2B	Pseudomonadota
9	MP_E466_2B	Psychrobium
1	MP_E466_2B	Methylococcaceae
35	MP_E466_2B	Chrysochromulina sp_ clone 124
1	MP_E466_2B	Pelagomonas sp_ RCC919
273	MP_E466_2B	Amylibacter
804	MP_E466_2B	Rhodobacterales
646	MP_E466_2B	Triparmaceae
128	MP_E466_2B	Environmental Unknown
10	MP_E466_2B	Flavobacteriaceae
75	MP_E466_2B	Laminariales
865	MP_E466_2B	Haptophyta
3	MP_E466_2B	Pycnococcaceae
1	MP_E466_2B	Cryptophyceae
11	MP_E466_2B	Paracoccaceae
134	MP_E466_2B	Aureococcus anophagefferens
76	MP_E466_2B	Proboscia
39	MP_E466_2B	Chrysochromulina elegans
41	MP_E466_2B	Bolidomonas mediterranea
12	MP_E466_2B	Pseudopedinella elastica
6	MP_E466_2B	Dictyochophyceae
633	MP_E466_2B	Triparma strigata
1	MP_E466_2B	Teleaulax acuta
49	MP_E466_2B	Parmales
5	MP_E466_2B	Chrysochromulina camella
267	MP_E466_2B	Elphidium
308	MP_E466_2B	Rhizosolenia
32	MP_E466_2B	Prymnesiales
25	MP_E466_2B	Bolidomonas
295	MP_E466_2B	Candidatus Accumulibacter phosphatis
3	MP_E466_2B	Sarcinochrysidaceae
41	MP_E466_2B	Prymnesium calathiferum
6	MP_E466_2B	Candidatus Actinomarina sp_
33	MP_E466_2B	Pseudo_nitzschia sp_ RCC2006
5	MP_E466_2B	Chlorobiota
28	MP_E466_2B	Pelagibacter
4	MP_E466_2B	Synechococcus
2205	MP_E466_2B	Sebastes entomelas
1	MP_E466_2B	Thalassiosiraceae
372	MP_E466_2B	Proboscia indica
13961	MP_E466_2B	Sebastes
297	MP_E466_2B	Candidatus Azambacteria
2	MP_E466_2B	Flavobacterium sp_ SCGC AAA300_K05
1	MP_E466_2B	Pleuronectidae
83	MP_E466_2B	Ectothiorhodospiraceae
169	MP_E466_2B	Chrysochromulina sp_ MBIC10516
18	MP_E466_2B	Phalacroma mitra
2	MP_E466_2B	Verrucomicrobiaceae
4	MP_E466_2B	Nitrosomonadales
73	MP_E466_2B	Chromatiales
133	MP_E466_2B	Ulnaria
1	MP_E466_2B	Porphyridiaceae
138	MP_E466_2B	Dinophyceae
360	MP_E466_2B	Odontellaceae
756	MP_E466_2B	Anoplopoma fimbria
84	MP_E466_2B	Lagenorhynchus
21	MP_E466_2B	Stenella coeruleoalba
63	MP_E466_2B	Sebastes mystinus
1	MP_E466_2B	Ditylum brightwellii
3	MP_E466_2B	Citharichthys sordidus
1	MP_E466_2B	Loktanella sp_
10	MP_E466_2B	Rhodospirillales
201	MP_E466_2B	Candidatus Puniceispirillum marinum
77	MP_E466_2B	Aureoumbra__f
18	MP_E466_2B	Halieaceae
1	MP_E466_2B	Sphyraena argentea
493	MP_E466_2B	Oncorhynchus kisutch
1740	MP_E466_2B	Tarletonbeania crenularis
1	MP_E466_2B	Leptocylindrales
3	MP_E466_2B	Pelagomonas__f
6	MP_E466_2B	Ostreibacteriaceae
24	MP_E466_2B	Oceanospirillales
59	MP_E466_2B	Sulfitobacter
14	MP_E466_2B	Burkholderia pseudomultivorans
2603	MP_E466_2B	Symbolophorus californiensis
11	MP_E466_2B	Ceramiales
2	MP_E466_2B	Synechococcus sp_ UIO 016
2	MP_E466_2B	Icichthys lockingtoni
1	MP_E466_3B	Engraulis mordax
25449	MP_E466_3B	Bacteria
579	MP_E466_3B	Unknown
27	MP_E466_3B	Planctomycetota
2	MP_E466_3B	Nitrospina
10	MP_E466_3B	Telonemida
29	MP_E466_3B	Pelagomonadales
316	MP_E466_3B	Planctomycetaceae
1443	MP_E466_3B	Gammaproteobacteria
2306	MP_E466_3B	Eukaryota
7	MP_E466_3B	Verrucomicrobiota
1	MP_E466_3B	Deltaproteobacteria
66	MP_E466_3B	Chaetoceros sp_
188	MP_E466_3B	Porticoccaceae
9	MP_E466_3B	Chloroparvula pacifica
21	MP_E466_3B	Picozoa
8	MP_E466_3B	Pseudo_nitzschia
552	MP_E466_3B	Pseudoalteromonas
19507	MP_E466_3B	Alphaproteobacteria
2	MP_E466_3B	Alteromonadales
5378	MP_E466_3B	Sinobacterium
100	MP_E466_3B	Homo sapiens
978	MP_E466_3B	Meringosphaera mediterranea
1673	MP_E466_3B	Florenciella
1	MP_E466_3B	Bacillariophyta
14	MP_E466_3B	Bacteroidota
2	MP_E466_3B	Anaeromyxobacteraceae
4	MP_E466_3B	Rhizosoleniaceae
16	MP_E466_3B	Pseudomonadota
4	MP_E466_3B	Psychrobium
2	MP_E466_3B	Methylococcaceae
11	MP_E466_3B	Prymnesium neolepis
63	MP_E466_3B	Amylibacter
426	MP_E466_3B	Rhodobacterales
377	MP_E466_3B	Triparmaceae
221	MP_E466_3B	Environmental Unknown
1	MP_E466_3B	Flavobacteriaceae
13	MP_E466_3B	Laminariales
487	MP_E466_3B	Haptophyta
26	MP_E466_3B	Chrysochromulina apheles
3	MP_E466_3B	Cryptophyceae
3	MP_E466_3B	Paracoccaceae
107	MP_E466_3B	Aureococcus anophagefferens
320	MP_E466_3B	Proboscia
36	MP_E466_3B	Chrysochromulina elegans
68	MP_E466_3B	Bolidomonas mediterranea
13	MP_E466_3B	Hemiaulales
5	MP_E466_3B	Dictyochophyceae
374	MP_E466_3B	Triparma strigata
18	MP_E466_3B	Chrysochromulina camella
163	MP_E466_3B	Elphidium
345	MP_E466_3B	Rhizosolenia
7	MP_E466_3B	Prymnesiales
200	MP_E466_3B	Candidatus Accumulibacter phosphatis
1	MP_E466_3B	Thalassiosira sp_
5	MP_E466_3B	Sarcinochrysidaceae
14	MP_E466_3B	Prymnesium calathiferum
12	MP_E466_3B	Pseudomonadales
12	MP_E466_3B	Pseudo_nitzschia sp_ RCC2006
3	MP_E466_3B	Noelaerhabdaceae
10	MP_E466_3B	Pelagibacter
2	MP_E466_3B	Synechococcus
2	MP_E466_3B	Emcibacter sp_
1266	MP_E466_3B	Clupea pallasii
253	MP_E466_3B	Proboscia indica
4777	MP_E466_3B	Sebastes
13	MP_E466_3B	Candidatus Azambacteria
6	MP_E466_3B	Flavobacterium sp_ SCGC AAA300_K05
24	MP_E466_3B	Chrysochromulina sp_ MBIC10516
36	MP_E466_3B	Phalacroma mitra
73	MP_E466_3B	Aureococcus__f
3	MP_E466_3B	Cyanobacterium sp_ MS_B_96
58	MP_E466_3B	Chromatiales
26	MP_E466_3B	Ulnaria
45	MP_E466_3B	Dinophyceae
164	MP_E466_3B	Odontellaceae
371	MP_E466_3B	Lagenorhynchus
1	MP_E466_3B	Leptocylindrus
148	MP_E466_3B	Candidatus Puniceispirillum marinum
20	MP_E466_3B	Aureoumbra__f
607	MP_E466_3B	Stenobrachius leucopsarus
2	MP_E466_3B	Thiodubiliella__f__o
20	MP_E466_3B	Coleochaetophyceae
55	MP_E466_3B	Oceanospirillales
14	MP_E466_3B	Pedinellales
9	MP_E466_3B	Sulfitobacter
3	MP_E466_3B	Candidatus Actinomarina minuta
39	MP_E466_3B	Ceramiales
2	MP_E466_3B	Prochlorococcus sp_ SCGC AAA298_C17
3	MP_E466_3B	Zaniolepis
1730	MP_E467	Engraulis mordax
696	MP_E467	Bacteria
20	MP_E467	Unknown
47	MP_E467	Planctomycetota
34	MP_E467	Planctomycetaceae
51	MP_E467	Gammaproteobacteria
17189	MP_E467	Eukaryota
98	MP_E467	Virgulinella fragilis
715	MP_E467	Chaetoceros sp_
61	MP_E467	Dictyocha speculum
3565	MP_E467	Pseudo_nitzschia
386	MP_E467	Alphaproteobacteria
17	MP_E467	Psychromonas
6	MP_E467	Planctomycetales
4	MP_E467	Florenciella
127	MP_E467	Rhizosolenia sp_
181	MP_E467	Bacillariophyta
5	MP_E467	Nocardioidaceae
9	MP_E467	Bacteroidota
29	MP_E467	Rhizosoleniaceae
3	MP_E467	Candidatus Campbellbacteria
3	MP_E467	Amylibacter
20	MP_E467	Corallinales
55	MP_E467	Rhodobacterales
130	MP_E467	Environmental Unknown
4435	MP_E467	Ammodytidae
3	MP_E467	Haptophyta
38	MP_E467	Cryptophyceae
1	MP_E467	Dictyocha
3	MP_E467	Proboscia
5	MP_E467	Hemiaulales
1	MP_E467	Dictyochophyceae
1	MP_E467	Chaetocerotaceae
5	MP_E467	Teleaulax acuta
5	MP_E467	Chaetocerotales
133	MP_E467	Rhizosolenia
3	MP_E467	Thalassionema
477	MP_E467	Thalassiosira sp_
11534	MP_E467	Merluccius productus
13	MP_E467	Haynesina orbiculare
126	MP_E467	Pseudo_nitzschia sp_ RCC2006
65	MP_E467	Noelaerhabdaceae
2	MP_E467	Bryopsida
197	MP_E467	Candidatus Nomurabacteria
77	MP_E467	Coscinodiscus radiatus
5954	MP_E467	Clupea pallasii
380	MP_E467	Bolidophyceae
2	MP_E467	Jakobida__c
2	MP_E467	Thalassiosiraceae
192	MP_E467	Cymbomonas tetramitiformis
862	MP_E467	Proboscia indica
57	MP_E467	Stephanopyxis
8	MP_E467	Pleuronectidae
3	MP_E467	Elphidiidae
36	MP_E467	Candidatus Seongchinamella marina
1	MP_E467	Ulnaria
1036	MP_E467	Eucampia zodiacus
125	MP_E467	Lithodesmiaceae
325	MP_E467	Ditylum brightwellii
1	MP_E467	Thaleichthys pacificus
1823	MP_E467	Leptocottus armatus
8920	MP_E467	Citharichthys stigmaeus
68	MP_E467	Pseudo_nitzschia multiseries
676	MP_E467	Merluccius
877	MP_E467	Microgadus proximus
4	MP_E467	Mediophyceae
14	MP_E467	Erysipelotrichales
42	MP_E467	Stellerina xyosterna
4	MP_E469	Engraulis mordax
68	MP_E469	Bacteria
8	MP_E469	Planctomycetota
1	MP_E469	Chloroflexota
15	MP_E469	Planctomycetaceae
3	MP_E469	Gammaproteobacteria
108	MP_E469	Eukaryota
10	MP_E469	Chaetoceros sp_
1	MP_E469	Nitrospina sp_ SCGC AAA288_E23
1	MP_E469	Nitrospinaceae
4	MP_E469	Pseudo_nitzschia
2	MP_E469	Psychromonas
2	MP_E469	Bacillariophyta
1811	MP_E469	Allosmerus elongatus
1	MP_E469	Amylibacter
13181	MP_E469	Ammodytidae
38274	MP_E469	Merluccius productus
40	MP_E469	Candidatus Kaiserbacteria
8	MP_E469	Candidatus Nomurabacteria
1123	MP_E469	Clupea pallasii
1325	MP_E469	Cymatogaster aggregata
1	MP_E469	Bolidophyceae
624	MP_E469	Sebastes entomelas
7	MP_E469	Cymbomonas tetramitiformis
4	MP_E469	Sulfurimonas sp_ MA01
2591	MP_E469	Sebastes
8745	MP_E469	Pleuronectidae
4	MP_E469	Pirellulales
1	MP_E469	Elphidiidae
1169	MP_E469	Anoplopoma fimbria
250	MP_E469	Citharichthys sordidus
387	MP_E469	Thaleichthys pacificus
10335	MP_E469	Leptocottus armatus
2287	MP_E469	Eopsetta jordani
107	MP_E469	Oncorhynchus
192	MP_E469	Mylocheilus caurinus
1097	MP_E469	Oncorhynchus tshawytscha
8796	MP_E469	Merluccius
1327	MP_E469	Microgadus proximus
2153	MP_E469	Alosa
6	MP_E469	Sulfurimonas gotlandica
4	MP_E469	Desulfobacula
3	MP_E469	Castor canadensis
2	MP_E469	Petromyzontidae
2100	MP_E469	Gasterosteus aculeatus
757	MP_E469	Apodichthys flavidus
506	MP_E469	Lumpenus sagitta
1628	MP_E469	Lyopsetta exilis
980	MP_E469	Acipenser
953	MP_E469	Cottidae
3	MP_E469	Anatilimnocola aggregata
36	MP_E469	Phalacrocorax auritus
8	MP_E470	Engraulis mordax
8802	MP_E470	Bacteria
203	MP_E470	Unknown
951	MP_E470	Planctomycetota
11	MP_E470	Acidobacteriota
1285	MP_E470	Planctomycetaceae
9	MP_E470	Gammaproteobacteria
387	MP_E470	Pirellulaceae
15479	MP_E470	Eukaryota
62	MP_E470	Virgulinella fragilis
501	MP_E470	Verrucomicrobiota
1	MP_E470	Deltaproteobacteria
370	MP_E470	Chaetoceros sp_
45	MP_E470	Porticoccaceae
1	MP_E470	Nitrospina sp_ SCGC AAA288_E23
3	MP_E470	Candidatus Falkowbacteria
4130	MP_E470	Pseudo_nitzschia
55	MP_E470	Pseudoalteromonas
88	MP_E470	Alphaproteobacteria
40	MP_E470	Candidatus Brocadiales
4	MP_E470	Actinocyclus
117	MP_E470	Psychromonas
151	MP_E470	Planctomycetales
70	MP_E470	Bacillariophyta
249	MP_E470	Bacteroidota
34	MP_E470	Rhizosoleniaceae
3	MP_E470	Pseudomonadota
155	MP_E470	Phycisphaerales
772	MP_E470	Candidatus Campbellbacteria
1	MP_E470	Psammodictyon panduriforme
10	MP_E470	Environmental Unknown
8275	MP_E470	Ammodytidae
4	MP_E470	Haptophyta
1	MP_E470	Hemiselmis cryptochromatica
6	MP_E470	Nitrospina sp_ SCGC AAA003_A14
129	MP_E470	Cyanobacteriota
1	MP_E470	Chaetoceros costatus
5	MP_E470	Elphidium
73	MP_E470	Rhizosolenia
62	MP_E470	Thalassiosira sp_
21637	MP_E470	Merluccius productus
129	MP_E470	Candidatus Kaiserbacteria
13	MP_E470	Haynesina orbiculare
602	MP_E470	Candidatus Nomurabacteria
9	MP_E470	Coscinodiscus radiatus
4721	MP_E470	Cymatogaster aggregata
16	MP_E470	Bolidophyceae
1	MP_E470	Thalassiosiraceae
17	MP_E470	Proboscia indica
61	MP_E470	Sulfurimonas sp_ MA01
1659	MP_E470	Sebastes
17	MP_E470	Eubacteriales
471	MP_E470	Candidatus Azambacteria
14767	MP_E470	Pleuronectidae
180	MP_E470	Candidatus Paceibacterota
17	MP_E470	Candidatus Vogelbacteria
37	MP_E470	Candidatus Peregrinibacteria
264	MP_E470	Pirellulales
34	MP_E470	Bacillota
297	MP_E470	Ulnaria
149	MP_E470	Eucampia zodiacus
2	MP_E470	Sphingomonadaceae
49	MP_E470	Lithodesmiaceae
1328	MP_E470	Ditylum brightwellii
2	MP_E470	Asterionellopsis glacialis
5617	MP_E470	Citharichthys sordidus
9339	MP_E470	Leptocottus armatus
11	MP_E470	Desulfatiglandaceae
2	MP_E470	Hyphomicrobiales
1	MP_E470	Pythiaceae
3787	MP_E470	Mylocheilus caurinus
21	MP_E470	Anatilimnocola floriformis
14	MP_E470	Pseudo_nitzschia multiseries
2	MP_E470	Halieaceae
3	MP_E470	Rhodothermales
101	MP_E470	Desulfobacter sp_
9733	MP_E470	Merluccius
7	MP_E470	Desulfoconvexum algidum
19	MP_E470	Pseudobdellovibrionaceae
2917	MP_E470	Microgadus proximus
30579	MP_E470	Alosa
4	MP_E470	Bdellovibrionales
43	MP_E470	Gemmatales
