"","Sample_ID","Cruise","Site","Depth_m","Latitude","Longitude","Lat_deg","Lon_deg","Date","Year","Date_easy","Month","Season","Lon_deg_r","Lat_deg_r","counts_per_season_per_station"
"233","E295.2B.NO20","EcoFOCI Norseman 2020","DBO2-4/UTBS 4",42.84,"64˚ 57.51' N","169˚ 53.38' W",64.9585037231445,-169.889663696289,2020-10-18 16:00:00,"2020","10-18-2020",10,"Fall",-169.9,65,3
"234","E295.3B.NO20","EcoFOCI Norseman 2020","DBO2-4/UTBS 4",42.84,"64˚ 57.51' N","169˚ 53.38' W",64.9585037231445,-169.889663696289,2020-10-18 16:00:00,"2020","10-18-2020",10,"Fall",-169.9,65,3
"235","E296.1B.NO20","EcoFOCI Norseman 2020","DBO2-4/UTBS 4",3.15,"64˚ 57.51' N","169˚ 53.38' W",64.9585037231445,-169.889663696289,2020-10-18 16:00:00,"2020","10-18-2020",10,"Fall",-169.9,65,3
"236","E296.2B.NO20","EcoFOCI Norseman 2020","DBO2-4/UTBS 4",3.15,"64˚ 57.51' N","169˚ 53.38' W",64.9585037231445,-169.889663696289,2020-10-18 16:00:00,"2020","10-18-2020",10,"Fall",-169.9,65,3
"237","E296.3B.NO20","EcoFOCI Norseman 2020","DBO2-4/UTBS 4",3.15,"64˚ 57.51' N","169˚ 53.38' W",64.9585037231445,-169.889663696289,2020-10-18 16:00:00,"2020","10-18-2020",10,"Fall",-169.9,65,3
"238","E297.1B.NO20","EcoFOCI Norseman 2020","DBO2-5/UTBS 1",42.96,"64˚ 59.39' N","169˚ 08.49' W",64.9898300170898,-169.141494750977,2020-10-18 16:00:00,"2020","10-18-2020",10,"Fall",-169.1,65,2
"239","E297.2B.NO20","EcoFOCI Norseman 2020","DBO2-5/UTBS 1",42.96,"64˚ 59.39' N","169˚ 08.49' W",64.9898300170898,-169.141494750977,2020-10-18 16:00:00,"2020","10-18-2020",10,"Fall",-169.1,65,2
"240","E297.3B.NO20","EcoFOCI Norseman 2020","DBO2-5/UTBS 1",42.96,"64˚ 59.39' N","169˚ 08.49' W",64.9898300170898,-169.141494750977,2020-10-18 16:00:00,"2020","10-18-2020",10,"Fall",-169.1,65,2
"241","E298.1B.NO20","EcoFOCI Norseman 2020","DBO2-5/UTBS 1",3.27,"64˚ 59.39' N","169˚ 08.49' W",64.9898300170898,-169.141494750977,2020-10-18 16:00:00,"2020","10-18-2020",10,"Fall",-169.1,65,2
"242","E298.2B.NO20","EcoFOCI Norseman 2020","DBO2-5/UTBS 1",3.27,"64˚ 59.39' N","169˚ 08.49' W",64.9898300170898,-169.141494750977,2020-10-18 16:00:00,"2020","10-18-2020",10,"Fall",-169.1,65,2
"243","E298.3B.NO20","EcoFOCI Norseman 2020","DBO2-5/UTBS 1",3.27,"64˚ 59.39' N","169˚ 08.49' W",64.9898300170898,-169.141494750977,2020-10-18 16:00:00,"2020","10-18-2020",10,"Fall",-169.1,65,2
"244","E299.1B.NO20","EcoFOCI Norseman 2020","DBO2-7",41.72,"65˚ 00.04' N","168˚ 13.29' W",65.0006637573242,-168.221496582031,2020-10-18 16:00:00,"2020","10-18-2020",10,"Fall",-168.2,65,2
"245","E299.2B.NO20","EcoFOCI Norseman 2020","DBO2-7",41.72,"65˚ 00.04' N","168˚ 13.29' W",65.0006637573242,-168.221496582031,2020-10-18 16:00:00,"2020","10-18-2020",10,"Fall",-168.2,65,2
"246","E299.3B.NO20","EcoFOCI Norseman 2020","DBO2-7",41.72,"65˚ 00.04' N","168˚ 13.29' W",65.0006637573242,-168.221496582031,2020-10-18 16:00:00,"2020","10-18-2020",10,"Fall",-168.2,65,2
"247","E300.1B.NO20","EcoFOCI Norseman 2020","DBO2-7",3.95,"65˚ 00.04' N","168˚ 13.29' W",65.0006637573242,-168.221496582031,2020-10-18 16:00:00,"2020","10-18-2020",10,"Fall",-168.2,65,2
"248","E300.2B.NO20","EcoFOCI Norseman 2020","DBO2-7",3.95,"65˚ 00.04' N","168˚ 13.29' W",65.0006637573242,-168.221496582031,2020-10-18 16:00:00,"2020","10-18-2020",10,"Fall",-168.2,65,2
"249","E300.3B.NO20","EcoFOCI Norseman 2020","DBO2-7",3.95,"65˚ 00.04' N","168˚ 13.29' W",65.0006637573242,-168.221496582031,2020-10-18 16:00:00,"2020","10-18-2020",10,"Fall",-168.2,65,2
"250","E1053.SKQ2021","SKQ21 EcoFOCI DBO",NA,46,"67°40.598' N","168°56.97' W",67.6766357421875,-168.949493408203,2021-11-07 15:00:00,"2021","11-07-2021",11,"Fall",-168.9,67.7,3
"251","E1054.SKQ2021","SKQ21 EcoFOCI DBO",NA,30,"67°40.598' N","168°56.97' W",67.6766357421875,-168.949493408203,2021-11-07 15:00:00,"2021","11-07-2021",11,"Fall",-168.9,67.7,3
"252","E1055.SKQ2021","SKQ21 EcoFOCI DBO",NA,10,"67°40.598' N","168°56.97' W",67.6766357421875,-168.949493408203,2021-11-07 15:00:00,"2021","11-07-2021",11,"Fall",-168.9,67.7,3
"253","E1056.SKQ2021","SKQ21 EcoFOCI DBO",NA,49,"71°11.589' N","160°15.884' W",71.1931533813477,-160.264739990234,2021-11-09 15:00:00,"2021","11-09-2021",11,"Fall",-160.3,71.2,3
"254","E1057.SKQ2021","SKQ21 EcoFOCI DBO",NA,30,"71°11.589' N","160°15.884' W",71.1931533813477,-160.264739990234,2021-11-09 15:00:00,"2021","11-09-2021",11,"Fall",-160.3,71.2,3
"255","E1058.SKQ2021","SKQ21 EcoFOCI DBO",NA,10,"71°11.589' N","160°15.884' W",71.1931533813477,-160.264739990234,2021-11-09 15:00:00,"2021","11-09-2021",11,"Fall",-160.3,71.2,3
"256","E1059.SKQ2021","SKQ21 EcoFOCI DBO",NA,43,"71°19.308' N","160°39.4' W",71.3218002319336,-160.656661987305,2021-11-09 15:00:00,"2021","11-09-2021",11,"Fall",-160.7,71.3,2
"257","E1060.SKQ2021","SKQ21 EcoFOCI DBO",NA,30,"71°19.308' N","160°39.4' W",71.3218002319336,-160.656661987305,2021-11-09 15:00:00,"2021","11-09-2021",11,"Fall",-160.7,71.3,2
"258","E1061.SKQ2021","SKQ21 EcoFOCI DBO",NA,10,"71°19.308' N","160°39.4' W",71.3218002319336,-160.656661987305,2021-11-09 15:00:00,"2021","11-09-2021",11,"Fall",-160.7,71.3,2
"259","E1062.SKQ2021","SKQ21 EcoFOCI DBO",NA,43,"71°27.26' N","161°2.363' W",71.4543304443359,-161.03938293457,2021-11-09 15:00:00,"2021","11-09-2021",11,"Fall",-161,71.5,3
"260","E1063.SKQ2021","SKQ21 EcoFOCI DBO",NA,30,"71°27.26' N","161°2.363' W",71.4543304443359,-161.03938293457,2021-11-09 15:00:00,"2021","11-09-2021",11,"Fall",-161,71.5,3
"261","E1064.SKQ2021","SKQ21 EcoFOCI DBO",NA,10,"71°27.26' N","161°2.363' W",71.4543304443359,-161.03938293457,2021-11-09 15:00:00,"2021","11-09-2021",11,"Fall",-161,71.5,3
"262","E1065.SKQ2021","SKQ21 EcoFOCI DBO",NA,43,"71°35.34' N","161°24.35' W",71.588996887207,-161.405838012695,2021-11-09 15:00:00,"2021","11-09-2021",11,"Fall",-161.4,71.6,3
"263","E1066.SKQ2021","SKQ21 EcoFOCI DBO",NA,30,"71°35.34' N","161°24.35' W",71.588996887207,-161.405838012695,2021-11-09 15:00:00,"2021","11-09-2021",11,"Fall",-161.4,71.6,3
"264","E1067.SKQ2021","SKQ21 EcoFOCI DBO",NA,10,"71°35.34' N","161°24.35' W",71.588996887207,-161.405838012695,2021-11-09 15:00:00,"2021","11-09-2021",11,"Fall",-161.4,71.6,3
"265","E1068.SKQ2021","SKQ21 EcoFOCI DBO",NA,42,"71°35.45' N","161°31.49' W",71.5908355712891,-161.524826049805,2021-11-09 15:00:00,"2021","11-09-2021",11,"Fall",-161.5,71.6,2
"266","E1069.SKQ2021","SKQ21 EcoFOCI DBO",NA,30,"71°35.45' N","161°31.49' W",71.5908355712891,-161.524826049805,2021-11-09 15:00:00,"2021","11-09-2021",11,"Fall",-161.5,71.6,2
"267","E1070.SKQ2021","SKQ21 EcoFOCI DBO",NA,10,"71°35.45' N","161°31.49' W",71.5908355712891,-161.524826049805,2021-11-09 15:00:00,"2021","11-09-2021",11,"Fall",-161.5,71.6,2
"268","E1071.SKQ2021","SKQ21 EcoFOCI DBO",NA,39,"71°43.12' N","161°46.483' W",71.7186660766602,-161.774719238281,2021-11-09 15:00:00,"2021","11-09-2021",11,"Fall",-161.8,71.7,3
"269","E1072.SKQ2021","SKQ21 EcoFOCI DBO",NA,30,"71°43.12' N","161°46.483' W",71.7186660766602,-161.774719238281,2021-11-09 15:00:00,"2021","11-09-2021",11,"Fall",-161.8,71.7,3
"270","E1073.SKQ2021","SKQ21 EcoFOCI DBO",NA,10,"71°43.12' N","161°46.483' W",71.7186660766602,-161.774719238281,2021-11-09 15:00:00,"2021","11-09-2021",11,"Fall",-161.8,71.7,3
"271","E1074.SKQ2021","SKQ21 EcoFOCI DBO",NA,37,"71°51.042' N","162°10.215' W",71.850700378418,-162.170257568359,2021-11-09 15:00:00,"2021","11-09-2021",11,"Fall",-162.2,71.9,2
"272","E1075.SKQ2021","SKQ21 EcoFOCI DBO",NA,30.6,"71°51.042' N","162°10.215' W",71.850700378418,-162.170257568359,2021-11-09 15:00:00,"2021","11-09-2021",11,"Fall",-162.2,71.9,2
"273","E1076.SKQ2021","SKQ21 EcoFOCI DBO",NA,10.5,"71°51.042' N","162°10.215' W",71.850700378418,-162.170257568359,2021-11-09 15:00:00,"2021","11-09-2021",11,"Fall",-162.2,71.9,2
"274","E1077.SKQ2021","SKQ21 EcoFOCI DBO",NA,40.3,"71° N","164° W",71,-164,2021-11-10 15:00:00,"2021","11-10-2021",11,"Fall",-164,71,1
"275","E1078.SKQ2021","SKQ21 EcoFOCI DBO",NA,30.4,"71° N","164° W",71,-164,2021-11-10 15:00:00,"2021","11-10-2021",11,"Fall",-164,71,1
"276","E1079.SKQ2021","SKQ21 EcoFOCI DBO",NA,10,"71° N","164° W",71,-164,2021-11-10 15:00:00,"2021","11-10-2021",11,"Fall",-164,71,1
"277","E1080.SKQ2021","SKQ21 EcoFOCI DBO",NA,30,"68°18.240' N","166°55.762' W",68.3040008544922,-166.92936706543,2021-11-11 15:00:00,"2021","11-11-2021",11,"Fall",-166.9,68.3,3
"278","E1081.SKQ2021","SKQ21 EcoFOCI DBO",NA,10,"68°18.240' N","166°55.762' W",68.3040008544922,-166.92936706543,2021-11-11 15:00:00,"2021","11-11-2021",11,"Fall",-166.9,68.3,3
"279","E1082.SKQ2021","SKQ21 EcoFOCI DBO",NA,38.4,"68°15.04' N","167°7.305' W",68.2506637573242,-167.12174987793,2021-11-11 15:00:00,"2021","11-11-2021",11,"Fall",-167.1,68.3,1
"280","E1083.SKQ2021","SKQ21 EcoFOCI DBO",NA,30.6,"68°15.04' N","167°7.305' W",68.2506637573242,-167.12174987793,2021-11-11 15:00:00,"2021","11-11-2021",11,"Fall",-167.1,68.3,1
"281","E1084.SKQ2021","SKQ21 EcoFOCI DBO",NA,9.9,"68°15.04' N","167°7.305' W",68.2506637573242,-167.12174987793,2021-11-11 15:00:00,"2021","11-11-2021",11,"Fall",-167.1,68.3,1
"282","E1085.SKQ2021","SKQ21 EcoFOCI DBO",NA,43,"68°11.431' N","167°17.47' W",68.1905136108398,-167.291168212891,2021-11-11 15:00:00,"2021","11-11-2021",11,"Fall",-167.3,68.2,3
"283","E1086.SKQ2021","SKQ21 EcoFOCI DBO",NA,30,"68°11.431' N","167°17.47' W",68.1905136108398,-167.291168212891,2021-11-11 15:00:00,"2021","11-11-2021",11,"Fall",-167.3,68.2,3
"284","E1087.SKQ2021","SKQ21 EcoFOCI DBO",NA,9.6,"68°11.431' N","167°17.47' W",68.1905136108398,-167.291168212891,2021-11-11 15:00:00,"2021","11-11-2021",11,"Fall",-167.3,68.2,3
"285","E1088.SKQ2021","SKQ21 EcoFOCI DBO",NA,45,"68° 7' N","167° 29' W",68.1166687011719,-167.483337402344,2021-11-11 15:00:00,"2021","11-11-2021",11,"Fall",-167.5,68.1,2
"286","E1089.SKQ2021","SKQ21 EcoFOCI DBO",NA,30,"68° 7' N","167° 29' W",68.1166687011719,-167.483337402344,2021-11-11 15:00:00,"2021","11-11-2021",11,"Fall",-167.5,68.1,2
"287","E1090.SKQ2021","SKQ21 EcoFOCI DBO",NA,10,"68° 7' N","167° 29' W",68.1166687011719,-167.483337402344,2021-11-11 15:00:00,"2021","11-11-2021",11,"Fall",-167.5,68.1,2
"288","E1091.SKQ2021","SKQ21 EcoFOCI DBO",NA,48.5,"68°0.78' N","167°53.12' W",68.0130004882812,-167.885330200195,2021-11-11 15:00:00,"2021","11-11-2021",11,"Fall",-167.9,68,1
"289","E1092.SKQ2021","SKQ21 EcoFOCI DBO",NA,30.6,"68°0.78' N","167°53.12' W",68.0130004882812,-167.885330200195,2021-11-11 15:00:00,"2021","11-11-2021",11,"Fall",-167.9,68,1
"290","E1093.SKQ2021","SKQ21 EcoFOCI DBO",NA,10.2,"68°0.78' N","167°53.12' W",68.0130004882812,-167.885330200195,2021-11-11 15:00:00,"2021","11-11-2021",11,"Fall",-167.9,68,1
"291","E1094.SKQ2021","SKQ21 EcoFOCI DBO",NA,52.7,"68° 53' N","167° 13' W",68.8833312988281,-167.216659545898,2021-11-11 15:00:00,"2021","11-11-2021",11,"Fall",-167.2,68.9,1
"292","E1095.SKQ2021","SKQ21 EcoFOCI DBO",NA,30.3,"68° 53' N","167° 13' W",68.8833312988281,-167.216659545898,2021-11-11 15:00:00,"2021","11-11-2021",11,"Fall",-167.2,68.9,1
"293","E1096.SKQ2021","SKQ21 EcoFOCI DBO",NA,10.3,"68° 53' N","167° 13' W",68.8833312988281,-167.216659545898,2021-11-11 15:00:00,"2021","11-11-2021",11,"Fall",-167.2,68.9,1
"294","E1097.SKQ2021","SKQ21 EcoFOCI DBO",NA,45,"67°46.97' N","168°35.698' W",67.7828369140625,-168.594970703125,2021-11-11 15:00:00,"2021","11-11-2021",11,"Fall",-168.6,67.8,2
"295","E1098.SKQ2021","SKQ21 EcoFOCI DBO",NA,30,"67°46.97' N","168°35.698' W",67.7828369140625,-168.594970703125,2021-11-11 15:00:00,"2021","11-11-2021",11,"Fall",-168.6,67.8,2
"296","E1099.SKQ2021","SKQ21 EcoFOCI DBO",NA,10,"67°46.97' N","168°35.698' W",67.7828369140625,-168.594970703125,2021-11-11 15:00:00,"2021","11-11-2021",11,"Fall",-168.6,67.8,2
"297","E1100.SKQ2021","SKQ21 EcoFOCI DBO",NA,68.4,"62°12.08' N","174°40.80' W",62.2013320922852,-174.679992675781,2021-11-13 15:00:00,"2021","11-13-2021",11,"Fall",-174.7,62.2,3
"298","E1101.SKQ2021","SKQ21 EcoFOCI DBO",NA,31.1,"62°12.08' N","174°40.80' W",62.2013320922852,-174.679992675781,2021-11-13 15:00:00,"2021","11-13-2021",11,"Fall",-174.7,62.2,3
"299","E1102.SKQ2021","SKQ21 EcoFOCI DBO",NA,10,"62°12.08' N","174°40.80' W",62.2013320922852,-174.679992675781,2021-11-13 15:00:00,"2021","11-13-2021",11,"Fall",-174.7,62.2,3
"300","E1103.SKQ2021","SKQ21 EcoFOCI DBO",NA,73.9,"62° 0' N","175° 04' W",62,-175.066665649414,2021-11-13 15:00:00,"2021","11-13-2021",11,"Fall",-175.1,62,3
"301","E1104.SKQ2021","SKQ21 EcoFOCI DBO",NA,30.3,"62° 0' N","175° 04' W",62,-175.066665649414,2021-11-13 15:00:00,"2021","11-13-2021",11,"Fall",-175.1,62,3
"302","E1105.SKQ2021","SKQ21 EcoFOCI DBO",NA,9.8,"62° 0' N","175° 04' W",62,-175.066665649414,2021-11-13 15:00:00,"2021","11-13-2021",11,"Fall",-175.1,62,3
"303","E1106.SKQ2021","SKQ21 EcoFOCI DBO",NA,75.9,"62°2.957' N","175°12.518' W",62.0492820739746,-175.208633422852,2021-11-13 15:00:00,"2021","11-13-2021",11,"Fall",-175.2,62,1
"304","E1107.SKQ2021","SKQ21 EcoFOCI DBO",NA,30.8,"62°2.957' N","175°12.518' W",62.0492820739746,-175.208633422852,2021-11-13 15:00:00,"2021","11-13-2021",11,"Fall",-175.2,62,1
"305","E1108.SKQ2021","SKQ21 EcoFOCI DBO",NA,10,"62°2.957' N","175°12.518' W",62.0492820739746,-175.208633422852,2021-11-13 15:00:00,"2021","11-13-2021",11,"Fall",-175.2,62,1
"306","E1109.SKQ2021","SKQ21 EcoFOCI DBO",NA,69.7,"62°13.2' N","174°52.67' W",62.2200012207031,-174.877838134766,2021-11-13 15:00:00,"2021","11-13-2021",11,"Fall",-174.9,62.2,2
"307","E1110.SKQ2021","SKQ21 EcoFOCI DBO",NA,30.5,"62°13.2' N","174°52.67' W",62.2200012207031,-174.877838134766,2021-11-13 15:00:00,"2021","11-13-2021",11,"Fall",-174.9,62.2,2
"308","E1111.SKQ2021","SKQ21 EcoFOCI DBO",NA,9.9,"62°13.2' N","174°52.67' W",62.2200012207031,-174.877838134766,2021-11-13 15:00:00,"2021","11-13-2021",11,"Fall",-174.9,62.2,2
"309","E1112.SKQ2021","SKQ21 EcoFOCI DBO",NA,65.4,"62°23.42' N","174°34.296' W",62.3903350830078,-174.571594238281,2021-11-13 15:00:00,"2021","11-13-2021",11,"Fall",-174.6,62.4,3
"310","E1113.SKQ2021","SKQ21 EcoFOCI DBO",NA,30.3,"62°23.42' N","174°34.296' W",62.3903350830078,-174.571594238281,2021-11-13 15:00:00,"2021","11-13-2021",11,"Fall",-174.6,62.4,3
"311","E1114.SKQ2021","SKQ21 EcoFOCI DBO",NA,10.2,"62°23.42' N","174°34.296' W",62.3903350830078,-174.571594238281,2021-11-13 15:00:00,"2021","11-13-2021",11,"Fall",-174.6,62.4,3
"312","E1115.SKQ2021","SKQ21 EcoFOCI DBO",NA,62.6,"62°28.1' N","174°5.07' W",62.468334197998,-174.084503173828,2021-11-13 15:00:00,"2021","11-13-2021",11,"Fall",-174.1,62.5,2
"313","E1116.SKQ2021","SKQ21 EcoFOCI DBO",NA,29.5,"62°28.1' N","174°5.07' W",62.468334197998,-174.084503173828,2021-11-13 15:00:00,"2021","11-13-2021",11,"Fall",-174.1,62.5,2
"314","E1117.SKQ2021","SKQ21 EcoFOCI DBO",NA,9.8,"62°28.1' N","174°5.07' W",62.468334197998,-174.084503173828,2021-11-13 15:00:00,"2021","11-13-2021",11,"Fall",-174.1,62.5,2
"315","E1118.SKQ2021","SKQ21 EcoFOCI DBO",NA,60.2,"62°33.63' N","173°33.027' W",62.5605010986328,-173.550445556641,2021-11-14 15:00:00,"2021","11-14-2021",11,"Fall",-173.6,62.6,3
"316","E1119.SKQ2021","SKQ21 EcoFOCI DBO",NA,30.6,"62°33.63' N","173°33.027' W",62.5605010986328,-173.550445556641,2021-11-14 15:00:00,"2021","11-14-2021",11,"Fall",-173.6,62.6,3
"317","E1120.SKQ2021","SKQ21 EcoFOCI DBO",NA,10.9,"62°33.63' N","173°33.027' W",62.5605010986328,-173.550445556641,2021-11-14 15:00:00,"2021","11-14-2021",11,"Fall",-173.6,62.6,3
"318","E1121.SKQ2021","SKQ21 EcoFOCI DBO",NA,65.6,"62°47.25' N","173°30.025' W",62.7874984741211,-173.500411987305,2021-11-14 15:00:00,"2021","11-14-2021",11,"Fall",-173.5,62.8,2
"319","E1122.SKQ2021","SKQ21 EcoFOCI DBO",NA,31.2,"62°47.25' N","173°30.025' W",62.7874984741211,-173.500411987305,2021-11-14 15:00:00,"2021","11-14-2021",11,"Fall",-173.5,62.8,2
"320","E1123.SKQ2021","SKQ21 EcoFOCI DBO",NA,10.9,"62°47.25' N","173°30.025' W",62.7874984741211,-173.500411987305,2021-11-14 15:00:00,"2021","11-14-2021",11,"Fall",-173.5,62.8,2
"321","E1124.SKQ2021","SKQ21 EcoFOCI DBO",NA,64.9,"63°1.81' N","173°27.66' W",63.0301666259766,-173.460998535156,2021-11-14 15:00:00,"2021","11-14-2021",11,"Fall",-173.5,63,3
"322","E1125.SKQ2021","SKQ21 EcoFOCI DBO",NA,30.4,"63°1.81' N","173°27.66' W",63.0301666259766,-173.460998535156,2021-11-14 15:00:00,"2021","11-14-2021",11,"Fall",-173.5,63,3
"323","E1126.SKQ2021","SKQ21 EcoFOCI DBO",NA,10.8,"63°1.81' N","173°27.66' W",63.0301666259766,-173.460998535156,2021-11-14 15:00:00,"2021","11-14-2021",11,"Fall",-173.5,63,3
"324","E1127.SKQ2021","SKQ21 EcoFOCI DBO",NA,60.9,"63°16.7' N","173°16.86' W",63.2783317565918,-173.281005859375,2021-11-14 15:00:00,"2021","11-14-2021",11,"Fall",-173.3,63.3,2
"325","E1128.SKQ2021","SKQ21 EcoFOCI DBO",NA,30.6,"63°16.7' N","173°16.86' W",63.2783317565918,-173.281005859375,2021-11-14 15:00:00,"2021","11-14-2021",11,"Fall",-173.3,63.3,2
"326","E1129.SKQ2021","SKQ21 EcoFOCI DBO",NA,10.6,"63°16.7' N","173°16.86' W",63.2783317565918,-173.281005859375,2021-11-14 15:00:00,"2021","11-14-2021",11,"Fall",-173.3,63.3,2
"327","E1130.SKQ2021","SKQ21 EcoFOCI DBO",NA,45.5,"63°36.29' N","172°35.59' W",63.6048316955566,-172.593170166016,2021-11-14 15:00:00,"2021","11-14-2021",11,"Fall",-172.6,63.6,2
"328","E1131.SKQ2021","SKQ21 EcoFOCI DBO",NA,29.7,"63°36.29' N","172°35.59' W",63.6048316955566,-172.593170166016,2021-11-14 15:00:00,"2021","11-14-2021",11,"Fall",-172.6,63.6,2
"329","E1132.SKQ2021","SKQ21 EcoFOCI DBO",NA,10.5,"63°36.29' N","172°35.59' W",63.6048316955566,-172.593170166016,2021-11-14 15:00:00,"2021","11-14-2021",11,"Fall",-172.6,63.6,2
"330","E1133.SKQ2021","SKQ21 EcoFOCI DBO",NA,42.6,"64°40.21' N","169°55.122' W",64.670166015625,-169.918701171875,2021-11-14 15:00:00,"2021","11-14-2021",11,"Fall",-169.9,64.7,3
"331","E1134.SKQ2021","SKQ21 EcoFOCI DBO",NA,30.1,"64°40.21' N","169°55.122' W",64.670166015625,-169.918701171875,2021-11-14 15:00:00,"2021","11-14-2021",11,"Fall",-169.9,64.7,3
"332","E1135.SKQ2021","SKQ21 EcoFOCI DBO",NA,10.4,"64°40.21' N","169°55.122' W",64.670166015625,-169.918701171875,2021-11-14 15:00:00,"2021","11-14-2021",11,"Fall",-169.9,64.7,3
"333","E1136.SKQ2021","SKQ21 EcoFOCI DBO",NA,40.8,"64°40.8' N","169°6.04' W",64.6800003051758,-169.100662231445,2021-11-15 15:00:00,"2021","11-15-2021",11,"Fall",-169.1,64.7,4
"334","E1137.SKQ2021","SKQ21 EcoFOCI DBO",NA,30.2,"64°40.8' N","169°6.04' W",64.6800003051758,-169.100662231445,2021-11-15 15:00:00,"2021","11-15-2021",11,"Fall",-169.1,64.7,4
"335","E1138.SKQ2021","SKQ21 EcoFOCI DBO",NA,10,"64°40.8' N","169°6.04' W",64.6800003051758,-169.100662231445,2021-11-15 15:00:00,"2021","11-15-2021",11,"Fall",-169.1,64.7,4
"336","E1139.SKQ2021","SKQ21 EcoFOCI DBO",NA,44.4,"64°59.39' N","169°8.39' W",64.9898300170898,-169.139831542969,2021-11-15 15:00:00,"2021","11-15-2021",11,"Fall",-169.1,65,2
"337","E1140.SKQ2021","SKQ21 EcoFOCI DBO",NA,30.5,"64°59.39' N","169°8.39' W",64.9898300170898,-169.139831542969,2021-11-15 15:00:00,"2021","11-15-2021",11,"Fall",-169.1,65,2
"338","E1141.SKQ2021","SKQ21 EcoFOCI DBO",NA,10.4,"64°59.39' N","169°8.39' W",64.9898300170898,-169.139831542969,2021-11-15 15:00:00,"2021","11-15-2021",11,"Fall",-169.1,65,2
"339","E1142.SKQ2021","SKQ21 EcoFOCI DBO",NA,44,"64°57.53' N","169°52.82' W",64.9588317871094,-169.880340576172,2021-11-15 15:00:00,"2021","11-15-2021",11,"Fall",-169.9,65,3
"340","E1143.SKQ2021","SKQ21 EcoFOCI DBO",NA,30.4,"64°57.53' N","169°52.82' W",64.9588317871094,-169.880340576172,2021-11-15 15:00:00,"2021","11-15-2021",11,"Fall",-169.9,65,3
"341","E1144.SKQ2021","SKQ21 EcoFOCI DBO",NA,10.2,"64°57.53' N","169°52.82' W",64.9588317871094,-169.880340576172,2021-11-15 15:00:00,"2021","11-15-2021",11,"Fall",-169.9,65,3
"342","E1145.SKQ2021","SKQ21 EcoFOCI DBO",NA,33.7,"64°40.19' N","168°14.14' W",64.6698303222656,-168.23567199707,2021-11-15 15:00:00,"2021","11-15-2021",11,"Fall",-168.2,64.7,4
"343","E1146.SKQ2021","SKQ21 EcoFOCI DBO",NA,10.2,"64° 40.19' N","168°14.14' W",64.6698303222656,-168.23567199707,2021-11-15 15:00:00,"2021","11-15-2021",11,"Fall",-168.2,64.7,4
"344","E1148.DY2206","EcoFoci Spring Mooring 2022","s1h1",72,"56° 51.79' N","164° 01.91' W",56.863166809082,-164.031829833984,2022-05-10 16:00:00,"2022","05-10-2022",5,"Spring",-164,56.9,2
"345","E1149.DY2206","EcoFoci Spring Mooring 2022","s1h1",72,"56° 51.79' N","164° 01.91' W",56.863166809082,-164.031829833984,2022-05-10 16:00:00,"2022","05-10-2022",5,"Spring",-164,56.9,2
"346","E1150.DY2206","EcoFoci Spring Mooring 2022","s1h1",72,"56° 51.79' N","164° 01.91' W",56.863166809082,-164.031829833984,2022-05-10 16:00:00,"2022","05-10-2022",5,"Spring",-164,56.9,2
"347","E1151.DY2206","EcoFoci Spring Mooring 2022","s4h1",69,"56° 56.44' N","163° 50.22' W",56.9406661987305,-163.837005615234,2022-05-11 16:00:00,"2022","05-11-2022",5,"Spring",-163.8,56.9,2
"348","E1152.DY2206","EcoFoci Spring Mooring 2022","s4h1",69,"56° 56.44' N","163° 50.22' W",56.9406661987305,-163.837005615234,2022-05-11 16:00:00,"2022","05-11-2022",5,"Spring",-163.8,56.9,2
"349","E1153.DY2206","EcoFoci Spring Mooring 2022","s4h1",69,"56° 56.44' N","163° 50.22' W",56.9406661987305,-163.837005615234,2022-05-11 16:00:00,"2022","05-11-2022",5,"Spring",-163.8,56.9,2
"350","E1154.DY2206","EcoFoci Spring Mooring 2022","s7h3",72,"56° 51.56' N","164° 03.38' W",56.8593330383301,-164.056335449219,2022-05-11 16:00:00,"2022","05-11-2022",5,"Spring",-164.1,56.9,2
"351","E1155.DY2206","EcoFoci Spring Mooring 2022","s7h3",72,"56° 51.56' N","164° 03.38' W",56.8593330383301,-164.056335449219,2022-05-11 16:00:00,"2022","05-11-2022",5,"Spring",-164.1,56.9,2
"352","E1156.DY2206","EcoFoci Spring Mooring 2022","s7h3",72,"56° 51.56' N","164° 03.38' W",56.8593330383301,-164.056335449219,2022-05-11 16:00:00,"2022","05-11-2022",5,"Spring",-164.1,56.9,2
"353","E1158.DY2206","EcoFoci Spring Mooring 2022","s12h1",70,"57° 25.81' N","166° 49.04' W",57.4301681518555,-166.817337036133,2022-05-12 16:00:00,"2022","05-12-2022",5,"Spring",-166.8,57.4,2
"354","E1159.DY2206","EcoFoci Spring Mooring 2022","s12h1",70,"57° 25.81' N","166° 49.04' W",57.4301681518555,-166.817337036133,2022-05-12 16:00:00,"2022","05-12-2022",5,"Spring",-166.8,57.4,2
"355","E1160.DY2206","EcoFoci Spring Mooring 2022","s12h1",70,"57° 25.81' N","166° 49.04' W",57.4301681518555,-166.817337036133,2022-05-12 16:00:00,"2022","05-12-2022",5,"Spring",-166.8,57.4,2
