"Sample_Name","Biological_Replicate","Technical_Replicate","Negative_control","Cruise_ID_short","Cruise_ID_long","Cast_No.","Rosette_position","Field_collection_method","Preservation","Station","Depth_m_notes","Sample_volume_ml","Personnel_responsible_for_Collecting_Sample","Field_Notes","Date_UTC_notes","Lat_notes","Lon_notes","Date_UTC_btl","btl_Bottle","btl_Density00","btl_Potemp090C","btl_OxsolMm.Kg","btl_OxsatMm.Kg","btl_OxsolML.L","btl_OxsolMg.L","btl_OxsatML.L","btl_OxsatMg.L","btl_Latitude","btl_Longitude","btl_SfdSM","btl_PrDM","btl_DepSM","btl_T090C","btl_Sal00","btl_Density00.1","btl_Sigma.é00","btl_Potemp090C.1","btl_Sbeox0PS","btl_CStarTr0","btl_FlECO.AFL","btl_Ph","btl_Sbeox0ML.L","btl_Sbeox0Mg.L","btl_Sbox0Mm.Kg","btl_Sbeox0Mm.L","btl_Scan","btl_Latitude_sdev","btl_Longitude_sdev","btl_SfdSM_sdev","btl_PrDM_sdev","btl_DepSM_sdev","btl_T090C_sdev","btl_Sal00_sdev","btl_Density00.1_sdev","btl_Sigma.é00_sdev","btl_Potemp090C.1_sdev","btl_Sbeox0PS_sdev","btl_CStarTr0_sdev","btl_FlECO.AFL_sdev","btl_Ph_sdev","btl_Sbeox0ML.L_sdev","btl_Sbeox0Mg.L_sdev","btl_Sbox0Mm.Kg_sdev","btl_Sbeox0Mm.L_sdev","btl_Scan_sdev","btl_time","btl_Cast","btl2_EXPOCODE","btl2_Cruise","btl2_Station","btl2_Section_ID","btl2_Station_ID","btl2_Cast_number","btl2_Rosette_position","btl2_Niskin_ID","btl2_Niskin_flag","btl2_Sample_ID","btl2_Date.and.Time..UTC.","btl2_Year_UTC","btl2_Month_UTC","btl2_Day_UTC","btl2_Time_UTC","btl2_Latitude","btl2_Longitude","btl2_Depth_bottom","btl2_CTDPRES","btl2_CTDTEMP_ITS90","btl2_CTDTEMP_flag","btl2_CTDSAL_PSS78","btl2_CTDSAL_flag","btl2_CTDOXY","btl2_CTDOXY_flag","btl2_Oxygen","btl2_OXYGEN_flag","btl2_DIC.umol.kg.1","btl2_DIC_flag","btl2_TA.umol.kg.1","btl2_TA_flag","btl2_Silicate.umol.kg.1","btl2_Silicate_flag","btl2_Phosphate.umol.kg.1","btl2_Phosphate_flag","btl2_Nitrate.umol.kg.1","btl2_Nitrate_flag","btl2_Nitrite.umol.kg.1","btl2_Nitrite_flag","btl2_Ammonium.umol.kg.1","btl2_Ammonium_flag","btl2_d18O.permil","btl2_d18O_Flag","btl2_X.H....nmol.KgSW.","btl2_pCO2..uatm.","btl2_Omega.C","btl2_Omega.A","btl2_SBE.18.pH..BA.","btl2_SBE43.O2..BA..umol.kg.1"
"E1518.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",43,5,"Niskin; Sterivex 0.22µm filter","95% EtOH","XS2",100.2,"1000","Kesten Bozinovic","","0022/08/18 22:19:00",58.13,-136.55322,"2022/08/18 14:34:31",5,1025.8354,6.9916,299.11319,299.49832,6.86749,9.81433,6.87633,9.82696,58.1301,-136.55322,198.839,101.17,100.207,7.0006,32.3986,1025.8354,25.3712,6.9916,50.531,93.6917,0.0874,7.857,3.4702,4.9592,151.144,154.978,21929,0,1e-5,0.093,0.093,0.092,0.0083,0.0063,0.0064,0.0061,0.0083,0.073,0.1669,0,0.002,0.0053,0.0076,0.23,0.237,14,"2022/08/18 14:34:31",43,"32RC20220812","RC0083","XS2","XS",2,43,5,5,2,24305,"8/18/22 14:34",2022,8,18,"14:34:31",58.1301,-136.5532,320,101.17,7.0006,2,32.3986,2,151.14,2,NA,9,2131.97,2,2189.92,2,46.79,2,2.01,2,26.55,2,0.16,2,0.24,2,NA,9,17.2,769.38,1.44,0.91,7.772,155.51
"E1519.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",43,8,"Niskin; Sterivex 0.22µm filter","95% EtOH","XS2",10.4,"1000","Kesten Bozinovic","","0022/08/18 22:19:00",58.13,-136.55194,"2022/08/18 14:39:05",8,1023.4736,11.4833,274.13273,274.10638,6.28201,8.97762,6.28141,8.97676,58.13008,-136.55194,104.489,10.516,10.419,11.4846,30.805,1023.4734,23.426,11.4833,85.089,79.4486,1.6202,8.184,5.3455,7.6393,233.267,238.732,28521,0,0,18.71,0.51,0.505,0.1762,0.0535,0.014,0.0121,0.1761,0.789,0.3004,0.0288,0.003,0.0694,0.0992,3.03,3.099,14,"2022/08/18 14:39:05",43,"32RC20220812","RC0083","XS2","XS",2,43,8,8,2,24308,"8/18/22 14:39",2022,8,18,"14:39:05",58.1301,-136.5519,320,10.52,11.4846,2,30.805,2,233.27,2,NA,9,1966.99,2,2097.3,2,23.45,2,1.01,2,9.36,2,0.12,2,0.43,2,NA,9,11.1,471.71,2.39,1.51,8.013,236.81
"E1520.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",45,1,"Niskin; Sterivex 0.22µm filter","95% EtOH","XS4",102.4,"1000","Kesten Bozinovic","","0022/08/19 00:09:00",58.17,-136.61379,"2022/08/18 16:12:48",1,1026.014,6.782,300.16073,300.57201,6.89267,9.85031,6.90211,9.86381,58.17369,-136.61379,114.202,103.373,102.388,6.7911,32.577,1026.014,25.5393,6.782,48.542,91.6066,0.0067,7.843,3.3458,4.7815,145.703,149.424,4496,1e-5,1e-5,0.129,0.141,0.14,0.0028,0.0029,0.0031,0.0027,0.0028,0.035,0.8175,0.0127,0,0.0025,0.0035,0.107,0.11,14,"2022/08/18 16:12:48",45,"32RC20220812","RC0083","XS4","XS",4,45,1,1,2,44501,"8/18/22 16:12",2022,8,18,"16:12:48",58.1737,-136.6138,112,103.37,6.7911,2,32.577,2,145.7,2,148.14,2,2149.73,2,2197.29,2,47.66,2,2.05,2,27.84,2,0.14,2,0.18,2,-0.75,2,18.7,839.31,1.33,0.84,7.762,150.12
"E1521.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",45,2,"Niskin; Sterivex 0.22µm filter","95% EtOH","XS4",50.8,"1000","Kesten Bozinovic","","0022/08/19 00:09:00",58.17,-136.61292,"2022/08/18 16:14:25",2,1024.3379,9.2495,286.84105,286.99145,6.57759,9.40004,6.58104,9.40497,58.17368,-136.61292,123.076,51.249,50.767,9.2549,31.1989,1024.3379,24.1048,9.2495,68.571,86.512200000000007,0.689,8.026,4.5103,6.4457,196.69,201.431,6810,0,1e-5,0.146,0.196,0.194,0.0159,0.006,0.0032,0.0025,0.0159,0.079,1.0721,0.0471,0.001,0.0066,0.0094,0.287,0.294,14,"2022/08/18 16:14:25",45,"32RC20220812","RC0083","XS4","XS",4,45,2,2,2,44502,"8/18/22 16:14",2022,8,18,"16:14:25",58.1737,-136.6129,112,51.25,9.2549,2,31.1989,2,196.69,2,NA,9,2034.28,2,2126.42,2,35.83,2,1.47,2,17.7,2,0.17,2,0.42,2,-1.48,2,13.7,594.99,1.85,1.17,7.896,200.6
"E1522.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",45,5,"Niskin; Sterivex 0.22µm filter","95% EtOH","XS4",3.5,"1000","Kesten Bozinovic","","0022/08/19 00:09:00",58.17,-136.6114,"2022/08/18 16:17:09",5,1023.3672,12.1418,270.25871,270.1883,6.19278,8.8501,6.19117,8.8478,58.17376,-136.6114,69.359,3.563,3.53,12.1423,30.8618,1023.3672,23.3512,12.1418,90.892,85.1662,0.8708,8.23,5.6288,8.0441,245.644,251.38,10743,0,1e-5,43.081,0.179,0.178,0.0438,0.0039,0.0074,0.0069,0.0439,0.285,0.0655,0.0187,0.002,0.0218,0.0312,0.951,0.975,14,"2022/08/18 16:17:09",45,"32RC20220812","RC0083","XS4","XS",4,45,5,5,2,44505,"8/18/22 16:17",2022,8,18,"16:17:09",58.1738,-136.6114,112,3.56,12.1423,2,30.8618,2,245.64,2,NA,9,1951.28,2,2105.37,2,20.52,2,0.76,2,6.54,2,0.11,2,0.21,2,-1.52,2,9.8,412.75,2.74,1.74,8.047,249.06
"E1523.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",46,1,"Niskin; Sterivex 0.22µm filter","95% EtOH","SEM30",162.7,"~500","Kesten Bozinovic","filter air locked, ~500mL filtered through processed sample","0022/08/19 04:29:00",58.01,-137.73272,"2022/08/18 20:34:40",1,1027.1496,6.1343,302.45886,302.96503,6.95123,9.93401,6.96287,9.95063,58.01056,-137.73272,174.537,164.29,162.702,6.1482,33.5553,1027.1496,26.3943,6.1343,40.001,104.1812,-0.0884,7.772,2.7806,3.9737,120.987,124.18,7784,0,0,0.147,0.186,0.184,2e-4,3e-4,9e-4,3e-4,2e-4,0.004,0.0092,0,0.001,3e-4,4e-4,0.013,0.013,14,"2022/08/18 20:34:40",46,"32RC20220812","RC0083","SEM30","SEM",30,46,1,1,2,304601,"8/18/22 20:34",2022,8,18,"20:34:40",58.0106,-137.7327,170,164.29,6.1482,2,33.5553,2,120.99,2,NA,9,NA,9,NA,9,41.04,2,1.78,2,20.15,2,0.05,2,0.2,2,-0.32,2,NA,NA,NA,NA,7.71,125.65
"E1524.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",46,3,"Niskin; Sterivex 0.22µm filter","95% EtOH","SEM30",50.4,"1000","Kesten Bozinovic","","0022/08/19 04:29:00",58.01,-137.73289,"2022/08/18 20:38:32",3,1025.354,7.9168,293.2556,293.54526,6.73136,9.61979,6.73801,9.62929,58.0103,-137.73289,149.042,50.888,50.41,7.9216,32.2433,1025.354,25.1214,7.9168,76.672,105.4478,0.0288,8.031,5.1611,7.3757,224.845,230.493,13355,0,1e-5,0.455,0.459,0.455,0.006,0.0024,0.0041,0.0024,0.006,0.732,0.0192,0,0.003,0.0493,0.0705,2.148,2.202,14,"2022/08/18 20:38:32",46,"32RC20220812","RC0083","SEM30","SEM",30,46,3,3,2,304603,"8/18/22 20:38",2022,8,18,"20:38:32",58.0103,-137.7329,170,50.89,7.9216,2,32.2433,2,224.85,2,NA,9,2077.73,2,2179.21,2,24.77,2,1.41,2,14.41,2,0.02,2,0.03,2,-0.77,2,12.7,554.3,1.98,1.25,7.903,228.47
"E1525.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",46,6,"Niskin; Sterivex 0.22µm filter","95% EtOH","SEM30",2.6,"1000","Kesten Bozinovic","","0022/08/19 04:29:00",58.01,-137.73326,"2022/08/18 20:41:17",6,1023.4739,14.5635,255.84613,255.63639,5.86316,8.37905,5.85836,8.37218,58.01016,-137.73326,81.734,2.593,2.569,14.5638,31.6232,1023.4739,23.4624,14.5635,101.499,97.2763,1.2709,8.305,5.9511,8.5047,259.682,265.775,17311,0,0,27.265,0.181,0.18,0.0186,0.0029,0.0061,0.0055,0.0186,0.142,0,0.0156,0.002,0.0071,0.0101,0.31,0.317,14,"2022/08/18 20:41:17",46,"32RC20220812","RC0083","SEM30","SEM",30,46,6,6,2,304606,"8/18/22 20:41",2022,8,18,"20:41:17",58.0102,-137.7333,170,2.59,14.5638,2,31.6232,2,259.68,2,265.16,2,1927.28,2,2140.66,2,8.7,2,0.31,2,0,2,0,2,0.06,2,-1.07,2,7.9,329.47,3.65,2.33,8.102,262.96
"E1526.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",48,1,"Niskin; Sterivex 0.22µm filter","95% EtOH","SEM10",112.3,"1000","Kesten Bozinovic","","0022/08/19 07:25:00",58.17,-137.22258,"2022/08/18 23:29:03",1,1026.2608,6.4417,302.07902,302.53177,6.93807,9.9152,6.94847,9.93006,58.1721,-137.22258,123.238,113.398,112.314,6.4514,32.7749,1026.2608,25.7394,6.4417,59.874,103.4997,-0.0699,7.887,4.1541,5.9366,180.866,185.521,5796,0,1e-5,0.38,0.537,0.532,6e-4,6e-4,0.0024,5e-4,6e-4,0.103,0.0286,0.0155,0.001,0.0071,0.0102,0.311,0.318,14,"2022/08/18 23:29:03",48,"32RC20220812","RC0083","SEM10","SEM",10,48,1,1,2,104801,"8/18/22 23:29",2022,8,18,"23:29:03",58.1721,-137.2226,121,113.4,6.4514,2,32.7749,2,180.87,2,189.01,2,2134.8,2,2203.15,2,35.76,2,1.79,2,20.82,2,0.03,2,0.05,2,-0.42,2,15.7,698.43,1.55,0.98,7.796,184.93
"E1527.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",48,3,"Niskin; Sterivex 0.22µm filter","95% EtOH","SEM10",50.7,"1000","Kesten Bozinovic","","0022/08/19 07:25:00",58.17,-137.22313,"2022/08/18 23:31:35",3,1025.2256,8.4057,290.21438,290.45653,6.66071,9.51882,6.66627,9.52677,58.1723,-137.22313,123.482,51.226,50.744,8.4108,32.1691,1025.2256,24.992,8.4057,88.283,105.3656,0.3009,8.091,5.8803,8.4035,256.211,262.614,9451,0,1e-5,0.205,0.373,0.369,0.0217,0.0035,0.0063,0.0057,0.0217,0.192,0.0401,0.0431,0,0.013,0.0186,0.567,0.581,14,"2022/08/18 23:31:35",48,"32RC20220812","RC0083","SEM10","SEM",10,48,3,3,2,104803,"8/18/22 23:31",2022,8,18,"23:31:35",58.1723,-137.2231,121,51.23,8.4108,2,32.1691,2,256.21,2,NA,9,2049.59,2,2166.26,2,18.24,2,1.22,2,13.12,2,0.07,2,0.04,2,-0.8,2,11.5,498.38,2.17,1.37,7.949,259.52
"E1528.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",48,6,"Niskin; Sterivex 0.22µm filter","95% EtOH","SEM10",3.2,"1000","Kesten Bozinovic","","0022/08/19 07:25:00",58.17,-137.22379,"2022/08/18 23:34:10",6,1023.5216,14.5097,256.04325,255.83686,5.86794,8.38587,5.86321,8.37911,58.17255,-137.22379,4.629,3.249,3.219,14.5102,31.6667,1023.5217,23.5072,14.5097,102.315,95.1244,1.8384,8.302,6.0038,8.58,261.971,268.13,13166,1e-5,2e-5,0.492,0.488,0.484,9e-4,3e-4,0.0024,4e-4,0.001,0.025,0.0068,0.0543,0,0.0015,0.0021,0.064,0.066,14,"2022/08/18 23:34:10",48,"32RC20220812","RC0083","SEM10","SEM",10,48,6,6,2,104806,"8/18/22 23:34",2022,8,18,"23:34:10",58.1726,-137.2238,121,3.25,14.5102,2,31.6667,2,261.97,2,NA,9,1930.5,2,2143.55,2,7.43,2,0.32,2,NA,9,0.01,2,0.03,2,-0.89,2,8,330.52,3.64,2.32,8.1,265.23
"E1529.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",50,1,"Niskin; Sterivex 0.22µm filter","95% EtOH","SEM2.5",119.8,"1000","Kesten Bozinovic","","0022/08/19 09:01:00",58.23,-137.00525,"2022/08/19 01:04:59",1,1026.0642,6.8429,299.79306,300.19706,6.88402,9.83796,6.8933,9.85121,58.23415,-137.00525,129.571,120.972,119.813,6.8535,32.5486,1026.0642,25.5089,6.8429,61.229,99.5578,-0.0453,7.906,4.2151,6.0237,183.562,188.244,5646,1e-5,1e-5,0.162,0.115,0.114,0.007,0.004,0.0043,0.0041,0.007,0.038,0.0852,0.0148,0.002,0.0025,0.0036,0.109,0.111,14,"2022/08/19 01:04:59",50,"32RC20220812","RC0083","SEM2.5","SEM",2.5,50,1,1,2,30001,"8/19/22 1:04",2022,8,19,"1:04:59",58.2342,-137.0053,127,120.97,6.8535,2,32.5486,2,183.56,2,NA,9,2121.82,2,2183.57,2,38.2,2,1.8,2,23.45,2,0.04,2,0.02,2,NA,9,16.7,738.41,1.47,0.93,7.81,187.6
"E1530.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",50,4,"Niskin; Sterivex 0.22µm filter","95% EtOH","SEM2.5",26,"1000","Kesten Bozinovic","","0022/08/19 09:01:00",58.23,-137.00507,"2022/08/19 01:09:20",4,1024.3282,9.4397,285.30819,285.4458,6.54311,9.35076,6.54626,9.35527,58.23486,-137.00507,122.243,26.223,25.978,9.4424,31.3704,1024.3282,24.2091,9.4397,71.359,95.1112,0.7423,8.035,4.6691,6.6726,203.592,208.521,11910,0,1e-5,3.497,0.256,0.254,0.0185,0.0011,0.0045,0.0035,0.0185,0.145,0.0378,0.0164,0,0.0113,0.0161,0.492,0.505,14,"2022/08/19 01:09:20",50,"32RC20220812","RC0083","SEM2.5","SEM",2.5,50,4,4,2,30004,"8/19/22 1:09",2022,8,19,"1:09:20",58.2349,-137.0051,127,26.22,9.4424,2,31.3704,2,203.59,2,NA,9,2044.13,2,2141.18,2,30.07,2,1.34,2,13.49,2,0.18,2,0.38,2,NA,9,13.3,584.21,1.94,1.22,7.903,207.43
"E1531.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",50,6,"Niskin; Sterivex 0.22µm filter","95% EtOH","SEM2.5",4,"1000","Kesten Bozinovic","","0022/08/19 09:01:00",58.24,-137.00502,"2022/08/19 01:10:54",6,1023.4827,14.4391,256.53631,256.33319,5.879,8.40167,5.87434,8.39502,58.23512,-137.00502,78.533,3.993,3.956,14.4396,31.5928,1023.4827,23.465,14.4391,101.492,93.4103,2.1202,8.297,5.9667,8.527,260.364,266.473,14166,0,0,32.056,0.329,0.326,0.0025,2e-4,0.001,5e-4,0.0024,0.027,0.0269,0.1032,0,0.0018,0.0025,0.077,0.079,14,"2022/08/19 01:10:54",50,"32RC20220812","RC0083","SEM2.5","SEM",2.5,50,6,6,2,30006,"8/19/22 1:10",2022,8,19,"1:10:54",58.2351,-137.005,127,3.99,14.4396,2,31.5928,2,260.36,2,NA,9,1934.69,2,2150.92,2,11.33,2,0.4,2,0.16,2,0.04,2,0.06,2,-1.16,2,7.8,325.26,3.7,2.35,8.096,263.63
"E1532.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",52,1,"Niskin; Sterivex 0.22µm filter","95% EtOH","SEM-2.5",62.5,"1000","Kesten Bozinovic","","0022/08/19 10:19:00",58.27,-136.87108,"2022/08/19 02:22:21",1,1024.7483,8.1912,293.13108,293.37907,6.72416,9.6095,6.72985,9.61763,58.27112,-136.87108,72.171,63.062,62.467,8.1973,31.4506,1024.7483,24.4601,8.1912,62.295,92.2733,0.2728,7.945,4.1888,5.9863,182.607,187.074,3536,0,1e-5,0.146,0.149,0.148,0.0048,0.0026,0.0023,0.0027,0.0048,0.068,0.0573,0.0183,0.002,0.0047,0.0067,0.205,0.21,14,"2022/08/19 02:22:21",52,"32RC20220812","RC0083","SEM-2.5","SEM",-2.5,52,1,1,2,19799,"8/19/22 2:22",2022,8,19,"2:22:21",58.2711,-136.8711,70,63.06,8.1973,2,31.4506,2,182.61,2,NA,9,2071.86,2,2149.85,2,36.59,2,1.73,2,21.72,2,0.23,2,0.52,2,-1.22,2,14.8,653.19,1.68,1.06,7.836,186.65
"E1533.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",52,3,"Niskin; Sterivex 0.22µm filter","95% EtOH","SEM-2.5",26.5,"1000","Kesten Bozinovic","","0022/08/19 10:19:00",58.27,-136.87042,"2022/08/19 02:24:37",3,1024.0697,9.2442,287.30896,287.45658,6.5873100000000004,9.41393,6.5907,9.41877,58.2714,-136.87042,70.146,26.776,26.526,9.247,30.9971,1024.0697,23.9479,9.2442,76.387,89.8417,1.0789,8.014,5.0319,7.191,219.467,224.723,6793,1e-5,0,0.604,0.36,0.356,0.0041,0.0033,0.0048,0.0032,0.0041,0.076,0.0219,0.0109,0.002,0.0047,0.0067,0.206,0.21,14,"2022/08/19 02:24:37",52,"32RC20220812","RC0083","SEM-2.5","SEM",-2.5,52,3,3,2,19797,"8/19/22 2:24",2022,8,19,"2:24:37",58.2714,-136.8704,70,26.78,9.247,2,30.9971,2,219.47,2,NA,9,2025.18,2,2115.76,2,35.59,2,1.52,2,17.38,2,0.2,2,0.43,2,-1.25,2,13.7,595.57,1.84,1.16,7.886,223.15
"E1534.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",52,5,"Niskin; Sterivex 0.22µm filter","95% EtOH","SEM-2.5",3.5,"1000","Kesten Bozinovic","","0022/08/19 10:19:00",58.27,-136.86972,"2022/08/19 02:26:57",5,1023.2834,11.0761,277.1019,277.10053,6.34907,9.07345,6.34904,9.07341,58.27166,-136.86972,59.105,3.562,3.529,11.0766,30.5086,1023.2834,23.2674,11.0761,90.755,88.018,2.0173,8.119,5.7621,8.2346,251.483,257.334,10157,1e-5,1e-5,4.97,0.142,0.141,0.0046,0.0059,0.0043,0.0038,0.0046,0.083,0.0217,0.0388,0.001,0.0057,0.0082,0.251,0.256,14,"2022/08/19 02:26:57",52,"32RC20220812","RC0083","SEM-2.5","SEM",-2.5,52,5,5,2,19795,"8/19/22 2:26",2022,8,19,"2:26:57",58.2717,-136.8697,70,3.56,11.0766,2,30.5086,2,251.48,2,253.32,2,1954.63,2,2073.44,2,29.32,2,1.19,2,11.94,2,0.18,2,0.27,2,-1.43,2,11.6,493.16,2.22,1.4,7.963,254.84
"E1535.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",53,1,"Niskin; Sterivex 0.22µm filter","95% EtOH","GB24",124.6,"1000","Kesten Bozinovic","","0022/08/19 13:35:00",58.33,-136.11309,"2022/08/19 05:39:10",1,1025.6937,7.3389,297.30739,297.65091,6.82434,9.75266,6.83222,9.76393,58.3315,-136.11309,134.238,125.836,124.628,7.3504,32.1353,1025.6937,25.1172,7.3389,52.501,83.3974,0.155,7.883,3.5828,5.1202,156.088,160.008,5738,0,1e-5,0.066,0.047,0.047,2e-4,2e-4,3e-4,2e-4,2e-4,0.036,0.149,0.0209,0.002,0.0024,0.0035,0.106,0.108,14,"2022/08/19 05:39:10",53,"32RC20220812","RC0083","GB24","GB",24,53,1,1,2,245301,"8/19/22 5:39",2022,8,19,"5:39:10",58.3315,-136.1131,130,125.84,7.3504,2,32.1353,2,156.09,2,157.03,2,2124.59,2,2178.74,2,41.34,2,1.87,2,22.08,2,0.15,2,0.24,2,-0.94,2,17.8,795.23,1.39,0.88,7.791,160.4
"E1536.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",53,3,"Niskin; Sterivex 0.22µm filter","95% EtOH","GB24",25.1,"1000","Kesten Bozinovic","","0022/08/19 13:35:00",58.33,-136.11083,"2022/08/19 05:43:02",3,1024.0425,7.9952,295.99074,296.24293,6.78622,9.69819,6.79201,9.70646,58.33178,-136.11083,89.671,25.304,25.067,7.9975,30.7346,1024.0425,23.9266,7.9952,61.081,89.82,0.7859,7.949,4.1451,5.9237,180.793,185.119,11317,0,1e-5,39.221,0.031,0.031,0.002,0.0065,0.0054,0.0053,0.002,0.065,0.1256,0.037,0,0.0044,0.0063,0.192,0.197,14,"2022/08/19 05:43:02",53,"32RC20220812","RC0083","GB24","GB",24,53,3,3,2,245303,"8/19/22 5:43",2022,8,19,"5:43:02",58.3318,-136.1108,130,25.3,7.9975,2,30.7346,2,180.79,2,NA,9,2047.92,2,2110.79,2,41.11,2,1.72,2,21.2,2,0.19,2,0.4,2,-1.68,2,16.1,707.7,1.5,0.94,7.838,184.86
"E1537.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",53,5,"Niskin; Sterivex 0.22µm filter","95% EtOH","GB24",2.9,"1000","Kesten Bozinovic","","0022/08/19 13:35:00",58.33,-136.10966,"2022/08/19 05:46:01",5,1022.8184,8.6058,294.78446,294.95776,6.75116,9.64809,6.75513,9.65376,58.33216,-136.10966,78.861,2.939,2.912,8.6061,29.4135,1022.8184,22.8049,8.6058,69.894,88.0985,1.5382,8.019,4.7187,6.7434,206.037,210.735,15605,0,1e-5,31.296,0.027,0.027,0.0011,0.0017,0.0016,0.0015,0.0011,0.103,0.0427,0.0448,0,0.007,0.01,0.305,0.312,14,"2022/08/19 05:46:01",53,"32RC20220812","RC0083","GB24","GB",24,53,5,5,2,245305,"8/19/22 5:46",2022,8,19,"5:46:01",58.3322,-136.1097,130,2.94,8.6061,2,29.4135,2,206.04,2,NA,9,1974.42,2,2050.49,2,33.73,2,1.46,2,13.05,2,0.14,2,0.29,2,-2.14,2,14.1,603.51,1.65,1.03,7.888,209.85
"E1538.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",55,1,"Niskin; Sterivex 0.22µm filter","95% EtOH","GB12",267.8,"1000","Kesten Bozinovic","","0022/08/20 03:19:00",59.03,-137.01602,"2022/08/19 19:26:39",1,1025.6357,5.1932,315.40425,315.94654,7.23453,10.33887,7.24697,10.35665,59.0319,-137.01602,277.216,270.535,267.83,5.2131,30.8692,1025.6357,24.3812,5.1932,77.887,1e-4,0.3302,7.93,5.6348,8.0526,245.659,251.648,10650,0,0,0.032,0.039,0.038,0.0057,0.0019,0.0022,0.0021,0.0057,0.047,0,0.0198,0,0.0028,0.004,0.122,0.124,14,"2022/08/19 19:26:39",55,"32RC20220812","RC0083","GB12","GB",12,55,1,1,2,125501,"8/19/22 19:26",2022,8,19,"19:26:39",59.0319,-137.016,274,270.54,5.2131,2,30.8692,2,245.66,2,248.5,2,2054,2,2135.53,2,33.78,2,1.66,2,24.42,2,0.05,2,0.04,2,NA,9,13,544.32,1.62,1.02,7.828,249.08
"E1539.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",55,3,"Niskin; Sterivex 0.22µm filter","95% EtOH","GB12",74.8,"1000","Kesten Bozinovic","","0022/08/20 03:19:00",59.03,-137.01548,"2022/08/19 19:31:55",3,1024.1291,7.0265,303.34588,303.68203,6.95387,9.93778,6.96158,9.94879,59.03162,-137.01548,173.427,75.514,74.794,7.0329,30.384,1024.1291,23.7813,7.0265,78.688,6.6208,0.0874,8.015,5.4718,7.8198,238.695,244.372,18247,0,0,0.033,0.033,0.033,0.001,5e-4,5e-4,5e-4,0.001,0.04,0.2491,0,0.001,0.0028,0.0039,0.12,0.123,14,"2022/08/19 19:31:55",55,"32RC20220812","RC0083","GB12","GB",12,55,3,3,2,125503,"8/19/22 19:31",2022,8,19,"19:31:55",59.0316,-137.0155,274,75.51,7.0329,2,30.384,2,238.7,2,NA,9,2023.64,2,2118.3,2,22.46,2,1.41,2,17.81,2,0.25,2,0.86,2,-1.55,2,12.1,516.41,1.87,1.17,7.889,242.18
"E1540.RC0083",1,1,FALSE,"RC_GOA_2022","RC Alaska OA Cruise 2022",55,6,"Niskin; Sterivex 0.22µm filter","95% EtOH","GB12",2.8,"1000","Kesten Bozinovic","","0022/08/20 03:19:00",59.03,-137.01512,"2022/08/19 19:35:36",6,1016.5907,5.1308,340.17882,340.43901,7.74335,11.06602,7.74927,11.07449,59.0314,-137.01512,101.459,2.854,2.827,5.1309,20.9881,1016.5907,16.5772,5.1308,92.549,49.193,0.0491,8.218,7.1664,10.2416,314.834,320.053,23556,0,0,0.025,0.025,0.025,0.0192,0.0548,0.0418,0.0418,0.0192,0.274,1.4455,0.0136,0.003,0.027,0.0386,1.2,1.207,14,"2022/08/19 19:35:36",55,"32RC20220812","RC0083","GB12","GB",12,55,6,6,2,125506,"8/19/22 19:35",2022,8,19,"19:35:36",59.0314,-137.0151,274,2.85,5.1309,2,20.9881,2,314.83,2,NA,9,1490.34,2,1549.64,2,21.54,2,0.49,2,6.94,2,0.14,2,1.39,2,-9.05,2,10,334.53,1.26,0.76,8.033,317.56
