Value	Sample	TerminalTaxa
99	MP_E1087_SKQ2021	Pseudo_nitzschia delicatissima
8	MP_E1087_SKQ2021	Florenciellales
1	MP_E1087_SKQ2021	Thalassiosiraceae
3	MP_E1087_SKQ2021	Chaetoceros cf_ neogracilis clade II
4	MP_E1087_SKQ2021	Levanderina__f__o
19	MP_E1087_SKQ2021	Levanderina__f
2	MP_E1087_SKQ2021	Thalassiosira sp_
9	MP_E1087_SKQ2021	Florenciella__f
3	MP_E1087_SKQ2021	Florenciella
15	MP_E1087_SKQ2021	Shimiella gracilenta
6	MP_E1087_SKQ2021	Bacillariaceae
2	MP_E1087_SKQ2021	Asterionellopsis glacialis
4	MP_E1087_SKQ2021	Gyrodinium
1	MP_E1087_SKQ2021	Pelagodinium
169572	MP_E1088_SKQ2021	Unknown
854	MP_E1088_SKQ2021	Peridiniales
4	MP_E1088_SKQ2021	Coscinodiscophyceae
72838	MP_E1088_SKQ2021	Gymnodiniales
436	MP_E1088_SKQ2021	Dinophyceae
1	MP_E1088_SKQ2021	Bacterosira sp_ RCC4607
5	MP_E1088_SKQ2021	Cylindrotheca closterium
523	MP_E1088_SKQ2021	Prorocentrales
187	MP_E1088_SKQ2021	Environmental Unknown
11	MP_E1088_SKQ2021	Pseudo_nitzschia granii
103	MP_E1088_SKQ2021	Chaetocerotales
60	MP_E1088_SKQ2021	Chaetocerotaceae
1312	MP_E1088_SKQ2021	Chaetoceros gelidus
304	MP_E1088_SKQ2021	Pseudo_nitzschia pungens
8	MP_E1088_SKQ2021	Pseudo_nitzschia seriata
50	MP_E1088_SKQ2021	Fragilariopsis cylindrus
3	MP_E1088_SKQ2021	Prorocentrum
8	MP_E1088_SKQ2021	Bacillariophyceae
13	MP_E1088_SKQ2021	Pseudo_nitzschia
3357	MP_E1088_SKQ2021	Gyrodinium dominans
3	MP_E1088_SKQ2021	Chaetoceros
4	MP_E1088_SKQ2021	Gymnodiniaceae
1508	MP_E1088_SKQ2021	Pseudo_nitzschia delicatissima
11	MP_E1088_SKQ2021	Florenciellales
5	MP_E1088_SKQ2021	Chaetoceros cf_ neogracilis clade II
1	MP_E1088_SKQ2021	Thalassiosira sp_ RCC4858
18	MP_E1088_SKQ2021	Levanderina__f__o
63	MP_E1088_SKQ2021	Levanderina__f
1	MP_E1088_SKQ2021	Thalassiosira sp_
2	MP_E1088_SKQ2021	Shimiella gracilenta
7	MP_E1088_SKQ2021	Porosira glacialis
2	MP_E1088_SKQ2021	Cylindrotheca
17	MP_E1088_SKQ2021	Tovelliaceae
98	MP_E1088_SKQ2021	Heterocapsa triquetra
2	MP_E1088_SKQ2021	Rhaponeidales
3	MP_E1088_SKQ2021	Chaetoceros cf_ neogracilis clade IV
199348	MP_E1089_SKQ2021	Unknown
576	MP_E1089_SKQ2021	Peridiniales
74632	MP_E1089_SKQ2021	Gymnodiniales
327	MP_E1089_SKQ2021	Dinophyceae
1	MP_E1089_SKQ2021	Bacterosira sp_ RCC4607
6	MP_E1089_SKQ2021	Cylindrotheca closterium
653	MP_E1089_SKQ2021	Prorocentrales
266	MP_E1089_SKQ2021	Environmental Unknown
19	MP_E1089_SKQ2021	Pseudo_nitzschia granii
178	MP_E1089_SKQ2021	Chaetocerotales
100	MP_E1089_SKQ2021	Chaetocerotaceae
1509	MP_E1089_SKQ2021	Chaetoceros gelidus
534	MP_E1089_SKQ2021	Pseudo_nitzschia pungens
18	MP_E1089_SKQ2021	Pseudo_nitzschia seriata
97	MP_E1089_SKQ2021	Fragilariopsis cylindrus
15	MP_E1089_SKQ2021	Prorocentrum
8	MP_E1089_SKQ2021	Bacillariophyceae
63	MP_E1089_SKQ2021	Pseudo_nitzschia
5877	MP_E1089_SKQ2021	Gyrodinium dominans
18	MP_E1089_SKQ2021	Chaetoceros
1	MP_E1089_SKQ2021	Thalassiosira hyalina
6	MP_E1089_SKQ2021	Fragilariopsis oceanica
2	MP_E1089_SKQ2021	Thalassiosira
2	MP_E1089_SKQ2021	Gymnodiniaceae
1900	MP_E1089_SKQ2021	Pseudo_nitzschia delicatissima
5	MP_E1089_SKQ2021	Florenciellales
2	MP_E1089_SKQ2021	Thalassiosira nordenskioeldii
7	MP_E1089_SKQ2021	Thalassiosiraceae
25	MP_E1089_SKQ2021	Levanderina__f__o
162	MP_E1089_SKQ2021	Levanderina__f
2	MP_E1089_SKQ2021	Minidiscus
1	MP_E1089_SKQ2021	Shimiella gracilenta
4	MP_E1089_SKQ2021	Porosira glacialis
6	MP_E1089_SKQ2021	Fragilariopsis
3	MP_E1089_SKQ2021	Cylindrotheca
7	MP_E1089_SKQ2021	Tovelliaceae
101	MP_E1089_SKQ2021	Heterocapsa triquetra
8	MP_E1089_SKQ2021	Thalassiosira bioculata
3	MP_E1089_SKQ2021	Rhaponeidales
1	MP_E1089_SKQ2021	Bacillariales
173457	MP_E1090_SKQ2021	Unknown
693	MP_E1090_SKQ2021	Peridiniales
79108	MP_E1090_SKQ2021	Gymnodiniales
2954	MP_E1090_SKQ2021	Dinophyceae
1	MP_E1090_SKQ2021	Bacterosira sp_ RCC4607
8	MP_E1090_SKQ2021	Cylindrotheca closterium
130	MP_E1090_SKQ2021	Prorocentrales
4	MP_E1090_SKQ2021	Environmental Unknown
238	MP_E1090_SKQ2021	Chaetocerotales
1	MP_E1090_SKQ2021	Chaetoceros cf_ neogracilis clade I
1	MP_E1090_SKQ2021	Chaetocerotaceae
3917	MP_E1090_SKQ2021	Chaetoceros gelidus
1170	MP_E1090_SKQ2021	Pseudo_nitzschia pungens
3	MP_E1090_SKQ2021	Thalassiosirales
58	MP_E1090_SKQ2021	Pseudo_nitzschia seriata
97	MP_E1090_SKQ2021	Fragilariopsis cylindrus
128	MP_E1090_SKQ2021	Prorocentrum
43	MP_E1090_SKQ2021	Pseudo_nitzschia
2802	MP_E1090_SKQ2021	Gyrodinium dominans
42	MP_E1090_SKQ2021	Chaetoceros
21	MP_E1090_SKQ2021	Fragilariopsis oceanica
1	MP_E1090_SKQ2021	Thalassiosira
5	MP_E1090_SKQ2021	Gymnodiniaceae
54	MP_E1090_SKQ2021	Pseudo_nitzschia delicatissima
4	MP_E1090_SKQ2021	Florenciellales
2	MP_E1090_SKQ2021	Thalassiosira nordenskioeldii
7	MP_E1090_SKQ2021	Levanderina__f__o
54	MP_E1090_SKQ2021	Levanderina__f
2	MP_E1090_SKQ2021	Minidiscus
2	MP_E1090_SKQ2021	Thalassiosira sp_
7	MP_E1090_SKQ2021	Florenciella__f
4	MP_E1090_SKQ2021	Shimiella gracilenta
8	MP_E1090_SKQ2021	Bacillariaceae
39	MP_E1090_SKQ2021	Heterocapsa triquetra
3	MP_E1090_SKQ2021	Mediophyceae
243134	MP_E1091_SKQ2021	Unknown
1558	MP_E1091_SKQ2021	Peridiniales
20111	MP_E1091_SKQ2021	Gymnodiniales
1981	MP_E1091_SKQ2021	Dinophyceae
5	MP_E1091_SKQ2021	Bacterosira sp_ RCC4607
3	MP_E1091_SKQ2021	Cylindrotheca closterium
551	MP_E1091_SKQ2021	Prorocentrales
5	MP_E1091_SKQ2021	Environmental Unknown
8	MP_E1091_SKQ2021	Pseudo_nitzschia granii
268	MP_E1091_SKQ2021	Chaetocerotales
2	MP_E1091_SKQ2021	Chaetoceros cf_ neogracilis clade I
4557	MP_E1091_SKQ2021	Chaetoceros gelidus
23357	MP_E1091_SKQ2021	Pseudo_nitzschia pungens
191	MP_E1091_SKQ2021	Pseudo_nitzschia seriata
34	MP_E1091_SKQ2021	Fragilariopsis cylindrus
5	MP_E1091_SKQ2021	Bacillariophyceae
59	MP_E1091_SKQ2021	Pseudo_nitzschia
1667	MP_E1091_SKQ2021	Gyrodinium dominans
30	MP_E1091_SKQ2021	Chaetoceros
7	MP_E1091_SKQ2021	Thalassiosira hyalina
18	MP_E1091_SKQ2021	Fragilariopsis oceanica
21	MP_E1091_SKQ2021	Gymnodiniaceae
25	MP_E1091_SKQ2021	Pseudo_nitzschia delicatissima
1	MP_E1091_SKQ2021	Thalassiosira nordenskioeldii
9	MP_E1091_SKQ2021	Thalassiosiraceae
9	MP_E1091_SKQ2021	Levanderina__f__o
44	MP_E1091_SKQ2021	Levanderina__f
4	MP_E1091_SKQ2021	Cymatosirales
30	MP_E1091_SKQ2021	Porosira glacialis
16	MP_E1091_SKQ2021	Bacillariaceae
4	MP_E1091_SKQ2021	Peridiniaceae
227221	MP_E1092_SKQ2021	Unknown
1771	MP_E1092_SKQ2021	Peridiniales
12	MP_E1092_SKQ2021	Coscinodiscophyceae
19007	MP_E1092_SKQ2021	Gymnodiniales
1559	MP_E1092_SKQ2021	Dinophyceae
1	MP_E1092_SKQ2021	Bacterosira sp_ RCC4607
10	MP_E1092_SKQ2021	Cylindrotheca closterium
556	MP_E1092_SKQ2021	Prorocentrales
22	MP_E1092_SKQ2021	Environmental Unknown
334	MP_E1092_SKQ2021	Chaetocerotales
1	MP_E1092_SKQ2021	Chaetoceros cf_ neogracilis clade I
2	MP_E1092_SKQ2021	Chaetocerotaceae
6343	MP_E1092_SKQ2021	Chaetoceros gelidus
18027	MP_E1092_SKQ2021	Pseudo_nitzschia pungens
125	MP_E1092_SKQ2021	Pseudo_nitzschia seriata
54	MP_E1092_SKQ2021	Fragilariopsis cylindrus
8	MP_E1092_SKQ2021	Bacillariophyceae
86	MP_E1092_SKQ2021	Pseudo_nitzschia
631	MP_E1092_SKQ2021	Gyrodinium dominans
41	MP_E1092_SKQ2021	Chaetoceros
46	MP_E1092_SKQ2021	Fragilariopsis oceanica
3	MP_E1092_SKQ2021	Thalassiosira
7	MP_E1092_SKQ2021	Gymnodiniaceae
2	MP_E1092_SKQ2021	Thalassiosira nordenskioeldii
11	MP_E1092_SKQ2021	Thalassiosiraceae
6	MP_E1092_SKQ2021	Chaetoceros cf_ neogracilis clade II
3	MP_E1092_SKQ2021	Levanderina__f__o
42	MP_E1092_SKQ2021	Levanderina__f
4	MP_E1092_SKQ2021	Minidiscus
8	MP_E1092_SKQ2021	Cymatosirales
1	MP_E1092_SKQ2021	Thalassiosira sp_
3	MP_E1092_SKQ2021	Florenciella
41	MP_E1092_SKQ2021	Porosira glacialis
1	MP_E1092_SKQ2021	Fragilariopsis
12	MP_E1092_SKQ2021	Bacillariaceae
25	MP_E1092_SKQ2021	Fragilariopsis reginae_jahniae
5	MP_E1092_SKQ2021	Thalassiosira bioculata
232256	MP_E1093_SKQ2021	Unknown
1575	MP_E1093_SKQ2021	Peridiniales
5	MP_E1093_SKQ2021	Coscinodiscophyceae
39452	MP_E1093_SKQ2021	Gymnodiniales
2337	MP_E1093_SKQ2021	Dinophyceae
10	MP_E1093_SKQ2021	Bacterosira sp_ RCC4607
12	MP_E1093_SKQ2021	Cylindrotheca closterium
81	MP_E1093_SKQ2021	Prorocentrales
9	MP_E1093_SKQ2021	Environmental Unknown
23	MP_E1093_SKQ2021	Pseudo_nitzschia granii
4	MP_E1093_SKQ2021	Minidiscus trioculatus
592	MP_E1093_SKQ2021	Chaetocerotales
1	MP_E1093_SKQ2021	Chaetoceros cf_ neogracilis clade I
5	MP_E1093_SKQ2021	Chaetocerotaceae
39271	MP_E1093_SKQ2021	Chaetoceros gelidus
10440	MP_E1093_SKQ2021	Pseudo_nitzschia pungens
3	MP_E1093_SKQ2021	Thalassiosirales
3	MP_E1093_SKQ2021	Pseudo_nitzschia seriata
301	MP_E1093_SKQ2021	Fragilariopsis cylindrus
98	MP_E1093_SKQ2021	Prorocentrum
47	MP_E1093_SKQ2021	Bacillariophyceae
97	MP_E1093_SKQ2021	Pseudo_nitzschia
894	MP_E1093_SKQ2021	Gyrodinium dominans
78	MP_E1093_SKQ2021	Chaetoceros
6	MP_E1093_SKQ2021	Thalassiosira hyalina
35	MP_E1093_SKQ2021	Fragilariopsis oceanica
2	MP_E1093_SKQ2021	Thalassiosira
2848	MP_E1093_SKQ2021	Gymnodiniaceae
161	MP_E1093_SKQ2021	Pseudo_nitzschia delicatissima
181	MP_E1093_SKQ2021	Florenciellales
6	MP_E1093_SKQ2021	Thalassiosira nordenskioeldii
14	MP_E1093_SKQ2021	Thalassiosiraceae
4	MP_E1093_SKQ2021	Chaetoceros cf_ neogracilis clade II
6	MP_E1093_SKQ2021	Levanderina__f__o
44	MP_E1093_SKQ2021	Levanderina__f
1	MP_E1093_SKQ2021	Thalassiosira sp_
16	MP_E1093_SKQ2021	Florenciella__f
13	MP_E1093_SKQ2021	Florenciella
9	MP_E1093_SKQ2021	Shimiella gracilenta
2	MP_E1093_SKQ2021	Porosira glacialis
9	MP_E1093_SKQ2021	Fragilariopsis
24	MP_E1093_SKQ2021	Bacillariaceae
1	MP_E1093_SKQ2021	Heterocapsa triquetra
2	MP_E1093_SKQ2021	Pelagodinium
155151	MP_E1094_SKQ2021	Unknown
82	MP_E1094_SKQ2021	Peridiniales
57052	MP_E1094_SKQ2021	Gymnodiniales
903	MP_E1094_SKQ2021	Dinophyceae
3	MP_E1094_SKQ2021	Bacterosira sp_ RCC4607
56	MP_E1094_SKQ2021	Cylindrotheca closterium
15387	MP_E1094_SKQ2021	Prorocentrales
128	MP_E1094_SKQ2021	Environmental Unknown
1966	MP_E1094_SKQ2021	Chaetocerotales
1	MP_E1094_SKQ2021	Chaetoceros cf_ neogracilis clade I
35	MP_E1094_SKQ2021	Chaetocerotaceae
26519	MP_E1094_SKQ2021	Chaetoceros gelidus
4293	MP_E1094_SKQ2021	Pseudo_nitzschia pungens
57	MP_E1094_SKQ2021	Pseudo_nitzschia seriata
54	MP_E1094_SKQ2021	Fragilariopsis cylindrus
4	MP_E1094_SKQ2021	Prorocentrum
1146	MP_E1094_SKQ2021	Gyrodinium dominans
55	MP_E1094_SKQ2021	Chaetoceros
16	MP_E1094_SKQ2021	Thalassiosira hyalina
63	MP_E1094_SKQ2021	Fragilariopsis oceanica
11	MP_E1094_SKQ2021	Gymnodiniaceae
55	MP_E1094_SKQ2021	Pseudo_nitzschia delicatissima
10	MP_E1094_SKQ2021	Thalassiosira nordenskioeldii
20	MP_E1094_SKQ2021	Thalassiosiraceae
52	MP_E1094_SKQ2021	Levanderina__f
10	MP_E1094_SKQ2021	Minidiscus
9	MP_E1094_SKQ2021	Thalassiosira sp_
228616	MP_E1095_SKQ2021	Unknown
509	MP_E1095_SKQ2021	Peridiniales
28630	MP_E1095_SKQ2021	Gymnodiniales
2384	MP_E1095_SKQ2021	Dinophyceae
6	MP_E1095_SKQ2021	Bacterosira sp_ RCC4607
36	MP_E1095_SKQ2021	Cylindrotheca closterium
3344	MP_E1095_SKQ2021	Prorocentrales
124	MP_E1095_SKQ2021	Environmental Unknown
11	MP_E1095_SKQ2021	Pseudo_nitzschia granii
13	MP_E1095_SKQ2021	Minidiscus trioculatus
358	MP_E1095_SKQ2021	Chaetocerotales
8	MP_E1095_SKQ2021	Chaetocerotaceae
17255	MP_E1095_SKQ2021	Chaetoceros gelidus
428	MP_E1095_SKQ2021	Pseudo_nitzschia pungens
1	MP_E1095_SKQ2021	Thalassiosirales
4	MP_E1095_SKQ2021	Fragilariopsis cylindrus
51	MP_E1095_SKQ2021	Bacillariophyceae
437	MP_E1095_SKQ2021	Gyrodinium dominans
3	MP_E1095_SKQ2021	Chaetoceros
2	MP_E1095_SKQ2021	Thalassiosira
4	MP_E1095_SKQ2021	Gymnodiniaceae
7	MP_E1095_SKQ2021	Thalassiosira nordenskioeldii
3	MP_E1095_SKQ2021	Thalassiosiraceae
28	MP_E1095_SKQ2021	Chaetoceros cf_ neogracilis clade II
6	MP_E1095_SKQ2021	Levanderina__f__o
75	MP_E1095_SKQ2021	Levanderina__f
11	MP_E1095_SKQ2021	Minidiscus
206967	MP_E1096_SKQ2021	Unknown
502	MP_E1096_SKQ2021	Peridiniales
1	MP_E1096_SKQ2021	Coscinodiscophyceae
39503	MP_E1096_SKQ2021	Gymnodiniales
1484	MP_E1096_SKQ2021	Dinophyceae
20	MP_E1096_SKQ2021	Bacterosira sp_ RCC4607
27	MP_E1096_SKQ2021	Cylindrotheca closterium
162	MP_E1096_SKQ2021	Prorocentrales
12	MP_E1096_SKQ2021	Environmental Unknown
5	MP_E1096_SKQ2021	Minidiscus trioculatus
168	MP_E1096_SKQ2021	Chaetocerotales
1	MP_E1096_SKQ2021	Chaetocerotaceae
15656	MP_E1096_SKQ2021	Chaetoceros gelidus
7828	MP_E1096_SKQ2021	Pseudo_nitzschia pungens
8	MP_E1096_SKQ2021	Thalassiosirales
26	MP_E1096_SKQ2021	Pseudo_nitzschia seriata
70	MP_E1096_SKQ2021	Fragilariopsis cylindrus
116	MP_E1096_SKQ2021	Prorocentrum
8	MP_E1096_SKQ2021	Bacillariophyceae
55	MP_E1096_SKQ2021	Pseudo_nitzschia
474	MP_E1096_SKQ2021	Gyrodinium dominans
54	MP_E1096_SKQ2021	Chaetoceros
13	MP_E1096_SKQ2021	Thalassiosira hyalina
40	MP_E1096_SKQ2021	Fragilariopsis oceanica
25	MP_E1096_SKQ2021	Thalassiosira
144	MP_E1096_SKQ2021	Pseudo_nitzschia delicatissima
40	MP_E1096_SKQ2021	Florenciellales
8	MP_E1096_SKQ2021	Thalassiosira nordenskioeldii
6	MP_E1096_SKQ2021	Thalassiosiraceae
11	MP_E1096_SKQ2021	Chaetoceros cf_ neogracilis clade II
3	MP_E1096_SKQ2021	Levanderina__f__o
30	MP_E1096_SKQ2021	Levanderina__f
12	MP_E1096_SKQ2021	Minidiscus
1	MP_E1096_SKQ2021	Cymatosirales
11	MP_E1096_SKQ2021	Florenciella__f
8	MP_E1096_SKQ2021	Shimiella gracilenta
2	MP_E1096_SKQ2021	Porosira glacialis
6	MP_E1096_SKQ2021	Fragilariopsis
4	MP_E1096_SKQ2021	Bacillariaceae
183867	MP_E1097_SKQ2021	Unknown
600	MP_E1097_SKQ2021	Peridiniales
14	MP_E1097_SKQ2021	Coscinodiscophyceae
47949	MP_E1097_SKQ2021	Gymnodiniales
716	MP_E1097_SKQ2021	Dinophyceae
3	MP_E1097_SKQ2021	Bacterosira sp_ RCC4607
180	MP_E1097_SKQ2021	Cylindrotheca closterium
259	MP_E1097_SKQ2021	Prorocentrales
20	MP_E1097_SKQ2021	Environmental Unknown
34	MP_E1097_SKQ2021	Pseudo_nitzschia granii
791	MP_E1097_SKQ2021	Chaetocerotales
18	MP_E1097_SKQ2021	Chaetoceros cf_ neogracilis clade I
18	MP_E1097_SKQ2021	Chaetocerotaceae
16213	MP_E1097_SKQ2021	Chaetoceros gelidus
19933	MP_E1097_SKQ2021	Pseudo_nitzschia pungens
30	MP_E1097_SKQ2021	Pseudo_nitzschia seriata
61	MP_E1097_SKQ2021	Fragilariopsis cylindrus
6	MP_E1097_SKQ2021	Prorocentrum
9	MP_E1097_SKQ2021	Bacillariophyceae
37	MP_E1097_SKQ2021	Pseudo_nitzschia
1018	MP_E1097_SKQ2021	Gyrodinium dominans
50	MP_E1097_SKQ2021	Chaetoceros
35	MP_E1097_SKQ2021	Thalassiosira hyalina
53	MP_E1097_SKQ2021	Fragilariopsis oceanica
4	MP_E1097_SKQ2021	Thalassiosira
1605	MP_E1097_SKQ2021	Gymnodiniaceae
20	MP_E1097_SKQ2021	Pseudo_nitzschia delicatissima
6	MP_E1097_SKQ2021	Thalassiosira nordenskioeldii
15	MP_E1097_SKQ2021	Thalassiosiraceae
10	MP_E1097_SKQ2021	Chaetoceros cf_ neogracilis clade II
1	MP_E1097_SKQ2021	Thalassiosira sp_ RCC4858
94	MP_E1097_SKQ2021	Levanderina__f
15	MP_E1097_SKQ2021	Minidiscus
2	MP_E1097_SKQ2021	Thalassiosira sp_
16	MP_E1097_SKQ2021	Porosira glacialis
2	MP_E1097_SKQ2021	Bacillariaceae
1	MP_E1097_SKQ2021	Heterocapsa triquetra
220169	MP_E1098_SKQ2021	Unknown
973	MP_E1098_SKQ2021	Peridiniales
28879	MP_E1098_SKQ2021	Gymnodiniales
1107	MP_E1098_SKQ2021	Dinophyceae
1	MP_E1098_SKQ2021	Bacterosira sp_ RCC4607
9	MP_E1098_SKQ2021	Cylindrotheca closterium
455	MP_E1098_SKQ2021	Prorocentrales
64	MP_E1098_SKQ2021	Environmental Unknown
14	MP_E1098_SKQ2021	Pseudo_nitzschia granii
134	MP_E1098_SKQ2021	Chaetocerotales
11	MP_E1098_SKQ2021	Chaetoceros cf_ neogracilis clade I
4	MP_E1098_SKQ2021	Chaetocerotaceae
11217	MP_E1098_SKQ2021	Chaetoceros gelidus
3996	MP_E1098_SKQ2021	Pseudo_nitzschia pungens
46	MP_E1098_SKQ2021	Fragilariopsis cylindrus
1	MP_E1098_SKQ2021	Prorocentrum
363	MP_E1098_SKQ2021	Gyrodinium dominans
15	MP_E1098_SKQ2021	Chaetoceros
4	MP_E1098_SKQ2021	Thalassiosira hyalina
15	MP_E1098_SKQ2021	Fragilariopsis oceanica
4	MP_E1098_SKQ2021	Gymnodiniaceae
27	MP_E1098_SKQ2021	Pseudo_nitzschia delicatissima
2	MP_E1098_SKQ2021	Chaetoceros cf_ neogracilis clade II
7	MP_E1098_SKQ2021	Levanderina__f__o
86	MP_E1098_SKQ2021	Levanderina__f
13	MP_E1098_SKQ2021	Minidiscus
3	MP_E1098_SKQ2021	Shimiella gracilenta
3	MP_E1098_SKQ2021	Bacillariaceae
3	MP_E1098_SKQ2021	Mediophyceae
2	MP_E1098_SKQ2021	Rhaponeidales
215979	MP_E1099_SKQ2021	Unknown
193	MP_E1099_SKQ2021	Peridiniales
2	MP_E1099_SKQ2021	Coscinodiscophyceae
55399	MP_E1099_SKQ2021	Gymnodiniales
1034	MP_E1099_SKQ2021	Dinophyceae
4	MP_E1099_SKQ2021	Bacterosira sp_ RCC4607
2	MP_E1099_SKQ2021	Cylindrotheca closterium
174	MP_E1099_SKQ2021	Prorocentrales
44	MP_E1099_SKQ2021	Environmental Unknown
110	MP_E1099_SKQ2021	Pseudo_nitzschia granii
7	MP_E1099_SKQ2021	Minidiscus trioculatus
217	MP_E1099_SKQ2021	Chaetocerotales
6807	MP_E1099_SKQ2021	Chaetoceros gelidus
2505	MP_E1099_SKQ2021	Pseudo_nitzschia pungens
1	MP_E1099_SKQ2021	Thalassiosirales
122	MP_E1099_SKQ2021	Fragilariopsis cylindrus
114	MP_E1099_SKQ2021	Prorocentrum
34	MP_E1099_SKQ2021	Pseudo_nitzschia
1151	MP_E1099_SKQ2021	Gyrodinium dominans
30	MP_E1099_SKQ2021	Chaetoceros
3	MP_E1099_SKQ2021	Thalassiosira hyalina
4	MP_E1099_SKQ2021	Fragilariopsis oceanica
5	MP_E1099_SKQ2021	Thalassiosira
358	MP_E1099_SKQ2021	Pseudo_nitzschia delicatissima
143	MP_E1099_SKQ2021	Florenciellales
5	MP_E1099_SKQ2021	Thalassiosira nordenskioeldii
8	MP_E1099_SKQ2021	Thalassiosiraceae
6	MP_E1099_SKQ2021	Levanderina__f__o
34	MP_E1099_SKQ2021	Levanderina__f
4	MP_E1099_SKQ2021	Minidiscus
12	MP_E1099_SKQ2021	Cymatosirales
2	MP_E1099_SKQ2021	Thalassiosira sp_
4	MP_E1099_SKQ2021	Florenciella__f
14	MP_E1099_SKQ2021	Florenciella
14	MP_E1099_SKQ2021	Shimiella gracilenta
47	MP_E1099_SKQ2021	Bacillariaceae
3	MP_E1099_SKQ2021	Eukaryota
4	MP_E1099_SKQ2021	Skeletonemataceae
187812	MP_E1100_SKQ2021	Unknown
161	MP_E1100_SKQ2021	Peridiniales
8	MP_E1100_SKQ2021	Coscinodiscophyceae
23854	MP_E1100_SKQ2021	Gymnodiniales
2321	MP_E1100_SKQ2021	Dinophyceae
9	MP_E1100_SKQ2021	Cylindrotheca closterium
370	MP_E1100_SKQ2021	Prorocentrales
259	MP_E1100_SKQ2021	Environmental Unknown
7	MP_E1100_SKQ2021	Pseudo_nitzschia granii
1242	MP_E1100_SKQ2021	Chaetocerotales
8685	MP_E1100_SKQ2021	Chaetoceros gelidus
141	MP_E1100_SKQ2021	Pseudo_nitzschia pungens
2	MP_E1100_SKQ2021	Thalassiosirales
57	MP_E1100_SKQ2021	Pseudo_nitzschia seriata
12	MP_E1100_SKQ2021	Fragilariopsis cylindrus
78	MP_E1100_SKQ2021	Bacillariophyceae
64	MP_E1100_SKQ2021	Pseudo_nitzschia
1244	MP_E1100_SKQ2021	Gyrodinium dominans
9	MP_E1100_SKQ2021	Thalassiosira hyalina
32	MP_E1100_SKQ2021	Fragilariopsis oceanica
8	MP_E1100_SKQ2021	Thalassiosira
5187	MP_E1100_SKQ2021	Pseudo_nitzschia delicatissima
121	MP_E1100_SKQ2021	Florenciellales
4	MP_E1100_SKQ2021	Thalassiosira nordenskioeldii
152	MP_E1100_SKQ2021	Levanderina__f__o
24	MP_E1100_SKQ2021	Levanderina__f
6	MP_E1100_SKQ2021	Florenciella
4	MP_E1100_SKQ2021	Shimiella gracilenta
2	MP_E1100_SKQ2021	Porosira glacialis
2	MP_E1100_SKQ2021	Kareniaceae
3	MP_E1100_SKQ2021	Karlodinium
217396	MP_E1101_SKQ2021	Unknown
217	MP_E1101_SKQ2021	Peridiniales
13	MP_E1101_SKQ2021	Coscinodiscophyceae
41782	MP_E1101_SKQ2021	Gymnodiniales
4218	MP_E1101_SKQ2021	Dinophyceae
6	MP_E1101_SKQ2021	Bacterosira sp_ RCC4607
290	MP_E1101_SKQ2021	Prorocentrales
434	MP_E1101_SKQ2021	Environmental Unknown
3	MP_E1101_SKQ2021	Pseudo_nitzschia granii
571	MP_E1101_SKQ2021	Chaetocerotales
7792	MP_E1101_SKQ2021	Chaetoceros gelidus
110	MP_E1101_SKQ2021	Pseudo_nitzschia pungens
5	MP_E1101_SKQ2021	Fragilariopsis cylindrus
26	MP_E1101_SKQ2021	Bacillariophyceae
53	MP_E1101_SKQ2021	Pseudo_nitzschia
1550	MP_E1101_SKQ2021	Gyrodinium dominans
7	MP_E1101_SKQ2021	Thalassiosira hyalina
45	MP_E1101_SKQ2021	Fragilariopsis oceanica
25	MP_E1101_SKQ2021	Thalassiosira
5931	MP_E1101_SKQ2021	Pseudo_nitzschia delicatissima
266	MP_E1101_SKQ2021	Florenciellales
7	MP_E1101_SKQ2021	Thalassiosira nordenskioeldii
5	MP_E1101_SKQ2021	Thalassiosiraceae
315	MP_E1101_SKQ2021	Levanderina__f__o
2	MP_E1101_SKQ2021	Levanderina__f
4	MP_E1101_SKQ2021	Minidiscus
17	MP_E1101_SKQ2021	Florenciella__f
7	MP_E1101_SKQ2021	Florenciella
26	MP_E1101_SKQ2021	Shimiella gracilenta
2	MP_E1101_SKQ2021	Rhaponeidales
3	MP_E1101_SKQ2021	Azadinium perforatum
32	MP_E1101_SKQ2021	Karlodinium elegans
206700	MP_E1102_SKQ2021	Unknown
103	MP_E1102_SKQ2021	Peridiniales
40	MP_E1102_SKQ2021	Coscinodiscophyceae
40258	MP_E1102_SKQ2021	Gymnodiniales
6153	MP_E1102_SKQ2021	Dinophyceae
4	MP_E1102_SKQ2021	Bacterosira sp_ RCC4607
141	MP_E1102_SKQ2021	Prorocentrales
355	MP_E1102_SKQ2021	Environmental Unknown
268	MP_E1102_SKQ2021	Chaetocerotales
7	MP_E1102_SKQ2021	Chaetocerotaceae
13137	MP_E1102_SKQ2021	Chaetoceros gelidus
52	MP_E1102_SKQ2021	Pseudo_nitzschia pungens
19	MP_E1102_SKQ2021	Fragilariopsis cylindrus
10	MP_E1102_SKQ2021	Bacillariophyceae
79	MP_E1102_SKQ2021	Pseudo_nitzschia
1053	MP_E1102_SKQ2021	Gyrodinium dominans
7	MP_E1102_SKQ2021	Thalassiosira hyalina
6	MP_E1102_SKQ2021	Fragilariopsis oceanica
8	MP_E1102_SKQ2021	Thalassiosira
