All percentages range 0-100% of the total count for either Eukaryotes or Prokaryotes, with exception of the first three data rows (% Known, % Eukaryote, % Prokaryote), which represent %s of total reads.
Taxonomy String (K->S)	Terminal Taxa	MP_E1053_SKQ2021	MP_E1054_SKQ2021	MP_E1055_SKQ2021	MP_E1056_SKQ2021	MP_E1057_SKQ2021	MP_E1058_SKQ2021	MP_E1059_SKQ2021	MP_E1060_SKQ2021	MP_E1061_SKQ2021	MP_E1062_SKQ2021	MP_E1063_SKQ2021	MP_E1064_SKQ2021	MP_E1065_SKQ2021	MP_E1066_SKQ2021	MP_E1067_SKQ2021	MP_E1068_SKQ2021	MP_E1069_SKQ2021	MP_E1070_SKQ2021	MP_E1071_SKQ2021	MP_E1072_SKQ2021	MP_E1073_SKQ2021	MP_E1074_SKQ2021	MP_E1075_SKQ2021	MP_E1076_SKQ2021	MP_E1077_SKQ2021	MP_E1078_SKQ2021	MP_E1079_SKQ2021	MP_E1080_SKQ2021	MP_E1081_SKQ2021	MP_E1082_SKQ2021	MP_E1083_SKQ2021	MP_E1084_SKQ2021	MP_E1085_SKQ2021	MP_E1086_SKQ2021	MP_E1087_SKQ2021	MP_E1088_SKQ2021	MP_E1089_SKQ2021	MP_E1090_SKQ2021	MP_E1091_SKQ2021	MP_E1092_SKQ2021	MP_E1093_SKQ2021	MP_E1094_SKQ2021	MP_E1095_SKQ2021	MP_E1096_SKQ2021	MP_E1097_SKQ2021	MP_E1098_SKQ2021	MP_E1099_SKQ2021	MP_E1100_SKQ2021	MP_E1101_SKQ2021	MP_E1102_SKQ2021	MP_E1103_SKQ2021	MP_E1104_SKQ2021	MP_E1105_SKQ2021	MP_E1106_SKQ2021	MP_E1107_SKQ2021	MP_E1108_SKQ2021	MP_E1109_SKQ2021	MP_E1110_SKQ2021	MP_E1111_SKQ2021	MP_E1112_SKQ2021	MP_E1113_SKQ2021	MP_E1114_SKQ2021	MP_E1115_SKQ2021	MP_E1116_SKQ2021	MP_E1117_SKQ2021	MP_E1118_SKQ2021	MP_E1119_SKQ2021	MP_E1120_SKQ2021	MP_E1121_SKQ2021	MP_E1122_SKQ2021	MP_E1123_SKQ2021	MP_E1124_SKQ2021	MP_E1125_SKQ2021	MP_E1126_SKQ2021	MP_E1127_SKQ2021	MP_E1128_SKQ2021	MP_E1129_SKQ2021	MP_E1130_SKQ2021	MP_E1131_SKQ2021	MP_E1132_SKQ2021	MP_E1133_SKQ2021	MP_E1134_SKQ2021	MP_E1135_SKQ2021	MP_E1136_SKQ2021	MP_E1137_SKQ2021	MP_E1138_SKQ2021	MP_E1139_SKQ2021	MP_E1140_SKQ2021	MP_E1141_SKQ2021	MP_E1142_SKQ2021	MP_E1143_SKQ2021	MP_E1144_SKQ2021	MP_E1145_SKQ2021	MP_E1146_SKQ2021	MP_POSITIVE
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira nordenskioeldii	Thalassiosira nordenskioeldii	0	0.0307429547395389	0.039424403705894	0.00275231882861311	0.00780741704619388	0.00223533619456366	0.0099965012245714	0.00506047264814534	0.0050103547331151	0	0	0.00447067238912732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00385326757090012	0.00354496791804034	0	0.0108796170374803	0.00174809894240014	0.0169079897937225	0.0165480721495946	0	0	0.00230205227960727	0.00218323927210803	0.00183234081539166	0.00409936869722063	0.00607822677864111	0.00927136353943575	0.0130562912672063	0.0120242890639091	0.00668017546594224	0	0.0072911805879608	0.00913054395215595	0.0110532133270172	0.0133535119736491	0.0392485216390183	0.00509385426482948	0.0235682300259251	0.0161316341345378	0.00489117143555882	0.00229658039179661	0.0189533037977682	0.00921489126428308	0.00930908007670682	0.0192725971201233	0	0	0	0	0	0	0	0	0.0037874483960156	0	0	0.0281298897659945	0.00330242811026807	0	0.0041708085112299	0	0.0133002305373293	0	0	0	0	0	0.00128165692607403	0	0	0	0.00211112987671002	0	0	0	0	0.00115312323428005	0.0174028341758515	0.00124704605964621	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira sp_	Thalassiosira sp_	0	0.171932820950754	0	0	0	0	0	0	0	0	0	0	0	0.00994431185361973	0	0	0	0	0	0	0	0	0	0	0	0.00559670167714494	0.00355486038285846	0	0	0	0	0	0	0	0.00209380234505863	0.00122496478226251	0	0.00218323927210803	0	0.00204968434861031	0.00101303779644019	0.00834422718549217	0	0	0.00222672515531408	0	0.00291647223518432	0	0	0.00741861776313837	0	0	0	0	0.00244558571777941	0	0	0	0	0.132154951680846	0	0	0	0	0	0.0184148874134245	0	0	0.0037874483960156	0	0	0.0228555354348705	0.00247682108270106	0	0	0	0	0.00868628609151871	0	0.0188398819367399	0	0	0	0	0	0.00184653451634645	0.0133704892191634	0	0.0143804425980666	0.00218269125832151	0.0049765273791948	0	0.0124305958398939	0.00623523029823107	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira sp_ RCC4858	Thalassiosira sp_ RCC4858	0	0.00797039567321378	0	0.00550463765722621	0.00260247234873129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0219879554866057	0	0	0	0.00451311058625307	0	0.00122496478226251	0	0	0	0	0	0	0	0	0.00111336257765704	0	0	0	0	0.00148372355262767	0	0.010187708529659	0.00857026546397275	0.00460903832415367	0	0.0114829019589831	0.0165841408230472	0.00184297825285662	0.00186181601534136	0	0	0	0	0	0	0	0	0	0	0.0021643147779413	0	0	0	0	0	0	0	0	0	0	0.000894750498823403	0	0	0	0	0	0	0	0	0	0.0091236335285238	0	0	0.000623523029823107	0
Eukaryota;Bacillariophyta;Fragilariophyceae;Fragilariales;Fragilariaceae;Asterionellopsis;Asterionellopsis glacialis	Asterionellopsis glacialis	0	0	0	0	0.00260247234873129	0	0	0	0.0016701182443717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00577990135635019	0.00177248395902017	0	0	0	0	0.00451311058625307	0.00209380234505863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00428513273198637	0	0.00489117143555882	0	0	0.00368595650571323	0.00372363203068273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Bacillariophyta;Fragilariophyceae;Licmophorales;Ulnariaceae;Ctenophora;Ctenophora sp_ _in_ diatoms_	Ctenophora sp_ _in_ diatoms_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00247682108270106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Bacillariophyta;Fragilariophyceae;Rhaponeidales;NA;NA;NA	Rhaponeidales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00488621233035682	0	0	0.0015370899812475	0	0	0.00244992956452502	0.0034530784194109	0	0	0	0	0	0	0	0	0.00421994345275773	0	0	0.00315806095057635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00224421553445993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Bacillariophyta;Mediophyceae;Cymatosirales;NA;NA;NA	Cymatosirales	0	0.0227725590663251	0.00704007209033821	0	0	0	0	0	0.0233816554212038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00746226890285991	0.0284388830628677	0.00770653514180025	0	0	0	0	0	0	0	0	0	0	0.00732936326156665	0.0163974747888825	0	0	0	0.00150303613298864	0	0	0.0174988334111059	0	0	0.00445117065788302	0	0	0	0	0	0	0	0.00368595650571323	0.00372363203068273	0	0.00635586487431277	0	0	0	0	0	0.00374203881242656	0.00340742591688152	0	0	0.00220582558537096	0	0.0140353194686393	0	0.00347567375935825	0.00543818147211572	0	0	0	0	0.0116317564847042	0.0125792756433775	0.00640828463037014	0.000843582865144843	0	0	0.00422225975342003	0.00420157475021638	0.0119837021650555	0.0109134562916076	0	0.00691873940568029	0.00911577028258888	0.00685875332805417	0
Eukaryota;Bacillariophyta;Mediophyceae;NA;NA;NA;NA	Mediophyceae	0	0	0	0	0	0	0	0	0.0033402364887434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00385326757090012	0	0	0	0	0	0	0	0	0	0.00327485890816204	0	0	0	0	0	0	0	0.0063299151791366	0	0	0	0.00148372355262767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00314838330517279	0	0	0	0	0	0	0	0	0	0	0	0.00591121357214636	0	0	0	0	0	0	0.00253074859543453	0	0	0	0.00168062990008655	0	0	0.0049765273791948	0	0	0.00623523029823107	0
	<<<Ctenophora>>>
Eukaryota;Ctenophora;Tentaculata;Cydippida;Mertensiidae;Mertensia;Mertensia ovum	Mertensia ovum	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00662954123574649	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00385326757090012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Ctenophora;Tentaculata;NA;NA;NA;NA	Tentaculata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00495364216540211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0109240943505626	0	0	0	0	0	0	0
	<<<Dictyochophyceae__p>>>
Eukaryota;Dictyochophyceae__p;Dictyochophyceae;Dictyochales;Dictyochaceae;Dictyocha;Dictyocha speculum	Dictyocha speculum	0	0	0	0	0	0	0	0	0.0050103547331151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Dictyochophyceae__p;Dictyochophyceae;Florenciellales;Florenciella__f;Florenciella;NA	Florenciella	0	0	0.0267522739432852	0	0.0104098893949252	0.0245886981402003	0	0	0.0283920101543189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00577990135635019	0.0336771952213832	0.0134370839084812	0	0	0.003074179962495	0	0.00314070351758794	0	0	0	0	0.00614905304583094	0.0131694913537224	0	0	0	0	0	0.0204153056462902	0.0136958159282339	0.0110532133270172	0.0786373482892667	0	0	0	0	0	0	0.0165841408230472	0.0313306302985625	0.00930908007670682	0	0	0.0312121323394411	0	0.0112210776722996	0	0	0.0134713397247356	0.0193087468623286	0	0.0129858886676478	0.00992621513416934	0	0	0.00263017157485907	0.0027805390074866	0.00906363578685954	0	0	0	0.0034888670253222	0.00715800399058722	0.00104827297028146	0	0.0059050800560139	0.00255271353448716	0	0	0	0	0	0.0016588424597316	0.00461249293712019	0	0	0
Eukaryota;Dictyochophyceae__p;Dictyochophyceae;Florenciellales;Florenciella__f;NA;NA	Florenciella__f	0	0	0.105601081355073	0.00275231882861311	0	0.0469420600858369	0	0	0.0016701182443717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00177743019142923	0.00577990135635019	0	0.00732931849553522	0	0.00961454418320077	0	0.00752185097708844	0.00942211055276382	0	0	0.00764133745237809	0	0	0.016208604743043	0	0	0.016533397462875	0	0	0.00583294447036864	0	0.0268435180798989	0.0148372355262767	0	0	0	0	0	0	0	0.00737191301142646	0	0	0.0444910541201894	0	0	0.00112210776722996	0.0230881442379338	0	0	0	0	0.0119037312786772	0.0066174767561129	0	0.00495364216540211	0.00526034314971813	0.0041708085112299	0	0	0	0.00831343148220926	0	0	0	0	0	0	0	0.00351854979451669	0	0	0	0.0074647910687922	0	0	0	0
Eukaryota;Dictyochophyceae__p;Dictyochophyceae;Florenciellales;NA;NA;NA	Florenciellales	0.00302878863598504	0	1.28410914927769	0	0.106701366297983	0.187768240343348	0	0	0.0668047297748681	0	0.0161063015904973	0	0	0	0.00507296616331569	0	0	0	0	0	0	0	0	0	0.0202007959113589	0.0503703150943044	0.227511064502942	0.105964858199753	0.0460845829345244	0.0488621233035682	0.038078659631181	0.00611834629840049	0.01229671984998	0.0270786635175184	0.00837520938023451	0.0134746126048876	0.00575513069901817	0.00436647854421605	0	0	0.183359841155674	0	0	0.0601214453195455	0	0	0.208527764815679	0.276198954552717	0.420022106426654	0.678061663550847	0.0183159767648752	0.0127346356620737	0	0.0161316341345378	0.0293470286133529	0.0114829019589831	0.0165841408230472	0.0774050866199779	0.189905233564819	0.167946917761075	0.438554676327581	0.385561634781331	0	0.208712044704773	0.343173780263835	0.010230493007458	0.264187940157315	0.229433345070023	0	0.126612414509566	0.165436918902822	0	0.0627461340950934	0.0429594690560314	0.0597815886609619	0.059819996193273	0.0118224271442927	0	0.00302306599353064	0.0244220691772554	0.0152107584799979	0.013627548613659	0.00768994155644417	0.0185588230331865	0.0146781028233012	0.016618810647118	0.00422225975342003	0.00756283455038949	0.0103858752097148	0.0349230601331442	0.0364945341140952	0.0288280808570012	0.0165741277865252	0.0124704605964621	0
Eukaryota;Dictyochophyceae__p;Dictyochophyceae;Florenciellales;Pseudochattonella__f;Pseudochattonella;NA	Pseudochattonella	0	0	0	0	0.00520494469746259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	<<<Dinophyceae__p>>>
Eukaryota;Dinophyceae__p;Dinophyceae;Gonyaulacales;Amphidomataceae;Azadinium;Azadinium dalianense	Azadinium dalianense	0	0	0	0	0.0182173064411191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00385326757090012	0	0	0.0181326950624671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00296744710525535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Dinophyceae__p;Dinophyceae;Gonyaulacales;Amphidomataceae;Azadinium;Azadinium obesum	Azadinium obesum	0	0	0	0	0	0	0	0	0	0	0	0	0.00534059654463404	0	0	0.00355454448512423	0	0	0	0	0	0	0.0105289018355386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00523885433739719	0.00795066047272355	0	0.00324647216691196	0.00110291279268548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0232237944362424	0	0	0	0
Eukaryota;Dinophyceae__p;Dinophyceae;Gonyaulacales;Amphidomataceae;Azadinium;Azadinium perforatum	Azadinium perforatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00473709142586452	0.00741861776313837	0	0	0	0	0	0	0	0	0	0	0.0174786284043601	0.0146880622773841	0	0.00673264660337979	0.0167913776275882	0.0112535423082038	0.00149681552497062	0.00227161727792102	0.00126248279867187	0	0.00330873837805645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00276980177451967	0	0	0.000798913477670368	0	0	0	0	0	0
Eukaryota;Dinophyceae__p;Dinophyceae;Gonyaulacales;Amphidomataceae;Azadinium;Azadinium trinitatum	Azadinium trinitatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00209654594056292	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Dinophyceae__p;Dinophyceae;Gonyaulacales;NA;NA;NA	Gonyaulacales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0842871626986551	0.119675787412283	0	0.00768544990623751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Dinophyceae__p;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;Gymnodinium aureolum	Gymnodinium aureolum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00523313621853577	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00209892220344853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Dinophyceae__p;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;NA	Gymnodinium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00890234131576605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Dinophyceae__p;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gyrodinium;Gyrodinium dominans	Gyrodinium dominans	1.71883755092151	0.00683176771989752	2.11061361268339	2.0780007156029	0.801561483409239	1.03719599427754	4.2285200179937	8.8406457163099	1.24757832854566	6.1987284659557	2.99979867123012	5.09656652360515	1.71967208737216	0.719305224078494	0.175862826994944	1.10190879038851	0.542835270373721	9.98503314090229	6.24801608295418	2.30307526301592	1.10942742721074	0.908402725208176	1.43544028357842	0.349701724999265	2.44025614609216	1.53349625953771	2.70880361173815	0.668541923551171	2.8820589173668	3.69641962791493	3.23849933815663	2.85726772135303	2.88819207476406	1.02748484347028	1.3107202680067	4.11220677405525	6.76458062362596	3.05871822022335	3.0545121392579	1.29335082397311	0.905655790017525	1.06249826161934	0.815085611967024	0.712439127036614	1.13340310405487	0.765919736675529	1.67842977134858	2.8395991691205	2.44749723669667	1.56236090091694	4.10277879533204	4.44693477319614	4.23371113920254	3.09957827299334	3.22817314746882	3.50687825827343	3.86410481177	4.26649465536307	4.42367485245108	4.06101153602599	1.28388470461118	0.934527962398561	1.25786163522013	0.436499921452456	0.437625279419018	0.992357821723429	0.365971395855318	0.40207625819202	1.97578557992147	0.86356159639858	0.638586506964894	0.221522881907207	0.25758939260091	0.0175344771657271	0.408044099348659	0.224778167514117	0.833481113672637	0.90511101073625	0	0.108852651190053	1.04775283412221	1.36170658839562	1.17143443043166	0.547485279479003	0.857073569204064	0.886336567846295	3.86970106400946	1.17980218986076	1.49157146281058	3.98450289206592	2.87643282517459	3.4847384139943	1.35079141460181	0.526876960200525	0
Eukaryota;Dinophyceae__p;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gyrodinium;NA	Gyrodinium	0	0	0	0	0.00260247234873129	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0264522272775368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00418760469011725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0148372355262767	0	0	0	0	0	0	0	0	0	0	0.00158896621857819	0	0	0.0403958796202787	0.019939760932761	0	0.00523885433739719	0.00340742591688152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Dinophyceae__p;Dinophyceae;Gymnodiniales;Gymnodiniaceae;NA;NA	Gymnodiniaceae	0.00605757727197008	0	0	0.754135359039991	0	0	0.0199930024491428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0315867055066157	0	0.0141405571379512	0	0	0.0231196054254007	0	0	0	0	1.64314918995358	0	0	0.00489985912905004	0.00230205227960727	0.00545809818027007	0.0384791571232249	0.0143477904402722	2.88513164426165	0.0101984998933793	0.00746073786697504	0	1.78694693713955	0.00843988690551547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0037874483960156	0	0	0.0210974173244959	0	0	0	0	0	0.00521177165491123	0	0	0	0	0	0	0	0	0.0225187186849068	0.000840314950043276	0.00639130782136295	0	0	0.00115312323428005	0	0	0
Eukaryota;Dinophyceae__p;Dinophyceae;Gymnodiniales;Kareniaceae;Karlodinium;Karlodinium elegans	Karlodinium elegans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0505289752092215	0.0623163892103623	0	0.361663652802893	0.192830972939387	0.082962689834766	0.136952800195647	0.266403325448407	0.00710748892416309	0.0884629561371176	0.154530729273333	0	0.00794483109289097	0.0367201556934601	0	0.0123431854395296	0.0136429943224154	0	0	0.00227161727792102	0	0	0	0	0	0	0	0	0.00591121357214636	0	0	0	0	0	0.00384497077822209	0	0	0	0	0	0	0	0.0016588424597316	0	0	0	0
Eukaryota;Dinophyceae__p;Dinophyceae;Gymnodiniales;Kareniaceae;Karlodinium;Karlodinium veneficum	Karlodinium veneficum	0	0	0	0	0.00520494469746259	0.00223533619456366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00488621233035682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00184297825285662	0	0	0	0.00367201556934601	0	0	0	0	0.000748407762485312	0.00113580863896051	0	0.00541078694485326	0.0231611686463951	0	0.0090816773032372	0.00701379086629085	0.0208540425561495	0.0145018172589753	0.00886682035821954	0.00173725721830374	0.00453459899029596	0.011164374481031	0.00357900199529361	0.00628963782168877	0	0	0	0	0	0.00420157475021638	0	0	0.0058059486090606	0	0.00331482555730505	0.00748227635787728	0
Eukaryota;Dinophyceae__p;Dinophyceae;Gymnodiniales;Kareniaceae;Karlodinium;NA	Karlodinium	0	0	0	0	0	0	0	0	0.0033402364887434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00684790796411696	0	0	0	0.00509385426482948	0	0	0	0	0	0	0.00558544804602409	0	0	0	0	0	0.00104946110172426	0	0.00673566986236781	0.00567904319480254	0	0.00757510172279456	0.00882330234148386	0	0.0231169967718765	0.0131508578742953	0.0083416170224598	0.00362545431474382	0.00443341017910977	0	0.00604613198706128	0	0	0.00104827297028146	0.00128165692607403	0.00168716573028969	0.00191453515086537	0	0	0.000840314950043276	0.00639130782136295	0.00109134562916076	0	0.0103781091085204	0.00414353194663131	0	0
Eukaryota;Dinophyceae__p;Dinophyceae;Gymnodiniales;Kareniaceae;NA;NA	Kareniaceae	0	0	0	0.00550463765722621	0.0832791151594014	0.0312947067238913	0	0	0.0200414189324604	0	0	0	0	0	0	0	0	0	0	0	0	0.00946252838758516	0	0	0	0.0111934033542899	0.0319937434457262	0.0211929716399507	0.00354496791804034	0.012215530825892	0.00362653901249343	0	0.0015370899812475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00456527197607797	0	0.00890234131576605	0	0.00764078139724423	0.0107128318299659	0.00460903832415367	0.0220102714600147	0.0137794823507797	0.0307991186713734	0.0110578695171397	0	0.00550645632003524	0	0	0	0	0	0	0	0	0	0	0.00220582558537096	0	0	0.00526034314971813	0.00347567375935825	0.00362545431474382	0	0	0	0.011164374481031	0	0	0	0	0	0	0	0.00252094485012983	0	0	0	0	0	0.00124704605964621	0
Eukaryota;Dinophyceae__p;Dinophyceae;Gymnodiniales;Kareniaceae;Shimiella;NA	Shimiella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00262214841360021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Dinophyceae__p;Dinophyceae;Gymnodiniales;Kareniaceae;Shimiella;Shimiella gracilenta	Shimiella gracilenta	0	0	0.0323843316155557	0.00825695648583932	0.127521145087833	0.272711015736767	0	0	0.07849555748547	0	0	0.0424713876967096	0	0	0.0118369210477366	0	0	0.042762454564892	0	0	0	0	0	0	0	0.0335802100628696	0.122642683208617	0.0443125770653514	0.0496295508525648	0.0109939777433028	0.0326388511124408	0.0104885936544008	0.00768544990623751	0.0120349615633415	0.0157035175879397	0.00244992956452502	0.00115102613980363	0.00436647854421605	0	0	0.00911734016796167	0	0	0.0120242890639091	0	0.0063299151791366	0.0204153056462902	0.00913054395215595	0.0410547923574925	0.0237395768420428	0	0.0356569798538064	0.0171405309279455	0.0184361532966147	0.012227928588897	0.0229658039179661	0.0118458148736052	0.0442314780685588	0.0651635605369477	0	0.00317793243715639	0.00550802335401902	0	0.00448843106891986	0.00104946110172426	0	0.00224522328745594	0.00454323455584203	0	0.00757510172279456	0.0143378663049113	0	0.0569668849021243	0.0490965360640359	0.0653426666759351	0.0489436332490415	0	0	0.00453459899029596	0.150021282088854	0.00268425149647021	0.00209654594056292	0.0115349123346663	0	0	0.00276980177451967	0	0.00588220465030293	0.000798913477670368	0.00218269125832151	0.016588424597316	0.0161437252799207	0.00580094472528383	0.00561170726840796	0
