"Sample_Name","Biological_Replicate","Technical_Replicate","Negative_control","Cruise_ID_short","Cruise_ID_long","Collection_Date_UTC","Collection_Date_local","Collection_Time_UTC","Collection_Time_local","Field_Sample_Name","Cast_No.","Rosette_position","Field_collection_method","Preservation","Area.within.region","Station","Depth_m","Lat","Lon","Sample_volume_ml","Personnel_responsible_for_Collecting_Sample","Field_Notes","Combined_date","Combined_date_local","Date_UTC","Date_local_check","Date_local","Lat_fix","Lat_dec","Lon_fix","Lon_dec","Cast","Bottle"
"E51.2B.DY2012",2,1,FALSE,"DY2012","DY20-12 Dyson 2020","9/11/20",NA,"6:14",NA,"DBO3-6 54mR2 52",39,2,"Niskin; 0.22 µm swinex filter","95% EtOH","Chukchi Sea","DBO3-6",54,"67˚ 53.86' N","168˚ 13.89' W",1000,"Sarah Donohoe, Penelope Adams","Filter stored in Whirlpak","9/11/20 6:14",NA,"2020/09/11 06:14:00",NA,"2020-09-10 22:14:00","67 53.86",67.8976666666667,"168 13.89",-168.2315,"39","2"
"E52.1B.DY2012",1,1,FALSE,"DY2012","DY20-12 Dyson 2020","9/11/20",NA,"11:04",NA,"DBO3-3 0mR1 53",42,7,"Niskin; 0.22 µm swinex filter","95% EtOH","Chukchi Sea","DBO3-3",0,"68˚ 11.22' N","167˚ 17.39' W",1000,"Sarah Donohoe, Penelope Adams","Filter stored in Whirlpak","9/11/20 11:04",NA,"2020/09/11 11:04:00",NA,"2020-09-11 03:04:00","68 11.22",68.187,"167 17.39",-167.289833333333,"42","7"
"E52.2B.DY2012",2,1,FALSE,"DY2012","DY20-12 Dyson 2020","9/11/20",NA,"11:04",NA,"DBO3-3 0mR2 54",42,7,"Niskin; 0.22 µm swinex filter","95% EtOH","Chukchi Sea","DBO3-3",0,"68˚ 11.22' N","167˚ 17.39' W",1000,"Sarah Donohoe, Penelope Adams","Filter stored in Whirlpak","9/11/20 11:04",NA,"2020/09/11 11:04:00",NA,"2020-09-11 03:04:00","68 11.22",68.187,"167 17.39",-167.289833333333,"42","7"
"E53.1B.DY2012",1,1,FALSE,"DY2012","DY20-12 Dyson 2020","9/11/20",NA,"11:04",NA,"DBO3-3 43mR1 55",42,2,"Niskin; 0.22 µm swinex filter","95% EtOH","Chukchi Sea","DBO3-3",43,"68˚ 11.22' N","167˚ 17.39' W",1000,"Sarah Donohoe, Penelope Adams","Filter stored in Whirlpak","9/11/20 11:04",NA,"2020/09/11 11:04:00",NA,"2020-09-11 03:04:00","68 11.22",68.187,"167 17.39",-167.289833333333,"42","2"
"E53.2B.DY2012",2,1,FALSE,"DY2012","DY20-12 Dyson 2020","9/11/20",NA,"11:04",NA,"DBO3-3 43mR2 56",42,2,"Niskin; 0.22 µm swinex filter","95% EtOH","Chukchi Sea","DBO3-3",43,"68˚ 11.22' N","167˚ 17.39' W",1000,"Sarah Donohoe, Penelope Adams","Filter stored in Whirlpak","9/11/20 11:04",NA,"2020/09/11 11:04:00",NA,"2020-09-11 03:04:00","68 11.22",68.187,"167 17.39",-167.289833333333,"42","2"
"E54.1B.DY2012",1,1,FALSE,"DY2012","DY20-12 Dyson 2020","9/11/20",NA,"13:00",NA,"DBO3-1 0mR1 57",43,7,"Niskin; 0.22 µm swinex filter","95% EtOH","Chukchi Sea","DBO3-1",0,"68˚ 18.18' N","166˚ 55.49' W",1000,"Sarah Donohoe, Penelope Adams","Filter stored in Whirlpak","9/11/20 13:00",NA,"2020/09/11 13:00:00",NA,"2020-09-11 05:00:00","68 18.18",68.303,"166 55.49",-166.924833333333,"43","7"
"E54.2B.DY2012",2,1,FALSE,"DY2012","DY20-12 Dyson 2020","9/11/20",NA,"13:00",NA,"DBO3-1 0mR2 58",43,7,"Niskin; 0.22 µm swinex filter","95% EtOH","Chukchi Sea","DBO3-1",0,"68˚ 18.18' N","166˚ 55.49' W",1000,"Sarah Donohoe, Penelope Adams","Filter stored in Whirlpak","9/11/20 13:00",NA,"2020/09/11 13:00:00",NA,"2020-09-11 05:00:00","68 18.18",68.303,"166 55.49",-166.924833333333,"43","7"
"E55.1B.DY2012",1,1,FALSE,"DY2012","DY20-12 Dyson 2020","9/11/20",NA,"13:00",NA,"DBO3-1 29mR1 59",43,1,"Niskin; 0.22 µm swinex filter","95% EtOH","Chukchi Sea","DBO3-1",29,"68˚ 18.18' N","166˚ 55.49' W",1000,"Sarah Donohoe, Penelope Adams","Filter stored in Whirlpak","9/11/20 13:00",NA,"2020/09/11 13:00:00",NA,"2020-09-11 05:00:00","68 18.18",68.303,"166 55.49",-166.924833333333,"43","1"
"E55.2B.DY2012",2,1,FALSE,"DY2012","DY20-12 Dyson 2020","9/11/20",NA,"13:00",NA,"DBO3-1 29mR2 60",43,1,"Niskin; 0.22 µm swinex filter","95% EtOH","Chukchi Sea","DBO3-1",29,"68˚ 18.18' N","166˚ 55.49' W",1000,"Sarah Donohoe, Penelope Adams","Filter stored in Whirlpak","9/11/20 13:00",NA,"2020/09/11 13:00:00",NA,"2020-09-11 05:00:00","68 18.18",68.303,"166 55.49",-166.924833333333,"43","1"
"E56.NC.DY2012",NA,1,TRUE,"DY2012","DY20-12 Dyson 2020","9/13/20",NA,"-",NA,"Control-3",NA,NA,"0.22µm swinex filter","95% EtOH",NA,NA,NA,NA,NA,1000,"Sarah Donohoe, Penelope Adams","Filter stored in Whirlpak","9/13/20 -",NA,"2020/09/13 00:00:00",NA,"2020-09-12 16:00:00",NA,NA,NA,NA,NA,NA
"E57.1B.DY2012",1,1,FALSE,"DY2012","DY20-12 Dyson 2020","9/13/20",NA,"8:32",NA,"IC10 0mR1 61",50,7,"Niskin; 0.22 µm swinex filter","95% EtOH","Chukchi Sea","IC10",0,"71˚ 42.31' N","165˚ 35.05' W",1000,"Sarah Donohoe, Penelope Adams","Filter stored in Whirlpak","9/13/20 8:32",NA,"2020/09/13 08:32:00",NA,"2020-09-13 00:32:00","71 42.31",71.7051666666667,"165 35.05",-165.584166666667,"50","7"
"E57.2B.DY2012",2,1,FALSE,"DY2012","DY20-12 Dyson 2020","9/13/20",NA,"8:32",NA,"IC10 0mR2 62",50,7,"Niskin; 0.22 µm swinex filter","95% EtOH","Chukchi Sea","IC10",0,"71˚ 42.31' N","165˚ 35.05' W",1000,"Sarah Donohoe, Penelope Adams","Filter stored in Whirlpak","9/13/20 8:32",NA,"2020/09/13 08:32:00",NA,"2020-09-13 00:32:00","71 42.31",71.7051666666667,"165 35.05",-165.584166666667,"50","7"
"E58.1B.DY2012",1,1,FALSE,"DY2012","DY20-12 Dyson 2020","9/13/20",NA,"8:32",NA,"IC10 37mR1 63",50,2,"Niskin; 0.22 µm swinex filter","95% EtOH","Chukchi Sea","IC10",37,"71˚ 42.31' N","165˚ 35.05' W",1000,"Sarah Donohoe, Penelope Adams","Filter stored in Whirlpak","9/13/20 8:32",NA,"2020/09/13 08:32:00",NA,"2020-09-13 00:32:00","71 42.31",71.7051666666667,"165 35.05",-165.584166666667,"50","2"
"E58.2B.DY2012",2,1,FALSE,"DY2012","DY20-12 Dyson 2020","9/13/20",NA,"8:32",NA,"IC10 37mR2 64",50,2,"Niskin; 0.22 µm swinex filter","95% EtOH","Chukchi Sea","IC10",37,"71˚ 42.31' N","165˚ 35.05' W",1000,"Sarah Donohoe, Penelope Adams","Filter stored in Whirlpak","9/13/20 8:32",NA,"2020/09/13 08:32:00",NA,"2020-09-13 00:32:00","71 42.31",71.7051666666667,"165 35.05",-165.584166666667,"50","2"
"E59.1B.DY2012",1,1,FALSE,"DY2012","DY20-12 Dyson 2020","9/13/20",NA,"17:03",NA,"DBO4-5 0mR1 65",52,8,"Niskin; 0.22 µm swinex filter","95% EtOH","Chukchi Sea","DBO4-5",0,"71˚ 43.446' N","161˚ 46.356' W",1000,"Sarah Donohoe, Penelope Adams","Filter stored in Whirlpak","9/13/20 17:03",NA,"2020/09/13 17:03:00",NA,"2020-09-13 09:03:00","71 43.446",71.7241,"161 46.356",-161.7726,"52","8"
"E59.2B.DY2012",2,1,FALSE,"DY2012","DY20-12 Dyson 2020","9/13/20",NA,"17:03",NA,"DBO4-5 0mR2 66",52,8,"Niskin; 0.22 µm swinex filter","95% EtOH","Chukchi Sea","DBO4-5",0,"71˚ 43.446' N","161˚ 46.356' W",1000,"Sarah Donohoe, Penelope Adams","Filter stored in Whirlpak","9/13/20 17:03",NA,"2020/09/13 17:03:00",NA,"2020-09-13 09:03:00","71 43.446",71.7241,"161 46.356",-161.7726,"52","8"
"E60.1B.DY2012",1,1,FALSE,"DY2012","DY20-12 Dyson 2020","9/13/20",NA,"17:03",NA,"DBO4-5 35mR1 67",52,2,"Niskin; 0.22 µm swinex filter","95% EtOH","Chukchi Sea","DBO4-5",35,"71˚ 43.446' N","161˚ 46.356' W",1000,"Sarah Donohoe, Penelope Adams","Filter stored in Whirlpak","9/13/20 17:03",NA,"2020/09/13 17:03:00",NA,"2020-09-13 09:03:00","71 43.446",71.7241,"161 46.356",-161.7726,"52","2"
"E60.2B.DY2012",2,1,FALSE,"DY2012","DY20-12 Dyson 2020","9/13/20",NA,"17:03",NA,"DBO4-5 35mR2 68",52,2,"Niskin; 0.22 µm swinex filter","95% EtOH","Chukchi Sea","DBO4-5",35,"71˚ 43.446' N","161˚ 46.356' W",1000,"Sarah Donohoe, Penelope Adams","Filter stored in Whirlpak","9/13/20 17:03",NA,"2020/09/13 17:03:00",NA,"2020-09-13 09:03:00","71 43.446",71.7241,"161 46.356",-161.7726,"52","2"
"E61.1B.DY2012",1,1,FALSE,"DY2012","DY20-12 Dyson 2020","9/13/20",NA,"20:11",NA,"DBO4-3 0mR1 69",54,8,"Niskin; 0.22 µm swinex filter","95% EtOH","Chukchi Sea","DBO4-3",0,"71˚ 27.294' N","161˚ 02.238' W",1000,"Sarah Donohoe, Penelope Adams","Filter stored in Whirlpak","9/13/20 20:11",NA,"2020/09/13 20:11:00",NA,"2020-09-13 12:11:00","71 27.294",71.4549,"161 02.238",-161.0373,"54","8"
"E61.2B.DY2012",2,1,FALSE,"DY2012","DY20-12 Dyson 2020","9/13/20",NA,"20:11",NA,"DBO4-3 0mR2 70",54,8,"Niskin; 0.22 µm swinex filter","95% EtOH","Chukchi Sea","DBO4-3",0,"71˚ 27.294' N","161˚ 02.238' W",1000,"Sarah Donohoe, Penelope Adams","Filter stored in Whirlpak","9/13/20 20:11",NA,"2020/09/13 20:11:00",NA,"2020-09-13 12:11:00","71 27.294",71.4549,"161 02.238",-161.0373,"54","8"
"E62.1B.DY2012",1,1,FALSE,"DY2012","DY20-12 Dyson 2020","9/13/20",NA,"20:11",NA,"DBO4-3 38R1 71",54,2,"Niskin; 0.22 µm swinex filter","95% EtOH","Chukchi Sea","DBO4-3",38,"71˚ 27.294' N","161˚ 02.238' W",1000,"Sarah Donohoe, Penelope Adams","Filter stored in Whirlpak","9/13/20 20:11",NA,"2020/09/13 20:11:00",NA,"2020-09-13 12:11:00","71 27.294",71.4549,"161 02.238",-161.0373,"54","2"
"E62.2B.DY2012",2,1,FALSE,"DY2012","DY20-12 Dyson 2020","9/13/20",NA,"20:11",NA,"DBO4-3 38R2 72",54,2,"Niskin; 0.22 µm swinex filter","95% EtOH","Chukchi Sea","DBO4-3",38,"71˚ 27.294' N","161˚ 02.238' W",1000,"Sarah Donohoe, Penelope Adams","Filter stored in Whirlpak","9/13/20 20:11",NA,"2020/09/13 20:11:00",NA,"2020-09-13 12:11:00","71 27.294",71.4549,"161 02.238",-161.0373,"54","2"
"E63.1B.DY2012",1,1,FALSE,"DY2012","DY20-12 Dyson 2020","9/13/20",NA,"23:51",NA,"DBO4-1 0mR1 73",56,8,"Niskin; 0.22 µm swinex filter","95% EtOH","Chukchi Sea","DBO4-1",0,"71˚ 11.57' N","160˚ 16.52' W",1000,"Sarah Donohoe, Penelope Adams","Filter stored in Whirlpak","9/13/20 23:51",NA,"2020/09/13 23:51:00",NA,"2020-09-13 15:51:00","71 11.57",71.1928333333333,"160 16.52",-160.275333333333,"56","8"
"E63.2B.DY2012",2,1,FALSE,"DY2012","DY20-12 Dyson 2020","9/13/20",NA,"23:51",NA,"DBO4-1 0mR2 74",56,8,"Niskin; 0.22 µm swinex filter","95% EtOH","Chukchi Sea","DBO4-1",0,"71˚ 11.57' N","160˚ 16.52' W",1000,"Sarah Donohoe, Penelope Adams","Filter stored in Whirlpak","9/13/20 23:51",NA,"2020/09/13 23:51:00",NA,"2020-09-13 15:51:00","71 11.57",71.1928333333333,"160 16.52",-160.275333333333,"56","8"
"E64.1B.DY2012",1,1,FALSE,"DY2012","DY20-12 Dyson 2020","9/13/20",NA,"23:51",NA,"DBO4-1 48mR1 75",56,2,"Niskin; 0.22 µm swinex filter","95% EtOH","Chukchi Sea","DBO4-1",48,"71˚ 11.57' N","160˚ 16.52' W",1000,"Sarah Donohoe, Penelope Adams","Filter stored in Whirlpak","9/13/20 23:51",NA,"2020/09/13 23:51:00",NA,"2020-09-13 15:51:00","71 11.57",71.1928333333333,"160 16.52",-160.275333333333,"56","2"
"E64.2B.DY2012",2,1,FALSE,"DY2012","DY20-12 Dyson 2020","9/13/20",NA,"23:51",NA,"DBO4-1 48mR2 76",56,2,"Niskin; 0.22 µm swinex filter","95% EtOH","Chukchi Sea","DBO4-1",48,"71˚ 11.57' N","160˚ 16.52' W",1000,"Sarah Donohoe, Penelope Adams","Filter stored in Whirlpak","9/13/20 23:51",NA,"2020/09/13 23:51:00",NA,"2020-09-13 15:51:00","71 11.57",71.1928333333333,"160 16.52",-160.275333333333,"56","2"
"E65.1B.DY2012",1,1,FALSE,"DY2012","DY20-12 Dyson 2020","9/14/20",NA,"11:09",NA,"DBO5-1 setC 0mR1 77",58,7,"Niskin; 0.22 µm swinex filter","95% EtOH","Chukchi Sea","DBO5-1",0,"71˚ 15.144' N","157˚ 08.464' W",1000,"Sarah Donohoe, Penelope Adams","Filter stored in Whirlpak","9/14/20 11:09",NA,"2020/09/14 11:09:00",NA,"2020-09-14 03:09:00","71 15.144",71.2524,"157 08.464",-157.141066666667,"58","7"
"E65.2B.DY2012",2,1,FALSE,"DY2012","DY20-12 Dyson 2020","9/14/20",NA,"11:09",NA,"DBO5-1 setC 0mR2 78",58,7,"Niskin; 0.22 µm swinex filter","95% EtOH","Chukchi Sea","DBO5-1",0,"71˚ 15.144' N","157˚ 08.464' W",1000,"Sarah Donohoe, Penelope Adams","Filter stored in Whirlpak","9/14/20 11:09",NA,"2020/09/14 11:09:00",NA,"2020-09-14 03:09:00","71 15.144",71.2524,"157 08.464",-157.141066666667,"58","7"
"E66.1B.DY2012",1,1,FALSE,"DY2012","DY20-12 Dyson 2020","9/14/20",NA,"11:09",NA,"DBO5-1 setC 43mR1 79",58,1,"Niskin; 0.22 µm swinex filter","95% EtOH","Chukchi Sea","DBO5-1",43,"71˚ 15.144' N","157˚ 08.464' W",1000,"Sarah Donohoe, Penelope Adams","Filter stored in Whirlpak","9/14/20 11:09",NA,"2020/09/14 11:09:00",NA,"2020-09-14 03:09:00","71 15.144",71.2524,"157 08.464",-157.141066666667,"58","1"
"E66.2B.DY2012",2,1,FALSE,"DY2012","DY20-12 Dyson 2020","9/14/20",NA,"11:09",NA,"DBO5-1 setC 43mR2 80",58,1,"Niskin; 0.22 µm swinex filter","95% EtOH","Chukchi Sea","DBO5-1",43,"71˚ 15.144' N","157˚ 08.464' W",1000,"Sarah Donohoe, Penelope Adams","Filter stored in Whirlpak","9/14/20 11:09",NA,"2020/09/14 11:09:00",NA,"2020-09-14 03:09:00","71 15.144",71.2524,"157 08.464",-157.141066666667,"58","1"
"E67.1B.DY2012",1,1,FALSE,"DY2012","DY20-12 Dyson 2020","9/14/20",NA,"13:20",NA,"DBO5-5 setA 0mR1 81",60,10,"Niskin; 0.22 µm swinex filter","95% EtOH","Chukchi Sea","DBO5-5",0,"71˚ 24.40' N","157˚ 28.51' W",1000,"Sarah Donohoe, Penelope Adams","Filter stored in Whirlpak","9/14/20 13:20",NA,"2020/09/14 13:20:00",NA,"2020-09-14 05:20:00","71 24.40",71.4066666666667,"157 28.51",-157.475166666667,"60","10"
"E67.2B.DY2012",2,1,FALSE,"DY2012","DY20-12 Dyson 2020","9/14/20",NA,"13:20",NA,"DBO5-5 setA 0mR2 82",60,10,"Niskin; 0.22 µm swinex filter","95% EtOH","Chukchi Sea","DBO5-5",0,"71˚ 24.40' N","157˚ 28.51' W",1000,"Sarah Donohoe, Penelope Adams","Filter stored in Whirlpak","9/14/20 13:20",NA,"2020/09/14 13:20:00",NA,"2020-09-14 05:20:00","71 24.40",71.4066666666667,"157 28.51",-157.475166666667,"60","10"
"E68.1B.DY2012",1,1,FALSE,"DY2012","DY20-12 Dyson 2020","9/14/20",NA,"13:20",NA,"DBO5-5 setA 122mR1 83",60,2,"Niskin; 0.22 µm swinex filter","95% EtOH","Chukchi Sea","DBO5-5",122,"71˚ 24.40' N","157˚ 28.51' W",1000,"Sarah Donohoe, Penelope Adams","Filter stored in Whirlpak","9/14/20 13:20",NA,"2020/09/14 13:20:00",NA,"2020-09-14 05:20:00","71 24.40",71.4066666666667,"157 28.51",-157.475166666667,"60","2"
"E68.2B.DY2012",2,1,FALSE,"DY2012","DY20-12 Dyson 2020","9/14/20",NA,"13:20",NA,"DBO5-5 setA 122mR2 84",60,2,"Niskin; 0.22 µm swinex filter","95% EtOH","Chukchi Sea","DBO5-5",122,"71˚ 24.40' N","157˚ 28.51' W",1000,"Sarah Donohoe, Penelope Adams","Filter stored in Whirlpak","9/14/20 13:20",NA,"2020/09/14 13:20:00",NA,"2020-09-14 05:20:00","71 24.40",71.4066666666667,"157 28.51",-157.475166666667,"60","2"
"E69.1B.DY2012",1,1,FALSE,"DY2012","DY20-12 Dyson 2020","9/14/20",NA,"16:15",NA,"DBO5-9 setB 0mR1 85",62,8,"Niskin; 0.22 µm swinex filter","95% EtOH","Chukchi Sea","DBO5-9",0,"71˚ 34.833' N","157˚ 48.023' W",1000,"Sarah Donohoe, Penelope Adams","Filter stored in Whirlpak","9/14/20 16:15",NA,"2020/09/14 16:15:00",NA,"2020-09-14 08:15:00","71 34.833",71.58055,"157 48.023",-157.800383333333,"62","8"
"E69.2B.DY2012",2,1,FALSE,"DY2012","DY20-12 Dyson 2020","9/14/20",NA,"16:15",NA,"DBO5-9 setB 0mR2 86",62,8,"Niskin; 0.22 µm swinex filter","95% EtOH","Chukchi Sea","DBO5-9",0,"71˚ 34.833' N","157˚ 48.023' W",1000,"Sarah Donohoe, Penelope Adams","Filter stored in Whirlpak","9/14/20 16:15",NA,"2020/09/14 16:15:00",NA,"2020-09-14 08:15:00","71 34.833",71.58055,"157 48.023",-157.800383333333,"62","8"
"E70.1B.DY2012",1,1,FALSE,"DY2012","DY20-12 Dyson 2020","9/14/20",NA,"16:15",NA,"DBO5-9 setB 59mR1 87",62,2,"Niskin; 0.22 µm swinex filter","95% EtOH","Chukchi Sea","DBO5-9",59,"71˚ 34.833' N","157˚ 48.023' W",1000,"Sarah Donohoe, Penelope Adams","Filter stored in Whirlpak","9/14/20 16:15",NA,"2020/09/14 16:15:00",NA,"2020-09-14 08:15:00","71 34.833",71.58055,"157 48.023",-157.800383333333,"62","2"
"E70.2B.DY2012",2,1,FALSE,"DY2012","DY20-12 Dyson 2020","9/14/20",NA,"16:15",NA,"DBO5-9 setB 59mR2 88",62,2,"Niskin; 0.22 µm swinex filter","95% EtOH","Chukchi Sea","DBO5-9",59,"71˚ 34.833' N","157˚ 48.023' W",1000,"Sarah Donohoe, Penelope Adams","Filter stored in Whirlpak","9/14/20 16:15",NA,"2020/09/14 16:15:00",NA,"2020-09-14 08:15:00","71 34.833",71.58055,"157 48.023",-157.800383333333,"62","2"
"E71.1B.DY2012",1,1,FALSE,"DY2012","DY20-12 Dyson 2020","9/18/20",NA,"8:11",NA,"BS14 0mR1 89",65,8,"Niskin; 0.22 µm swinex filter","95% EtOH","Chukchi Sea","BS14",0,"63˚ 59.96' N","167˚ 56.62' W",1000,"Sarah Donohoe, Penelope Adams","Filter stored in Whirlpak","9/18/20 8:11",NA,"2020/09/18 08:11:00",NA,"2020-09-18 00:11:00","63 59.96",63.9993333333333,"167 56.62",-167.943666666667,"65","8"
"E71.2B.DY2012",2,1,FALSE,"DY2012","DY20-12 Dyson 2020","9/18/20",NA,"8:11",NA,"BS14 0mR2 90",65,8,"Niskin; 0.22 µm swinex filter","95% EtOH","Chukchi Sea","BS14",0,"63˚ 59.96' N","167˚ 56.62' W",1000,"Sarah Donohoe, Penelope Adams","Filter stored in Whirlpak","9/18/20 8:11",NA,"2020/09/18 08:11:00",NA,"2020-09-18 00:11:00","63 59.96",63.9993333333333,"167 56.62",-167.943666666667,"65","8"
"E72.1B.DY2012",1,1,FALSE,"DY2012","DY20-12 Dyson 2020","9/18/20",NA,"8:11",NA,"BS14 32mR1 91",65,1,"Niskin; 0.22 µm swinex filter","95% EtOH","Chukchi Sea","BS14",32,"63˚ 59.96' N","167˚ 56.62' W",1000,"Sarah Donohoe, Penelope Adams","Filter stored in Whirlpak","9/18/20 8:11",NA,"2020/09/18 08:11:00",NA,"2020-09-18 00:11:00","63 59.96",63.9993333333333,"167 56.62",-167.943666666667,"65","1"
"E72.2B.DY2012",2,1,FALSE,"DY2012","DY20-12 Dyson 2020","9/18/20",NA,"8:11",NA,"BS14 32mR2 92",65,1,"Niskin; 0.22 µm swinex filter","95% EtOH","Chukchi Sea","BS14",32,"63˚ 59.96' N","167˚ 56.62' W",1000,"Sarah Donohoe, Penelope Adams","Filter stored in Whirlpak","9/18/20 8:11",NA,"2020/09/18 08:11:00",NA,"2020-09-18 00:11:00","63 59.96",63.9993333333333,"167 56.62",-167.943666666667,"65","1"
"E73.NC.DY2012",1,1,TRUE,"DY2012","DY20-12 Dyson 2020","9/18/20",NA,"",NA,"Control-4",NA,NA,"0.22µm swinex filter","95% EtOH",NA,NA,NA,NA,NA,1000,"Sarah Donohoe, Penelope Adams","Filter stored in Whirlpak","9/18/20 ",NA,"2020/09/18 00:00:00",NA,"2020-09-17 16:00:00",NA,NA,NA,NA,NA,NA
