ASV	Multi_taxID_entry	USED
ASV_24056	1577959, 2998197, 1704126, 1704123;1704128	FALSE
ASV_24061	164412;172567;1220549, 164412	FALSE
ASV_24125	314514, 1889680, 1464916;1889680, 1464911	FALSE
ASV_24212	2382032;2556859, 1474304	FALSE
ASV_24223	2935851, 2935848;2935849;2935850	FALSE
ASV_24235	2451576, 2451558;2451564;2451566	FALSE
ASV_24293	228916, 4770;334526	FALSE
ASV_243	875844, 875844;2333602	FALSE
ASV_24422	2464749, 2137134, 2137127;2137133;2137134	FALSE
ASV_24439	2514814, 2514798, 2505112;2514802;2514803;2514811	FALSE
ASV_24441	1109492;2981718	TRUE
ASV_24593	2382032;2556859, 1474304	FALSE
ASV_24628	443219;457354;708009	TRUE
ASV_24630	2451576, 2451558;2451564;2451566	FALSE
ASV_24679	1428570, 1052040, 1034652, 633638, 632150;1034652	FALSE
ASV_24688	2837038, 2553085;2555184;2555193	FALSE
ASV_24768	2380282, 2331529;2380281;2659938	FALSE
ASV_24813	1989031;1997816	TRUE
ASV_24835	136139, 2304799, 2304783, 113644;136139	FALSE
ASV_24839	1428570, 1052040, 1034652, 633638, 632150;1034652	FALSE
ASV_24859	2045229, 82932, 82932;140044, 140044	FALSE
ASV_24864	2394313, 2324751;2394979	FALSE
ASV_25002	1869246, 1869246;1869249, 1869248	FALSE
ASV_25036	1542051, 1542051;2058190;2058195;2058203	FALSE
ASV_25087	1428570, 1052040, 1034652, 633638, 632150;1034652	FALSE
ASV_25112	1428570, 1052040, 1034652, 633638, 632150;1034652	FALSE
ASV_25219	164412;172567;1220549, 164412	FALSE
ASV_25227	1049592, 1704120, 1704119;1704127, 1704127	FALSE
ASV_25272	1104144, 1129703, 710635;831534;1104144;1129703	FALSE
ASV_25273	2505125, 2505124, 2505121, 2505114;2505117	FALSE
ASV_25380	2889, 2860301, 2860299, 2860298;2860300, 2860297	FALSE
ASV_25396	2382032;2556859, 1474304	FALSE
ASV_25479	164412;172567;1220549, 164412	FALSE
ASV_25488	1642465, 2065307, 3375943, 565288, 1477121, 3073787, 3073772, 1861855, 981404, 544909;565288;747254;864826;864827	FALSE
ASV_25597	855305;1875974	TRUE
ASV_25676	2689685;2689687	TRUE
ASV_25681	2815134, 1894553;1894558	FALSE
ASV_25735	875844, 875844;2333602	FALSE
ASV_25798	140046;147705;944626	TRUE
ASV_25878	2872750;2872751, 168771	FALSE
ASV_26072	382370, 29208;29209;382370	FALSE
ASV_26089	251398, 1405371, 251398;1405371	FALSE
ASV_26094	172567, 6678;164412, 164412	FALSE
ASV_26129	2304799, 2304783, 136139, 113644;136139	FALSE
ASV_26199	833647;1099650	TRUE
ASV_26224	1344033, 1156569;1344033	FALSE
ASV_26225	1428570, 1052040, 1034652, 633638, 632150;1034652	FALSE
ASV_26257	2065307, 3297565, 3375943, 747252, 565288, 1477121, 1861855, 981404, 544909;565288;747254;864826;864827	FALSE
ASV_26267	2689685;2689687	TRUE
ASV_26301	1586438;2498059, 1586444	FALSE
ASV_2643	1104144, 1129703, 710635;831534;1104144;1129703	FALSE
ASV_26437	90936;859642;859643, 859642, 90936	FALSE
ASV_26453	1695089;1881779	TRUE
ASV_26459	1049592, 1704120, 1704119;1704127, 1704127	FALSE
ASV_26548	1109492;2981718	TRUE
ASV_26558	2109122;2109139;2109163;2109190	TRUE
ASV_26567	325909, 325909;831665	FALSE
ASV_26574	2554787;2554789	TRUE
ASV_26655	695506;833032	TRUE
ASV_26657	2242051;2242052;2242055	TRUE
ASV_26696	78482, 2761512, 78482;2761512	FALSE
ASV_26702	2115156;2115157, 2085728	FALSE
ASV_26715	1721950, 1105562;1721950;1887186;2324880;2324881;2324882;2324884;2395824;2395837;2395847	FALSE
ASV_26726	2082488, 2082479, 2082489, 2044622;2082475	FALSE
ASV_26782	1642946, 1642946;1642947	FALSE
ASV_26864	2362586;2362587;2362589;2362590	TRUE
ASV_27010	2065307, 3375943, 565288, 1477121, 1861855, 981404, 544909;565288;747254;864826;864827	FALSE
ASV_27033	880433, 1037304, 1037304;1629313	FALSE
ASV_27046	1708453, 1480357;1708453	FALSE
ASV_27099	2005530, 2005530;2579444	FALSE
ASV_27311	529825;529826	TRUE
ASV_27378	1028523, 832126;1028523	FALSE
ASV_27490	90936;859642;859643, 859642, 90936	FALSE
ASV_27502	869194, 869194;2653607;2653610, 35052	FALSE
ASV_27505	3024019;3024021;3024022, 1629194	FALSE
ASV_27538	90936, 90936;859642, 358089	FALSE
ASV_27542	1344033, 1156569;1344033	FALSE
ASV_27633	2005530, 2005530;2579444	FALSE
ASV_27679	833647;1099650	TRUE
ASV_27694	4768;112030, 4768	FALSE
ASV_2770	4768;112030, 4768	FALSE
ASV_2781	2115156;2115157, 2085728, 2985489	FALSE
ASV_27826	140046;147705;944626	TRUE
ASV_27854	1049592, 1704120, 1704119;1704127, 1704127	FALSE
ASV_27914	1202772, 443219;457354	FALSE
ASV_27978	1473685, 1473685;1763969;2334344	FALSE
ASV_27979	3297569, 443219;457354, 475626;544909	FALSE
ASV_27983	2248565;2248566, 2248564, 2248562, 2248560, 2248558, 2248557;2248563;2248567, 2248555;2248559;2248561, 2248553, 2248552;2248643, 2248550;2248642, 1037239	FALSE
ASV_28049	2333811;2333812	TRUE
ASV_28078	1894415;1894418	TRUE
