Sample	ASV	count	Kingdom	Phylum	Class	Order	Family	Genus	Species	(common name)
MP_E2139_4T_QiavacTest	ASV_1568	2	Eukaryota	Arthropoda	Collembola	Entomobryomorpha				
MP_E678_WCOA21	ASV_1569	16	Eukaryota	Nemertea	Enopla	Monostilifera				
MP_E614_WCOA21	ASV_157	36	Eukaryota	Chordata	Actinopteri	Perciformes	Cyclopteridae	Eumicrotremus	Eumicrotremus spinosus	(Atlantic spiny lumpsucker)
MP_E624_WCOA21	ASV_157	31	Eukaryota	Chordata	Actinopteri	Perciformes	Cyclopteridae	Eumicrotremus	Eumicrotremus spinosus	(Atlantic spiny lumpsucker)
MP_E754_WCOA21	ASV_157	46	Eukaryota	Chordata	Actinopteri	Perciformes	Cyclopteridae	Eumicrotremus	Eumicrotremus spinosus	(Atlantic spiny lumpsucker)
MP_E815_WCOA21	ASV_157	60	Eukaryota	Chordata	Actinopteri	Perciformes	Cyclopteridae	Eumicrotremus	Eumicrotremus spinosus	(Atlantic spiny lumpsucker)
MP_E828_WCOA21	ASV_157	8	Eukaryota	Chordata	Actinopteri	Perciformes	Cyclopteridae	Eumicrotremus	Eumicrotremus spinosus	(Atlantic spiny lumpsucker)
MP_E834_WCOA21	ASV_157	15	Eukaryota	Chordata	Actinopteri	Perciformes	Cyclopteridae	Eumicrotremus	Eumicrotremus spinosus	(Atlantic spiny lumpsucker)
MP_E902_1B_WCOA21	ASV_157	51	Eukaryota	Chordata	Actinopteri	Perciformes	Cyclopteridae	Eumicrotremus	Eumicrotremus spinosus	(Atlantic spiny lumpsucker)
MP_E972_1T_NA128	ASV_157	156	Eukaryota	Chordata	Actinopteri	Perciformes	Cyclopteridae	Eumicrotremus	Eumicrotremus spinosus	(Atlantic spiny lumpsucker)
MP_E977_2T_NA128	ASV_157	67	Eukaryota	Chordata	Actinopteri	Perciformes	Cyclopteridae	Eumicrotremus	Eumicrotremus spinosus	(Atlantic spiny lumpsucker)
MP_E978_2T_NA128	ASV_157	47	Eukaryota	Chordata	Actinopteri	Perciformes	Cyclopteridae	Eumicrotremus	Eumicrotremus spinosus	(Atlantic spiny lumpsucker)
MP_E980_1T_NA128	ASV_157	195	Eukaryota	Chordata	Actinopteri	Perciformes	Cyclopteridae	Eumicrotremus	Eumicrotremus spinosus	(Atlantic spiny lumpsucker)
MP_E985_1T_NA128	ASV_157	32	Eukaryota	Chordata	Actinopteri	Perciformes	Cyclopteridae	Eumicrotremus	Eumicrotremus spinosus	(Atlantic spiny lumpsucker)
MP_E1012_1T_NA128	ASV_157	328	Eukaryota	Chordata	Actinopteri	Perciformes	Cyclopteridae	Eumicrotremus	Eumicrotremus spinosus	(Atlantic spiny lumpsucker)
MP_E1013_1T_NA128	ASV_157	639	Eukaryota	Chordata	Actinopteri	Perciformes	Cyclopteridae	Eumicrotremus	Eumicrotremus spinosus	(Atlantic spiny lumpsucker)
MP_E1015_1T_NA128	ASV_157	783	Eukaryota	Chordata	Actinopteri	Perciformes	Cyclopteridae	Eumicrotremus	Eumicrotremus spinosus	(Atlantic spiny lumpsucker)
MP_E1021_1T_NA128	ASV_157	495	Eukaryota	Chordata	Actinopteri	Perciformes	Cyclopteridae	Eumicrotremus	Eumicrotremus spinosus	(Atlantic spiny lumpsucker)
MP_E1025_1T_NA128	ASV_157	96	Eukaryota	Chordata	Actinopteri	Perciformes	Cyclopteridae	Eumicrotremus	Eumicrotremus spinosus	(Atlantic spiny lumpsucker)
MP_E1623_1B_Chaba22	ASV_157	134	Eukaryota	Chordata	Actinopteri	Perciformes	Cyclopteridae	Eumicrotremus	Eumicrotremus spinosus	(Atlantic spiny lumpsucker)
MP_E1631_Chaba22	ASV_157	31	Eukaryota	Chordata	Actinopteri	Perciformes	Cyclopteridae	Eumicrotremus	Eumicrotremus spinosus	(Atlantic spiny lumpsucker)
MP_E2139_4T_QiavacTest	ASV_157	47	Eukaryota	Chordata	Actinopteri	Perciformes	Cyclopteridae	Eumicrotremus	Eumicrotremus spinosus	(Atlantic spiny lumpsucker)
MP_E777_WCOA21	ASV_1570	16	Eukaryota	Chordata	Actinopteri					
MP_E893_WCOA21	ASV_1571	16	Eukaryota	Nemertea	Palaeonemertea	Tubulaniformes	Tubulanidae			
MP_E973_1T_NA128	ASV_1572	16	Eukaryota	Porifera	Demospongiae	Haplosclerida				
MP_E1005_1T_NA128	ASV_1573	16	Unknown							
MP_E1011_2T_NA128	ASV_1574	16	Eukaryota	Entoprocta	Loxosomatidae__o__c	Loxosomatidae__o	Loxosomatidae	Loxosomella		
MP_E1626_1B_Chaba22	ASV_1575	6	Eukaryota	Porifera	Demospongiae	Poecilosclerida	Cladorhizidae	Lycopodina		
MP_E1631_Chaba22	ASV_1575	10	Eukaryota	Porifera	Demospongiae	Poecilosclerida	Cladorhizidae	Lycopodina		
MP_E1627_1B_Chaba22	ASV_1576	16	Eukaryota	Nemertea	Pilidiophora	Heteronemertea	Lineidae	Cerebratulus		
MP_E2090_SKQ23_12S	ASV_1577	16	Unknown							
MP_E2138_1T_QiavacTest	ASV_1578	7	Eukaryota	Arthropoda	Arachnida	Araneae	Agelenidae	Eratigena	Eratigena saeva	
MP_E2139_1T_QiavacTest	ASV_1578	2	Eukaryota	Arthropoda	Arachnida	Araneae	Agelenidae	Eratigena	Eratigena saeva	
MP_E2139_2T_QiavacTest	ASV_1578	6	Eukaryota	Arthropoda	Arachnida	Araneae	Agelenidae	Eratigena	Eratigena saeva	
MP_E2139_3T_QiavacTest	ASV_1578	1	Eukaryota	Arthropoda	Arachnida	Araneae	Agelenidae	Eratigena	Eratigena saeva	
MP_E2139_1T_QiavacTest	ASV_1579	16	Eukaryota	Arthropoda	Insecta					
MP_E973_1T_NA128	ASV_158	25	Eukaryota	Mollusca	Bivalvia	Venerida	Vesicomyidae			
MP_E977_2T_NA128	ASV_158	4	Eukaryota	Mollusca	Bivalvia	Venerida	Vesicomyidae			
MP_E985_1T_NA128	ASV_158	761	Eukaryota	Mollusca	Bivalvia	Venerida	Vesicomyidae			
MP_E991_1T_NA128	ASV_158	23	Eukaryota	Mollusca	Bivalvia	Venerida	Vesicomyidae			
MP_E1011_2T_NA128	ASV_158	34	Eukaryota	Mollusca	Bivalvia	Venerida	Vesicomyidae			
MP_E1012_1T_NA128	ASV_158	11	Eukaryota	Mollusca	Bivalvia	Venerida	Vesicomyidae			
MP_E1014_1T_NA128	ASV_158	21	Eukaryota	Mollusca	Bivalvia	Venerida	Vesicomyidae			
MP_E1015_1T_NA128	ASV_158	39	Eukaryota	Mollusca	Bivalvia	Venerida	Vesicomyidae			
MP_E1020_1T_NA128	ASV_158	63	Eukaryota	Mollusca	Bivalvia	Venerida	Vesicomyidae			
MP_E1021_1T_NA128	ASV_158	38	Eukaryota	Mollusca	Bivalvia	Venerida	Vesicomyidae			
MP_E1022_1T_NA128	ASV_158	31	Eukaryota	Mollusca	Bivalvia	Venerida	Vesicomyidae			
MP_E1024_1T_NA128	ASV_158	940	Eukaryota	Mollusca	Bivalvia	Venerida	Vesicomyidae			
MP_E1025_1T_NA128	ASV_158	1279	Eukaryota	Mollusca	Bivalvia	Venerida	Vesicomyidae			
MP_E2139_2T_QiavacTest	ASV_1580	16	Eukaryota	Arthropoda	Insecta	Diptera	Chironomidae	Cricotopus	Cricotopus sp_	
MP_E888_WCOA21	ASV_1581	15	Eukaryota	Echinodermata	Ophiuroidea	Amphilepidida	Ophiacanthidae	Ophiophthalmus		
MP_E969_1T_NA128	ASV_1582	15	Unknown							
MP_E995_1T_NA128	ASV_1583	15	Eukaryota	Bryozoa	Gymnolaemata	Cheilostomatida	Bryocryptellidae			
MP_E996_1T_NA128	ASV_1584	4	Unknown							
MP_E1625_1B_Chaba22	ASV_1584	4	Unknown							
MP_E1635_Chaba22	ASV_1584	5	Unknown							
MP_E1637_Chaba22	ASV_1584	2	Unknown							
MP_E1011_2T_NA128	ASV_1585	15	Eukaryota	Mollusca	Bivalvia	Solemyida	Solemyidae	Acharax	Acharax sp_ NY_2022	
MP_E1022_1T_NA128	ASV_1586	15	Eukaryota	Mollusca	Bivalvia	Lucinida	Thyasiridae			
MP_E1623_1B_Chaba22	ASV_1587	15	Unknown							
MP_E1632_Chaba22	ASV_1588	4	Unknown							
MP_E1637_Chaba22	ASV_1588	11	Unknown							
MP_E2097_SKQ23_12S	ASV_1589	15	Eukaryota	Chaetognatha	Sagittoidea	Aphragmophora				
MP_E977_2T_NA128	ASV_159	98	Eukaryota	Arthropoda	Insecta	Orthoptera				
MP_E980_1T_NA128	ASV_159	116	Eukaryota	Arthropoda	Insecta	Orthoptera				
MP_E1011_2T_NA128	ASV_159	2453	Eukaryota	Arthropoda	Insecta	Orthoptera				
MP_E1012_1T_NA128	ASV_159	315	Eukaryota	Arthropoda	Insecta	Orthoptera				
MP_E1015_1T_NA128	ASV_159	4	Eukaryota	Arthropoda	Insecta	Orthoptera				
MP_E1020_1T_NA128	ASV_159	276	Eukaryota	Arthropoda	Insecta	Orthoptera				
MP_E2139_1T_QiavacTest	ASV_1590	15	Eukaryota	Arthropoda	Insecta	Hemiptera				
MP_E2139_2T_QiavacTest	ASV_1591	15	Eukaryota	Arthropoda	Chilopoda	Geophilomorpha				
MP_E2140_Kotzebue23	ASV_1592	15	Unknown							
MP_E2140_Kotzebue23	ASV_1593	15	Eukaryota	Arthropoda	Insecta	Coleoptera	Staphylinidae	Anthobium	Anthobium melanocephalum	
MP_E2140_Kotzebue23	ASV_1594	15	Unknown							
MP_E815_WCOA21	ASV_1595	14	Eukaryota	Mollusca	Solenogastres	Cavibelonia	Simrothiellidae			
MP_E820_WCOA21	ASV_1596	14	Eukaryota	Arthropoda	Malacostraca	Amphipoda				
MP_E834_WCOA21	ASV_1597	14	Eukaryota	Chordata	Actinopteri					
MP_E994_2T_NA128	ASV_1598	4	Eukaryota	Porifera	Demospongiae	Agelasida				
MP_E1011_2T_NA128	ASV_1598	2	Eukaryota	Porifera	Demospongiae	Agelasida				
MP_E1012_1T_NA128	ASV_1598	8	Eukaryota	Porifera	Demospongiae	Agelasida				
MP_E1623_1B_Chaba22	ASV_1599	14	Eukaryota	Chaetognatha	Sagittoidea	Aphragmophora	Sagittidae			
MP_E614_WCOA21	ASV_16	1487	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f			
MP_E619_WCOA21	ASV_16	2058	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f			
MP_E624_WCOA21	ASV_16	8109	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f			
MP_E645_WCOA21	ASV_16	299	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f			
MP_E668_WCOA21	ASV_16	324	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f			
MP_E671_WCOA21	ASV_16	10200	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f			
MP_E678_WCOA21	ASV_16	1758	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f			
MP_E754_WCOA21	ASV_16	928	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f			
MP_E777_WCOA21	ASV_16	3196	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f			
MP_E806_1B_WCOA21	ASV_16	3463	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f			
MP_E815_WCOA21	ASV_16	2359	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f			
MP_E820_WCOA21	ASV_16	5335	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f			
MP_E828_WCOA21	ASV_16	7765	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f			
MP_E882_1B_WCOA21	ASV_16	5928	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f			
MP_E888_WCOA21	ASV_16	7595	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f			
MP_E893_WCOA21	ASV_16	636	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f			
MP_E897_WCOA21	ASV_16	8748	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f			
MP_E902_1B_WCOA21	ASV_16	3950	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f			
MP_E969_1T_NA128	ASV_16	2181	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f			
MP_E970_1T_NA128	ASV_16	4632	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f			
MP_E971_1T_NA128	ASV_16	5211	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f			
MP_E972_1T_NA128	ASV_16	5109	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f			
MP_E973_1T_NA128	ASV_16	2448	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f			
MP_E977_2T_NA128	ASV_16	5002	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f			
MP_E978_2T_NA128	ASV_16	1580	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f			
MP_E979_1T_NA128	ASV_16	1476	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f			
MP_E980_1T_NA128	ASV_16	927	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f			
MP_E985_1T_NA128	ASV_16	876	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f			
MP_E991_1T_NA128	ASV_16	552	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f			
MP_E994_2T_NA128	ASV_16	9	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f			
MP_E995_1T_NA128	ASV_16	305	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f			
MP_E996_1T_NA128	ASV_16	81	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f			
MP_E1005_1T_NA128	ASV_16	804	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f			
MP_E1011_2T_NA128	ASV_16	513	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f			
MP_E1012_1T_NA128	ASV_16	4131	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f			
MP_E1013_1T_NA128	ASV_16	2758	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f			
MP_E1014_1T_NA128	ASV_16	1547	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f			
MP_E1015_1T_NA128	ASV_16	998	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f			
MP_E1020_1T_NA128	ASV_16	1580	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f			
MP_E1021_1T_NA128	ASV_16	3452	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f			
MP_E1022_1T_NA128	ASV_16	643	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f			
MP_E1024_1T_NA128	ASV_16	648	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f			
MP_E1025_1T_NA128	ASV_16	852	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f			
MP_E1624_1B_Chaba22	ASV_16	14403	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f			
MP_E1626_1B_Chaba22	ASV_16	3442	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f			
MP_E1627_1B_Chaba22	ASV_16	10807	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f			
MP_E1631_Chaba22	ASV_16	71	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f			
MP_E1632_Chaba22	ASV_16	1383	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f			
MP_E1635_Chaba22	ASV_16	1215	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Candidatus Karelsulcia__f			
MP_E782_WCOA21	ASV_160	3254	Eukaryota	Chordata	Chondrichthyes					
MP_E1625_1B_Chaba22	ASV_1600	14	Unknown							
MP_E1632_Chaba22	ASV_1601	14	Bacteria	Bacillota						
MP_E2084_SKQ23_12S	ASV_1602	14	Eukaryota	Bryozoa	Gymnolaemata	Cheilostomatida				
MP_E2138_1T_QiavacTest	ASV_1603	4	Unknown							
MP_E2139_1T_QiavacTest	ASV_1603	5	Unknown							
MP_E2139_3T_QiavacTest	ASV_1603	2	Unknown							
MP_E2139_4T_QiavacTest	ASV_1603	3	Unknown							
MP_E2138_1T_QiavacTest	ASV_1604	2	Eukaryota	Arthropoda	Insecta	Hemiptera	Cicadellidae	Empoasca		
MP_E2139_1T_QiavacTest	ASV_1604	4	Eukaryota	Arthropoda	Insecta	Hemiptera	Cicadellidae	Empoasca		
MP_E2139_2T_QiavacTest	ASV_1604	2	Eukaryota	Arthropoda	Insecta	Hemiptera	Cicadellidae	Empoasca		
MP_E2139_3T_QiavacTest	ASV_1604	5	Eukaryota	Arthropoda	Insecta	Hemiptera	Cicadellidae	Empoasca		
MP_E2139_4T_QiavacTest	ASV_1604	1	Eukaryota	Arthropoda	Insecta	Hemiptera	Cicadellidae	Empoasca		
MP_E2138_1T_QiavacTest	ASV_1605	2	Eukaryota	Arthropoda	Collembola	Entomobryomorpha	Isotomidae			
MP_E2139_1T_QiavacTest	ASV_1605	2	Eukaryota	Arthropoda	Collembola	Entomobryomorpha	Isotomidae			
MP_E2139_2T_QiavacTest	ASV_1605	3	Eukaryota	Arthropoda	Collembola	Entomobryomorpha	Isotomidae			
MP_E2139_3T_QiavacTest	ASV_1605	2	Eukaryota	Arthropoda	Collembola	Entomobryomorpha	Isotomidae			
MP_E2139_4T_QiavacTest	ASV_1605	5	Eukaryota	Arthropoda	Collembola	Entomobryomorpha	Isotomidae			
MP_E624_WCOA21	ASV_1606	13	Unknown							
MP_E731_WCOA21	ASV_1607	13	Eukaryota	Porifera	Hexactinellida	Lyssacinosida	Rossellidae	Bathydorus	Bathydorus laniger	
MP_E790_WCOA21	ASV_1608	13	Eukaryota	Chordata	Actinopteri					
MP_E893_WCOA21	ASV_1609	13	Eukaryota	Porifera	Demospongiae					
MP_E1011_2T_NA128	ASV_161	174	Eukaryota	Arthropoda	Insecta	Dermaptera				
MP_E1012_1T_NA128	ASV_161	878	Eukaryota	Arthropoda	Insecta	Dermaptera				
MP_E1014_1T_NA128	ASV_161	101	Eukaryota	Arthropoda	Insecta	Dermaptera				
MP_E1015_1T_NA128	ASV_161	893	Eukaryota	Arthropoda	Insecta	Dermaptera				
MP_E1021_1T_NA128	ASV_161	364	Eukaryota	Arthropoda	Insecta	Dermaptera				
MP_E1022_1T_NA128	ASV_161	826	Eukaryota	Arthropoda	Insecta	Dermaptera				
MP_E897_WCOA21	ASV_1610	3	Unknown							
MP_E977_2T_NA128	ASV_1610	10	Unknown							
MP_E970_1T_NA128	ASV_1611	13	Unknown							
MP_E979_1T_NA128	ASV_1612	2	Eukaryota	Nemertea	Pilidiophora	Heteronemertea				
MP_E1012_1T_NA128	ASV_1612	6	Eukaryota	Nemertea	Pilidiophora	Heteronemertea				
MP_E1015_1T_NA128	ASV_1612	3	Eukaryota	Nemertea	Pilidiophora	Heteronemertea				
MP_E1022_1T_NA128	ASV_1612	2	Eukaryota	Nemertea	Pilidiophora	Heteronemertea				
MP_E1011_2T_NA128	ASV_1613	13	Eukaryota							
MP_E1022_1T_NA128	ASV_1614	13	Eukaryota	Arthropoda	Insecta	Hemiptera				
MP_E1625_1B_Chaba22	ASV_1615	13	Unknown							
MP_E1631_Chaba22	ASV_1616	13	Unknown							
MP_E1632_Chaba22	ASV_1617	13	Eukaryota	Porifera	Demospongiae	Haplosclerida	Niphatidae	Amphimedon	Amphimedon compressa	(erect rope sponge)
MP_E1632_Chaba22	ASV_1618	13	Eukaryota	Porifera	Demospongiae	Poecilosclerida	Coelosphaeridae	Lissodendoryx	Lissodendoryx sp_	
MP_E2097_SKQ23_12S	ASV_1619	13	Unknown							
MP_E902_1B_WCOA21	ASV_162	5	Eukaryota							
MP_E1011_2T_NA128	ASV_162	2302	Eukaryota							
MP_E1014_1T_NA128	ASV_162	257	Eukaryota							
MP_E1022_1T_NA128	ASV_162	495	Eukaryota							
MP_E2138_1T_QiavacTest	ASV_1620	13	Eukaryota	Arthropoda	Chilopoda	Lithobiomorpha	Lithobiidae	Lithobius	Lithobius forficatus	
MP_E2139_2T_QiavacTest	ASV_1621	13	Unknown							
MP_E2141_Kotzebue23	ASV_1622	13	Eukaryota	Arthropoda	Insecta	Hemiptera	Corixidae			
MP_E2141_Kotzebue23	ASV_1623	13	Eukaryota	Arthropoda	Insecta	Diptera	Chironomidae	Cladotanytarsus	Cladotanytarsus pallidus	
MP_E645_WCOA21	ASV_1624	12	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae			
MP_E697_WCOA21	ASV_1625	12	Eukaryota	Porifera	Demospongiae	Tetractinellida				
MP_E731_WCOA21	ASV_1626	12	Eukaryota	Arthropoda	Insecta	Diptera	Simuliidae	Simulium		
MP_E820_WCOA21	ASV_1627	4	Eukaryota	Picozoa						
MP_E828_WCOA21	ASV_1627	8	Eukaryota	Picozoa						
MP_E882_1B_WCOA21	ASV_1628	12	Unknown							
MP_E902_1B_WCOA21	ASV_1629	12	Unknown							
MP_E614_WCOA21	ASV_163	32	Eukaryota							
MP_E834_WCOA21	ASV_163	17	Eukaryota							
MP_E902_1B_WCOA21	ASV_163	66	Eukaryota							
MP_E971_1T_NA128	ASV_163	58	Eukaryota							
MP_E979_1T_NA128	ASV_163	162	Eukaryota							
MP_E980_1T_NA128	ASV_163	159	Eukaryota							
MP_E1013_1T_NA128	ASV_163	2100	Eukaryota							
MP_E1021_1T_NA128	ASV_163	291	Eukaryota							
MP_E1022_1T_NA128	ASV_163	78	Eukaryota							
MP_E1623_1B_Chaba22	ASV_163	95	Eukaryota							
MP_E977_2T_NA128	ASV_1630	12	Bacteria	Candidatus Woesebacteria						
MP_E1631_Chaba22	ASV_1631	12	Unknown							
MP_E1632_Chaba22	ASV_1632	12	Unknown							
MP_E1632_Chaba22	ASV_1633	12	Bacteria	Lentisphaerota						
MP_E2090_SKQ23_12S	ASV_1634	12	Eukaryota	Arthropoda	Insecta	Diptera	Chironomidae			
MP_E2139_2T_QiavacTest	ASV_1635	12	Eukaryota	Arthropoda	Collembola	Entomobryomorpha				
MP_E2139_2T_QiavacTest	ASV_1636	12	Eukaryota	Arthropoda	Insecta	Hemiptera	Aphididae			
MP_E2139_4T_QiavacTest	ASV_1637	12	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Macrotrichidae	Lathonura	Lathonura rectirostris	
MP_E2140_Kotzebue23	ASV_1638	12	Eukaryota	Arthropoda	Collembola	Poduromorpha	Neanuridae			
MP_E2140_Kotzebue23	ASV_1639	12	Eukaryota	Arthropoda	Insecta	Diptera	Chironomidae	Paratanytarsus		
MP_E790_WCOA21	ASV_164	3050	Eukaryota	Chordata	Mammalia	Artiodactyla	Balaenopteridae	Balaenoptera		
MP_E2140_Kotzebue23	ASV_1640	12	Eukaryota	Mollusca	Bivalvia	Venerida	Sphaeriidae			
MP_E2141_Kotzebue23	ASV_1641	12	Eukaryota	Arthropoda	Insecta	Diptera	Psychodidae	Psychoda		
MP_E2141_Kotzebue23	ASV_1642	12	Eukaryota	Arthropoda	Collembola	Entomobryomorpha				
MP_E2141_Kotzebue23	ASV_1643	12	Unknown							
MP_E678_WCOA21	ASV_1644	11	Eukaryota	Mollusca						
MP_E777_WCOA21	ASV_1645	4	Eukaryota	Chordata	Actinopteri					
MP_E834_WCOA21	ASV_1645	7	Eukaryota	Chordata	Actinopteri					
MP_E828_WCOA21	ASV_1646	11	Unknown							
MP_E902_1B_WCOA21	ASV_1647	11	Unknown							
MP_E969_1T_NA128	ASV_1648	11	Unknown							
MP_E969_1T_NA128	ASV_1649	11	Eukaryota	Porifera	Demospongiae	Axinellida				
MP_E1625_1B_Chaba22	ASV_165	3021	Eukaryota	Annelida	Polychaeta	Spionida	Magelonidae	Magelona	Magelona johnstoni	
MP_E979_1T_NA128	ASV_1650	11	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Neocalanus		
MP_E1020_1T_NA128	ASV_1651	11	Eukaryota	Arthropoda	Malacostraca	Amphipoda				
MP_E1624_1B_Chaba22	ASV_1652	11	Unknown							
MP_E1625_1B_Chaba22	ASV_1653	11	Unknown							
MP_E1625_1B_Chaba22	ASV_1654	11	Bacteria	Bacillota	Clostridia	Eubacteriales				
MP_E1626_1B_Chaba22	ASV_1655	11	Unknown							
MP_E2138_1T_QiavacTest	ASV_1656	4	Eukaryota	Arthropoda	Collembola	Entomobryomorpha				
MP_E2139_1T_QiavacTest	ASV_1656	3	Eukaryota	Arthropoda	Collembola	Entomobryomorpha				
MP_E2139_2T_QiavacTest	ASV_1656	4	Eukaryota	Arthropoda	Collembola	Entomobryomorpha				
MP_E2139_2T_QiavacTest	ASV_1657	11	Eukaryota	Mollusca	Bivalvia	Venerida	Sphaeriidae			
MP_E2139_3T_QiavacTest	ASV_1658	11	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Ephemeridae	Hexagenia	Hexagenia sp_ BYU IGCEP003	
MP_E2139_4T_QiavacTest	ASV_1659	11	Eukaryota	Arthropoda	Insecta	Diptera	Chironomidae			
MP_E2140_Kotzebue23	ASV_166	2535	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Ameletidae	Ameletus		
MP_E2141_Kotzebue23	ASV_166	476	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Ameletidae	Ameletus		
MP_E2141_Kotzebue23	ASV_1660	11	Eukaryota	Arthropoda	Arachnida	Sarcoptiformes				
MP_E624_WCOA21	ASV_1661	10	Unknown							
MP_E668_WCOA21	ASV_1662	10	Unknown							
MP_E786_WCOA21	ASV_1663	10	Bacteria	Bdellovibrionota	Bacteriovoracia	Bacteriovoracales				
MP_E786_WCOA21	ASV_1664	10	Eukaryota	Porifera	Hexactinellida	Lyssacinosida	Euplectellidae			
MP_E882_1B_WCOA21	ASV_1665	10	Eukaryota	Picozoa						
MP_E980_1T_NA128	ASV_1666	10	Eukaryota	Echinodermata	Ophiuroidea	Amphilepidida	Ophiuridae			
MP_E995_1T_NA128	ASV_1667	10	Bacteria	Pseudomonadota	Gammaproteobacteria	Candidatus Pseudothioglobus__f__o	Candidatus Pseudothioglobus__f			
MP_E1021_1T_NA128	ASV_1668	10	Unknown							
MP_E1623_1B_Chaba22	ASV_1669	10	Unknown							
MP_E1011_2T_NA128	ASV_167	1420	Eukaryota							
