x	Anacapa	B17	B26	B2_5	B5	B9	BS14	BS2	BS20	BS32	BS48	BS6	C19	C26	C2_5	C32	C41	C8	CB06	CC73_3_50	CC73_3_55	CC73_3_60	CC73_3_70	CC73_3_80	CC80_50_5	CC80_51	CC80_52	CC80_54	CC80_57	CC80_60	CC80_70	CC90_27_7	CC90_28	CC90_30	CC90_35	CC90_37	CC90_49	CC90_53	CC90_60	CC90_70	CCE2	CM1	CM20	CM3	CM30	CM5	CM7	CMAP_CO2_Buoy	CR0	CR1	CR13	CR2	CR24	CR3	CR30	CR40	ChaBa	GGTX1	GGTX2	GGTX4	GGTX5	HH10	HH20	HH29	HH3	HH37	JF20	JF23	JF2_5	JF35	JF54	JF9	Kalaloch	La_Goleta	ML1	ML11	ML126	ML3	ML38	ML5	ML60	ML8	ML82	NH1	NH10	NH25	NH30	NH35	NH45	PA3	PR1	PR10	PR15	PR28	PR37	PR4	QC2	QC43	QC74	SB2	SB3	SB4	SB5	SCORP	Sokul
ASV_11012	0	0.00243640970665627	0	0	0	0.000783852635704488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00415841913538149	0.00738987215001892	0	0	0	0	0	0.0342227611932977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00187689449037622	0	0	0	0	0	0	0	0	0	0	0	0.0014448639901364	0	0	0	0.00211297052517326	0
ASV_11018	0.00928033924942108	0.0158681649348818	0.00380821813473476	0.00963075755140831	0.0124061279472155	0.00536556575013048	0.0322797017812138	0.00120370258916427	0	0.0214414669394021	0.00147090548941929	0.0109612797536395	0.0155889731579634	0.0723212219393659	0.0191200417670201	0.103840828675453	0.0161380613096286	0.0213685579503474	0.0360560207147016	0.00478216023165722	0.0127503086916841	0.0040870820958557	0.000283282908975536	0	0.00101261721044211	0.00601978743326668	0.00157746123389018	0.0273267963349944	0.00739382467762924	0.0116081663450237	0	0.0291014880650574	0.0140685406693603	0.00690353460972018	0.0143678006282441	0.017741506253881	0.0013048357211827	0.00720668780628423	0.00491060120453915	0.00157091914479162	0.014942771426706	0.00359866617152984	0	0.00863211428558109	0.00468886060687253	0.00717280953431913	0.0225850190944338	0.00500393166059046	0.0133738467315453	0	0.0274104646024169	0.00049079754601227	0.0214742717908644	0.0178892952221112	0.0106169669416876	0.0174105915758347	0.0273151703076087	0.0405849835560842	0.0121184841507539	0.00872390350667538	0.00566884106188216	0.00311924888486852	0.0137392475487172	0.00643575188889318	0.00190447895360308	0.0393686696968612	0.0221392731285451	0.0332565458615879	0.00174750146592058	0.00753650494583137	0.0127417751841187	0.0880614284991565	0.0991542145498894	0.0214347715629068	0.0115456573220075	0.0361589117009088	0	0.0460376895218219	0.0537207015066737	0	0.000526834305342627	0.0176586204778576	0.00261999580800671	0.00726414376665201	0.00130802638664994	0.0154539294587558	0.00829143974305265	0.0102781549364714	0.0179346461494315	0.00452765263848958	0.00454097091307594	0.00962201517071059	0.0115284867389872	0.00724299441484653	0.0352485019386676	0.00139507618539445	0.0130355928360916	0.00193174500965873	0.00359053534882051	0.00856554065798493	0.00428993527560153	0.00292087973487702	0.00539752793220705	0.0173176205459311	0.0558005173963285
ASV_11023	0.0042857632658659	0	0	0	0	0	0.000183942551062452	0.00120370258916427	0	0	0	0.000743276138234496	0.00108760277846256	0.000321427653063848	0.000413626511804901	0.00256397107840624	0.000210174991698088	0	0	0	0.00201320663552907	0	0	0	0	0.00105717747521685	0	0.00482237582382254	0	0.00217653118969195	0	0.00136813878399825	0.00566522761022772	0.00613647520864016	0.0093620449941955	0.017741506253881	0	0.00180167195157106	0	0	0.00347199060760877	0	0	0	0	0	0	0	0	0	0	0	0.00140567894292943	0	0.000694211359631528	0	0.000867281531386928	0	0	0	0	0	0.000425258663582124	0	0	0.000397663330271326	0	0	0	0	0	0	0	0.0231826588922689	0	0.000357753593634848	0	0.00306917930145479	0.00157977883096367	0	0	0	0	0	0	0.00118876380451968	0	0	0	0	0	0	0	0	0	0	0.00113352981183405	0	0	0.00634110532218765	0	0	0.00344749995695077	0.00355842424582883	0.00141024839718045
ASV_11034	0	0	0	0	0	0	0.000866602191463622	0	0	0	0	0.00218205603428045	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000632591093117409	0	0	0	0	0	0	0.00762924453681097	0	0.00128753154452284	0	0	0	0	0	0	0	0	0	0	0.003550474432146	0	0	0	0	0	0	0	0	0.00112004032145157	0	0	0	0	0	0	0	0.00229740637103103	0.00384211403342063	0	0	0	0	0	0	0	0	0	0	0.00126147946311434	0	0	0	0	0.00475074428327105	0	0	0	0	0.000616103086368411	0	0	0	0	0.00905530527697915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_11041	0.0182610107131263	0.00791833154663288	0.00196193839513439	0	0	0.00156770527140898	0	0	0	0.00367001096415776	0.000614129900756608	0	0.00125931896030627	0.00490132008887727	0	0	0.00299898891230956	0.00236598497671382	0	0	0.00241542004154522	0.00380329365230289	0	0	0	0.015491328476101	0.00636717368234878	0	0.00279442010194045	0.0312338016188413	0	0	0.00447104521775283	0.0399208236996623	0.0173841197609391	0	0.00568813833552432	0	0.00522964686809523	0	0.00284339457567804	0	0.0084949738071641	0.00140831185657752	0.0160760935092772	0.001775237216073	0.00121879875195008	0	0	0	0.000353718107891097	0	0.000136215656627573	0	0.00207419698945123	0.000597093349574272	0	0.013393048472121	0.00677874186550976	0	0.00198494091492543	0	0.00368311059502269	0.00252448696667039	0.00332975843532812	0	0.00155608116519358	0.00749088608859221	0.00358245472497544	0.0140218366736464	0.00135565647664882	0	0	0	0.00251115783464868	0.00414593698175788	0	0	0.00374628776939215	0.0380059542661684	0	0.00887468938587149	0	0.00304370370150986	0	0.00116162906860581	0.0106236056517582	0.00587482701898222	0	0	0	0.000447763867246969	0.0159540409329331	0.00709421112372304	0.00462626396140374	0.00159898174444077	0.00147974962636322	0.0201009323411171	0	0.00225008036001286	0.00134210173131123	0	0.00433097295307391	0.00511561285041948	0
ASV_11044	0.0176339057454086	0	0.00196193839513439	0	0.000383617977872915	0.00322429831207983	0.000198625511460692	0	0.00399888031351222	0.00440798151480713	0.00196120731922572	0.000689655172413793	0.000349196150461637	0.0032001628523071	0	0.0101625959611634	0	0.000643395067090021	0.00676829522262485	0.000534933855428776	0.00067106887850969	0.00136236069861857	0	0	0	0.000539420877745652	0	0	0	0.00290204158625593	0	0	0.0017984378178542	0	0.0043812398397108	0	0	0	0	0	0.000218722659667542	0.00577746541114266	0	0.00542465033462085	0	0.00621333025625549	0.00273313654750191	0	0	0	0.000708678148483305	0.0417785246916322	0.000272431313255146	0.00134236961084416	0.000445871232388086	0	0.000166971389452417	0	0	0	0	0	0.00139938849435042	0	0	0.000795326660542651	0.00264279829040416	0	0.00167340211016006	0.000467394555788214	0	0.00291489628687317	0	0	0	0.000327278677794142	0	0	0	0	0	0.00341334207148904	0	0	0.0022250798238213	0.00507897810960435	0	0.00123856065893812	0.0155433599961739	0.00679147895773436	0	0	0.000207354877505106	0	0	0.000943483413689783	0	0.00384911470361817	0	0.0031273131265097	0	0	0	0	0.000602538153502412
ASV_11052	0	0	0	0	0.00153447191149166	0	0.000751202484722051	0.000913841164997755	0	0	0	0.00176141664603834	0	0	0.000413626511804901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00206335022026255	0	0.00281662371315504	0	0	0	0	0	0	0	0	0	0	0	0	0.00318259966434991	0	0	0	0	0	0	0	0	0	0.00103738744346238	0.0129781642386684	0.000886100625587042	0	0	0.00291625960543008	0.018839300764479	0	0	0	0	0	0	0	0	0	0	0	0.00276310291444841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0215095007699293
ASV_11054	0	0.00176312943720908	0	0.0185695891038922	0.00228694785349031	0.000975557409114633	0.00862056277882069	0.00682098133859753	0.000999720078378054	0	0	0.0109904386150291	0	0	0.0117262992530734	0	0	0.00530891395465606	0	0.0139082802411482	0.00402641327105814	0	0.000923190546528803	0.00269331250504996	0.00101261721044211	0.000583361516164547	0.00157746123389018	0	0	0.00145102079312797	0	0.00467967616640928	0.00146776437916475	0	0	0	0	0	0	0	0.000686964167949	0	0	0.00222761718138706	0	0.00165526373868903	0.0207568209665087	0	0	0	0	0.00294478527607362	0.00013624906328769	0.00556424935186963	0.000560020160725786	0	0.0003786015234672	0	0	0	0	0.000693166418859672	0.000657701464920396	0.000965362783333977	0.000761791581441234	0	0.00650952332754066	0.0340676811265047	0.0055541062584301	0	0	0.00538918183928631	0.0585009865844348	0.000528404377301862	0.20979774170858	0.174223917662634	0	0.0358070918503059	0.0792433655195049	0	0	0.281002395430256	0.00785998742402012	0.00504270725172397	0.00252772837140298	0	0	0	0	0	0	0	0.000431678278812367	0.00402388578602585	0.00536390246892768	0.000268348676168893	0.00113352981183405	0	0	0.00260642919200695	0	0.000713979722975867	0	0.00215676240727519	0.023644004640847
ASV_11058	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000682118934257377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000434066713160035	0	0	0	0.00363085605211834	0.00249696202953074	0	0	0	0	0	0	0	0	0	0	0.00306514453859358	0	0	0	0	0	0	0.0014511366027441	0	0.00282862041654699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_11064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000578241913286843	0	0	0	0	0	0	0	0	0	0.00303785163132633	0.00237345186208087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00134287966152838	0	0	0	0.000661646971641811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000716229766509096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000202358692924731
ASV_11065	0.0143059089419524	0	0.000476027266841845	0.0690237150943468	0.0406723634796537	0.00965972170444125	0.0106019001525856	0.00642113859226748	0.00399888031351222	0.000558090215283301	0	0.0107337044074522	0	0.00245066004443864	0.00276977683109361	0	0	0.00333587188979757	0.0135944077135937	0.000534933855428776	0.00201320663552907	0.0170295087327321	0.00979149796651214	0.00538662501009992	0	0.000997651878329106	0	0	0	0.00145102079312797	0.00117780081032696	0.0202085859690688	0.0142984221617713	0.0199435444280805	0.000437456801140887	0	0.00126403074122763	0	0.000997181300856246	0	0	0.0277850291526014	0.00212374345179102	0.0473951342619439	0.00870788398419184	0.0126425510636005	0.0124096418022021	0.00285938952033741	0.00655667541693818	0	0.000794202485978938	0	0.00135578340386177	0.00698400892972987	0	0.000199031116524757	0.00523726346622879	0.00139948219158911	0	0.00694939489818318	0	0.00658508097916688	0.000279064186158137	0.00257430075555727	7.43710649275268	0.000795326660542651	0.00249662367921659	0	0.00652225576563528	0.000942063118228921	0	0.000829104898351739	0.00297462643649668	0.00170094062016295	0.00123787727995434	0	0	0	0	0	0.00210733722137051	0.0129706998716583	0	0.156973732555781	0.00679435116749768	0.00158501840602624	0	0.00174068948710584	0	0	0.0112257710029547	0.00697683560208205	0.00112739063226362	0	0	0.00213450800541851	0.00113352981183405	0	0.0011968451162735	0	0.000536241909450191	0.00285591889190347	0.000599725325800783	0.00947657048331447	0.00290997570595398
ASV_11068	0	0	0.000952054533683689	0	0	0	0.00256200245981541	0.00080246839277618	0	0.00214414669394021	0	0.000305995679341008	0.000725068518975043	0.00835711897966006	0.000289120956643421	0.00833290600482027	0	0	0.0096523931902366	0	0.00067106887850969	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00153109880399311	0	0	0	0	0	0	0.000694129916825883	0	0	0	0	0	0	0.0026222630129802	0	0	0	0.00268791780874717	0.00650156560768868	0	0	0.0023632477079718	0.000699741095794556	0	0	0.000661646971641811	0.0038124153037282	0.0098202384283278	0.00128715037777864	0.00114268737216185	0	0	0.00243340579475033	0	0	0	0.00207276224587935	0.00198308429099779	0	0	0.00418144530327791	0	0	0.00236753050436278	0	0	0.00153553221546588	0	0	0.00197697009563144	0	0.00174556626169529	0	0.00239128615325753	0	0	0	0.000575571038416489	0	0	0	0.00113352981183405	0	0	0.00145927882440498	0	0	0	0	0.0034356556644606
ASV_11071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000496941326137623	0	0	0	0	0	0.000583131181190521	0	0	0.00392341058128152	0	0	0	0	0	0	0	0	0	0	0.00189604611184144	0	0.00326852929255952	0	0	0.000893595156714251	0	0	0	0.00331052747737806	0.00609399375975039	0	0	0	0.000176859053945549	0	0	0	0.00209421622602653	0	0	0	0	0	0	0	0.000578755617546713	0	0	0	0	0	0	0	0.000677828238324409	0	0	0	0	0	0	0	0	0.00475074428327105	0	0	0	0	0	0	0	0	0.00119564307662876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_11077	0	0.00235083924961211	0.00261591786017919	0.00111068114000023	0	0	0.00279532849469112	0	0	0	0	0.000371638069117248	0	0	0.00244054602812973	0	0	0	0	0.00452420449404313	0.0096616801661809	0.00380329365230289	0.000923190546528803	0	0.014157287463722	0	0	0	0	0.00821843335116509	0	0.00038997301386744	0.0015392548467287	0	0.00109364200285222	0	0.00316007685306907	0.00180167195157106	0.00363870094169585	0	0.000218722659667542	0.000173532479206471	0.00212374345179102	0	0.00200173211640875	0.00055175457956301	0.00121879875195008	0	0.00839287025671692	0	0	0	0.00165749426429565	0.00148322569223748	0.000445871232388086	0	0.000185024830332231	0	0	0	0.000661646971641811	0.000871448303508015	0.00191939703028419	0.000577787535967274	0	0	0.00109442717681565	0	0.000418350527540015	0.00373915644630571	0	0.00301739224892279	0	0.00537629790667639	0	0.00213388542496628	0	0	0.00102171484619786	0	0	0	0	0	0.000203638200082677	0	0.000907103527725619	0	0	0	0.032113189563227	0.0339956534897087	0	0	0	0.0150723671103039	0	0	0	0	0	0	0.00583535326330909	0	0
ASV_11083	0.00187911466831455	0.0425943846379627	0.0248512196717023	0	0.00168472693945765	0.016729372812198	0.000346640876585449	0.00251016617300065	0.00299916023513416	0.00705822110964579	0.00491303920605286	0.000754933490359499	0.00227411429336614	0.00718771410395215	0.000599833246357513	0.0469279029432162	0.0166240036213761	0	0	0.0113642127208155	0.0139562357079165	0.0155915592006153	0.000639132824583605	0	0	0.0152122915243413	0.00353731871241599	0.00642983443176338	0.00614772422426898	0.0154065491760145	0.00117780081032696	0.00829177639787642	0.00472713254725864	0.00332673530830519	0.00838558492863016	0	0.0318251959204436	0.0162150475641395	0.0114190713913594	0.00157091914479162	0.00682353656876796	0.0230734490261664	0.176270706498655	0.0209377824583259	0.027463326411682	0.0284997125308735	0.0061495572318793	0	0.0026222630129802	0	0.00309745553952089	0	0.0022315122113064	0.00505927877145062	0.00151307053482023	0.00427030906555161	0.00582617609511926	0.00230690691244908	0.00209810453176991	0	0	0.0127463760003331	0.00846280066775535	0.00606803868214975	0	0.0119083591418094	0	0.00832320676510246	0.00443590603945135	0.0172935985641639	0.014912221243137	0.00649742756787429	0	0.0072164393696963	0.00123787727995434	0.0129098962912704	0	0.0163339694984612	0.0191399823078141	0.0126686514220561	0.000683964119242305	0.00204800524289342	0.00261999580800671	0.00994554126639563	0.00168926192513791	0.0247280803855181	0.0166392669336595	0.0271141852812878	0.00956514461303012	0.0543318316618749	0.00263760561264125	0.00648935514842178	0.0228597505421143	0.0055342512396872	0.0335716272296867	0.00426390431213119	0	0	0	0.01681782196203	0.00223683621885206	0.00178494930743967	0.00360914412756159	0.00834555439753783	0
ASV_11085	0.00696711446539004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00204354104792785	0	0	0	0	0.000788730616945089	0	0	0	0	0	0.00123217795302186	0	0	0	0	0.0774718939175555	0.00207296799733228	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000820325317583087	0	0.00094255148687497	0.0018308311973636	0	0	0	0	0	0	0	0	0	0.00318130664217061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0101911405018571	0.239128615325753	0	0	0	0	0	0	0	0	0	0	0.00692375969872192	0	0	0.00554101459883111	0.00446121526599064	0
ASV_11092	0.0236737614214883	0.0644139347670128	0.0527055111043031	0	0.00185169355742789	0.00400815094778432	0.00843288573236214	0.0171302333629067	0.0339904826648538	0.00520251820042777	0	0.0283739425556881	0.00835187324730515	0.00784205585406873	0.00936203367070126	0.00736690459040011	0.00413189909229049	0.019431961385676	0.00104127618809613	0.0659068220937478	0.00939496429913566	0.0121666501397162	0.00300436077381892	0	0.0496182433116633	0.131115127677629	0.0959573965162413	0.143063816106735	0.0767674442347601	0.0201923682518908	0.02708941863752	0.0341388048907121	0.0528378570712202	0.0267346976075588	0.129326689242628	0.294509003814424	0.00252806148245525	0	0.0104035020786638	0.00471275743437485	0.0799365526053041	0.047044593985417	0.0231838705144173	0.068077419692356	0.0407433774189827	0.048794967038329	0.0228066733771351	0	0.0246504937833991	0.00165903510518283	0.00587782838433827	0	0	0.0135276550405738	0.0185279551165666	0.000516299577666945	0.038265915153684	0.0217569158692131	0.0147899822520213	0	0	0.071503237473109	0.00160695732948981	0.0141475843202439	0.00719790384335165	0.0622066426150727	0.0251468804778878	0.0739192361653941	0.0733101598942217	0.0329722091380122	0	0.018645447461453	0.0317293486559646	0.0105227840142309	0.00209066468027724	0.0100752270774548	0	0.0025790478155465	0.00374628776939215	0.0364223728384113	0	0.00273067365719123	0.0510899182561308	0.00804481822601231	0.012316265138721	0.00800294007108779	0.0269639077675177	0.023423130348211	0.0119564307662876	0.0181106105539583	0.00408764120638026	0.0153266084220873	0.0683330816760418	0.0320753659506663	0.0941746854409772	0.0101243752919029	0.00113352981183405	0.00598751176118382	0.00837791581391452	0.0531340222354263	0.00670751474118466	0.0511246237515574	0.0150505754958177	0.0279939586042776	0.0566736640252874
ASV_11093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0147139682023403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1110	0	0	0	0	0	0	0.000818719195690262	0.00320987357110472	0.00599832047026832	0.00257297603272826	0.00196120731922572	0.00748010320890396	0	0	0.00618059995124441	0	0	0.00562581717575236	0.00422292202072851	0	0	0	0.00479349618437704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00234458527234849	0	0	0	0.00386228205694107	0.00182819812792512	0.00714847380084352	0.0873268549084741	0.0291601160176472	0.0885104280724998	0.0056436786490113	0.000180890705835534	0.158116517788655	0.000280010080362893	0	0	0	0.00692484808614511	0.0136676862493182	0.0153972475594687	0.00173291604714918	0	0	0.632203010202012	0.00198831665135663	0.00510732682513972	0.00324454105966711	0.00265830187676113	0.00471031559114461	0	0.0161675455178589	0	0	0	0	0	0	0	0	0	0	0	0.0179566037899022	0.000407276400165354	0	0	0.00141543618081348	0.00119564307662876	0	0.00725327530713088	0.00320733839023686	0.00341809424827775	0.00160955431441034	0	0.00587497927460379	0.0102017683065065	0	0	0	0	0	0.00119945065160157	0	0.00167301332386673
ASV_11103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00218290622681961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000607421783056273	0.00630596544330937	0	0	0	0	0	0	0.00268420346262247	0	0	0	0
ASV_11104	0	0	0	0	0	0	0	0.00080246839277618	0	0	0	0	0	0	0.0169102251052803	0	0.000189033058101201	0.00122657246590129	0	0	0	0	0	0	0.0052158427497923	0.00148176385731629	0	0	0.00221814740328877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00641818663759743	0.0121238103095541	0	0	0.000795910611279247	0	0	0.0026246030287919	0.00198494091492543	0	0	0.00353966353889125	0	0.00278364331189928	0	0.00162227052983355	0	0.00282618935468676	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000358114883254548	0.002267286912991	0.00435880061657216	0.00654587348135735	0	0	0	0.00135998912008704	0	0.000431678278812367	0.00160955431441034	0	0	0	0	0	0	0	0	0	0	0
ASV_11105	0.0322478728817613	0.00426371698664847	0.0013079589300896	0	0	0.000537383052013306	0	0	0	0.0022323608611332	0.0156896585538057	0	0	0	0	0	0.0189233043378846	0	0	0.00267466927714388	0.043477560747814	0.0145792923338278	0	0	0	0.0235757989958285	0.0466926070038911	0	0.00614772422426898	0.050505721766637	0	0.00966638165279908	0.0157956662175874	0.193515400293917	0.046601759696219	0.017741506253881	0	0.0378351109829922	0.00881344036208262	0	0.0477694982932237	0.00343431972563498	0.0148662041625372	0	0.000669837229553219	0	0	0	0	0	0.000486170869613834	0	0.00183566004379286	0	0.0154040064793144	0.0553468790917277	0.00914396884225144	0	0	0.017373487245458	0.0277011656294978	0	0	0.000643575188889318	0	0.00516962329352723	0	0	0	0	0	0	0	0.0184439279268848	0.00421600371051159	0.00630016790967941	0	0.0010230597671516	0.0111830435194689	0.0823462342433648	0	0.0392506035218988	0	0	0	0.0165070195837062	0.00045355176386281	0.00668192265734064	0	0	0.00428617918435833	0.0101565715690834	0.010335716631054	0.0441417581031656	0.00737522029756644	0.00583791738323349	0	0	0	0.0288453449329923	0.0109974500167862	0	0.0544120813568209	0.0581917240455383	0
ASV_11106	0.011868038827734	0.32273636735581	0.110197874700478	0.00377170771010401	0.0349247377186733	0.633955704585531	0.0128786653120567	0.00641252681471802	0.0629823649378174	0.105781693121115	0.0566137580325695	0.0137320044955434	0.0967853882676546	0.0607212816930309	0.00299916623178756	0.0376530679064894	0.0699802349599237	0.0100201750188565	0.162422162296395	0.0700897127025881	0.0661669634999658	0.0297544523143339	0.011501951186414	0.0201998437878747	0.00303785163132633	0.0198403347999907	0.0124332179945238	0.00160745860794085	0.0124063921828585	0.0199424958332494	0.0129558089135965	0.0110280539658729	0.0128585926212723	0.00665347061661039	0.0106279963074306	0	0.0110502986500979	0.0216200634188527	0.0267626610039107	0.0219928680270826	0.0147601966230028	0.0581674707575236	0.19379126114163	0.0815461830394444	0.0636345368075558	0.0476072604663286	0.0650774842079285	0.119048878546514	0.0013111315064901	0	0.0524232005659129	0	0.0314480261541733	0.00129015610888918	0.0254178725614372	0.00103259915533389	0.0196951336417283	0.0786660152903671	0.0430309437881397	0.0395339734544034	0.0276114820236443	0.205404611147103	0.13769439029757	0.402374633063887	0.610660730072828	0.0941880667534749	0.0151039199063889	0.163967173272518	0.0766696927699451	0.149120685316398	0.0454144919677354	0.122850924071262	0.00396616858199558	0.0302129468172568	0.0288512573741284	0.0191818064961616	0.0328691079080639	0.0498965778765301	0.0350730410680012	0.0380059542661684	0.0150700095421466	0.0140788567531318	0.0248899601760637	0.22602974995677	0.180770885570924	0.213674078111533	0.291586240910942	0.2215509756461	0.00358692922988629	0.00452765263848958	0.0282763240884114	0.0729694034862787	0.0662943605459006	0.107245005900999	0.154843001587457	0.0432335558360255	0.0923919385830169	0.203411873779441	0.113700286045983	0.0115934122734314	0.0288402507075251	0.00400709954417382	0.0122745715207231	0.0190277815313345	0.0104496486341646
ASV_11107	0.00217946594366516	0.0749195984796803	0.0381132253857031	0.000393364723838296	0.00725922155209102	0.0600738081247496	0.0108250321312395	0	0.00499860039189027	0.0332063678093564	0.0190380269234549	0.0042779564453705	0.037974583294398	0.180854992047546	0	0.000818544954488901	0.00757545249901448	0	0.0765337998250656	0.0112178363598121	0.0185182203185134	0.020378828960133	0.0342406439153143	0.0242398125454497	0.00354416023654738	0.0571523718612322	0.00282985496993279	0	0.0257086649378521	0.0172782732359548	0.00117780081032696	0	0.00527275348197787	0.00582178678953409	0.00982863369752742	0	0.00189604611184144	0	0.00850371699835088	0	0.0216292979250776	0.0698383459801486	0.0205282046967745	0.118424887755335	0.0233898460286063	0.067710680826373	0.0444867540519922	0	0	0	0.0249124155548778	0	0.0605583194843183	0	0.025380571217736	0	0.000376233339917417	0.00267860969442421	0.00862748964701242	0	0	0.0687283255781322	0.0678547837162682	0.0378416991116495	0.000338894593614548	0.033394763206392	0.0945652285708792	0.119854177417475	0.0446001103063347	0.0102899542339932	0	0.043651282595967	0	0	0.000817384125582897	0.0114317512670345	0.0170432411375146	0.0584584171523873	0.0163474375391657	0.00475074428327105	0	0.0423254416864641	0	0	0.0106716062736852	0.0655705950363456	0.142900992228732	0.0626043430071177	0	0.178842279220338	0	0.00143008413286675	0.0671363973216355	0.182872997855972	0.0555151675368449	0.00134078400521394	0	0.0530322470276281	0	0.0240879498321417	0.0720771980995706	0.0123669982128179	0.0375350989266405	0.0108183266174208	0.000761266747868453
ASV_11112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0113092174021558	0.000522093851007876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00217254339655435	0	0	0	0.000408543460853366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_11113	0.000857152653173179	0	0.000476027266841845	0.00935050382734264	0.023705410604702	0.0604498765292146	0.00779105689516911	0.00601851294582135	0.00699804054864638	0.0948311279356207	0.0210829786816764	0.0207719516053379	0.039864410847048	0.00423745493202455	0.0119846104171835	0.00640992769601559	0.00238851625142041	0.00866377084287441	0.0311471876392415	0.0189291039780188	0.015836797611739	0.00633882275383816	0.000958699236875407	0	0.00303785163132633	0.00679030195172993	0.00788730616945089	0.0112522102555859	0.0103513545486809	0	0.0082446056722887	0.0198315458970502	0.0109593561739519	0.00536941580756014	0	0	0	0	0.0011415351364515	0	0.0118791972405782	0.000536370199674941	0.000884783493479146	0.00270892591087634	0	0	0.00387805053855155	0.205425081884796	0.0138984011225901	0	0.0214426137165994	0	0.0172044093755294	0.0213563087670981	0.0031112660607361	0	0.00967084152459582	0.0804702260163739	0.0458771185707114	0.0220037024297902	0.0599255691629059	0.00813369794718245	0.0238504615902292	0.0124953723203091	0.00297239723493972	0.018292513192481	0.00802579929664814	0.000811135264916777	0.0685317015940019	0.00659444182760245	0.0038225325552356	0.0181531404088334	0.00694079501849226	0.00863897830414534	0.00706612674255166	0.00842684518861952	0	0.00306917930145479	0.0177910863929428	0.0174193957053272	0.000526834305342627	0.00076776610773294	0.0104799832320268	0.00507180613788427	0.00722573831405712	0.0121834812942418	0.00829143974305265	0.00424630854244044	0.0442387938352643	0	0.0348731552031852	0.0399399708375927	0.0689409462759381	0.0643821725764136	0.0766271781275383	0.0674625274074184	0.120720924960326	0	0.128062427441265	0.00993810801132754	0.00321745145670115	0.00178494930743967	0.00104859865374764	0.015631369183292	0.00534463966103039
