x	E446.WCOA21	E449.WCOA21	E475.WCOA21	E486.WCOA21	E492.WCOA21	E573.WCOA21	E598.WCOA21
ASV_41	0.198732403523182	0.324891261718158	0.144073457173229	0	0	0	0
ASV_42	0.245486759941167	0.300118509277779	0	0	0	0	0
ASV_43	0	0	0	0.00390221060230621	0	0.431704607191979	0
ASV_44	0	0	0	0	0	0	2.21653185925836
ASV_45	0	0	0	0	0	0	1.68913283709681
ASV_46	0	0.00255331317918131	0	0	1.85318929883062	0.21623627807648	0
ASV_47	0.118384241124963	0.0091165227118452	0	0.93624738338549	0	0	0
ASV_48	0	0	0	0	0	0.28047760685815	0
ASV_49	0.0209919135498239	0.00136774267610278	0	0.474189017434338	0	0.209768239192768	0
ASV_50	0.186741166073659	0.00213259779168338	0	0.377144311705836	0.275747492423949	0.0177512327927025	0.120386185989163
ASV_51	0.04258957325182	0.0495924704922118	0.470347025063273	0.160027639365927	0	0	0
ASV_52	0.118555972551544	0.180437209144747	0	0	0	0	0
ASV_53	0	0	0	0	0	0.259034339506499	0
ASV_54	0.372458164861435	0	0	0	0	0	0
ASV_55	0	0.0563661115974941	0	0	0	0.000946996600282205	0.783970309209566
ASV_56	0.305085777816151	0.0163169445717948	0.00235468262133305	0	0	0.0225420315272816	0
ASV_57	0.129226339503525	0.00779474896470655	0.000629741428169594	0.0787836879473774	0.0887464042224255	0.0702946165335663	0.252452858194453
ASV_58	0.304372176771404	0	0	0	0	0	0
ASV_59	0.165350477161978	0.0117679612628875	0.00223603024803227	0.00698109071693088	0	0.0235670977361648	0.382442338637446
ASV_60	0	0	0	0	0	0	0.834010967244219
ASV_61	0.00638884325429422	0	0	0.03565465747778	0	0.289858518971262	0
ASV_62	0.0150042501559456	0.203267691648219	0.018641211363918	0.000325184216858851	0	0.000949989018966453	0
ASV_63	0.223814930599686	0.00698305183447175	0	0.0144642966784676	0.00691488544339782	0.0198430943256218	0.135830941274176
ASV_64	0.071071415329776	0	0	0	0	0.0426715175329156	0.237604769534273
ASV_65	0.0255220149075788	0.0310507396548058	0	0	0	0.0072598374844838	0.510866603513329
ASV_66	0.167558067254653	0.0460613196556599	0	0.0225484533440181	0	0.00592728072967451	0
ASV_67	0	0	0	0	0	0	0.576347337356447
ASV_68	0	0	0	0	0	0.164055301846733	0
ASV_70	0.0122436129152625	0.000369588758588319	0	0	0	0.178518501540005	0
ASV_71	0.174309298706718	0	0	0	0	0.0456694450885566	0.0631883845956457
ASV_72	0.109671034722901	0	0	0	0	0.0286908976501445	0.064571970177294
ASV_73	0	0	0	0	0	0.245185633604897	0
ASV_74	0.146279267134728	0	0	0	0	0.0250453637914558	0
ASV_75	0	0	0	0	0	0.183695038594941	0
ASV_76	0.0125587588612911	0.00698615854847786	0.000419827618779729	0	0	0.123697581204612	0
ASV_77	0.190656081220671	0	0	0	0	0	0
ASV_78	0.0299288315706418	0	0	0	0	0.106834169955594	0
ASV_79	0	0	0	0	1.00218191152563	0	0
ASV_80	0.00854929014720482	0.00945352162681802	0.34905833609926	0	0	0.000486238242151507	0
ASV_81	0	0	0.385724619069645	0	0	0	0
ASV_82	0	0	0	0	0	0.170587499776718	0
ASV_84	0.0129025768419794	0	0	0.0470312410719036	0.462104922290429	0.0526432977664132	0.00443068326348491
ASV_85	0.0476052735402888	0	0	0	0	0.0549627975384421	0.0546905521390761
ASV_86	0.0230692657822377	0.000170220878612087	0	0	0.367395396594507	0	0.0926062397925676
ASV_87	0.116520714844297	0	0	0	0	0.0250153549536504	0
ASV_88	0.0847199183559369	0.0534139115583138	0	0	0	0.0125037388067873	0.047273273554281
ASV_89	0.0542090608783617	0	0	0	0	0.0507153241475662	0
ASV_90	0.266118836656626	0.000615981264313865	0	0	0	0.0523240807181781	0
ASV_91	0	0	0	0	0	0.0967395976120844	0
ASV_92	0.12562037109095	0.0177206182297345	0	0.0639161114837119	0.00076832060482198	0.00401738548484861	0
ASV_93	0.128588108533108	0.00101191223078075	0	0	0	0	0
ASV_94	0	0	0	0	0	0	0.187195500768401
ASV_95	0	0	0	0	0	0	0.402794461277348
ASV_96	0.000348950618253258	0.0107673387643849	0	0.376005524993168	0	0	0
ASV_97	0.0636736418859781	0	0	0.322987189564691	0.0213912894669291	0.00907593237992228	0
ASV_98	0	0	0	0	0	0.0812452429595802	0
ASV_99	0	0	0	0	0	0.0811200576853743	0
ASV_100	0.0207947076497316	0.0192407563221034	0	0.00390221060230621	0	0.0036467868161363	0.269061381778145
ASV_101	0	0	0	0	0.68452126294173	0	0
ASV_102	0.0969686031056723	0.0198288636234215	0.000232729168412135	0	0	0.0235170822403414	0
ASV_103	0.107738503385693	0	0	0	0	0	0
ASV_104	0.105470324367047	0	0	0	0	0	0
ASV_105	0.117480381067876	0	0	0	0	0	0
ASV_106	0.0363969078213929	0	0	0.243385035125569	0	0	0
ASV_107	0.00165023763421933	0	0	0.026441830976605	0.285573714383503	0.0456316262284913	0.00912199495423365
ASV_108	0	0	0	0	0	0.0132070464287145	0.244469464773462
ASV_109	0.0344485519204616	0.015675109802535	0	0	0	0	0.131268410389682
ASV_110	0	0.0187726777267063	0.192919379198341	0	0	0	0
ASV_111	0.0265871618846447	0	0	0.266976242041116	0	0	0
ASV_112	0.0960486576742092	0	0	0	0	0	0
ASV_113	0.1113108352958	0.00219279031793295	0.00130511357438373	0.00901426056020625	0	0	0
ASV_114	0.0621717674215375	0.0220436037802653	0	0.00330522887207562	0	0.0291977682308142	0
ASV_115	0	0	0	0	0	0.105984554835099	0
ASV_116	0	0	0	0	0.569008299820313	0	0
ASV_117	0.0304598516330288	0.0129870290522056	0	0	0.00537824423375386	0.0150931073389537	0.0907276953794394
ASV_118	0	0.0879979670895265	0	0	0	0	0
ASV_120	0.0522233775733095	0.0296343049769373	0	0	0	0	0.0188365333206924
ASV_121	0.0912387706814984	0	0	0	0	0	0
ASV_122	0	0	0	0	0	0.0644078235788968	0
ASV_123	0.0662926476142515	0	0	0	0	0	0
ASV_124	0	0.0799239426459029	0	0	0	0	0
ASV_125	0	0	0	0.315753874569944	0	0	0
ASV_126	0.0800693416045741	0	0	0	0	0.0143892888118814	0
ASV_127	0.0264038021475092	0.0509146750861604	0	0	0	0	0
ASV_128	0.0929725924536474	0	0	0	0	0	0
ASV_129	0.075960297257164	0	0	0	0	0	0
ASV_130	0	0	0	0	0	0.0707868573006236	0
ASV_131	0.0449634987481842	0.000299756148373298	0	0	0	0.0427889653093326	0
ASV_132	0	0	0	0	0	0.0720506580048044	0
ASV_133	0.121018402419469	0	0	0	0	0	0
ASV_134	0.0707473685263791	0.0042715251143195	0	0	0	0	0
ASV_135	0.067720444732392	0.0128661403748563	0	0	0	0	0
ASV_136	0	0.0642173702431372	0	0	0	0	0
ASV_137	0	0	0	0	0	0	0.184499481095209
ASV_138	0.0652249725204091	0	0	0	0	0.0229805468543137	0.0174621046266758
ASV_139	0.106864268968092	0.00592558114785123	0	0	0	0	0
ASV_140	0	0.0195777234757188	0	0	0	0.0560686081290551	0
ASV_141	0	0.0566670849237221	0	0	0	0	0
ASV_142	0.00627803383169848	0.00149923779908707	0	0.160754313323678	0	0.0173710346265779	0
ASV_143	0.00359534664971995	0.0340760351805834	0	0.0213337499924881	0	0.0301210982981121	0
ASV_144	0	0.0512963779437542	0	0	0	0	0.0285576658409028
ASV_146	0.069353935377835	0	0	0	0	0	0
ASV_147	0.0718991450322899	0	0	0	0	0	0
ASV_148	0	0	0	0.0269902899992846	0.371134073123629	0	0.0205896457538417
ASV_149	0	0	0	0	0	0.0906834321612561	0
ASV_150	0.0555220999352874	0.0013617670288967	0	0	0	0	0
ASV_151	0.0723031053673934	0	0	0	0	0	0
ASV_152	0.0580333568033797	0.00335771188333279	0	0	0	0.0037963682314483	0
ASV_153	0.00611137724738126	0.000224817111279974	0	0	0	0.0610338953792952	0
ASV_154	0.0474080951781443	0	0	0	0	0	0
ASV_155	0	0	0	0	0	0	0.188434352911741
ASV_156	0.0689917870621937	0	0	0	0	0	0
ASV_157	0.00183069097022582	0	0.038952582046576	0	0	0.0453173839893817	0
ASV_158	0	0	0	0	0	0.0812017864393017	0
ASV_159	0.0424902429812413	0	0	0	0	0	0
ASV_160	0.00252645980791132	0.00106023212728122	0.133322284708226	0	0	0	0
ASV_161	0	0.0120028023042765	0	0	0	0.0438774132577292	0
ASV_162	0	0	0	0.193506126692427	0	0	0
ASV_163	0	0	0	0	0	0.039996695108761	0
ASV_164	0.0609942055504727	0.000369588758588319	0	0	0	0	0
ASV_165	0	0	0	0	0	0	0.160807739621776
ASV_166	0	0	0	0	0.325147599897322	0	0
ASV_167	0	0.0431826466947371	0.00407504823630708	0	0	0	0
ASV_168	0.0516051411017109	0	0	0	0	0	0
ASV_169	0	0	0	0	0	0	0.168229437462275
ASV_170	0	0	0	0	0	0.0436738736189715	0
ASV_171	0	0.0336941751579684	0	0	0	0	0
ASV_172	0.0268988114119991	0	0	0	0	0.0185881180487823	0
ASV_173	0.0350151076419489	0	0	0	0	0	0
ASV_174	0	0	0	0	0	0.0649128053272262	0
ASV_175	0	0	0	0	0	0	0.0723441127423732
ASV_176	0.0519434524687897	0	0	0	0	0	0
ASV_177	0	0	0	0	0	0.0544637044512708	0
ASV_178	0.0507702984490586	0	0	0	0	0	0
ASV_179	0	0	0	0	0	0	0.0704367350052862
ASV_180	0.00375887461127736	0	0	0	0	0	0.064714601794025
ASV_181	0.0798266980090679	0.000916946649022858	0	0	0	0	0
ASV_182	0	0	0	0	0	0	0.153886607980589
ASV_183	0	0	0	0.00350289979089143	0.329603589865247	0	0.000953688868543526
ASV_184	0	0	0.000209913809389865	0.155488757295559	0	0	0
ASV_186	0.0476148314297239	0	0	0	0	0	0
ASV_187	0	0	0	0	0	0.0436949707909611	0
ASV_188	0	0	0	0	0.297361571528054	0	0
ASV_189	0	0.0351084584720266	0	0	0	0	0
ASV_190	0.0462375429172938	0	0	0	0	0	0
ASV_191	0.0429061784897025	0	0	0	0	0	0
ASV_192	0.021823115291741	0.00208340260491483	0	0	0	0.00777981187442411	0.0412356347598472
ASV_193	0.00803923251707447	0	0	0.00540855633612375	0.0737587780629101	0.0174510357545321	0
ASV_194	0.0198025515128625	0.00104521336067634	0	0	0	0.0129007416934109	0
ASV_195	0.0291136850056654	0	0	0	0	0	0
ASV_196	0	0	0	0.131007253474997	0	0	0
ASV_197	0	0	0	0	0	0	0.112852109005233
ASV_198	0.0193773680023759	0.000148136955578171	0	0.0162256690083712	0.023530418413622	0.0132957017846235	0
ASV_199	0	0	0	0	0	0.042572447588256	0
ASV_200	0	0	0.0166789654241529	0.0455257903602391	0	0.0133322317029203	0
ASV_201	0.0303074739325474	0	0	0	0	0	0
ASV_202	0	0	0	0	0	0.0509334558653704	0
ASV_203	0.0272121154895296	0	0	0	0	0	0
ASV_204	0	0	0	0	0	0.0267087018263253	0
ASV_205	0	0	0	0	0	0.0146866185748324	0.0339240754667626
ASV_206	0.039451641615846	0	0	0	0	0	0
ASV_207	0.0357716308944209	6.74608153853834e-05	0	0	0	0	0
ASV_208	0.0390291212677578	0	0	0	0	0	0
ASV_209	0.0260974023248982	0	0	0	0	0	0
ASV_210	0.0167496296761564	0.0141320553853996	0	0	0	0	0
ASV_211	0	0	0	0.128772949876105	0	0	0
ASV_212	0	0	0	0	0	0	0.101645086632889
ASV_213	0	0	0	0.002403802816055	0.0178440685450111	0.00160641314952784	0.0805650033765591
ASV_214	0.0102291325695581	0.0153304661199387	0	0	0	0	0
ASV_215	0.0274239420473515	0	0	0.0123570002406363	0	0.00654960732127015	0
ASV_216	0	0	0	0	0.205356378882519	0	0
ASV_217	0.0221617739397868	0.0104303956593323	0	0	0	0	0
ASV_218	0.0318417439156098	0	0	0	0	0	0
ASV_220	0	0.0017959854259687	0	0	0.21359312814051	0.00406753739083747	0
ASV_221	0	0	0	0	0	0	0.107571221112645
ASV_222	0.0344868204523418	0	0	0	0	0	0
ASV_223	0	0	0.0789136780002462	0	0	0	0
ASV_224	0	0	0	0.11609076541861	0	0	0
ASV_225	0	0	0	0	0	0.0324747590847226	0
ASV_226	0.0221821696974278	0	0	0	0	0.0195710892465982	0
ASV_227	0.0345305905616386	0	0	0	0	0	0
ASV_229	0	0	0	0.0393622711129006	0.11604774535809	0	0
ASV_230	0.0119978537395084	0.015785719673147	0	0	0	0	0
ASV_231	0.0242669559801227	0	0	0	0	0	0
ASV_232	0.0313545150501672	0	0	0	0	0	0
ASV_233	0.0299676662784687	0.000857273368349926	0	0.00412855935975715	0.00588260460340549	6.77922898472911e-05	0.00759908356197524
ASV_234	0	0	0	0	0	0	0.0995033795291966
ASV_235	0	0	0	0.107961159997138	0	0	0
ASV_236	0	0	0	0	0	0.0292820159162808	0
ASV_237	0.0292458780731092	0	0	0	0	0	0
ASV_238	0	0	0	0	0	0.0251743262908353	0
ASV_239	0.0276543364965707	0	0	0	0	0	0
ASV_240	0	0	0	0	0	0.038412821129969	0
ASV_241	0	0.0219755684700303	0	0	0	0	0
ASV_242	0	0.0215226082884312	0	0	0	0	0
ASV_243	0	0.0242848464120115	0	0	0	0	0
ASV_244	0	0	0	0	0	0.0210834021425075	0
ASV_245	0.0109523027216472	0	0	0	0	0	0.076103500761035
ASV_246	0	0	0	0	0.233569463865882	0	0
ASV_247	0.0196058374249864	0	0	0	0	0	0
ASV_249	0.0188845524361073	0	0	0	0	0	0
ASV_250	0.0252964618974532	0	0	0	0	0	0
ASV_251	0.027693886355951	0	0	0	0	0	0
ASV_252	0	0	0	0	0	0.0131358576073035	0.0190737773708705
ASV_253	0	0	0	0	0	0.0279846858272452	0
ASV_254	0	0	0	0	0	0.022175503723275	0
ASV_255	0	0	0	0	0	0.0250858391806144	0
ASV_256	0	0	0	0	0.210519845721223	0	0
ASV_257	0.0248464054676845	0	0	0	0	0	0
ASV_258	0	0	0	0	0.0481304013005904	0	0.0546820373989279
ASV_259	0.0230261120888458	0.000390431614341022	0	0	0.0445625950796748	0.000486238242151507	0
ASV_260	0.0175731251835998	0	0	0	0	0	0
ASV_261	0	0	0	0	0	0.0210706743562791	0
ASV_262	0	0	0	0	0	0.0180327490993794	0
ASV_263	0	0	0	0.0855234490338777	0	0	0
ASV_264	0.0171796970078476	0	0	0	0	0	0
ASV_265	0.0254589411412602	0	0	0	0	0	0
ASV_266	0	0	0	0	0	0	0.0355589706699801
ASV_267	0.0170485542825968	0	0	0	0	0	0
ASV_268	0	0	0	0	0	0.0205182596727811	0
ASV_269	0.0185877557421187	0.00020238244615615	0	0	0	0	0
ASV_270	0	0	0	0	0	0	0.087387716945088
ASV_271	0.0233783664847738	0	0	0	0	0	0
ASV_272	0.0166551261068446	0	0	0	0	0	0
ASV_273	0.0143601284149566	0	0	0.00871378520819937	0	0	0
ASV_274	0.0239057934657498	0	0	0	0	0	0
ASV_275	0.0205827957134668	0.00555035628812134	0	0	0	0.00449770373990144	0
ASV_276	0	0	0	0	0	0.023419807997269	0
ASV_277	0.0213614093762835	0	0	0	0	0	0
ASV_278	0	0	0.0511640625528538	0	0	0	0
ASV_280	0.0196194918734964	0.00132746748875947	0	0	0	0	0
ASV_282	0	0	0	0	0	0.0177561862552913	0
ASV_283	0.204442984137415	0	0	0	0	0	0
ASV_284	0	0	0	0	0.11925643877813	0	0
ASV_285	0.0180581944946061	0	0	0	0	0	0
ASV_286	0	0.0146835056546254	0	0	0	0	0
ASV_287	0	0.0158515235422455	0	0	0	0	0
ASV_288	0.00427200511634493	0	0	0.00643352671640425	0.0643024176352061	0.000769846072975653	0.00804710229940196
ASV_289	0.00806527760292081	0	0	0	0	0	0.0268373245251858
ASV_290	0	0	0	0	0	0.0125811200576854	0
ASV_292	0	0	0	0	0.106956447334645	0	0
ASV_293	0	0.0140577436809622	0	0	0	0	0
ASV_294	0	0	0	0	0	0.0240687929864996	0
ASV_295	0	0	0	0	0	0.0239472334259617	0
ASV_296	0	0	0	0.0634109222874759	0	0	0
ASV_297	0	0	0	0	0	0.012142971597965	0
ASV_298	0.0115405598220656	0	0	0	0	0.0010014821936466	0
ASV_299	0.00136040143502917	0.00449777969706735	0	0	0	0.00982559002199	0
ASV_300	0.00622927944941038	0	0	0	0	0.00650805982533994	0
ASV_301	0	0	0	0	0	0	0.0260220819845448
ASV_302	0.0182682478418203	0	0	0	0	0	0
ASV_304	0	0	0	0	0	0.0169671494094337	0
ASV_306	0	0	0	0.0598338959020285	0	0	0
ASV_307	0.00958648445155869	0.000197264730651858	0	0.000950843785724576	0.00076832060482198	0.000236749150070551	0.0165044975844093
ASV_308	0	0	0	0	0.140602670682422	0	0
ASV_309	0	0	0	0	0	0.0166022644758975	0
ASV_310	0	0	0	0	0.0962608026011808	0	0
ASV_311	0.0148569402722852	0	0	0	0	0	0
ASV_312	0	0	0	0	0	0.0110163041301126	0
ASV_313	0.0114749884594402	0	0	0	0	0	0
ASV_314	0.0159522971307868	0	0	0	0	0	0
ASV_315	0	0	0	0	0	0	0.0519927568711117
ASV_316	0	0	0	0	0	0.015690052142057	0
ASV_317	0	0	0	0.0556065010828634	0	0	0
ASV_318	0	0	0	0	0	0.0155076096752889	0
ASV_319	0	0	0	0	0	0.0133368687873077	0
ASV_320	0.0268963862680205	0	0	0	0	0	0
ASV_321	0.00100847855424514	0	0	0	0	0.0155801265066578	0
ASV_322	0.0161790039268522	0	0	0	0	0	0
ASV_323	0.0164290843982725	0	0	0	0	0	0
ASV_324	0.016130474158203	0	0	0	0	0	0
ASV_325	0	0	0	0	0.087169504577736	0	0
ASV_326	0.0106893331110241	0.00204944682855896	0	0	0	0	0
ASV_327	0	0	0	0	0	0	0.0219348439765011
ASV_329	0	0	0	0	0	0.0108467663755666	0
ASV_330	0.00909119561853329	0	0	0.00800606109721138	0	0.00228243891498808	0
ASV_331	0	0	0	0	0.085030375631043	0	0
ASV_332	0	0	0	0	0	0.0145041761080643	0
ASV_333	0.014485419233703	0	0	0	0	0	0
ASV_334	0.025939683967849	0	0	0	0	0	0
ASV_335	0.0154118174777933	0	0	0	0	0	0
ASV_336	0	0	0	0	0	0.0150671510710964	0
ASV_337	0.0144280313091115	0	0	0	0	0	0
ASV_338	0	0.0115546825350973	0	0	0	0	0
ASV_339	0.0150615873163944	0	0	0	0	0	0
ASV_340	0.0149196439801529	0	0	0	0	0	0
ASV_341	0	0.00854019609452524	0	0	0	0	0.00463220307578284
ASV_342	0.0143807126529541	0	0	0	0	0	0
ASV_343	0	0	0	0	0.0780782065542911	0	0
ASV_344	0	0	0	0	0	0	0.0491132517714642
ASV_345	0.0033594643885185	0.00219831973859323	0	0.00340406433148353	0.00798444991674427	0.00276322963845462	0.00226868511146838
ASV_347	0	0.011745240624234	0	0	0	0	0
ASV_349	0	0	0	0	0	0.0135953970153638	0
ASV_350	0.0123438716261343	0	0	0	0	0	0
ASV_351	0	0	0	0	0.0716608197142124	0	0
ASV_352	0.0130842408680853	0	0	0	0	0	0
ASV_353	0.0128766293879804	0	0	0	0	0	0
ASV_354	0.0128874853663096	0	0	0	0	0	0
ASV_355	0.0108342167509081	0.000499401330762198	0	0.0012019014080275	0.00858693765379322	0.00205182277415687	0.0075770600060273
ASV_356	0	0.00933262820142478	0	0	0	0	0
ASV_357	0	0	0	0	0.0347608453837597	0	0.00803823474915258
ASV_358	0	0	0	0	0	0.0123053228460227	0
ASV_359	0	0	0	0	0	0	0.0323179249807135
ASV_361	0	0.00230093937109423	0.0202931309018252	0	0	0	0
ASV_362	0	0	0	0	0	0	0.0262655511281375
ASV_363	0	0	0	0	0	0	0.0317966681261859
ASV_365	0	0	0	0.0363575175928319	0	0	0
ASV_366	0	0	0.0259516525989727	0	0	0	0
ASV_367	0	0	0	0	0	0.0141009090223937	0
ASV_368	0	0	0	0	0.0883568695545277	0	0
ASV_369	0	0	0	0	0	0.00899646770268095	0
ASV_370	0	0	0	0	0	0.00766052875274389	0
ASV_371	0	0	0	0	0	0	0.0337654110714691
ASV_372	0	0.00755561132316294	0	0	0	0	0
ASV_373	0.0174438676215591	0	0	0	0	0	0
ASV_374	0.00971706119833437	0	0	0	0	0.00569592997636502	0
ASV_375	0	0	0	0	0	0	0.0369196168488938
ASV_376	0.00942563851413068	7.40684777890856e-05	0	0	0	0.000625926371029123	0
ASV_378	0.00688499307566411	0	0	0	0	0	0
ASV_381	0	0	0	0	0	0.0104198298292934	0
ASV_382	0	0.00812097757829325	0	0	0	0	0
ASV_383	0	0	0	0	0	0	0.0352260564429812
ASV_385	0	0	0	0	0	0.00698260585427098	0
ASV_387	0.00649156489991187	0	0	0	0	0	0
ASV_388	0	0.00609821451670726	0	0	0	0	0
ASV_389	0	0.00439959580343798	0	0	0.0192521605202362	0	0
ASV_390	0.000327856813126862	0	0	0.0191483579863177	0.00320869342003936	0	0.00716477952620767
ASV_391	0	7.49390370933246e-05	0	0	0	0.00972085383119651	0
ASV_392	0.00636042217466113	0	0	0	0	0	0
ASV_393	0	0	0	0	0	0.00600889316187958	0
ASV_394	0	0.00640877746161142	0	0	0	0	0
ASV_395	0.000523425927379887	0.000703273723817758	0	0.0141223415443231	0	0.00307633071150568	0
ASV_396	0.00616370808678501	0	0	0	0	0	0
ASV_397	0	0	0	0.030567316384732	0	0	0
ASV_398	0	0	0	0	0	0	0.0323424167354803
ASV_399	0.00235744736186558	0.000680883514448348	0.0133477354111268	0	0	0	0
ASV_400	0	0.000712060819452209	0	0.0264674348636099	0	0	0
ASV_401	0.00590142263628352	0	0	0	0	0	0
ASV_402	0.00756754957205938	0	0	0	0	0	0
ASV_403	0	0	0	0	0	0.00893128271082293	0
ASV_404	0.00776415125613499	0	0	0	0	0	0
ASV_405	0.00875561982901947	0	0	0	0	0	0
ASV_406	0	0	0	0.0289413953004377	0	0	0
ASV_408	0	0	0	0	0.0683805338291562	0	0
ASV_409	0	0	0.0182625014169182	0	0	0	0
ASV_411	0	0	0	0	0	0.00544555942795337	0
ASV_412	0.00750243829244504	0	0	0	0	0	0
ASV_413	0	0.0065222340092927	0	0	0	0	0
ASV_414	0	0	0	0	0	0.0104541222062574	0
ASV_415	0	0	0	0	0	0.0078450260710285	0
ASV_416	0.00741520063788173	0	0	0	0	0	0
ASV_417	0.00130562305522537	0	0	0.00598082920150235	0.00481304013005904	0.00296511188016595	0.00265799046104914
ASV_418	0	0.00639698311561131	0	0	0	0	0
ASV_419	0	0	0	0	0.023530418413622	0.000364884933536209	0.0121936349225704
ASV_420	0.0189963515914296	0	0	0	0	0	0
ASV_421	0.00760942909112246	0	0	0	0	0	0
ASV_423	0	0.00621994007874594	0	0	0	0	0
ASV_424	0	0	0	0.0269902899992846	0	0	0
ASV_425	0.000291514593220537	0.00581780326252652	0	0	0	0	0
ASV_426	0	0	0	0	0	0.00647114343526173	0
ASV_428	0	0	0	0	0	0	0.0274356785757834
ASV_429	0	0	0	0	0	0.00729769867072419	0
ASV_430	0.00767655095480746	0	0	0	0	0	0
ASV_431	0	7.49390370933246e-05	0	0	0	0.00728357626874967	0
ASV_432	0	0	0	0	0.0422477966971849	0	0
ASV_433	0	0	0	0	0	0.00720647743734013	0
ASV_434	0	0	0	0	0	0.00615547790183433	0
ASV_436	0.00671729940137521	0	0	0	0	0	0
ASV_437	0.00671729940137521	0	0	0	0	0	0
ASV_438	0	0.00552718628324186	0	0	0	0	0
ASV_439	0	0	0	0.0240636320475549	0	0	0
ASV_440	0.000550079211406443	0	0	0.021787342529543	0	0	0
ASV_441	0	0.000749390370933246	0	0	0	0.00427091426037934	0
ASV_442	0	0	0	0.0237384478306961	0	0	0
ASV_443	0	0	0	0	0	0.00724426264322304	0
ASV_444	0.00511276569816234	0	0	0	0	0	0
ASV_445	0.003984032774014	0	0	0	0	0	0.00807948124517837
ASV_447	0.00941043311834596	0.000372954066858145	0	0	0	0	0
ASV_448	0	0.00554412892364251	0	0	0	0	0
ASV_449	0	0	0	0.0230880793969784	0	0	0
ASV_450	0	0	0	0	0.0379695388037991	0	0
ASV_451	0	0	0	0	0	0	0.00967312995237005
ASV_452	0.00458999538377607	0	0	0	0	0	0
