x	E370	E378	E384	E388	E392	E396	E400	E404	E408	E411	E423	E427	E431	E435	E438	E442	E446	E449	E451	E455	E458	E467	E471	E472	E475	E486	E492	E499	E501	E506	E516	E520	E524	E528	E529	E532	E536	E540	E543	E552	E555	E560	E561	E562	E565	E566	E569	E570	E573	E579	E583	E588	E590	E594	E598	E601	E604	E607	E632	E635	E638	E655	E658	E661	E675	E685	E688	E691	E694	E707	E713	E716	E721	E725	E750	E758	E761	E768	E773	E811	E824	E829	E840	E846	E852	E856	E860	E872	E875
ASV_1554	0	0	0	0	0	0	0	0	0	18.3747476601211	0.366145706199408	0	0	0	0	0	0.716431042377419	0.622274050113758	0	0.315416497167147	0	0.0939344272915142	0.0577225317902558	0.0585989065830398	0.0305279732639224	0	7.49013841234274	0	0	0	0	0	0	0	0	2.10146954761631	0	0	0.0836523547556945	0	0	0	0	0	0	0	0	0	0	0.198418000587905	0	0	0	0	0	0	4.88156263611083	39.2512307751021	0	0	0.149876272353887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02099182158631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1562	0	0.0379468238508437	0	0	0	0	0	0	0	0	0.00593749793836877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1565	0	0	0	0	0	0	0	0	0	0	0.00197916597945626	0	0	0	0	0	0	0.00120960615165649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0188718413255581	0.00433773613551088	0	0	0.00344769841504379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0156037221970041	0	0	0	0.00128368880815913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133611399957012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0249492431681419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00283704039945529	0.00379107580754903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_159	0	0	0	0	2.39678134211149	0	0	0	0	0	0	0	0	0	0.0617561194700202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.358881382873038	0	0	0	0	0	0	0	0	0.515482851930306	0	0	0	0	0.179898782223628	0	0	0	0	0.481729945760776	0	0	0	0	0	0	0	0	0	0	0.341377029593121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.311773029234717	0	0	0	0	0.285138495840837	0	0.283455971644967	0	0
ASV_1592	0	0.0101191530268916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00802572244042155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000690917884409438	0	0	0	0	0	0	0	0	0
ASV_1595	0	0	0	0	0	0	0	0	0	0	0.0092361079041292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00318834341646939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0141667686244712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0279866173084507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.751331792139914	0.174280298693534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015962424452838	0	0	0	0	0	0	0.014858998715758	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00805619744791911	0	0	0	0	0	0	0.00160673543494328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.287252007297755	0	0	0	0	0	0	0	0.0536067276443194	0	0	0	0	0	0	0	0	0	0	0	0.867824759775625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0191301020851811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.4782608695652	0	8.36065939458832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1611	0	0.328872473373979	0.0612827709617718	0	0	0.00258794706785597	0	0	0	0	0	0.00221160651096957	0.00133536308522287	0.0105207785376118	0.0196496743768246	0.0195262628234976	0.00149971805300603	0	0	0	0.0170478069214096	0	0	0	0	0	0.00700231076255164	0.00460468757194824	0.0033402364887434	0.00075979181704213	0	0.00972100709633518	0	0.0161434532088218	0.00516302243333247	0.00164563002945678	0.00204397266527222	0	0	0.0195026816187226	0.0216669074100823	0.00419836431726199	0.00489769930575112	0.0223223345103292	0.00117492245511796	0.00132425775352915	0.00332687365365582	0	0.0011677366053313	0	0	0.0381934498233553	0	0	0.010371379755628	0	0	0	0	0	0	0	0.000398542927058673	0.00746762252234953	0.00188718413255581	0	0	0	0.000492528345006255	0	0	0	0	0	0	0	0	0.00188846713122958	0	0	0	0.0244361712831865	0.090261759101394	0	0.0493096646942801	0	0.00416479634650258	0	0
ASV_1619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013393198806092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.218964389134702	1.1275896556651	0.815877083963862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1620	0.00942135736064956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0157995711544972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1628	0	0.38199802676516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00387342424260031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0128788805677011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00823289205031944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1638	0	0	0	0	0.0150605649863379	0	0	0	0	0	0	0	0	0	0	0	0.00329937971661328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.67625548512921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.224003697023767	0.0106498540969989	0	0	0	0.0081815950474078	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_164	0	0	0	0	0	0	0	0	0.738870568837593	0.066801247935401	0.00263888797260834	0	0	0.048846471781769	0	0	0.0299739925547397	0	0	0.0188660334754181	0	0	0	0	0	0.327001566037277	0	0	0	0	0	0	0	0	0	0	0.0708577190627704	0	0	0	0	0	0	0	0	0	0	0	0.0510591663657082	0	0	0	0	0	0	0	0.0603075685998593	0.0992252795481433	0	0	0	0	0.0479463001438389	0	0	0	0	0	0.374265720399547	0	0	0	0.123418993130633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1640	0	0	0.0232874529654733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1644	0	0	0	0	0	0	0	0	0.0195795548227535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008356452852893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000822815014728389	0	0	0	0	0	0	0	0	0	0	0	0	0.00129091762770342	0	0	0	0	0	0	0	0	0	0.00296890957888987	0	0	0	0	0	0	0	0	0.00232718697395878	0.000823289205031944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_165	0	0	0	0	0	0	5.29954965200382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.180917920396115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8137493905412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022563712799563	0	0	0	0	0	0	0	0.0411370857921017	0.0522530797597593	0	0	0	0	0.0832360651346128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.222254267121704	0	0	0	0	0	0.010858694099157	0.0650383468668903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.3071672354949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00933641435006886	0.0207210940737671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00642255132932216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00479260626973797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0222625812877146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0137361644291178	0	0	0	0	0	0	0.012437572951149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00876335258196041
ASV_1664	0	0.0126489412836146	0.00612827709617718	0	0	0.00172529804523731	0.0075816160972873	0	0	0	0	0	0	0	0	0.00901212130315274	0	0	0	0	0	0	0	0	0	0.00405709139004065	0.00466820717503443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00704953473070777	0	0	0.00395381938953029	0.0011677366053313	0	0	0	0	0.00234342960923311	0	0	0	0	0	0	0	0	0.000231624638376033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0042877969299374	0	0	0	0
ASV_167	0.812806194114221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00903528925833183	0.0246844504418517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.885824731583965	0	0	0	0	0	0	0	0	0	0	0.391465677179963	0	0	0	0	0	0	0	0	0	0.0276737449956644
ASV_1670	0	0	0	0	0	0	0	0	0	0.00367039823820885	0	0	0	0	0	0.0270363639094582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0115909925109309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1675	0	0	0	0.00362627599586605	0.0516362228103014	0.000862649022618657	0	0.00198623538875592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.434782608695652	0.0797122581899485	0.0156148921457093	0	0	0	0	0	0	0.068259385665529	0	0	0	0	0	0	0	0	0	0	0	0.0238709061395971	0.0178418498429917	0	0	0	0	0	0	0	0	0	0.00150482295757904	0.0010668032174785	0	0	0	0	0.00147758503501877	0	0	0	0	0	0	0	0.00115806417991685	0	0.00371057513914657	0	0	0.0287484368037488	0	0	0	0	0.000617947672191119	0.00750948071940825	0.000461229083261074
ASV_1677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00751010108596062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0385901723694366	0	0	0	0
ASV_1681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00171453064723532	0.0109470484825459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00578364818068117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00415106174934967
ASV_1701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.156021452949781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.23908331506783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.2714599446195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1713	0	0	0	0	0	0	0	0	0	0	0.00989582989728129	0.00995222929936306	0	0	0	0	0.0038911663656735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0243516376476318	0	0	0.017466086681693	0	0	0	0	0	0	0.10193918800164	0	0	0	0	0	0	0	0.00451416318699921	0	0	0	0	0	0	0	0	0.000641844404079563	0	0	0	0	0	0.0104225776192517	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1714	0	0	0	0	0	0	0	0	0	0	0.00857638591097711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00151958363408426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00250316023980275	0
ASV_1717	0	0	0	0	0	0	0	0	0	0	0	0.00331740976645435	0.00400608925566862	0	0.00280709633954637	0	0.00149971805300603	0	0	0	0	0	0	0	0	0.00243425483402439	0	0.00230234378597412	0.0133609459549736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00234984491023592	0	0	0	0.000830230347409889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00742949935787898	0	0	0	0	0	0	0	0.0401163373783974	0	0	0	0	0	0
ASV_1719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00343338208735897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.287727374803503	0	0.0622586618507761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.112236444776997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0770954675000698	0	0.0320922202039782	0	0	0	0	0	0	0	0	0.0157809602714325	0	1.44748379306875	0	0	0	0	0.453573591388281	0	0
ASV_1722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0100211111408033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0075241147878952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00181362185466153	0	0	0	0	0	0	0	0	0	0	0	0.00225442289591893	0	0	0	0	0	0	0	0	0
ASV_173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36202930978174	0	0	0.00144591204517029	0	0	0	0	0	0	0.632402747746886	0	0	0	0	0	0.931354359925789	0	0	0	0	0	0	0	0	0	0
ASV_1730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0173709626987528	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1734	0	0	0	0	0	0	0	0.0139036477212915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1736	0	0.00505957651344582	0.00735393251541262	0.000906568998966511	0	0	0	0.0119174123325355	0.0123660346248969	0.00293631859056708	0	0.00552901627742392	0	0.0293078830690614	0	0.0210282830406897	0.00563229994011243	0.000507967469763236	0	0	0	0	0	0	0	0	0	0	0.0033402364887434	0	0	0	0.00669209663387539	0.0173852573018081	0	0	0	0	0	0.0292540224280839	0	0.02099182158631	0.0514258427103868	0.0182637282357239	0.0117492245511796	0.0331064438382287	0.00166343682682791	0.0158152775581211	0	0	0	0.0143225436837582	0.217670568084499	0.00117171480461656	0.0160404489865737	0.00317522814014187	0	0.0165375465913572	0.00415647341044581	0	0	0.0218184554038295	0.0533783334400563	0.0426721286991402	0.0452924191813395	0.000722956022585146	0	0.00300772865298225	0.0261786872657405	0	0.00128368880815913	0.00106498540969989	0.0210482003788676	0.0476280002506737	0.0626200660164086	0.0109087933965437	0.0358999895774224	0.058542481068117	0.051948051948052	0.0544156752515271	0	0.0618091391280599	0.090261759101394	0	0.132921704828059	0	0.110486455776405	0.0585578878958955	0.000922458166522148
ASV_1742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032677450225241	0	0	0	0	0	0	0	0	0	0.00613191799581667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0093993796409437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00451416318699921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1756	0	0	0	0	0.00215150928376256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00567992794605691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013838367863356	0.00100896974099747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
